136,"(585, 42, 10, 'St1066x', 'St1066x', 'St1x = F1 from StNY001 x St52B')"
137,"(585, 42, 10, 'St1067x', 'St1067x', 'St1x = F1 from StNY001 x St52B')"
138,"(585, 42, 10, 'St1068x', 'St1068x', 'St1x = F1 from StNY001 x St52B')"
139,"(585, 42, 10, 'St1069x', 'St1069x', 'St1x = F1 from StNY001 x St52B')"
140,"(585, 42, 10, 'St1070x', 'St1070x', 'St1x = F1 from StNY001 x St52B')"
141,"(585, 42, 10, 'St1071x', 'St1071x', 'St1x = F1 from StNY001 x St52B')"
142,"(585, 42, 10, 'St1072x', 'St1072x', 'St1x = F1 from StNY001 x St52B')"
143,"(585, 42, 10, 'St1073x', 'St1073x', 'St1x = F1 from StNY001 x St52B')"
144,"(585, 42, 10, 'St1074x', 'St1074x', 'St1x = F1 from StNY001 x St52B')"
145,"(585, 42, 10, 'St1075x', 'St1075x', 'St1x = F1 from StNY001 x St52B')"
146,"(585, 42, 10, 'St1076x', 'St1076x', 'St1x = F1 from StNY001 x St52B')"
147,"(585, 42, 10, 'St1077x', 'St1077x', 'St1x = F1 from StNY001 x St52B')"
148,"(585, 42, 10, 'St1078x', 'St1078x', 'St1x = F1 from StNY001 x St52B')"
149,"(585, 42, 10, 'St1079x', 'St1079x', 'St1x = F1 from StNY001 x St52B')"
150,"(585, 42, 10, 'St1080x', 'St1080x', 'St1x = F1 from StNY001 x St52B')"
151,"(585, 42, 10, 'St1081x', 'St1081x', 'St1x = F1 from StNY001 x St52B')"
152,"(585, 43, 10, 'St1082x', 'St1082x', 'St1x = F1 from StNY001 x St52B')"
153,"(585, 43, 10, 'St1083x', 'St1083x', 'St1x = F1 from StNY001 x St52B')"
154,"(585, 43, 10, 'St1084x', 'St1084x', 'St1x = F1 from StNY001 x St52B')"
155,"(585, 43, 10, 'St1085x', 'St1085x', 'St1x = F1 from StNY001 x St52B')"
156,"(585, 43, 10, 'St1086x', 'St1086x', 'St1x = F1 from StNY001 x St52B')"
157,"(585, 43, 10, 'St1087x', 'St1087x', 'St1x = F1 from StNY001 x St52B')"
158,"(585, 43, 10, 'St1088x', 'St1088x', 'St1x = F1 from StNY001 x St52B')"
159,"(585, 43, 10, 'St1089x', 'St1089x', 'St1x = F1 from StNY001 x St52B')"
160,"(585, 43, 10, 'St1090x', 'St1090x', 'St1x = F1 from StNY001 x St52B')"
161,"(585, 43, 10, 'St1091x', 'St1091x', 'St1x = F1 from StNY001 x St52B')"
162,"(585, 43, 10, 'St1092x', 'St1092x', 'St1x = F1 from StNY001 x St52B')"
163,"(585, 43, 10, 'St1093x', 'St1093x', 'St1x = F1 from StNY001 x St52B')"
164,"(585, 43, 10, 'St1094x', 'St1094x', 'St1x = F1 from StNY001 x St52B')"
165,"(585, 43, 10, 'St1095x', 'St1095x', 'St1x = F1 from StNY001 x St52B')"
166,"(585, 43, 10, 'St1096x', 'St1096x', 'St1x = F1 from StNY001 x St52B')"
