1,2,2,NULL,NULL
2,3,2,NULL,NULL
3,4,2,NULL,NULL
4,5,2,NULL,NULL
5,6,2,NULL,NULL
6,7,2,NULL,NULL
7,8,2,NULL,NULL
8,9,2,NULL,NULL
9,10,2,NULL,NULL
10,11,2,NULL,NULL
11,12,2,NULL,NULL
12,13,2,NULL,NULL
13,14,2,NULL,NULL
14,15,2,NULL,NULL
15,16,2,NULL,NULL
16,17,2,NULL,NULL
17,18,2,NULL,NULL
18,19,2,NULL,NULL
19,20,2,NULL,NULL
20,21,2,NULL,NULL
21,143,2,NULL,NULL
22,144,2,NULL,NULL
23,145,2,NULL,NULL
24,146,2,NULL,NULL
25,147,2,NULL,NULL
26,148,2,NULL,NULL
27,149,2,NULL,NULL
28,150,2,NULL,NULL
29,151,2,NULL,NULL
30,152,2,NULL,NULL
31,153,2,NULL,NULL
32,154,2,NULL,NULL
33,155,2,NULL,NULL
34,156,2,NULL,NULL
35,157,2,NULL,NULL
36,158,2,NULL,NULL
37,159,2,NULL,NULL
38,160,2,NULL,NULL
39,161,2,NULL,NULL
40,162,2,NULL,NULL
41,163,2,NULL,NULL
42,164,2,NULL,NULL
43,165,2,NULL,NULL
44,166,2,NULL,NULL
45,167,2,NULL,NULL
46,168,2,NULL,NULL
47,169,2,NULL,NULL
48,170,2,NULL,NULL
49,171,2,NULL,NULL
50,172,2,NULL,NULL
51,173,2,NULL,NULL
52,174,2,NULL,NULL
53,175,2,NULL,NULL
54,176,2,NULL,NULL
55,177,2,NULL,NULL
56,178,2,NULL,NULL
57,179,2,NULL,NULL
58,180,2,NULL,NULL
59,181,2,NULL,NULL
60,182,2,NULL,NULL
61,183,2,NULL,NULL
62,184,2,NULL,NULL
63,185,2,NULL,NULL
64,186,2,NULL,NULL
65,187,2,NULL,NULL
66,188,2,NULL,NULL
67,189,2,NULL,NULL
68,190,2,NULL,NULL
69,191,2,NULL,NULL
70,192,2,NULL,NULL
71,193,2,NULL,NULL
72,194,2,NULL,NULL
73,195,2,NULL,NULL
74,196,2,NULL,NULL
75,197,2,NULL,NULL
76,198,2,NULL,NULL
77,199,2,NULL,NULL
78,200,2,NULL,NULL
79,201,2,NULL,NULL
80,202,2,NULL,NULL
81,203,2,NULL,NULL
82,204,2,NULL,NULL
83,205,2,NULL,NULL
84,206,2,NULL,NULL
85,207,2,NULL,NULL
86,208,2,NULL,NULL
87,209,2,NULL,NULL
88,210,2,NULL,NULL
89,211,2,NULL,NULL
90,212,2,NULL,NULL
91,213,2,NULL,NULL
92,214,2,NULL,NULL
93,215,2,NULL,NULL
94,216,2,NULL,NULL
95,217,2,NULL,NULL
96,218,2,NULL,NULL
97,219,2,NULL,NULL
98,220,2,NULL,NULL
99,221,2,NULL,NULL
100,222,2,NULL,NULL
101,223,2,NULL,NULL
102,224,2,NULL,NULL
103,225,2,NULL,NULL
104,226,2,NULL,NULL
105,227,2,NULL,NULL
106,228,2,NULL,NULL
107,229,2,NULL,NULL
108,230,2,NULL,NULL
109,231,2,NULL,NULL
110,232,2,NULL,NULL
111,233,2,NULL,NULL
112,234,2,NULL,NULL
113,235,2,NULL,NULL
114,236,2,NULL,NULL
115,237,2,NULL,NULL
116,238,2,NULL,NULL
117,239,2,NULL,NULL
118,240,2,NULL,NULL
119,241,2,NULL,NULL
120,242,2,NULL,NULL
121,243,2,NULL,NULL
122,244,2,NULL,NULL
123,245,2,NULL,NULL
124,246,2,NULL,NULL
125,247,2,NULL,NULL
126,248,2,NULL,NULL
127,249,2,NULL,NULL
128,250,2,NULL,NULL
129,251,2,NULL,NULL
130,252,2,NULL,NULL
131,253,2,NULL,NULL
132,254,2,NULL,NULL
133,255,2,NULL,NULL
134,256,2,NULL,NULL
135,257,2,NULL,NULL
136,258,2,NULL,NULL
137,259,2,NULL,NULL
138,260,2,NULL,NULL
139,261,2,NULL,NULL
140,262,2,NULL,NULL
141,263,2,NULL,NULL
142,264,2,NULL,NULL
143,265,2,NULL,NULL
144,266,2,NULL,NULL
145,267,2,NULL,NULL
146,268,2,NULL,NULL
147,269,2,NULL,NULL
148,270,2,NULL,NULL
149,271,2,NULL,NULL
150,272,2,NULL,NULL
151,273,2,NULL,NULL
152,274,2,NULL,NULL
153,275,2,NULL,NULL
154,276,2,NULL,NULL
155,277,2,NULL,NULL
156,278,2,NULL,NULL
157,279,2,NULL,NULL
158,280,2,NULL,NULL
159,281,2,NULL,NULL
160,282,2,NULL,NULL
161,283,2,NULL,NULL
162,284,2,NULL,NULL
163,285,2,NULL,NULL
164,286,2,NULL,NULL
165,287,2,NULL,NULL
166,288,2,NULL,NULL
167,289,2,NULL,NULL
168,290,2,NULL,NULL
169,291,2,NULL,NULL
170,292,2,NULL,NULL
171,293,2,NULL,NULL
172,294,2,NULL,NULL
173,295,2,NULL,NULL
174,296,2,NULL,NULL
175,297,2,NULL,NULL
176,298,2,NULL,NULL
177,299,2,NULL,NULL
178,300,2,NULL,NULL
179,301,2,NULL,NULL
180,302,2,NULL,NULL
181,303,2,NULL,NULL
182,304,2,NULL,NULL
183,305,2,NULL,NULL
184,306,2,NULL,NULL
185,307,2,NULL,NULL
186,308,2,NULL,NULL
187,309,2,NULL,NULL
188,310,2,NULL,NULL
189,311,2,NULL,NULL
190,312,2,NULL,NULL
191,313,2,NULL,NULL
192,314,2,NULL,NULL
193,315,2,NULL,NULL
194,316,2,NULL,NULL
195,317,2,NULL,NULL
196,318,2,NULL,NULL
197,319,2,NULL,NULL
198,320,2,NULL,NULL
199,321,2,NULL,NULL
200,322,2,NULL,NULL
201,323,2,NULL,NULL
202,324,2,NULL,NULL
203,325,2,NULL,NULL
204,326,2,NULL,NULL
205,327,2,NULL,NULL
206,329,3,NULL,NULL
207,330,3,NULL,NULL
208,331,2,NULL,NULL
209,332,3,NULL,NULL
210,333,3,NULL,NULL
211,334,3,NULL,NULL
212,335,3,NULL,NULL
213,336,3,NULL,NULL
214,337,3,NULL,NULL
215,338,3,NULL,NULL
216,339,3,NULL,NULL
217,340,3,NULL,NULL
218,341,3,NULL,NULL
219,342,3,NULL,NULL
220,343,3,NULL,NULL
221,344,3,NULL,NULL
222,345,3,NULL,NULL
223,346,3,NULL,NULL
224,347,3,NULL,NULL
225,348,3,NULL,NULL
226,349,3,NULL,NULL
227,350,3,NULL,NULL
228,351,3,NULL,NULL
229,352,3,NULL,NULL
230,353,3,NULL,NULL
231,354,3,NULL,NULL
232,355,3,NULL,NULL
233,356,3,NULL,NULL
234,357,3,NULL,NULL
235,358,3,NULL,NULL
236,359,3,NULL,NULL
237,360,3,NULL,NULL
238,361,3,NULL,NULL
239,362,3,NULL,NULL
240,363,3,NULL,NULL
241,364,3,NULL,NULL
242,436,4,NULL,NULL
243,437,4,NULL,NULL
244,438,4,NULL,NULL
245,439,4,NULL,NULL
246,440,4,NULL,NULL
247,441,4,NULL,NULL
248,442,4,NULL,NULL
249,443,4,NULL,NULL
250,444,4,NULL,NULL
251,445,4,NULL,NULL
252,446,4,NULL,NULL
253,447,4,NULL,NULL
254,448,4,NULL,NULL
255,449,4,NULL,NULL
256,450,4,NULL,NULL
257,451,4,NULL,NULL
258,452,4,NULL,NULL
259,453,4,NULL,NULL
260,454,4,NULL,NULL
261,455,4,NULL,NULL
262,456,4,NULL,NULL
263,457,4,NULL,NULL
264,458,4,NULL,NULL
265,459,4,NULL,NULL
266,460,4,NULL,NULL
267,461,4,NULL,NULL
268,462,4,NULL,NULL
269,463,4,NULL,NULL
270,464,4,NULL,NULL
271,465,4,NULL,NULL
272,467,2,NULL,NULL
273,481,4,NULL,NULL
274,482,4,NULL,NULL
275,483,4,NULL,NULL
276,484,4,NULL,NULL
277,485,2,NULL,NULL
278,486,4,NULL,NULL
279,487,4,NULL,NULL
280,488,4,NULL,NULL
281,489,4,NULL,NULL
282,490,4,NULL,NULL
283,491,4,NULL,NULL
284,492,4,NULL,NULL
285,493,4,NULL,NULL
286,494,4,NULL,NULL
287,495,4,NULL,NULL
288,496,2,NULL,NULL
289,499,4,NULL,NULL
290,500,4,NULL,NULL
291,501,4,NULL,NULL
292,502,4,NULL,NULL
293,503,4,NULL,NULL
294,504,2,NULL,NULL
295,505,4,NULL,NULL
296,506,4,NULL,NULL
297,507,4,NULL,NULL
298,508,4,NULL,NULL
299,509,4,NULL,NULL
300,510,4,NULL,NULL
301,511,4,NULL,NULL
302,512,4,NULL,NULL
303,513,4,NULL,NULL
304,514,4,NULL,NULL
305,515,4,NULL,NULL
