1,No Disease
2,Aspergillus Ear Rot
3,Crown gall
4,Northern corn leaf spot
5,Southern corn leaf blight
6,gray leaf spot
7,NULL
8,Anthracnose leaf blight anthracnose stalk rot
9,Ear rot
10,Stewart's wilt
11,Northern corn leaf blight
12,Common smut
