10TS2061_003s,10TS2061_003,10TS2061,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2065_001s,10TS2065_001,10TS2065,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2065_002s,10TS2065_002,10TS2065,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2065_003s,10TS2065_003,10TS2065,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2068_001s,10TS2068_001,10TS2068,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2068_002s,10TS2068_002,10TS2068,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2068_003s,10TS2068_003,10TS2068,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2074_001s,10TS2074_001,10TS2074,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2074_002s,10TS2074_002,10TS2074,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2074_003s,10TS2074_003,10TS2074,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2075_001s,10TS2075_001,10TS2075,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2075_002s,10TS2075_002,10TS2075,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2075_003s,10TS2075_003,10TS2075,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2077_001s,10TS2077_001,10TS2077,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2077_002s,10TS2077_002,10TS2077,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2077_003s,10TS2077_003,10TS2077,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2078_001s,10TS2078_001,10TS2078,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2078_002s,10TS2078_002,10TS2078,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2078_003s,10TS2078_003,10TS2078,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2083_001s,10TS2083_001,10TS2083,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2083_002s,10TS2083_002,10TS2083,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2083_003s,10TS2083_003,10TS2083,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2085_001s,10TS2085_001,10TS2085,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2085_002s,10TS2085_002,10TS2085,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2085_003s,10TS2085_003,10TS2085,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2089_001s,10TS2089_001,10TS2089,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2089_002s,10TS2089_002,10TS2089,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2089_003s,10TS2089_003,10TS2089,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2092_001s,10TS2092_001,10TS2092,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2092_002s,10TS2092_002,10TS2092,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2092_003s,10TS2092_003,10TS2092,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2096_001s,10TS2096_001,10TS2096,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2096_002s,10TS2096_002,10TS2096,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2096_003s,10TS2096_003,10TS2096,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2097_001s,10TS2097_001,10TS2097,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2097_002s,10TS2097_002,10TS2097,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2097_003s,10TS2097_003,10TS2097,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2102_001s,10TS2102_001,10TS2102,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2102_002s,10TS2102_002,10TS2102,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2102_003s,10TS2102_003,10TS2102,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2103_001s,10TS2103_001,10TS2103,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2103_002s,10TS2103_002,10TS2103,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2103_003s,10TS2103_003,10TS2103,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2108_001s,10TS2108_001,10TS2108,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2108_002s,10TS2108_002,10TS2108,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2108_003s,10TS2108_003,10TS2108,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2116_001s,10TS2116_001,10TS2116,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2116_002s,10TS2116_002,10TS2116,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2116_003s,10TS2116_003,10TS2116,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2117_001s,10TS2117_001,10TS2117,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2119_001s,10TS2119_001,10TS2119,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2119_002s,10TS2119_002,10TS2119,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2125_001s,10TS2125_001,10TS2125,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2125_002s,10TS2125_002,10TS2125,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2125_003s,10TS2125_003,10TS2125,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2131_001s,10TS2131_001,10TS2131,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2131_002s,10TS2131_002,10TS2131,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2131_003s,10TS2131_003,10TS2131,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2133_001s,10TS2133_001,10TS2133,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2133_002s,10TS2133_002,10TS2133,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2133_003s,10TS2133_003,10TS2133,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2149_001s,10TS2149_001,10TS2149,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2149_002s,10TS2149_002,10TS2149,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2149_003s,10TS2149_003,10TS2149,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2156_001s,10TS2156_001,10TS2156,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2156_002s,10TS2156_002,10TS2156,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2156_003s,10TS2156_003,10TS2156,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2159_001s,10TS2159_001,10TS2159,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2159_002s,10TS2159_002,10TS2159,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2159_003s,10TS2159_003,10TS2159,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2201_001s,10TS2201_001,10TS2201,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2201_002s,10TS2201_002,10TS2201,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2201_003s,10TS2201_003,10TS2201,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2202_001s,10TS2202_001,10TS2202,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2202_002s,10TS2202_002,10TS2202,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2202_003s,10TS2202_003,10TS2202,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2203_001s,10TS2203_001,10TS2203,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2203_002s,10TS2203_002,10TS2203,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2203_003s,10TS2203_003,10TS2203,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2206_001s,10TS2206_001,10TS2206,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2206_002s,10TS2206_002,10TS2206,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2206_003s,10TS2206_003,10TS2206,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2221_001s,10TS2221_001,10TS2221,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2221_002s,10TS2221_002,10TS2221,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2229_001s,10TS2229_001,10TS2229,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2229_002s,10TS2229_002,10TS2229,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2229_003s,10TS2229_003,10TS2229,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2245_001s,10TS2245_001,10TS2245,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TS2245_002s,10TS2245_002,10TS2245,10TS,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
