12CH0046,NULL,12CH,NULL,NULL,UFMu-03511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0047,NULL,12CH,NULL,NULL,UFMu-03522,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0048,NULL,12CH,NULL,NULL,UFMu-03697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0049,NULL,12CH,NULL,NULL,UFMu-03725,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0050,NULL,12CH,NULL,NULL,UFMu-04039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0051,NULL,12CH,NULL,NULL,UFMu-04211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0052,NULL,12CH,NULL,NULL,UFMu-04301,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0053,NULL,12CH,NULL,NULL,UFMu-04414,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0054,NULL,12CH,NULL,NULL,UFMu-04443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0055,NULL,12CH,NULL,NULL,UFMu-04549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0056,NULL,12CH,NULL,NULL,UFMu-05156,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0057,NULL,12CH,NULL,NULL,UFMu-05290,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0058,NULL,12CH,NULL,NULL,UFMu-05336,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0059,NULL,12CH,NULL,NULL,UFMu-05390,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0060,NULL,12CH,NULL,NULL,UFMu-05423,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0061,NULL,12CH,NULL,NULL,UFMu-05553,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0062,NULL,12CH,NULL,NULL,UFMu-05577,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0063,NULL,12CH,NULL,NULL,UFMu-05581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0064,NULL,12CH,NULL,NULL,UFMu-05615,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0065,NULL,12CH,NULL,NULL,UFMu-05720,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0066,NULL,12CH,NULL,NULL,UFMu-05748,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0067,NULL,12CH,NULL,NULL,UFMu-05759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0068,NULL,12CH,NULL,NULL,UFMu-05781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0069,NULL,12CH,NULL,NULL,UFMu-06007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0070,NULL,12CH,NULL,NULL,UFMu-06118,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0071,NULL,12CH,NULL,NULL,UFMu-06198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0072,NULL,12CH,NULL,NULL,UFMu-06274,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0073,NULL,12CH,NULL,NULL,UFMu-06342,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0074,NULL,12CH,NULL,NULL,UFMu-06455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0075,NULL,12CH,NULL,NULL,UFMu-06468,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0076,NULL,12CH,NULL,NULL,UFMu-06473,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0077,NULL,12CH,NULL,NULL,UFMu-06505,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0078,NULL,12CH,NULL,NULL,UFMu-06511,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0079,NULL,12CH,NULL,NULL,UFMu-06514,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0080,NULL,12CH,NULL,NULL,UFMu-06550,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0081,NULL,12CH,NULL,NULL,UFMu-06564,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0082,NULL,12CH,NULL,NULL,UFMu-06572,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0083,NULL,12CH,NULL,NULL,UFMu-06583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0084,NULL,12CH,NULL,NULL,UFMu-06591,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0085,NULL,12CH,NULL,NULL,UFMu-06637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0086,NULL,12CH,NULL,NULL,UFMu-06682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0087,NULL,12CH,NULL,NULL,UFMu-06715,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0088,NULL,12CH,NULL,NULL,UFMu-06735,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0089,NULL,12CH,NULL,NULL,UFMu-06756,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0090,NULL,12CH,NULL,NULL,UFMu-07008,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0091,NULL,12CH,NULL,NULL,UFMu-07110,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0092,NULL,12CH,NULL,NULL,UFMu-07245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0093,NULL,12CH,NULL,NULL,UFMu-07286,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0094,NULL,12CH,NULL,NULL,UFMu-07364,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0095,NULL,12CH,NULL,NULL,UFMu-07380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0096,NULL,12CH,NULL,NULL,UFMu-07408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0097,NULL,12CH,NULL,NULL,UFMu-07429,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0098,NULL,12CH,NULL,NULL,UFMu-07438,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0099,NULL,12CH,NULL,NULL,UFMu-07816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0100,NULL,12CH,NULL,NULL,UFMu-07826,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0101,NULL,12CH,NULL,NULL,UFMu-07882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0102,NULL,12CH,NULL,NULL,UFMu-07888,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0103,NULL,12CH,NULL,NULL,UFMu-07939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0104,NULL,12CH,NULL,NULL,UFMu-07963,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0105,NULL,12CH,NULL,NULL,UFMu-07985,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0106,NULL,12CH,NULL,NULL,UFMu-08013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0107,NULL,12CH,NULL,NULL,UFMu-08041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0108,NULL,12CH,NULL,NULL,UFMu-08088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0109,NULL,12CH,NULL,NULL,UFMu-08146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0110,NULL,12CH,NULL,NULL,UFMu-08147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0111,NULL,12CH,NULL,NULL,UFMu-08159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0112,NULL,12CH,NULL,NULL,UFMu-08244,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0113,NULL,12CH,NULL,NULL,UFMu-08245,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0114,NULL,12CH,NULL,NULL,W22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0115,NULL,12CH,NULL,NULL,W22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,34
12CH0116,NULL,12CH,NULL,01_10F,08CF2003_069s,NULL,NULL,NULL,NULL,NULL,NULL,1851_1_2_2_04F,NULL,self,NULL,8
12CH0117,NULL,12CH,NULL,01_10H,08CF2003_071s,NULL,NULL,NULL,NULL,NULL,NULL,1851_1_2_2_04F,NULL,self,NULL,8
12CH0118,NULL,12CH,NULL,06_06D,08CF2008_027s,NULL,NULL,NULL,NULL,NULL,NULL,1851_1_2_2_10H,NULL,self,NULL,8
12CH0119,NULL,12CH,NULL,07_03C,08CF2008_098s,NULL,NULL,NULL,NULL,NULL,NULL,1851_1_2_2_10H,NULL,self,NULL,8
12CH0120,NULL,12CH,NULL,08_05H,08CF2009_060s,NULL,NULL,NULL,NULL,NULL,NULL,1851_1_2_2_11C,NULL,self,NULL,8
12CH0121,NULL,12CH,NULL,08_08B,08CF2009_078s,NULL,NULL,NULL,NULL,NULL,NULL,1851_1_2_2_11C,NULL,self,NULL,8
12CH0122,NULL,12CH,NIL99,NULL,09SX0017_001s,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,8
12CH0123,NULL,12CH,NIL99,NULL,10SX0038_004x,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,8
12CH0124,NULL,12CH,NIL99,NULL,10SX0038_005x,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,self,NULL,8
