09K0066,NULL,09K,(B73xCML333)S5,Z007E0146,NULL,07A1953,30,15,4,NULL,16,7,NULL,Trial,NULL,0
09K0067,NULL,09K,(B73xCML333)S5,Z007E0156,NULL,07A0997,30,14,4,NULL,16,7,NULL,Trial,NULL,0
09K0068,NULL,09K,B73,Z007E0201,NULL,NULL,30,13,4,NULL,16,7,NULL,CheckB,NULL,0
09K0069,NULL,09K,CML333,Z007E0202,08PN0010_000b,NULL,30,12,4,NULL,16,7,NULL,Check,NULL,0
09K0070,NULL,09K,(B73xCML333)S5,Z007E0169,NULL,07A1088,30,11,4,NULL,16,7,NULL,Trial,NULL,0
09K0071,NULL,09K,(B73xCML333)S5,Z007E0058,NULL,07A3342,30,10,4,NULL,16,7,NULL,Trial,NULL,0
09K0072,NULL,09K,(B73xCML333)S5,Z007E0082,NULL,07A1048,30,9,4,NULL,16,7,NULL,Trial,NULL,0
09K0073,NULL,09K,(B73xCML333)S5,Z007E0192,NULL,07A1455,30,8,4,NULL,16,7,NULL,Trial,NULL,0
09K0074,NULL,09K,(B73xCML333)S5,Z007E0149,NULL,06A4494,30,7,4,NULL,16,7,NULL,Trial,NULL,0
09K0075,NULL,09K,(B73xCML333)S5,Z007E0077,NULL,07A3493,30,6,4,NULL,16,7,NULL,Trial,NULL,0
09K0076,NULL,09K,(B73xCML333)S5,Z007E0017,NULL,07A5124,30,5,4,NULL,16,7,NULL,Trial,NULL,0
09K0077,NULL,09K,(B73xCML333)S5,Z007E0111,NULL,07A4461,30,4,4,NULL,16,7,NULL,Trial,NULL,0
09K0078,NULL,09K,(B73xCML333)S5,Z007E0032,NULL,07A4007,30,3,4,NULL,16,7,NULL,Trial,NULL,0
09K0079,NULL,09K,(B73xCML333)S5,Z007E0044,NULL,07A4901,30,2,4,NULL,16,7,NULL,Trial,NULL,0
09K0080,NULL,09K,(B73xCML333)S5,Z007E0008,NULL,07A1158,30,1,4,NULL,16,7,NULL,Trial,NULL,0
09K0081,NULL,09K,CML333,Z007E0202,08PN0010_000b,NULL,31,1,5,NULL,16,7,NULL,Check,NULL,0
09K0082,NULL,09K,(B73xCML333)S5,Z007E0080,NULL,07A3427,31,2,5,NULL,16,7,NULL,Trial,NULL,0
09K0083,NULL,09K,(B73xCML333)S5,Z007E0015,NULL,07A0863,31,3,5,NULL,16,7,NULL,Trial,NULL,0
09K0084,NULL,09K,(B73xCML333)S5,Z007E0029,NULL,07A3383,31,4,5,NULL,16,7,NULL,Trial,NULL,0
09K0085,NULL,09K,(B73xCML333)S5,Z007E0129,NULL,07A3158,31,5,5,NULL,16,7,NULL,Trial,NULL,0
09K0086,NULL,09K,(B73xCML333)S5,Z007E0013,NULL,07A5185,31,6,5,NULL,16,7,NULL,Trial,NULL,0
09K0087,NULL,09K,(B73xCML333)S5,Z007E0157,NULL,07A4463,31,7,5,NULL,16,7,NULL,Trial,NULL,0
09K0088,NULL,09K,(B73xCML333)S5,Z007E0131,NULL,07A5126,31,8,5,NULL,16,7,NULL,Trial,NULL,0
09K0089,NULL,09K,B73,Z007E0201,NULL,NULL,31,9,5,NULL,16,7,NULL,CheckB,NULL,0
09K0090,NULL,09K,(B73xCML333)S5,Z007E0196,NULL,07A1882,31,10,5,NULL,16,7,NULL,Trial,NULL,0
09K0091,NULL,09K,(B73xCML333)S5,Z007E0081,NULL,07A1836,31,11,5,NULL,16,7,NULL,Trial,NULL,0
09K0092,NULL,09K,(B73xCML333)S5,Z007E0030,NULL,07A1332,31,12,5,NULL,16,7,NULL,Trial,NULL,0
09K0093,NULL,09K,(B73xCML333)S5,Z007E0097,NULL,07A1622,31,13,5,NULL,16,7,NULL,Trial,NULL,0
09K0094,NULL,09K,(B73xCML333)S5,Z007E0024,NULL,07A3598,31,14,5,NULL,16,7,NULL,Trial,NULL,0
09K0095,NULL,09K,(B73xCML333)S5,Z007E0078,NULL,07A1742,31,15,5,NULL,16,7,NULL,Trial,NULL,0
09K0096,NULL,09K,(B73xCML333)S5,Z007E0036,NULL,07A1752,31,16,5,NULL,16,7,NULL,Trial,NULL,0
09K0097,NULL,09K,(B73xCML333)S5,Z007E0160,NULL,07A5027,31,17,5,NULL,16,7,NULL,Trial,NULL,0
09K0098,NULL,09K,(B73xCML333)S5,Z007E0083,NULL,07A4628,31,18,5,NULL,16,7,NULL,Trial,NULL,0
09K0099,NULL,09K,(B73xCML333)S5,Z007E0139,NULL,07A1899,31,19,5,NULL,16,7,NULL,Trial,NULL,0
09K0100,NULL,09K,(B73xCML333)S5,Z007E0045,NULL,07A0586,31,20,5,NULL,16,7,NULL,Trial,NULL,0
09K0101,NULL,09K,(B73xCML333)S5,Z007E0178,NULL,07A3015,31,21,6,NULL,16,7,NULL,Trial,NULL,0
09K0102,NULL,09K,CML333,Z007E0202,08PN0010_000b,NULL,31,22,6,NULL,16,7,NULL,Check,NULL,0
09K0103,NULL,09K,(B73xCML333)S5,Z007E0040,NULL,07A5892,31,23,6,NULL,16,7,NULL,Trial,NULL,0
09K0104,NULL,09K,(B73xCML333)S5,Z007E0052,NULL,07A5840,31,24,6,NULL,16,7,NULL,Trial,NULL,0
09K0105,NULL,09K,(B73xCML333)S5,Z007E0197,NULL,07A1403,31,25,6,NULL,16,7,NULL,Trial,NULL,0
09K0106,NULL,09K,(B73xCML333)S5,Z007E0055,NULL,07A3841,31,26,6,NULL,16,7,NULL,Trial,NULL,0
09K0107,NULL,09K,(B73xCML333)S5,Z007E0144,NULL,07A4597,31,27,6,NULL,16,7,NULL,Trial,NULL,0
09K0108,NULL,09K,(B73xCML333)S5,Z007E0173,NULL,07A4218,31,28,6,NULL,16,7,NULL,Trial,NULL,0
09K0109,NULL,09K,(B73xCML333)S5,Z007E0102,NULL,06A4522,31,29,6,NULL,16,7,NULL,Trial,NULL,0
09K0110,NULL,09K,(B73xCML333)S5,Z007E0043,NULL,07A0752,31,30,6,NULL,16,7,NULL,Trial,NULL,0
09K0111,NULL,09K,(B73xCML333)S5,Z007E0020,NULL,07A4004,31,31,6,NULL,16,7,NULL,Trial,NULL,0
09K0112,NULL,09K,(B73xCML333)S5,Z007E0115,NULL,07A0214,31,32,6,NULL,16,7,NULL,Trial,NULL,0
09K0113,NULL,09K,(B73xCML333)S5,Z007E0088,NULL,07A5853,31,33,6,NULL,16,7,NULL,Trial,NULL,0
09K0114,NULL,09K,(B73xCML333)S5,Z007E0094,NULL,07A5616,31,34,6,NULL,16,7,NULL,Trial,NULL,0
09K0115,NULL,09K,(B73xCML333)S5,Z007E0136,NULL,06A4540,31,35,6,NULL,16,7,NULL,Trial,NULL,0
09K0116,NULL,09K,B73,Z007E0201,NULL,NULL,31,36,6,NULL,16,7,NULL,CheckB,NULL,0
09K0117,NULL,09K,(B73xCML333)S5,Z007E0096,NULL,07A3908,31,37,6,NULL,16,7,NULL,Trial,NULL,0
09K0118,NULL,09K,(B73xCML333)S5,Z007E0127,NULL,07A2382,31,38,6,NULL,16,7,NULL,Trial,NULL,0
09K0119,NULL,09K,(B73xCML333)S5,Z007E0090,NULL,07A1092,31,39,6,NULL,16,7,NULL,Trial,NULL,0
09K0120,NULL,09K,(B73xCML333)S5,Z007E0027,NULL,07A1607,31,40,6,NULL,16,7,NULL,Trial,NULL,0
09K0121,NULL,09K,(B73xCML333)S5,Z007E0130,NULL,07A3794,32,40,7,NULL,16,7,NULL,Trial,NULL,0
09K0122,NULL,09K,(B73xCML333)S5,Z007E0154,NULL,07A3424,32,39,7,NULL,16,7,NULL,Trial,NULL,0
09K0123,NULL,09K,(B73xCML333)S5,Z007E0153,NULL,06A4588,32,38,7,NULL,16,7,NULL,Trial,NULL,0
09K0124,NULL,09K,(B73xCML333)S5,Z007E0091,NULL,06A4501,32,37,7,NULL,16,7,NULL,Trial,NULL,0
09K0125,NULL,09K,(B73xCML333)S5,Z007E0140,NULL,07A4503,32,36,7,NULL,16,7,NULL,Trial,NULL,0
09K0126,NULL,09K,(B73xCML333)S5,Z007E0120,NULL,06A4605,32,35,7,NULL,16,7,NULL,Trial,NULL,0
09K0127,NULL,09K,B73,Z007E0201,NULL,NULL,32,34,7,NULL,16,7,NULL,CheckB2,changed from Z007E0135 (B73xCML333)S5,0
09K0128,NULL,09K,(B73xCML333)S5,Z007E0098,NULL,07A5251,32,33,7,NULL,16,7,NULL,Trial,NULL,0
09K0129,NULL,09K,(B73xCML333)S5,Z007E0087,NULL,07A1868,32,32,7,NULL,16,7,NULL,Trial,NULL,0
09K0130,NULL,09K,(B73xCML333)S5,Z007E0034,NULL,07A0912,32,31,7,NULL,16,7,NULL,Trial,NULL,0
09K0131,NULL,09K,(B73xCML333)S5,Z007E0061,NULL,07A1358,32,30,7,NULL,16,7,NULL,Trial,NULL,0
09K0132,NULL,09K,(B73xCML333)S5,Z007E0066,NULL,07A1699,32,29,7,NULL,16,7,NULL,Trial,NULL,0
09K0133,NULL,09K,(B73xCML333)S5,Z007E0167,NULL,07A1233,32,28,7,NULL,16,7,NULL,Trial,NULL,0
09K0134,NULL,09K,(B73xCML333)S5,Z007E0046,NULL,07A5139,32,27,7,NULL,16,7,NULL,Trial,NULL,0
09K0135,NULL,09K,(B73xCML333)S5,Z007E0123,NULL,07A0952,32,26,7,NULL,16,7,NULL,Trial,NULL,0
09K0136,NULL,09K,(B73xCML333)S5,Z007E0132,NULL,07A3471,32,25,7,NULL,16,7,NULL,Trial,NULL,0
09K0137,NULL,09K,(B73xCML333)S5,Z007E0092,NULL,07A5439,32,24,7,NULL,16,7,NULL,Trial,NULL,0
09K0138,NULL,09K,CML333,Z007E0202,08PN0010_000b,NULL,32,23,7,NULL,16,7,NULL,Check,NULL,0
09K0139,NULL,09K,(B73xCML333)S5,Z007E0022,NULL,07A3527,32,22,7,NULL,16,7,NULL,Trial,NULL,0
09K0140,NULL,09K,B73,Z007E0201,NULL,NULL,32,21,7,NULL,16,7,NULL,CheckB,NULL,0
09K0141,NULL,09K,(B73xCML333)S5,Z007E0112,NULL,07A1448,32,20,8,NULL,16,7,NULL,Trial,NULL,0
09K0142,NULL,09K,(B73xCML333)S5,Z007E0093,NULL,07A3661,32,19,8,NULL,16,7,NULL,Trial,NULL,0
