06PN0036,36,06PN,IBM262,NULL,NULL,NULL,11,36,NULL,NULL,10,NULL,NULL,Cross to P27 (C22),NULL,0
06PN0037,37,06PN,P27_Et1,NULL,NULL,CIMMYT RS #1,11,37,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0038,38,06PN,P27_Et1,NULL,NULL,CIMMYT RS #1,11,38,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0039,39,06PN,IBM262,NULL,NULL,NULL,11,39,NULL,NULL,10,NULL,NULL,Cross to P27 (C22),NULL,0
06PN0040,40,06PN,P27_Et4,NULL,NULL,CIMMYT RS #4,11,40,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0041,41,06PN,P27_Et4,NULL,NULL,CIMMYT RS #4,11,41,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0042,42,06PN,IBM262,NULL,NULL,NULL,11,42,NULL,NULL,10,NULL,NULL,Cross to P27 (C22),NULL,0
06PN0043,43,06PN,P27_Et4,NULL,NULL,CIMMYT RS #4,11,43,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0044,44,06PN,P27_Et4,NULL,NULL,CIMMYT RS #4,11,44,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0045,45,06PN,IBM262,NULL,NULL,NULL,11,45,NULL,NULL,10,NULL,NULL,Cross to P27 (C22),NULL,0
06PN0046,46,06PN,P27_Et4,NULL,NULL,CIMMYT RS #4,11,46,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0047,47,06PN,P27_Et4,NULL,NULL,CIMMYT RS #4,11,47,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0048,48,06PN,IBM262,NULL,NULL,NULL,11,48,NULL,NULL,10,NULL,NULL,Cross to P27 (C22),NULL,0
06PN0049,49,06PN,P28_C0,NULL,NULL,CIMMYT RS #156,11,49,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0050,50,06PN,P28_C0,NULL,NULL,CIMMYT RS #156,11,50,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0051,51,06PN,IBM262,NULL,NULL,NULL,11,51,NULL,NULL,10,NULL,NULL,Cross to P28 (C0),NULL,0
06PN0052,52,06PN,P28_C0,NULL,NULL,CIMMYT RS #156,11,52,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0053,53,06PN,P28_C0,NULL,NULL,CIMMYT RS #156,11,53,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0054,54,06PN,IBM262,NULL,NULL,NULL,11,54,NULL,NULL,10,NULL,NULL,Cross to P28 (C0),NULL,0
06PN0055,55,06PN,P28_C0,NULL,NULL,CIMMYT RS #156,11,55,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0056,56,06PN,P28_C0,NULL,NULL,CIMMYT RS #156,11,56,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0057,57,06PN,IBM262,NULL,NULL,NULL,11,57,NULL,NULL,10,NULL,NULL,Cross to P28 (C0),NULL,0
06PN0058,58,06PN,P28_Et4,NULL,NULL,CIMMYT RS #13,11,58,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0059,59,06PN,P28_Et4,NULL,NULL,CIMMYT RS #13,11,59,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0060,60,06PN,IBM262,NULL,NULL,NULL,11,60,NULL,NULL,10,NULL,NULL,Cross to P28 (Et4),NULL,0
06PN0061,61,06PN,P28_Et4,NULL,NULL,CIMMYT RS #13,11,61,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0062,62,06PN,P28_Et4,NULL,NULL,CIMMYT RS #13,11,62,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0063,63,06PN,IBM262,NULL,NULL,NULL,11,63,NULL,NULL,10,NULL,NULL,Cross to P28 (Et4),NULL,0
06PN0064,64,06PN,P28_Et4,NULL,NULL,CIMMYT RS #13,11,64,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0065,65,06PN,P28_Et4,NULL,NULL,CIMMYT RS #13,11,65,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0066,66,06PN,IBM262,NULL,NULL,NULL,11,66,NULL,NULL,10,NULL,NULL,Cross to P28 (Et4),NULL,0
06PN0067,67,06PN,P29_C0,NULL,NULL,CIMMYT RS #166,11,67,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0068,68,06PN,P29_C0,NULL,NULL,CIMMYT RS #166,11,68,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0069,69,06PN,IBM262,NULL,NULL,NULL,11,69,NULL,NULL,10,NULL,NULL,Cross to P29 (C0),NULL,0
06PN0070,70,06PN,P29_C0,NULL,NULL,CIMMYT RS #166,11,70,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0071,71,06PN,P29_C0,NULL,NULL,CIMMYT RS #166,11,71,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0072,72,06PN,IBM262,NULL,NULL,NULL,11,72,NULL,NULL,10,NULL,NULL,Cross to P29 (C0),NULL,0
06PN0073,73,06PN,P29_C0,NULL,NULL,CIMMYT RS #166,11,73,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0074,74,06PN,P29_C0,NULL,NULL,CIMMYT RS #166,11,74,NULL,NULL,12,NULL,NULL,Sib,NULL,0
06PN0075,75,06PN,IBM262,NULL,NULL,NULL,11,75,NULL,NULL,10,NULL,NULL,Cross to P29 (C0),NULL,0
06PN0076,76,06PN,P29_Et4,NULL,NULL,CIMMYT RS #22,11,76,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0077,77,06PN,P29_Et4,NULL,NULL,CIMMYT RS #22,11,77,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0078,78,06PN,IBM262,NULL,NULL,NULL,11,78,NULL,NULL,10,NULL,NULL,Cross to P29 (Et4),NULL,0
06PN0079,79,06PN,P29_Et4,NULL,NULL,CIMMYT RS #22,11,79,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0080,80,06PN,P29_Et4,NULL,NULL,CIMMYT RS #22,11,80,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0081,81,06PN,IBM262,NULL,NULL,NULL,11,81,NULL,NULL,10,NULL,NULL,Cross to P29 (Et4),NULL,0
06PN0082,82,06PN,P29_Et4,NULL,NULL,CIMMYT RS #22,11,82,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0083,83,06PN,P29_Et4,NULL,NULL,CIMMYT RS #22,11,83,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0084,84,06PN,IBM262,NULL,NULL,NULL,11,84,NULL,NULL,10,NULL,NULL,Cross to P29 (Et4),NULL,0
06PN0085,85,06PN,P31_C0,NULL,NULL,CIMMYT RS #183,12,84,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0086,86,06PN,P31_C0,NULL,NULL,CIMMYT RS #183,12,83,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0087,87,06PN,IBM262,NULL,NULL,NULL,12,82,NULL,NULL,10,NULL,NULL,Cross to P31 (C0),NULL,0
06PN0088,88,06PN,P31_C0,NULL,NULL,CIMMYT RS #183,12,81,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0089,89,06PN,P31_C0,NULL,NULL,CIMMYT RS #183,12,80,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0090,90,06PN,IBM262,NULL,NULL,NULL,12,79,NULL,NULL,10,NULL,NULL,Cross to P31 (C0),NULL,0
06PN0091,91,06PN,P31_C0,NULL,NULL,CIMMYT RS #183,12,78,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0092,92,06PN,P31_C0,NULL,NULL,CIMMYT RS #183,12,77,NULL,NULL,10,NULL,NULL,Sib,NULL,0
06PN0093,93,06PN,IBM262,NULL,NULL,NULL,12,76,NULL,NULL,10,NULL,NULL,Cross to P31 (C0),NULL,0
06PN0094,94,06PN,P31_Et4,NULL,NULL,CIMMYT RS #40,12,75,NULL,NULL,10,NULL,NULL,Sib,NULL,0
