11PF0028,NULL,11PF,B73/[32-24]-5_339_02_01_sib,P05L0339,09PF0092_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0029,NULL,11PF,B73/[32-24]-5_046_02_01_sib,P05L0046,09PF0169_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0030,NULL,11PF,B73/[32-24]-5_050_02_01_sib,P05L0050,09PF0084_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0031,NULL,11PF,B73/[32-24]-5_227_02_01_sib,P05L0227,09PF0019_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0032,NULL,11PF,B73/[32-24]-5_114_02_01_sib,P05L0114,09PF0178_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0033,NULL,11PF,B73/[32-24]-5_001_02_01_sib,P05L0001,09PF0164_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0034,NULL,11PF,B73/[32-24]-5_343_02_01_sib,P05L0343,09PF0162_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0035,NULL,11PF,B73/[32-24]-5_068_02_01_sib,P05L0068,09PF0034_000b,NULL,M1;0,NULL,2,1,14,5,NULL,trial,NULL,3
11PF0036,NULL,11PF,B73/[32-24]-5_091_02_01_sib,P05L0091,09PF0151_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0037,NULL,11PF,B73/[32-24]-5_331_02_01_sib,P05L0331,09PF0064_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0038,NULL,11PF,B73/[32-24]-5_152_02_01_sib,P05L0152,09PF0163_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0039,NULL,11PF,B73,B73,NULL,NULL,M1;0,NULL,3,1,14,5,NULL,check,NULL,3
11PF0040,NULL,11PF,B73/[32-24]-5_038_02_01_sib,P05L0038,09PF0140_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0041,NULL,11PF,B73/[32-24]-5_083_02_01_sib,P05L0083,09PF0118_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0042,NULL,11PF,B73/[32-24]-5_288_02_01_sib,P05L0288,09PF0039_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0043,NULL,11PF,B73/[32-24]-5_205_02_01_sib,P05L0205,09PF0202_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0044,NULL,11PF,B73/[32-24]-5_220_02_01_sib,P05L0220,09PF0171_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0045,NULL,11PF,B73/[32-24]-5_251_02_01_sib,P05L0251,09PF0150_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0046,NULL,11PF,B73/[32-24]-5_085_02_01_sib,P05L0085,09PF0135_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0047,NULL,11PF,B73/[32-24]-5_153_02_01_sib,P05L0153,09PF0067_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0048,NULL,11PF,B73/[32-24]-5_113_02_01_sib,P05L0113,09PF0097_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0049,NULL,11PF,B73/[32-24]-5_216_02_01_sib,P05L0216,09PF0017_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0050,NULL,11PF,B73/[32-24]-5_321_01_01_sib,P05L0321,09PF0074_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0051,NULL,11PF,B73/[32-24]-5_346_02_01_sib,P05L0346,09PF0158_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0052,NULL,11PF,B73/[32-24]-5_163_02_01_sib,P05L0163,09PF0028_000b,NULL,M1;0,NULL,3,1,14,5,NULL,trial,NULL,3
11PF0053,NULL,11PF,B73/[32-24]-5_323_02_01_sib,P05L0323,09PF0183_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0054,NULL,11PF,B73/[32-24]-5_078_02_01_sib,P05L0078,09PF0122_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0055,NULL,11PF,B73/[32-24]-5_349_02_01_sib,P05L0349,09PF0104_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0056,NULL,11PF,B73/[32-24]-5_112_02_01_sib,P05L0112,09PF0134_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0057,NULL,11PF,B73/[32-24]-5_004_01_01_sib,P05L0004,09PF0032_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0058,NULL,11PF,B73/[32-24]-5_151_02_01_sib,P05L0151,09PF0108_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0059,NULL,11PF,B73,B73,NULL,NULL,M1;0,NULL,4,1,14,5,NULL,check,NULL,3
11PF0060,NULL,11PF,B73/[32-24]-5_098_02_01_sib,P05L0098,09PF0058_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0061,NULL,11PF,B73/[32-24]-5_042_02_01_sib,P05L0042,09PF0148_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0062,NULL,11PF,B73/[32-24]-5_303_02_01_sib,P05L0303,09PF0008_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0063,NULL,11PF,B73/[32-24]-5_081_02_01_sib,P05L0081,09PF0090_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0064,NULL,11PF,B73/[32-24]-5_092_02_01_sib,P05L0092,09PF0111_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0065,NULL,11PF,B73/[32-24]-5_249_02_01_sib,P05L0249,09PF0192_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0066,NULL,11PF,B73/[32-24]-5_224_02_01_sib,P05L0224,09PF0123_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0067,NULL,11PF,B73/[32-24]-5_282_02_01_sib,P05L0282,09PF0127_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0068,NULL,11PF,B73/[32-24]-5_291_02_01_sib,P05L0291,09PF0145_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0069,NULL,11PF,B73/[32-24]-5_344_02_01_sib,P05L0344,09PF0065_000b,NULL,M1;0,NULL,4,1,14,5,NULL,trial,NULL,3
11PF0070,NULL,11PF,B73/[32-24]-5_236_02_01_sib,P05L0236,09PF0131_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0071,NULL,11PF,B73/[32-24]-5_231_02_01_sib,P05L0231,09PF0075_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0072,NULL,11PF,B73/[32-24]-5_319_02_01_sib,P05L0319,09PF0156_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0073,NULL,11PF,B73/[32-24]-5_221_02_01_sib,P05L0221,09PF0006_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0074,NULL,11PF,B73/[32-24]-5_340_02_01_sib,P05L0340,09PF0091_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0075,NULL,11PF,B73/[32-24]-5_242_01_01_sib,P05L0242,09PF0189_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0076,NULL,11PF,B73/[32-24]-5_160_02_01_sib,P05L0160,09PF0191_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0077,NULL,11PF,B73/[32-24]-5_261_02_01_sib,P05L0261,09PF0181_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0078,NULL,11PF,B73/[32-24]-5_278_02_01_sib,P05L0278,09PF0041_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0079,NULL,11PF,B73/[32-24]-5_268_02_01_sib,P05L0268,09PF0124_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0080,NULL,11PF,B73,B73,NULL,NULL,M1;0,NULL,5,1,14,5,NULL,check,NULL,3
11PF0081,NULL,11PF,B73/[32-24]-5_263_02_01_sib,P05L0263,09PF0114_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0082,NULL,11PF,B73/[32-24]-5_207_01_01_sib,P05L0207,09PF0087_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0083,NULL,11PF,B73/[32-24]-5_061_02_01_sib,P05L0061,09PF0209_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0084,NULL,11PF,B73/[32-24]-5_293_02_01_sib,P05L0293,09PF0016_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0085,NULL,11PF,B73/[32-24]-5_335_02_01_sib,P05L0335,09PF0149_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0086,NULL,11PF,B73/[32-24]-5_049_02_01_sib,P05L0049,09PF0005_000b,NULL,M1;0,NULL,5,1,14,5,NULL,trial,NULL,3
11PF0087,NULL,11PF,B73/[32-24]-5_206_02_01_sib,P05L0206,09PF0574_000b,NULL,M1;0,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0088,NULL,11PF,B73/[32-24]-5_036_02_01_sib,P05L0036,09PF0020_000b,NULL,M1;0,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0089,NULL,11PF,B73/[32-24]-5_140_02_01_sib,P05L0140,09PF0009_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0090,NULL,11PF,B73,B73,08PN0304_000s,NULL,M1;1,NULL,6,1,14,5,NULL,check2,Replaced P05L0275,3
11PF0091,NULL,11PF,B73/[32-24]-5_210_02_01_sib,P05L0210,09PF0068_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0092,NULL,11PF,B73/[32-24]-5_270_02_01_sib,P05L0270,09PF0112_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0093,NULL,11PF,B73/[32-24]-5_330_02_01_sib,P05L0330,09PF0082_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0094,NULL,11PF,B73/[32-24]-5_265_02_01_sib,P05L0265,09PF0154_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0095,NULL,11PF,B73/[32-24]-5_244_02_01_sib,P05L0244,09PF0031_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0096,NULL,11PF,B73/[32-24]-5_332_02_01_sib,P05L0332,09PF0043_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0097,NULL,11PF,B73,B73,NULL,NULL,M1;1,NULL,6,1,14,5,NULL,check,NULL,3
11PF0098,NULL,11PF,B73/[32-24]-5_164_02_01_sib,P05L0164,09PF0063_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0099,NULL,11PF,B73/[32-24]-5_326_02_01_sib,P05L0326,09PF0057_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0100,NULL,11PF,B73/[32-24]-5_047_02_01_sib,P05L0047,09PF0115_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0101,NULL,11PF,B73/[32-24]-5_341_02_01_sib,P05L0341,09PF0187_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0102,NULL,11PF,B73/[32-24]-5_070_02_01_sib,P05L0070,09PF0023_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0103,NULL,11PF,B73/[32-24]-5_246_02_01_sib,P05L0246,09PF0052_000b,NULL,M1;1,NULL,6,1,14,5,NULL,trial,NULL,3
11PF0104,NULL,11PF,B73/[32-24]-5_298_02_01_sib,P05L0298,09PF0160_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0105,NULL,11PF,B73/[32-24]-5_273_02_01_sib,P05L0273,09PF0048_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0106,NULL,11PF,B73/[32-24]-5_217_02_01_sib,P05L0217,09PF0198_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0107,NULL,11PF,B73/[32-24]-5_317_02_01_sib,P05L0317,09PF0030_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0108,NULL,11PF,B73/[32-24]-5_162_02_01_sib,P05L0162,09PF0035_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0109,NULL,11PF,B73/[32-24]-5_334_02_01_sib,P05L0334,09PF0088_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0110,NULL,11PF,B73/[32-24]-5_097_02_01_sib,P05L0097,09PF0184_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0111,NULL,11PF,B73,B73,08PN0304_000s,NULL,M1;1,NULL,7,1,14,5,NULL,check2,Replaced P05L0012,3
11PF0112,NULL,11PF,B73/[32-24]-5_225_02_01_sib,P05L0225,09PF0204_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0113,NULL,11PF,B73/[32-24]-5_043_02_01_sib,P05L0043,09PF0155_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0114,NULL,11PF,B73/[32-24]-5_233_01_01_sib,P05L0233,09PF0056_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0115,NULL,11PF,B73/[32-24]-5_040_02_01_sib,P05L0040,09PF0643_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0116,NULL,11PF,B73/[32-24]-5_209_02_01_sib,P05L0209,09PF0107_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0117,NULL,11PF,B73/[32-24]-5_240_02_01_sib,P05L0240,09PF0059_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0118,NULL,11PF,B73/[32-24]-5_230_02_01_sib,P05L0230,09PF0144_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0119,NULL,11PF,B73,B73,NULL,NULL,M1;1,NULL,7,1,14,5,NULL,check,NULL,3
11PF0120,NULL,11PF,B73/[32-24]-5_234_02_01_sib,P05L0234,09PF0141_000b,NULL,M1;1,NULL,7,1,14,5,NULL,trial,NULL,3
11PF0121,NULL,11PF,B73/[32-24]-5_080_02_01_sib,P05L0080,09PF0037_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0122,NULL,11PF,B73/[32-24]-5_077_02_01_sib,P05L0077,09PF0055_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0123,NULL,11PF,B73,B73,08PN0304_000s,NULL,M1;1,NULL,8,1,14,5,NULL,check2,Replaced P05L0056,3
11PF0124,NULL,11PF,B73/[32-24]-5_048_02_01_sib,P05L0048,09PF0036_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0125,NULL,11PF,B73,B73,NULL,NULL,M1;1,NULL,8,1,14,5,NULL,check,NULL,3
11PF0126,NULL,11PF,B73/[32-24]-5_208_02_01_sib,P05L0208,09PF0025_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0127,NULL,11PF,B73/[32-24]-5_019_02_01_sib,P05L0019,09PF0515_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0128,NULL,11PF,B73/[32-24]-5_202_02_01_sib,P05L0202,09PF0147_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0129,NULL,11PF,B73,B73,08PN0304_000s,NULL,M1;1,NULL,8,1,14,5,NULL,check2,Replaced P05L0324,3
11PF0130,NULL,11PF,B73,B73,08PN0304_000s,NULL,M1;1,NULL,8,1,14,5,NULL,check2,Replaced P05L0245,3
11PF0131,NULL,11PF,B73/[32-24]-5_106_02_01_sib,P05L0106,09PF0098_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0132,NULL,11PF,B73/[32-24]-5_219_02_01_sib,P05L0219,09PF0210_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0133,NULL,11PF,B73/[32-24]-5_322_02_01_sib,P05L0322,09PF0033_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0134,NULL,11PF,B73/[32-24]-5_269_02_01_sib,P05L0269,09PF0099_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0135,NULL,11PF,B73/[32-24]-5_201_02_01_sib,P05L0201,09PF0071_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0136,NULL,11PF,B73/[32-24]-5_159_02_01_sib,P05L0159,09PF0086_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0137,NULL,11PF,B73/[32-24]-5_203_02_01_sib,P05L0203,09PF0175_000b,NULL,M1;1,NULL,8,1,14,5,NULL,trial,NULL,3
11PF0138,NULL,11PF,B73/[32-24]-5_094_02_01_sib,P05L0094,09PF0070_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0139,NULL,11PF,B73/[32-24]-5_018_02_01_sib,P05L0018,09PF0029_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0140,NULL,11PF,B73,B73,NULL,NULL,M1;1,NULL,9,1,14,5,NULL,check,NULL,3
11PF0141,NULL,11PF,B73/[32-24]-5_238_02_01_sib,P05L0238,09PF0013_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0142,NULL,11PF,B73/[32-24]-5_039_02_01_sib,P05L0039,09PF0072_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0143,NULL,11PF,B73/[32-24]-5_237_02_01_sib,P05L0237,09PF0201_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0144,NULL,11PF,B73/[32-24]-5_267_02_01_sib,P05L0267,09PF0113_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0145,NULL,11PF,B73/[32-24]-5_345_02_01_sib,P05L0345,09PF0026_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0146,NULL,11PF,B73/[32-24]-5_264_02_01_sib,P05L0264,09PF0012_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0147,NULL,11PF,B73/[32-24]-5_274_02_01_sib,P05L0274,09PF0188_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0148,NULL,11PF,B73/[32-24]-5_309_02_01_sib,P05L0309,09PF0010_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0149,NULL,11PF,B73/[32-24]-5_312_02_01_sib,P05L0312,09PF0146_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0150,NULL,11PF,B73/[32-24]-5_008_02_01_sib,P05L0008,09PF0069_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0151,NULL,11PF,B73/[32-24]-5_076_01_01_sib,P05L0076,09PF0077_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0152,NULL,11PF,B73/[32-24]-5_031_01_01_sib,P05L0031,09PF0551_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0153,NULL,11PF,B73/[32-24]-5_213_02_01_sib,P05L0213,09PF0120_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0154,NULL,11PF,B73/[32-24]-5_144_02_01_sib,P05L0144,09PF0014_000b,NULL,M1;1,NULL,9,1,14,5,NULL,trial,NULL,3
11PF0155,NULL,11PF,B73/[32-24]-5_232_02_01_sib,P05L0232,09PF0061_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0156,NULL,11PF,B73/[32-24]-5_095_02_01_sib,P05L0095,09PF0165_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0157,NULL,11PF,B73/[32-24]-5_124_02_01_sib,P05L0124,09PF0047_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0158,NULL,11PF,B73/[32-24]-5_235_02_01_sib,P05L0235,09PF0109_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0159,NULL,11PF,B73/[32-24]-5_329_02_01_sib,P05L0329,09PF0153_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0160,NULL,11PF,B73/[32-24]-5_033_02_01_sib,P05L0033,09PF0195_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0161,NULL,11PF,B73/[32-24]-5_072_02_01_sib,P05L0072,09PF0095_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0162,NULL,11PF,B73/[32-24]-5_348_02_01_sib,P05L0348,09PF0004_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0163,NULL,11PF,B73/[32-24]-5_337_02_01_sib,P05L0337,09PF0102_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0164,NULL,11PF,B73/[32-24]-5_044_02_01_sib,P05L0044,09PF0038_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0165,NULL,11PF,B73/[32-24]-5_218_02_01_sib,P05L0218,09PF0139_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0166,NULL,11PF,B73/[32-24]-5_121_02_01_sib,P05L0121,09PF0078_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0167,NULL,11PF,B73/[32-24]-5_239_02_01_sib,P05L0239,09PF0110_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0168,NULL,11PF,B73/[32-24]-5_063_02_01_sib,P05L0063,09PF0126_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0169,NULL,11PF,B73,B73,NULL,NULL,M1;1,NULL,10,1,14,5,NULL,check,NULL,3
11PF0170,NULL,11PF,B73/[32-24]-5_136_02_01_sib,P05L0136,09PF0203_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0171,NULL,11PF,B73/[32-24]-5_069_02_01_sib,P05L0069,09PF0085_000b,NULL,M1;1,NULL,10,1,14,5,NULL,trial,NULL,3
11PF0172,NULL,11PF,B73/[32-24]-5_109_02_01_sib,P05L0109,09PF0193_000b,NULL,M1;1,NULL,11,1,14,5,NULL,trial,NULL,3
