11TF2046,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2047,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2048,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2049,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2050,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2051,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2052,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2053,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2054,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2055,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N3,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2056,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2057,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2058,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2059,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2060,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2061,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2062,NULL,11TF,NULL,NULL,09TF2013_007s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2063,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2064,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2065,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2066,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2067,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2068,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2069,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2070,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2071,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2072,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2073,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2074,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2075,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2076,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2077,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2078,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2079,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2080,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2081,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2082,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2083,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2084,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2085,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2086,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2087,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2088,NULL,11TF,NULL,NULL,09TF2016_009s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2089,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2090,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2091,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2092,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2093,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2094,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2095,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2096,NULL,11TF,NULL,NULL,09TF2016_011s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2097,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2098,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2099,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2100,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2101,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2102,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2103,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2104,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2105,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2106,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2107,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2108,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2109,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2110,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2111,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2112,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2113,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2114,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2115,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2116,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2117,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2118,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2119,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2120,NULL,11TF,NULL,NULL,09TF2016_013s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2121,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2122,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2123,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2124,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2125,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2126,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2127,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2128,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2129,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N4,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2130,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2131,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2132,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2133,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2134,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2135,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2136,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2137,NULL,11TF,NULL,NULL,09TF2016_014s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2138,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2139,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2140,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2141,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2142,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2143,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2144,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2145,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2146,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2147,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2148,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2149,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2150,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2151,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2152,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2153,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2154,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2155,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2156,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2157,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2158,NULL,11TF,NULL,NULL,09TF2018_006s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2159,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2160,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2161,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2162,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2163,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2164,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2165,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2166,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2167,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2168,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2169,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2170,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2171,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2172,NULL,11TF,NULL,NULL,09TF2018_008s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2173,NULL,11TF,NULL,NULL,09TF2018_009s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2174,NULL,11TF,NULL,NULL,09TF2018_009s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2175,NULL,11TF,NULL,NULL,09TF2018_009s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2176,NULL,11TF,NULL,NULL,09TF2018_009s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
11TF2177,NULL,11TF,NULL,NULL,09TF2018_009s,NULL,N5,NULL,NULL,NULL,16,NULL,NULL,Screen for recombinants 1.02,NULL,34
