07NC4590,4590,07NC,Mo17,NULL,NULL,Aur06,NULL,38,2,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC4591,4591,07NC,#32 (P30 Et4),NULL,NULL,Aur06,NULL,39,2,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC4592,4592,07NC,B73,NULL,NULL,Fl05-06,NULL,40,2,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5916,5916,07NC,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,41,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5917,5917,07NC,#32 (P30 Et4),NULL,NULL,Aur06,NULL,42,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5918,5918,07NC,#32 (P30 Et4),NULL,NULL,Aur06,NULL,43,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5919,5919,07NC,#176 (P30 C0),NULL,NULL,Aur06,NULL,44,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5920,5920,07NC,#22 (P29 Et4),NULL,NULL,Aur06,NULL,45,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5921,5921,07NC,#176 (P30 C0),NULL,NULL,Aur06,NULL,46,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5922,5922,07NC,#176 (P30 C0),NULL,NULL,Aur06,NULL,47,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5923,5923,07NC,Mo17,NULL,NULL,Aur06,NULL,48,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5924,5924,07NC,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,49,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5925,5925,07NC,B73,NULL,NULL,Fl05-06,NULL,50,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5926,5926,07NC,#32 (P30 Et4),NULL,NULL,Aur06,NULL,51,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5927,5927,07NC,#22 (P29 Et4),NULL,NULL,Aur06,NULL,52,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5928,5928,07NC,#22 (P29 Et4),NULL,NULL,Aur06,NULL,53,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5929,5929,07NC,#176 (P30 C0),NULL,NULL,Aur06,NULL,54,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5930,5930,07NC,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,55,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5931,5931,07NC,B73,NULL,NULL,Fl05-06,NULL,56,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5932,5932,07NC,#22 (P29 Et4),NULL,NULL,Aur06,NULL,57,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5933,5933,07NC,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,58,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5934,5934,07NC,#32 (P30 Et4),NULL,NULL,Aur06,NULL,59,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
07NC5935,5935,07NC,Mo17,NULL,NULL,Aur06,NULL,60,3,NULL,12,NULL,NULL,NULL,"SLB, Flowering",3
