13MY0051,NULL,13MY,CML322,NULL,12MN0018_002s,6638-2,NULL,51,2,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0052,NULL,13MY,CML103,NULL,12MN0045_002s,6665-2,NULL,52,2,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0053,NULL,13MY,CML103,NULL,12MN0045_002s,6665-2,NULL,53,2,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0054,NULL,13MY,CML103,NULL,12MN0045_002s,6665-2,NULL,54,2,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0055,NULL,13MY,CML322,NULL,12MY0057_002s,NULL,NULL,55,2,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0056,NULL,13MY,CML322,NULL,12MY0057_002s,NULL,NULL,56,2,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0057,NULL,13MY,CML322,NULL,12MY0057_002s,NULL,NULL,57,2,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0058,NULL,13MY,Mo17,NULL,12MN0069_001s,6690-1,NULL,58,2,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0059,NULL,13MY,Mo17,NULL,12MN0069_001s,6690-1,NULL,59,2,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0060,NULL,13MY,Mo17,NULL,12MN0069_001s,6690-1,NULL,60,2,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0061,NULL,13MY,CML103,NULL,12MY0007_001s,NULL,NULL,61,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0062,NULL,13MY,CML103,NULL,12MY0007_001s,NULL,NULL,62,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0063,NULL,13MY,CML103,NULL,12MY0007_001s,NULL,NULL,63,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0064,NULL,13MY,B97,NULL,12MN0086_002s,6707-2,NULL,64,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0065,NULL,13MY,B97,NULL,12MN0086_002s,6707-2,NULL,65,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0066,NULL,13MY,B97,NULL,12MN0086_002s,6707-2,NULL,66,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0067,NULL,13MY,CML322,NULL,12MN0018_002s,6638-2,NULL,67,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0068,NULL,13MY,CML322,NULL,12MN0018_002s,6638-2,NULL,68,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0069,NULL,13MY,CML322,NULL,12MN0018_002s,6638-2,NULL,69,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0070,NULL,13MY,B73,NULL,12MY0091_001s,NULL,NULL,70,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0071,NULL,13MY,B73,NULL,12MY0091_001s,NULL,NULL,71,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0072,NULL,13MY,B73,NULL,12MY0091_001s,NULL,NULL,72,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0073,NULL,13MY,Mo17,NULL,12MY0066_001s,NULL,NULL,73,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0074,NULL,13MY,Mo17,NULL,12MY0066_001s,NULL,NULL,74,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0075,NULL,13MY,Mo17,NULL,12MY0066_001s,NULL,NULL,75,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0076,NULL,13MY,B73,NULL,12MN0047_001s,6667-1,NULL,76,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0077,NULL,13MY,B73,NULL,12MN0047_001s,6667-1,NULL,77,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0078,NULL,13MY,B73,NULL,12MN0047_001s,6667-1,NULL,78,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0079,NULL,13MY,B97,NULL,12MY0009_001s,NULL,NULL,79,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0080,NULL,13MY,B97,NULL,12MY0009_001s,NULL,NULL,80,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0081,NULL,13MY,B97,NULL,12MY0009_001s,NULL,NULL,81,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0082,NULL,13MY,Mo17,NULL,12MN0069_001s,6690-1,NULL,82,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0083,NULL,13MY,Mo17,NULL,12MN0069_001s,6690-1,NULL,83,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0084,NULL,13MY,Mo17,NULL,12MN0069_001s,6690-1,NULL,84,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0085,NULL,13MY,CML103,NULL,12MN0045_002s,6665-2,NULL,85,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0086,NULL,13MY,CML103,NULL,12MN0045_002s,6665-2,NULL,86,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0087,NULL,13MY,CML103,NULL,12MN0045_002s,6665-2,NULL,87,3,NULL,NULL,NC,NULL,NULL,NULL,8
13MY0088,NULL,13MY,CML322,NULL,12MY0057_002s,NULL,NULL,88,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0089,NULL,13MY,CML322,NULL,12MY0057_002s,NULL,NULL,89,3,NULL,NULL,NY,NULL,NULL,NULL,8
13MY0090,NULL,13MY,CML322,NULL,12MY0057_002s,NULL,NULL,90,3,NULL,NULL,NY,NULL,NULL,NULL,8
