10TF2605_005s,10TF2605_005,10TF2605,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2605_007s,10TF2605_007,10TF2605,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2605_008s,10TF2605_008,10TF2605,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2607_003s,10TF2607_003,10TF2607,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2622_008s,10TF2622_008,10TF2622,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2652_001s,10TF2652_001,10TF2652,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2652_002s,10TF2652_002,10TF2652,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2652_003s,10TF2652_003,10TF2652,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2755_002s,10TF2755_002,10TF2755,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2759_002s,10TF2759_002,10TF2759,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2767_002s,10TF2767_002,10TF2767,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2767_005s,10TF2767_005,10TF2767,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2767_006s,10TF2767_006,10TF2767,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2805_006s,10TF2805_006,10TF2805,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2887_003s,10TF2887_003,10TF2887,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2887_007s,10TF2887_007,10TF2887,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2961_001s,10TF2961_001,10TF2961,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2961_003s,10TF2961_003,10TF2961,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2961_008s,10TF2961_008,10TF2961,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2975_006s,10TF2975_006,10TF2975,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF2975_008s,10TF2975_008,10TF2975,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF3040_001s,10TF3040_001,10TF3040,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF3040_002s,10TF3040_002,10TF3040,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF3080_003s,10TF3080_003,10TF3080,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF3080_004s,10TF3080_004,10TF3080,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF3084_003s,10TF3084_003,10TF3084,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
10TF3084_004s,10TF3084_004,10TF3084,10TF,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,34,NULL,NULL,NULL,NULL
