12GEFR24,2467,12GEFR,GEFR399-1-5-1-3-3-2,NULL,09CL0601_blk0,NULL,NULL,1,NULL,1,12,NULL,NULL,F. verticillioides inoc./ sample collection,NULL,36
12GEFR25,2500,12GEFR,GEFR397-8-10-8-4-5-1,NULL,09CL0566_blk0,NULL,NULL,34,NULL,2,12,NULL,NULL,F. verticillioides inoc./ sample collection,NULL,36
