12CH0003_007s,12CH0003_007,12CH0003,12CH,NULL,NULL,UFMu-00317_07,self,NULL,NULL,NULL,(UFMu-00317)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0003_008s,12CH0003_008,12CH0003,12CH,NULL,NULL,UFMu-00317_08,self,NULL,NULL,NULL,(UFMu-00317)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0003_009s,12CH0003_009,12CH0003,12CH,NULL,NULL,UFMu-00317_09,self,NULL,NULL,NULL,(UFMu-00317)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0003_010s,12CH0003_010,12CH0003,12CH,NULL,NULL,UFMu-00317_10,self,NULL,NULL,NULL,(UFMu-00317)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0003_011s,12CH0003_011,12CH0003,12CH,NULL,NULL,UFMu-00317_11,self,NULL,NULL,NULL,(UFMu-00317)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_001s,12CH0004_001,12CH0004,12CH,NULL,NULL,UFMu-00403_01,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_002s,12CH0004_002,12CH0004,12CH,NULL,NULL,UFMu-00403_02,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_003s,12CH0004_003,12CH0004,12CH,NULL,NULL,UFMu-00403_03,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_004s,12CH0004_004,12CH0004,12CH,NULL,NULL,UFMu-00403_04,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_005s,12CH0004_005,12CH0004,12CH,NULL,NULL,UFMu-00403_05,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_006s,12CH0004_006,12CH0004,12CH,NULL,NULL,UFMu-00403_06,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_007s,12CH0004_007,12CH0004,12CH,NULL,NULL,UFMu-00403_07,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0004_008s,12CH0004_008,12CH0004,12CH,NULL,NULL,UFMu-00403_08,self,NULL,NULL,NULL,(UFMu-00403)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_001s,12CH0005_001,12CH0005,12CH,NULL,NULL,UFMu-00556_01,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_002s,12CH0005_002,12CH0005,12CH,NULL,NULL,UFMu-00556_02,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_003s,12CH0005_003,12CH0005,12CH,NULL,NULL,UFMu-00556_03,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_004s,12CH0005_004,12CH0005,12CH,NULL,NULL,UFMu-00556_04,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_005s,12CH0005_005,12CH0005,12CH,NULL,NULL,UFMu-00556_05,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_006s,12CH0005_006,12CH0005,12CH,NULL,NULL,UFMu-00556_06,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_007s,12CH0005_007,12CH0005,12CH,NULL,NULL,UFMu-00556_07,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_008s,12CH0005_008,12CH0005,12CH,NULL,NULL,UFMu-00556_08,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0005_009s,12CH0005_009,12CH0005,12CH,NULL,NULL,UFMu-00556_09,self,NULL,NULL,NULL,(UFMu-00556)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_001s,12CH0006_001,12CH0006,12CH,NULL,NULL,UFMu-00652_01,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_002s,12CH0006_002,12CH0006,12CH,NULL,NULL,UFMu-00652_02,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_003s,12CH0006_003,12CH0006,12CH,NULL,NULL,UFMu-00652_03,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_004s,12CH0006_004,12CH0006,12CH,NULL,NULL,UFMu-00652_04,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_005s,12CH0006_005,12CH0006,12CH,NULL,NULL,UFMu-00652_05,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_006s,12CH0006_006,12CH0006,12CH,NULL,NULL,UFMu-00652_06,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_007s,12CH0006_007,12CH0006,12CH,NULL,NULL,UFMu-00652_07,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0006_008s,12CH0006_008,12CH0006,12CH,NULL,NULL,UFMu-00652_08,self,NULL,NULL,NULL,(UFMu-00652)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_001s,12CH0007_001,12CH0007,12CH,NULL,NULL,UFMu-00841_01,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_002s,12CH0007_002,12CH0007,12CH,NULL,NULL,UFMu-00841_02,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_003s,12CH0007_003,12CH0007,12CH,NULL,NULL,UFMu-00841_03,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_004s,12CH0007_004,12CH0007,12CH,NULL,NULL,UFMu-00841_04,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_005s,12CH0007_005,12CH0007,12CH,NULL,NULL,UFMu-00841_05,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_006s,12CH0007_006,12CH0007,12CH,NULL,NULL,UFMu-00841_06,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_007s,12CH0007_007,12CH0007,12CH,NULL,NULL,UFMu-00841_07,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_008s,12CH0007_008,12CH0007,12CH,NULL,NULL,UFMu-00841_08,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_009s,12CH0007_009,12CH0007,12CH,NULL,NULL,UFMu-00841_09,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_010s,12CH0007_010,12CH0007,12CH,NULL,NULL,UFMu-00841_10,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_011s,12CH0007_011,12CH0007,12CH,NULL,NULL,UFMu-00841_11,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0007_012s,12CH0007_012,12CH0007,12CH,NULL,NULL,UFMu-00841_12,self,NULL,NULL,NULL,(UFMu-00841)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_001s,12CH0008_001,12CH0008,12CH,NULL,NULL,UFMu-00895_01,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_002s,12CH0008_002,12CH0008,12CH,NULL,NULL,UFMu-00895_02,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_003s,12CH0008_003,12CH0008,12CH,NULL,NULL,UFMu-00895_03,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_004s,12CH0008_004,12CH0008,12CH,NULL,NULL,UFMu-00895_04,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_005s,12CH0008_005,12CH0008,12CH,NULL,NULL,UFMu-00895_05,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_006s,12CH0008_006,12CH0008,12CH,NULL,NULL,UFMu-00895_06,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_007s,12CH0008_007,12CH0008,12CH,NULL,NULL,UFMu-00895_07,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_008s,12CH0008_008,12CH0008,12CH,NULL,NULL,UFMu-00895_08,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_009s,12CH0008_009,12CH0008,12CH,NULL,NULL,UFMu-00895_09,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_010s,12CH0008_010,12CH0008,12CH,NULL,NULL,UFMu-00895_10,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0008_011s,12CH0008_011,12CH0008,12CH,NULL,NULL,UFMu-00895_11,self,NULL,NULL,NULL,(UFMu-00895)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_001s,12CH0009_001,12CH0009,12CH,NULL,NULL,UFMu-00915_01,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_002s,12CH0009_002,12CH0009,12CH,NULL,NULL,UFMu-00915_02,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_003s,12CH0009_003,12CH0009,12CH,NULL,NULL,UFMu-00915_03,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_004s,12CH0009_004,12CH0009,12CH,NULL,NULL,UFMu-00915_04,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_005s,12CH0009_005,12CH0009,12CH,NULL,NULL,UFMu-00915_05,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_006s,12CH0009_006,12CH0009,12CH,NULL,NULL,UFMu-00915_06,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_007s,12CH0009_007,12CH0009,12CH,NULL,NULL,UFMu-00915_07,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_008s,12CH0009_008,12CH0009,12CH,NULL,NULL,UFMu-00915_08,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_009s,12CH0009_009,12CH0009,12CH,NULL,NULL,UFMu-00915_09,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_010s,12CH0009_010,12CH0009,12CH,NULL,NULL,UFMu-00915_10,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0009_011s,12CH0009_011,12CH0009,12CH,NULL,NULL,UFMu-00915_11,self,NULL,NULL,NULL,(UFMu-00915)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_002s,12CH0010_002,12CH0010,12CH,NULL,NULL,UFMu-00968_02,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_003s,12CH0010_003,12CH0010,12CH,NULL,NULL,UFMu-00968_03,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_004s,12CH0010_004,12CH0010,12CH,NULL,NULL,UFMu-00968_04,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_005s,12CH0010_005,12CH0010,12CH,NULL,NULL,UFMu-00968_05,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_006s,12CH0010_006,12CH0010,12CH,NULL,NULL,UFMu-00968_06,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_007s,12CH0010_007,12CH0010,12CH,NULL,NULL,UFMu-00968_07,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_008s,12CH0010_008,12CH0010,12CH,NULL,NULL,UFMu-00968_08,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_009s,12CH0010_009,12CH0010,12CH,NULL,NULL,UFMu-00968_09,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_010s,12CH0010_010,12CH0010,12CH,NULL,NULL,UFMu-00968_10,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0010_011s,12CH0010_011,12CH0010,12CH,NULL,NULL,UFMu-00968_11,self,NULL,NULL,NULL,(UFMu-00968)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_001s,12CH0011_001,12CH0011,12CH,NULL,NULL,UFMu-01040_01,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_002s,12CH0011_002,12CH0011,12CH,NULL,NULL,UFMu-01040_02,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_003s,12CH0011_003,12CH0011,12CH,NULL,NULL,UFMu-01040_03,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_004s,12CH0011_004,12CH0011,12CH,NULL,NULL,UFMu-01040_04,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_005s,12CH0011_005,12CH0011,12CH,NULL,NULL,UFMu-01040_05,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_006s,12CH0011_006,12CH0011,12CH,NULL,NULL,UFMu-01040_06,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_007s,12CH0011_007,12CH0011,12CH,NULL,NULL,UFMu-01040_07,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_008s,12CH0011_008,12CH0011,12CH,NULL,NULL,UFMu-01040_08,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_010s,12CH0011_010,12CH0011,12CH,NULL,NULL,UFMu-01040_10,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_011s,12CH0011_011,12CH0011,12CH,NULL,NULL,UFMu-01040_11,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_012s,12CH0011_012,12CH0011,12CH,NULL,NULL,UFMu-01040_12,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_013s,12CH0011_013,12CH0011,12CH,NULL,NULL,UFMu-01040_13,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0011_014s,12CH0011_014,12CH0011,12CH,NULL,NULL,UFMu-01040_14,self,NULL,NULL,NULL,(UFMu-01040)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0012_001s,12CH0012_001,12CH0012,12CH,NULL,NULL,UFMu-01129_01,self,NULL,NULL,NULL,(UFMu-01129)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0012_002s,12CH0012_002,12CH0012,12CH,NULL,NULL,UFMu-01129_02,self,NULL,NULL,NULL,(UFMu-01129)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0012_003s,12CH0012_003,12CH0012,12CH,NULL,NULL,UFMu-01129_03,self,NULL,NULL,NULL,(UFMu-01129)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0012_004s,12CH0012_004,12CH0012,12CH,NULL,NULL,UFMu-01129_04,self,NULL,NULL,NULL,(UFMu-01129)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0012_005s,12CH0012_005,12CH0012,12CH,NULL,NULL,UFMu-01129_05,self,NULL,NULL,NULL,(UFMu-01129)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0012_006s,12CH0012_006,12CH0012,12CH,NULL,NULL,UFMu-01129_06,self,NULL,NULL,NULL,(UFMu-01129)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0012_007s,12CH0012_007,12CH0012,12CH,NULL,NULL,UFMu-01129_07,self,NULL,NULL,NULL,(UFMu-01129)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_001s,12CH0013_001,12CH0013,12CH,NULL,NULL,UFMu-01262_01,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_002s,12CH0013_002,12CH0013,12CH,NULL,NULL,UFMu-01262_02,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_003s,12CH0013_003,12CH0013,12CH,NULL,NULL,UFMu-01262_03,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_004s,12CH0013_004,12CH0013,12CH,NULL,NULL,UFMu-01262_04,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_005s,12CH0013_005,12CH0013,12CH,NULL,NULL,UFMu-01262_05,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_006s,12CH0013_006,12CH0013,12CH,NULL,NULL,UFMu-01262_06,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_007s,12CH0013_007,12CH0013,12CH,NULL,NULL,UFMu-01262_07,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_008s,12CH0013_008,12CH0013,12CH,NULL,NULL,UFMu-01262_08,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_009s,12CH0013_009,12CH0013,12CH,NULL,NULL,UFMu-01262_09,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_010s,12CH0013_010,12CH0013,12CH,NULL,NULL,UFMu-01262_10,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_011s,12CH0013_011,12CH0013,12CH,NULL,NULL,UFMu-01262_11,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0013_012s,12CH0013_012,12CH0013,12CH,NULL,NULL,UFMu-01262_12,self,NULL,NULL,NULL,(UFMu-01262)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_001s,12CH0014_001,12CH0014,12CH,NULL,NULL,UFMu-01268_01,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_002s,12CH0014_002,12CH0014,12CH,NULL,NULL,UFMu-01268_02,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_003s,12CH0014_003,12CH0014,12CH,NULL,NULL,UFMu-01268_03,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_004s,12CH0014_004,12CH0014,12CH,NULL,NULL,UFMu-01268_04,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_005s,12CH0014_005,12CH0014,12CH,NULL,NULL,UFMu-01268_05,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_006s,12CH0014_006,12CH0014,12CH,NULL,NULL,UFMu-01268_06,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_007s,12CH0014_007,12CH0014,12CH,NULL,NULL,UFMu-01268_07,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_008s,12CH0014_008,12CH0014,12CH,NULL,NULL,UFMu-01268_08,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_009s,12CH0014_009,12CH0014,12CH,NULL,NULL,UFMu-01268_09,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_010s,12CH0014_010,12CH0014,12CH,NULL,NULL,UFMu-01268_10,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_011s,12CH0014_011,12CH0014,12CH,NULL,NULL,UFMu-01268_11,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0014_012s,12CH0014_012,12CH0014,12CH,NULL,NULL,UFMu-01268_12,self,NULL,NULL,NULL,(UFMu-01268)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_001s,12CH0015_001,12CH0015,12CH,NULL,NULL,UFMu-01281_01,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_002s,12CH0015_002,12CH0015,12CH,NULL,NULL,UFMu-01281_02,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_003s,12CH0015_003,12CH0015,12CH,NULL,NULL,UFMu-01281_03,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_004s,12CH0015_004,12CH0015,12CH,NULL,NULL,UFMu-01281_04,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_005s,12CH0015_005,12CH0015,12CH,NULL,NULL,UFMu-01281_05,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_006s,12CH0015_006,12CH0015,12CH,NULL,NULL,UFMu-01281_06,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_007s,12CH0015_007,12CH0015,12CH,NULL,NULL,UFMu-01281_07,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_008s,12CH0015_008,12CH0015,12CH,NULL,NULL,UFMu-01281_08,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_009s,12CH0015_009,12CH0015,12CH,NULL,NULL,UFMu-01281_09,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_010s,12CH0015_010,12CH0015,12CH,NULL,NULL,UFMu-01281_10,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0015_011s,12CH0015_011,12CH0015,12CH,NULL,NULL,UFMu-01281_11,self,NULL,NULL,NULL,(UFMu-01281)S1,NULL,34,NULL,NULL,NULL,NULL
12CH0016_001s,12CH0016_001,12CH0016,12CH,NULL,NULL,UFMu-01373_01,self,NULL,NULL,NULL,(UFMu-01373)S1,NULL,34,NULL,NULL,NULL,NULL
