09SC0062,NULL,09SC,Z006E0149,NULL,07FL0398_000b,07FL398,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0063,NULL,09SC,177,NULL,08SC1160_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0064,NULL,09SC,Z006E0054,NULL,07FL0341_000b,07FL341,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0065,NULL,09SC,100,NULL,08SC1073_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0066,NULL,09SC,Z006E0096,NULL,08FL0026_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0067,NULL,09SC,Z006E0192,NULL,07FL0424_000b,07FL424,2,NULL,NULL,NULL,8,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0068,NULL,09SC,Z006E0077,NULL,07FL0357_000b,07FL357,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0069,NULL,09SC,38,NULL,08SC1027_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0070,NULL,09SC,Z006E0135,NULL,07FL0389_000b,07FL389,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0071,NULL,09SC,Z006E0188,NULL,07FL0422_000b,07FL422,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0072,NULL,09SC,65,NULL,08SC1079_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0073,NULL,09SC,Z006E0051,NULL,07FL0340_000b,07FL340,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0074,NULL,09SC,Z006E0142,NULL,08FL0032_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0075,NULL,09SC,99,NULL,08SC1056_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0076,NULL,09SC,Z006E0009,NULL,07FL0316_000b,07FL316,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0077,NULL,09SC,44,NULL,08SC1118_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0078,NULL,09SC,Z006E0027,NULL,07FL0326_000b,07FL326,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0079,NULL,09SC,Z006E0018,NULL,08FL0018_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0080,NULL,09SC,Z006E0153,NULL,07FL0402_000b,07FL402,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0081,NULL,09SC,102,NULL,08SC1121_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0082,NULL,09SC,Z006E0055,NULL,07FL0342_000b,07FL342,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0083,NULL,09SC,Z006E0052,NULL,08FL0020_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0084,NULL,09SC,Z006E0140,NULL,07FL0392_000b,07FL392,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0085,NULL,09SC,Z006E0103,NULL,07FL0372_000b,07FL372,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0086,NULL,09SC,Z006E0073,NULL,07FL0356_000b,07FL356,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0087,NULL,09SC,Z006E0005,NULL,07FL0312_000b,07FL312,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0088,NULL,09SC,Z006E0007,NULL,07FL0314_000b,07FL314,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0089,NULL,09SC,134,NULL,08SC1042_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0090,NULL,09SC,Z006E0049,NULL,07FL0338_000b,07FL338,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0091,NULL,09SC,Z006E0119,NULL,07FL0379_000b,07FL379,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0092,NULL,09SC,Z006E0162,NULL,08FL0039_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0093,NULL,09SC,Z006E0108,NULL,07FL0374_000b,07FL374,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0094,NULL,09SC,139,NULL,08SC1013_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0095,NULL,09SC,33,NULL,08SC1119_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0096,NULL,09SC,Z006E0194,NULL,07FL0425_000b,07FL425,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0097,NULL,09SC,Z006E0092,NULL,07FL0368_000b,07FL368,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0098,NULL,09SC,Z006E0121,NULL,07FL0380_000b,07FL380,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0099,NULL,09SC,142,NULL,08SC1058_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0100,NULL,09SC,Z006E0090,NULL,07FL0366_000b,07FL366,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0101,NULL,09SC,150,NULL,08SC1046_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0102,NULL,09SC,Z006E0183,NULL,07FL0419_000b,07FL419,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0103,NULL,09SC,10,NULL,08SC1083_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0104,NULL,09SC,Z006E0015,NULL,07FL0318_000b,07FL318,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0105,NULL,09SC,145,NULL,08SC1028_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0106,NULL,09SC,138,NULL,08SC1127_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0107,NULL,09SC,190,NULL,08SC1048_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0108,NULL,09SC,Z006E0129,NULL,07FL0387_000b,07FL387,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0109,NULL,09SC,Z006E0086,NULL,07FL0364_000b,07FL364,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0110,NULL,09SC,89,NULL,08SC1064_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0111,NULL,09SC,120,NULL,08SC1082_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0112,NULL,09SC,63,NULL,08SC1135_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0113,NULL,09SC,Z006E0078,NULL,07FL0358_000b,07FL358,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0114,NULL,09SC,Z006E0143,NULL,07FL0393_000b,07FL393,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0115,NULL,09SC,Z006E0046,NULL,07FL0336_000b,07FL336,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0116,NULL,09SC,Z006E0101,NULL,07FL0371_000b,07FL371,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0117,NULL,09SC,141,NULL,08SC1035_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0118,NULL,09SC,Z006E0148,NULL,07FL0397_000b,07FL397,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0119,NULL,09SC,Z006E0025,NULL,07FL0324_000b,07FL324,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0120,NULL,09SC,Z006E0169,NULL,07FL0412_000b,07FL412,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0121,NULL,09SC,Z006E0020,NULL,07FL0321_000b,07FL321,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0122,NULL,09SC,3,NULL,08SC1015_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0123,NULL,09SC,Z006E0126,NULL,07FL0384_000b,07FL384,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0124,NULL,09SC,Z006E0011,NULL,07FL0317_000b,07FL317,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0125,NULL,09SC,8,NULL,08SC1125_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0126,NULL,09SC,Z006E0062,NULL,07FL0349_000b,07FL349,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0127,NULL,09SC,71,NULL,08SC1012_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0128,NULL,09SC,167,NULL,08SC1023_000b,NULL,2,NULL,NULL,NULL,5,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0129,NULL,09SC,Z006E0137,NULL,07FL0390_000b,07FL390,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0130,NULL,09SC,Z006E0094,NULL,07FL0370_000b,07FL370,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0131,NULL,09SC,Z006E0171,NULL,07FL0413_000b,07FL413,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0132,NULL,09SC,110,NULL,08SC1025_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0133,NULL,09SC,Z006E0087,NULL,07FL0365_000b,07FL365,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0134,NULL,09SC,Z006E0154,NULL,08FL0034_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0135,NULL,09SC,Z006E0151,NULL,07FL0400_000b,07FL400,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0136,NULL,09SC,Z006E0058,NULL,07FL0345_000b,07FL345,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0137,NULL,09SC,Z006E0200,NULL,07FL0428_000b,07FL428,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0138,NULL,09SC,Z006E0066,NULL,07FL0352_000b,07FL352,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0139,NULL,09SC,16,NULL,08SC1117_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0140,NULL,09SC,181,NULL,08SC1026_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0141,NULL,09SC,Z006E0199,NULL,07FL0427_000b,07FL427,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0142,NULL,09SC,Z006E0043,NULL,07FL0335_000b,07FL335,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0143,NULL,09SC,Z006E0114,NULL,07FL0377_000b,07FL377,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0144,NULL,09SC,74,NULL,08SC1124_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0145,NULL,09SC,Z006E0085,NULL,07FL0363_000b,07FL363,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0146,NULL,09SC,Z006E0168,NULL,07FL0411_000b,07FL411,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0147,NULL,09SC,Z006E0093,NULL,07FL0369_000b,07FL369,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0148,NULL,09SC,Z006E0106,NULL,07FL0373_000b,07FL373,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0149,NULL,09SC,18,NULL,08SC1006_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0150,NULL,09SC,24,NULL,08SC1114_000b,NULL,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0151,NULL,09SC,Z006E0081,NULL,07FL0361_000b,07FL361,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0152,NULL,09SC,Z006E0029,NULL,07FL0328_000b,07FL328,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
09SC0153,NULL,09SC,Z006E0042,NULL,07FL0334_000b,07FL334,2,NULL,NULL,NULL,10,(B73xCML322)S5,NULL,QTL mapping,planted 19/05/09,8
