06FL0405,JP030,06FL,IBM262///IBM262//B73/32-28-3-1,NULL,06PN0243_002x,Aur06_JP243,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0406,JP031,06FL,IBM262///IBM262//B73/32-28-3-1,NULL,06PN0243_003x,Aur06_JP243,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0407,JP032,06FL,IBM262///IBM262//B73/32-28-3-1,NULL,06PN0243_004x,Aur06_JP243,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0408,JP033,06FL,IBM262///IBM262//B73/32-28-4-1,NULL,06PN0244_001x,Aur06_JP244,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0409,JP034,06FL,IBM262///IBM262//B73/32-28-4-2,NULL,06PN0244_002x,Aur06_JP244,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0410,JP035,06FL,IBM262///IBM262//B73/32-28-4-3,NULL,06PN0244_003x,Aur06_JP244,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0411,JP036,06FL,IBM262///IBM262//B73/32-28-4-4,NULL,06PN0244_004x,Aur06_JP244,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0412,JP037,06FL,IBM262///IBM262//B73/32-28-5-1,NULL,06PN0246_001x,Aur06_JP246,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0413,JP038,06FL,IBM262///IBM262//B73/32-28-5-2,NULL,06PN0246_002x,Aur06_JP246,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0414,JP039,06FL,IBM262///IBM262//B73/32-28-5-3,NULL,06PN0246_003x,Aur06_JP246,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0415,JP040,06FL,IBM262///IBM262//B73/32-28-5-4,NULL,06PN0246_004x,Aur06_JP246,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_BC2_S1,0
06FL0416,JP041,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0417,JP042,06FL,IBM262,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0418,JP043,06FL,IBM262/32-52,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0419,JP044,06FL,IBM262/32-53,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0420,JP045,06FL,IBM262/32-56,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0421,JP046,06FL,IBM262/32-58,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0422,JP047,06FL,IBM262/32-65,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0423,JP048,06FL,IBM262/32-66,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4F2s,0
06FL0424,JP049,06FL,IBM262/32-68,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0425,JP050,06FL,IBM262/32-72,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0426,JP051,06FL,IBM262/32-73,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0427,JP052,06FL,IBM262/32-74,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0428,JP053,06FL,IBM262/32-75,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0429,JP054,06FL,IBM262/32-78,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0430,JP055,06FL,IBM262/32-84,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0431,JP056,06FL,IBM262/32-90,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0432,JP057,06FL,IBM262/32-93,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0433,JP058,06FL,IBM262/32-96,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0434,JP059,06FL,IBM262/32-99,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0435,JP060,06FL,IBM262/32-103,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P30_Et4_F2s,0
06FL0436,JP061,06FL,IBM262/22-55,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
06FL0437,JP062,06FL,IBM262/22-56,NULL,NULL,Aur06_Jesse,NULL,NULL,NULL,NULL,7,NULL,na,NULL,P29_Et4_F2s,0
