08PN0030_000b,08PN0030_000,08PN0030,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73,NULL,3,NULL,B73  sib increase,NULL,NULL
08PN0030_001x,08PN0030_001,08PN0030,08PN,B73,NULL,NULL,cross,08PN0299_003,[22-121],NULL,B73/[22-121],NULL,3,NULL,[22-121]  B73  P29_Et4 F1,NULL,NULL
08PN0030_002x,08PN0030_002,08PN0030,08PN,B73,NULL,NULL,cross,08PN0299_006,[22-124],NULL,B73/[22-124],NULL,3,NULL,[22-124]  B73  P29_Et4 F1,NULL,NULL
08PN0030_003x,08PN0030_003,08PN0030,08PN,B73,NULL,NULL,cross,08PN0299_011,[22-129],NULL,B73/[22-129],NULL,3,NULL,[22-129]  B73  P29_Et4 F1,NULL,NULL
08PN0030_004x,08PN0030_004,08PN0030,08PN,B73,NULL,NULL,cross,08PN0300_004,[22-134],NULL,B73/[22-134],NULL,3,NULL,[22-134]  B73  P29_Et4 F1,NULL,NULL
08PN0030_005x,08PN0030_005,08PN0030,08PN,B73,NULL,NULL,cross,08PN0300_011,[22-141],NULL,B73/[22-141],NULL,3,NULL,[22-141]  B73  P29_Et4 F1,NULL,NULL
08PN0030_006x,08PN0030_006,08PN0030,08PN,B73,NULL,NULL,cross,08PN0301_002,[22-143],NULL,B73/[22-143],NULL,3,NULL,[22-143]  B73  P29_Et4 F1,NULL,NULL
08PN0030_007x,08PN0030_007,08PN0030,08PN,B73,NULL,NULL,cross,08PN0301_003,[22-144],NULL,B73/[22-144],NULL,3,NULL,[22-144]  B73  P29_Et4 F1,NULL,NULL
08PN0030_008x,08PN0030_008,08PN0030,08PN,B73,NULL,NULL,cross,08PN0301_005,[22-146],NULL,B73/[22-146],NULL,3,NULL,[22-146]  B73  P29_Et4 F1,NULL,NULL
08PN0030_009x,08PN0030_009,08PN0030,08PN,B73,NULL,NULL,cross,08PN0301_008,[22-149],NULL,B73/[22-149],NULL,3,NULL,[22-149]  B73  P29_Et4 F1,NULL,NULL
08PN0030_010x,08PN0030_010,08PN0030,08PN,B73,NULL,NULL,cross,08PN0302_001,[22-153],NULL,B73/[22-153],NULL,3,NULL,[22-153]  B73  P29_Et4 F1,NULL,NULL
08PN0030_011x,08PN0030_011,08PN0030,08PN,B73,NULL,NULL,cross,08PN0302_004,[22-156],NULL,B73/[22-156],NULL,3,NULL,[22-156]  B73  P29_Et4 F1,NULL,NULL
08PN0031_000b,08PN0031_000,08PN0031,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73,NULL,3,NULL,B73  sib increase,NULL,NULL
08PN0031_001x,08PN0031_001,08PN0031,08PN,B73,NULL,NULL,cross,08PN0298_005,[22-115],NULL,B73/[22-115],NULL,3,NULL,[22-115]  B73  P29_Et4 F1,NULL,NULL
08PN0031_002x,08PN0031_002,08PN0031,08PN,B73,NULL,NULL,cross,08PN0298_008,[22-118],NULL,B73/[22-118],NULL,3,NULL,(possible mix-up w/08PN0031_007)  [22-118]  B73  P29_Et4 F1,NULL,NULL
08PN0031_003x,08PN0031_003,08PN0031,08PN,B73,NULL,NULL,cross,08PN0299_009,[22-127],NULL,B73/[22-127],NULL,3,NULL,[22-127]  B73  P29_Et4 F1,NULL,NULL
08PN0031_004x,08PN0031_004,08PN0031,08PN,B73,NULL,NULL,cross,08PN0300_002,[22-132],NULL,B73/[22-132],NULL,3,NULL,[22-132]  B73  P29_Et4 F1,NULL,NULL
08PN0031_005x,08PN0031_005,08PN0031,08PN,B73,NULL,NULL,cross,08PN0300_005,[22-135],NULL,B73/[22-135],NULL,3,NULL,[22-135]  B73  P29_Et4 F1,NULL,NULL
08PN0031_006x,08PN0031_006,08PN0031,08PN,B73,NULL,NULL,cross,08PN0300_007,[22-137],NULL,B73/[22-137],NULL,3,NULL,[22-137]  B73  P29_Et4 F1,NULL,NULL
08PN0031_007x,08PN0031_007,08PN0031,08PN,B73,NULL,NULL,cross,08PN0300_008,[22-138],NULL,B73/[22-138],NULL,3,NULL,(possible mix-up w/08PN0031_002)  [22-138]  B73  P29_Et4 F1,NULL,NULL
08PN0031_008x,08PN0031_008,08PN0031,08PN,B73,NULL,NULL,cross,08PN0301_007,[22-148],NULL,B73/[22-148],NULL,3,NULL,[22-148]  B73  P29_Et4 F1,NULL,NULL
08PN0031_009x,08PN0031_009,08PN0031,08PN,B73,NULL,NULL,cross,08PN0301_009,[22-150],NULL,B73/[22-150],NULL,3,NULL,[22-150]  B73  P29_Et4 F1,NULL,NULL
08PN0031_010x,08PN0031_010,08PN0031,08PN,B73,NULL,NULL,cross,08PN0302_002,[22-154],NULL,B73/[22-154],NULL,3,NULL,[22-154]  B73  P29_Et4 F1,NULL,NULL
08PN0031_011x,08PN0031_011,08PN0031,08PN,B73,NULL,NULL,cross,08PN0302_005,[22-157],NULL,B73/[22-157],NULL,3,NULL,[22-157]  B73  P29_Et4 F1,NULL,NULL
08PN0031_012x,08PN0031_012,08PN0031,08PN,B73,NULL,NULL,cross,08PN0302_009,[22-161],NULL,B73/[22-161],NULL,3,NULL,[22-161]  B73  P29_Et4 F1,NULL,NULL
08PN0031_013x,08PN0031_013,08PN0031,08PN,B73,NULL,NULL,cross,08PN0302_010,[22-162],NULL,B73/[22-162],NULL,3,NULL,[22-162]  B73  P29_Et4 F1,NULL,NULL
08PN0031_014x,08PN0031_014,08PN0031,08PN,B73,NULL,NULL,cross,08PN0037,[purple],NULL,B73/purple,NULL,3,NULL,[purple]  B73  P29_Et4 F1,NULL,NULL
08PN0031_015s,08PN0031_015,08PN0031,08PN,B73,NULL,NULL,self,NULL,NULL,NULL,B73,NULL,3,NULL,B73 sib increase,NULL,NULL
08PN0032_000b,08PN0032_000,08PN0032,08PN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,B73,NULL,3,NULL,B73  sib increase,NULL,NULL
08PN0032_001x,08PN0032_001,08PN0032,08PN,B73,NULL,NULL,cross,08PN0299_002,[22-120],NULL,B73/[22-120],NULL,3,NULL,[22-120]  B73  P29_Et4 F1,NULL,NULL
08PN0032_002x,08PN0032_002,08PN0032,08PN,B73,NULL,NULL,cross,08PN0299_004,[22-122],NULL,B73/[22-122],NULL,3,NULL,[22-122]  B73  P29_Et4 F1,NULL,NULL
