07JR0001_024s,07JR0001_024,07JR0001,07JR,07JR1024,JK07-P1-024,JK07-P1-024,self,NULL,NULL,NULL,B73/32-2-4-024,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_025s,07JR0001_025,07JR0001,07JR,07JR1025,JK07-P1-025,JK07-P1-025,self,NULL,NULL,NULL,B73/32-2-4-025,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_026s,07JR0001_026,07JR0001,07JR,07JR1026,JK07-P1-026,JK07-P1-026,self,NULL,NULL,NULL,B73/32-2-4-026,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_027s,07JR0001_027,07JR0001,07JR,07JR1027,JK07-P1-027,JK07-P1-027,self,NULL,NULL,NULL,B73/32-2-4-027,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_028s,07JR0001_028,07JR0001,07JR,07JR1028,JK07-P1-028,JK07-P1-028,self,NULL,NULL,NULL,B73/32-2-4-028,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_029s,07JR0001_029,07JR0001,07JR,07JR1029,JK07-P1-029,JK07-P1-029,self,NULL,NULL,NULL,B73/32-2-4-029,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_030s,07JR0001_030,07JR0001,07JR,07JR1030,JK07-P1-030,JK07-P1-030,self,NULL,NULL,NULL,B73/32-2-4-030,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_031s,07JR0001_031,07JR0001,07JR,07JR1031,JK07-P1-031,JK07-P1-031,self,NULL,NULL,NULL,B73/32-2-4-031,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_032s,07JR0001_032,07JR0001,07JR,07JR1032,JK07-P1-032,JK07-P1-032,self,NULL,NULL,NULL,B73/32-2-4-032,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_033s,07JR0001_033,07JR0001,07JR,07JR1033,JK07-P1-033,JK07-P1-033,self,NULL,NULL,NULL,B73/32-2-4-033,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_034s,07JR0001_034,07JR0001,07JR,07JR1034,JK07-P1-034,JK07-P1-034,self,NULL,NULL,NULL,B73/32-2-4-034,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
07JR0001_035s,07JR0001_035,07JR0001,07JR,07JR1035,JK07-P1-035,JK07-P1-035,self,NULL,NULL,NULL,B73/32-2-4-035,NULL,1,NULL,32-2.4/B73 @  source: FL05/06 row 330.4,NULL,NULL
