10PR0029,NULL,10PR,(B73؃ML333)S7,NULL,10JH0981_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0030,NULL,10PR,(B73؃ML333)S7,NULL,10JH0981_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0031,NULL,10PR,(B73؃ML333)S7,NULL,10JH0981_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0032,NULL,10PR,(B73؃ML333)S7,NULL,10JH0981_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0033,NULL,10PR,(B73؃ML333)S7,NULL,10JH0981_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0034,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0035,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0036,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0037,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0038,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0039,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0040,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0041,NULL,10PR,(B73؃ML333)S7,NULL,10JH0982_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0042,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0043,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0044,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0045,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0046,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0047,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0048,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0049,NULL,10PR,(B73؃ML333)S7,NULL,10JH0983_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0050,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0051,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0052,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0053,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0054,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0055,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0056,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0057,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0058,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0059,NULL,10PR,(B73؃ML333)S7,NULL,10JH0984_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0060,NULL,10PR,(B73؃ML333)S7,NULL,10JH0985_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0061,NULL,10PR,(B73؃ML333)S7,NULL,10JH0985_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0062,NULL,10PR,(B73؃ML333)S7,NULL,10JH0985_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0063,NULL,10PR,(B73؃ML333)S7,NULL,10JH0985_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0064,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0065,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0066,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0067,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0068,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0069,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0070,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0071,NULL,10PR,(B73؃ML333)S7,NULL,10JH0986_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0072,NULL,10PR,(B73؋i11)S7,NULL,10JH0388_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0073,NULL,10PR,(B73؋i11)S7,NULL,10JH0388_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0074,NULL,10PR,(B73؋i11)S7,NULL,10JH0388_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0075,NULL,10PR,(B73؋i11)S7,NULL,10JH0388_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0076,NULL,10PR,(B73؋i11)S7,NULL,10JH0390_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0077,NULL,10PR,(B73؋i11)S7,NULL,10JH0390_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0078,NULL,10PR,(B73؋i11)S7,NULL,10JH0390_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0079,NULL,10PR,(B73؋i11)S7,NULL,10JH0391_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0080,NULL,10PR,(B73؋i11)S7,NULL,10JH0391_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0081,NULL,10PR,(B73؋i11)S7,NULL,10JH0392_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0082,NULL,10PR,(B73؋i11)S7,NULL,10JH0392_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0083,NULL,10PR,(B73؋i11)S7,NULL,10JH0392_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0084,NULL,10PR,(B73؋i11)S7,NULL,10JH0393_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0085,NULL,10PR,(B73؋i11)S7,NULL,10JH0393_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0086,NULL,10PR,(B73؋i11)S7,NULL,10JH0393_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0087,NULL,10PR,(B73؋i11)S7,NULL,10JH0394_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0088,NULL,10PR,(B73؋i11)S7,NULL,10JH0394_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0089,NULL,10PR,(B73؋i11)S7,NULL,10JH0394_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0090,NULL,10PR,(B73؋i11)S7,NULL,10JH0394_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0091,NULL,10PR,(B73؋i11)S7,NULL,10JH0394_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0092,NULL,10PR,(B73؍S71)S7,NULL,10JH0773_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0093,NULL,10PR,(B73؍S71)S7,NULL,10JH0773_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0094,NULL,10PR,(B73؍S71)S7,NULL,10JH0773_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0095,NULL,10PR,(B73؍S71)S7,NULL,10JH0774_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0096,NULL,10PR,(B73؍S71)S7,NULL,10JH0774_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0097,NULL,10PR,(B73؍S71)S7,NULL,10JH0774_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0098,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0099,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0100,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0101,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0102,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0103,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0104,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0105,NULL,10PR,(B73؍S71)S7,NULL,10JH0775_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0106,NULL,10PR,B73,NULL,10JH0158_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0107,NULL,10PR,B73,NULL,10JH0158_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0108,NULL,10PR,B73,NULL,10JH0158_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0109,NULL,10PR,B73,NULL,10JH0158_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
10PR0110,NULL,10PR,B73,NULL,10JH0158_000,.,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,31
