12TR0041,NULL,12TR,NULL,NULL,11TR2054_001s,NULL,0,7,3,1,14,NULL,NULL,Rust,NULL,34
12TR0042,NULL,12TR,NULL,NULL,10CH0262_009s,NULL,0,8,3,1,14,NULL,NULL,Rust,NULL,34
12TR0043,NULL,12TR,NULL,NULL,11TR2061_001s,NULL,0,9,3,1,14,NULL,NULL,Rust,NULL,34
12TR0044,NULL,12TR,NULL,NULL,purple,NULL,0,10,3,1,14,NULL,NULL,Rust,NULL,34
12TR0045,NULL,12TR,NULL,NULL,11TR2076_001s,NULL,0,11,3,1,14,NULL,NULL,Rust,NULL,34
12TR0046,NULL,12TR,NULL,NULL,11TR2008_001s,NULL,0,12,3,1,14,NULL,NULL,Rust,NULL,34
12TR0047,NULL,12TR,NULL,NULL,purple,NULL,0,13,3,1,14,NULL,NULL,Rust,NULL,34
12TR0048,NULL,12TR,NULL,NULL,11TR2045_001s,NULL,0,14,3,1,14,NULL,NULL,Rust,NULL,34
12TR0049,NULL,12TR,NULL,NULL,10CH0185_002s,NULL,0,15,3,1,14,NULL,NULL,Rust,NULL,34
12TR0050,NULL,12TR,NULL,NULL,1.06B73,NULL,0,16,3,1,14,NULL,NULL,Rust,NULL,34
12TR0051,NULL,12TR,NULL,NULL,1.06Tx303,NULL,0,17,3,1,14,NULL,NULL,Rust,NULL,34
12TR0052,NULL,12TR,NULL,NULL,10TN2244_001s,NULL,0,1,4,1,14,NULL,NULL,Rust,NULL,34
12TR0053,NULL,12TR,NULL,NULL,10TS2040_001s,NULL,0,2,4,1,14,NULL,NULL,Rust,NULL,34
12TR0054,NULL,12TR,NULL,NULL,11TR2049_001s,NULL,0,3,4,1,14,NULL,NULL,Rust,NULL,34
12TR0055,NULL,12TR,NULL,NULL,10CH0263_003s,NULL,0,4,4,1,14,NULL,NULL,Rust,NULL,34
12TR0056,NULL,12TR,NULL,NULL,11TR2080_001s,NULL,0,5,4,1,14,NULL,NULL,Rust,NULL,34
12TR0057,NULL,12TR,NULL,NULL,11TR2047_001s,NULL,0,6,4,1,14,NULL,NULL,Rust,NULL,34
12TR0058,purple?,12TR,NULL,NULL,purple?,NULL,0,7,4,1,14,NULL,NULL,Rust,NULL,34
12TR0059,NULL,12TR,NULL,NULL,11TR2068_001s,NULL,0,8,4,1,14,NULL,NULL,Rust,NULL,34
12TR0060,NULL,12TR,NULL,NULL,11TR2153_001s,NULL,0,9,4,1,14,NULL,NULL,Rust,NULL,34
12TR0061,NULL,12TR,NULL,NULL,10TN2195_001s,NULL,0,10,4,1,14,NULL,NULL,Rust,NULL,34
12TR0062,NULL,12TR,NULL,NULL,10CH0266_006s,NULL,0,11,4,1,14,NULL,NULL,Rust,NULL,34
12TR0063,NULL,12TR,NULL,NULL,10CH0087_001s,NULL,0,12,4,1,14,NULL,NULL,Rust,NULL,34
12TR0064,NULL,12TR,NULL,NULL,11TR2038_001s,NULL,0,13,4,1,14,NULL,NULL,Rust,NULL,34
12TR0065,NULL,12TR,NULL,NULL,11TR2208_001s,NULL,0,14,4,1,14,NULL,NULL,Rust,NULL,34
12TR0066,NULL,12TR,NULL,NULL,11TR2118_001s,NULL,0,15,4,1,14,NULL,NULL,Rust,NULL,34
12TR0067,NULL,12TR,NULL,NULL,1.06B73,NULL,0,16,4,1,14,NULL,NULL,Rust,NULL,34
12TR0068,NULL,12TR,NULL,NULL,1.06Tx303,NULL,0,17,4,1,14,NULL,NULL,Rust,NULL,34
12TR0069,NULL,12TR,NULL,NULL,10TN2109_001s,NULL,0,1,5,1,14,NULL,NULL,Rust,NULL,34
12TR0070,NULL,12TR,NULL,NULL,10CH0071_007s,NULL,0,2,5,1,14,NULL,NULL,Rust,NULL,34
12TR0071,NULL,12TR,NULL,NULL,11TR2073_001s,NULL,0,3,5,1,14,NULL,NULL,Rust,NULL,34
12TR0072,NULL,12TR,NULL,NULL,10CH0128_005s,NULL,0,4,5,1,14,NULL,NULL,Rust,NULL,34
12TR0073,NULL,12TR,NULL,NULL,10TN2126_001s,NULL,0,5,5,1,14,NULL,NULL,Rust,NULL,34
12TR0074,NULL,12TR,NULL,NULL,10TN2090_001s,NULL,0,6,5,1,14,NULL,NULL,Rust,NULL,34
12TR0075,NULL,12TR,NULL,NULL,11TR2043_001s,NULL,0,7,5,1,14,NULL,NULL,Rust,NULL,34
12TR0076,purple?,12TR,NULL,NULL,purple?,NULL,0,8,5,1,14,NULL,NULL,Rust,NULL,34
12TR0077,NULL,12TR,NULL,NULL,11TR2024_001s,NULL,0,9,5,1,14,NULL,NULL,Rust,NULL,34
12TR0078,NULL,12TR,NULL,NULL,10CH0073_003s,NULL,0,10,5,1,14,NULL,NULL,Rust,NULL,34
12TR0079,NULL,12TR,NULL,NULL,10TN2171_001s,NULL,0,11,5,1,14,NULL,NULL,Rust,NULL,34
12TR0080,purple?,12TR,NULL,NULL,purple?,NULL,0,12,5,1,14,NULL,NULL,Rust,NULL,34
12TR0081,NULL,12TR,NULL,NULL,11TR2041_001s,NULL,0,13,5,1,14,NULL,NULL,Rust,NULL,34
12TR0082,NULL,12TR,NULL,NULL,11TR2174_001s,NULL,0,14,5,1,14,NULL,NULL,Rust,NULL,34
12TR0083,NULL,12TR,NULL,NULL,11TR2060_001s,NULL,0,15,5,1,14,NULL,NULL,Rust,NULL,34
12TR0084,NULL,12TR,NULL,NULL,1.06B73,NULL,0,16,5,1,14,NULL,NULL,Rust,NULL,34
12TR0085,NULL,12TR,NULL,NULL,1.06Tx303,NULL,0,17,5,1,14,NULL,NULL,Rust,NULL,34
12TR0086,purple?,12TR,NULL,NULL,purple?,NULL,0,1,1,2,14,NULL,NULL,Rust,NULL,34
12TR0087,purple?,12TR,NULL,NULL,purple?,NULL,0,2,1,2,14,NULL,NULL,Rust,NULL,34
12TR0088,NULL,12TR,NULL,NULL,11TR2026_001s,NULL,0,3,1,2,14,NULL,NULL,Rust,NULL,34
12TR0089,NULL,12TR,NULL,NULL,11TR2115_001s,NULL,0,4,1,2,14,NULL,NULL,Rust,NULL,34
12TR0090,NULL,12TR,NULL,NULL,11TR2143_001s,NULL,0,5,1,2,14,NULL,NULL,Rust,NULL,34
12TR0091,NULL,12TR,NULL,NULL,11TR2010_001s,NULL,0,6,1,2,14,NULL,NULL,Rust,NULL,34
12TR0092,NULL,12TR,NULL,NULL,10CH0253_007s,NULL,0,7,1,2,14,NULL,NULL,Rust,NULL,34
12TR0093,NULL,12TR,NULL,NULL,11TR2083_001s,NULL,0,8,1,2,14,NULL,NULL,Rust,NULL,34
12TR0094,NULL,12TR,NULL,NULL,11TR2033_001s,NULL,0,9,1,2,14,NULL,NULL,Rust,NULL,34
12TR0095,NULL,12TR,NULL,NULL,10CH0245_007s,NULL,0,10,1,2,14,NULL,NULL,Rust,NULL,34
12TR0096,NULL,12TR,NULL,NULL,10TR2075_001s,NULL,0,11,1,2,14,NULL,NULL,Rust,NULL,34
12TR0097,NULL,12TR,NULL,NULL,11TR2035_001s,NULL,0,12,1,2,14,NULL,NULL,Rust,NULL,34
12TR0098,NULL,12TR,NULL,NULL,11TR2046_001s,NULL,0,13,1,2,14,NULL,NULL,Rust,NULL,34
12TR0099,NULL,12TR,NULL,NULL,11TR2108_001s,NULL,0,14,1,2,14,NULL,NULL,Rust,NULL,34
12TR0100,NULL,12TR,NULL,NULL,11TR2112_001s,NULL,0,15,1,2,14,NULL,NULL,Rust,NULL,34
12TR0101,NULL,12TR,NULL,NULL,1.06B73,NULL,0,16,1,2,14,NULL,NULL,Rust,NULL,34
12TR0102,NULL,12TR,NULL,NULL,1.06Tx303,NULL,0,17,1,2,14,NULL,NULL,Rust,NULL,34
12TR0103,NULL,12TR,NULL,NULL,10TR2068_001s,NULL,0,1,2,2,14,NULL,NULL,Rust,NULL,34
12TR0104,NULL,12TR,NULL,NULL,10CH0079_004s,NULL,0,2,2,2,14,NULL,NULL,Rust,NULL,34
12TR0105,NULL,12TR,NULL,NULL,11TR2044_001s,NULL,0,3,2,2,14,NULL,NULL,Rust,NULL,34
12TR0106,NULL,12TR,NULL,NULL,10TN2124_001s,NULL,0,4,2,2,14,NULL,NULL,Rust,NULL,34
12TR0107,NULL,12TR,NULL,NULL,10TN2230_001s,NULL,0,5,2,2,14,NULL,NULL,Rust,NULL,34
12TR0108,NULL,12TR,NULL,NULL,11TR2090_001s,NULL,0,6,2,2,14,NULL,NULL,Rust,NULL,34
12TR0109,purple?,12TR,NULL,NULL,purple?,NULL,0,7,2,2,14,NULL,NULL,Rust,NULL,34
12TR0110,NULL,12TR,NULL,NULL,10TR2017_001s,NULL,0,8,2,2,14,NULL,NULL,Rust,NULL,34
12TR0111,NULL,12TR,NULL,NULL,11TR2007_001s,NULL,0,9,2,2,14,NULL,NULL,Rust,NULL,34
12TR0112,NULL,12TR,NULL,NULL,10TN2028_001s,NULL,0,10,2,2,14,NULL,NULL,Rust,NULL,34
12TR0113,NULL,12TR,NULL,NULL,10CH0138_001s,NULL,0,11,2,2,14,NULL,NULL,Rust,NULL,34
12TR0114,NULL,12TR,NULL,NULL,10CH0258_005s,NULL,0,12,2,2,14,NULL,NULL,Rust,NULL,34
12TR0115,NULL,12TR,NULL,NULL,10TR2108_001s,NULL,0,13,2,2,14,NULL,NULL,Rust,NULL,34
12TR0116,NULL,12TR,NULL,NULL,10TN2282_001s,NULL,0,14,2,2,14,NULL,NULL,Rust,NULL,34
12TR0117,NULL,12TR,NULL,NULL,11TR2003_001s,NULL,0,15,2,2,14,NULL,NULL,Rust,NULL,34
12TR0118,NULL,12TR,NULL,NULL,1.06B73,NULL,0,16,2,2,14,NULL,NULL,Rust,NULL,34
12TR0119,NULL,12TR,NULL,NULL,1.06Tx303,NULL,0,17,2,2,14,NULL,NULL,Rust,NULL,34
12TR0120,NULL,12TR,NULL,NULL,10CH0081_005s,NULL,0,1,3,2,14,NULL,NULL,Rust,NULL,34
12TR0121,NULL,12TR,NULL,NULL,11TR2006_001s,NULL,0,2,3,2,14,NULL,NULL,Rust,NULL,34
12TR0122,purple?,12TR,NULL,NULL,purple?,NULL,0,3,3,2,14,NULL,NULL,Rust,NULL,34
12TR0123,NULL,12TR,NULL,NULL,11TR2072_001s,NULL,0,4,3,2,14,NULL,NULL,Rust,NULL,34
12TR0124,NULL,12TR,NULL,NULL,10CH0108_001s,NULL,0,5,3,2,14,NULL,NULL,Rust,NULL,34
12TR0125,NULL,12TR,NULL,NULL,10TR2063_001s,NULL,0,6,3,2,14,NULL,NULL,Rust,NULL,34
12TR0126,NULL,12TR,NULL,NULL,11TR2054_001s,NULL,0,7,3,2,14,NULL,NULL,Rust,NULL,34
12TR0127,NULL,12TR,NULL,NULL,10CH0262_009s,NULL,0,8,3,2,14,NULL,NULL,Rust,NULL,34
12TR0128,NULL,12TR,NULL,NULL,11TR2061_001s,NULL,0,9,3,2,14,NULL,NULL,Rust,NULL,34
12TR0129,NULL,12TR,NULL,NULL,11TR2019_001s,NULL,0,10,3,2,14,NULL,NULL,Rust,NULL,34
12TR0130,NULL,12TR,NULL,NULL,11TR2076_001s,NULL,0,11,3,2,14,NULL,NULL,Rust,NULL,34
12TR0131,NULL,12TR,NULL,NULL,purple,NULL,0,12,3,2,14,NULL,NULL,Rust,NULL,34
12TR0132,NULL,12TR,NULL,NULL,11TR2004_001s,NULL,0,13,3,2,14,NULL,NULL,Rust,NULL,34
12TR0133,NULL,12TR,NULL,NULL,11TR2045_001s,NULL,0,14,3,2,14,NULL,NULL,Rust,NULL,34
12TR0134,NULL,12TR,NULL,NULL,10CH0185_002s,NULL,0,15,3,2,14,NULL,NULL,Rust,NULL,34
12TR0135,NULL,12TR,NULL,NULL,1.06B73,NULL,0,16,3,2,14,NULL,NULL,Rust,NULL,34
12TR0136,NULL,12TR,NULL,NULL,1.06Tx303,NULL,0,17,3,2,14,NULL,NULL,Rust,NULL,34
12TR0137,NULL,12TR,NULL,NULL,10TN2244_001s,NULL,0,1,4,2,14,NULL,NULL,Rust,NULL,34
12TR0138,NULL,12TR,NULL,NULL,10TS2040_001s,NULL,0,2,4,2,14,NULL,NULL,Rust,NULL,34
12TR0139,NULL,12TR,NULL,NULL,11TR2049_001s,NULL,0,3,4,2,14,NULL,NULL,Rust,NULL,34
12TR0140,NULL,12TR,NULL,NULL,10CH0263_003s,NULL,0,4,4,2,14,NULL,NULL,Rust,NULL,34
12TR0141,NULL,12TR,NULL,NULL,11TR2080_001s,NULL,0,5,4,2,14,NULL,NULL,Rust,NULL,34
12TR0142,NULL,12TR,NULL,NULL,11TR2047_001s,NULL,0,6,4,2,14,NULL,NULL,Rust,NULL,34
12TR0143,purple?,12TR,NULL,NULL,purple?,NULL,0,7,4,2,14,NULL,NULL,Rust,NULL,34
12TR0144,NULL,12TR,NULL,NULL,11TR2068_001s,NULL,0,8,4,2,14,NULL,NULL,Rust,NULL,34
12TR0145,NULL,12TR,NULL,NULL,11TR2153_001s,NULL,0,9,4,2,14,NULL,NULL,Rust,NULL,34
12TR0146,NULL,12TR,NULL,NULL,10TN2195_001s,NULL,1,10,4,2,14,NULL,NULL,Rust,NULL,34
12TR0147,NULL,12TR,NULL,NULL,10CH0266_006s,NULL,1,11,4,2,14,NULL,NULL,Rust,NULL,34
12TR0148,NULL,12TR,NULL,NULL,10CH0087_001s,NULL,1,12,4,2,14,NULL,NULL,Rust,NULL,34
12TR0149,NULL,12TR,NULL,NULL,11TR2038_001s,NULL,1,13,4,2,14,NULL,NULL,Rust,NULL,34
12TR0150,NULL,12TR,NULL,NULL,11TR2208_001s,NULL,1,14,4,2,14,NULL,NULL,Rust,NULL,34
12TR0151,NULL,12TR,NULL,NULL,11TR2118_001s,NULL,1,15,4,2,14,NULL,NULL,Rust,NULL,34
12TR0152,NULL,12TR,NULL,NULL,1.06B73,NULL,1,16,4,2,14,NULL,NULL,Rust,NULL,34
12TR0153,NULL,12TR,NULL,NULL,1.06Tx303,NULL,1,17,4,2,14,NULL,NULL,Rust,NULL,34
12TR0154,NULL,12TR,NULL,NULL,10TN2109_001s,NULL,1,1,5,2,14,NULL,NULL,Rust,NULL,34
12TR0155,NULL,12TR,NULL,NULL,10CH0071_007s,NULL,1,2,5,2,14,NULL,NULL,Rust,NULL,34
12TR0156,NULL,12TR,NULL,NULL,11TR2073_001s,NULL,1,3,5,2,14,NULL,NULL,Rust,NULL,34
12TR0157,NULL,12TR,NULL,NULL,10CH0128_005s,NULL,1,4,5,2,14,NULL,NULL,Rust,NULL,34
12TR0158,NULL,12TR,NULL,NULL,10TN2126_001s,NULL,1,5,5,2,14,NULL,NULL,Rust,NULL,34
12TR0159,NULL,12TR,NULL,NULL,10TN2090_001s,NULL,1,6,5,2,14,NULL,NULL,Rust,NULL,34
12TR0160,NULL,12TR,NULL,NULL,11TR2043_001s,NULL,1,7,5,2,14,NULL,NULL,Rust,NULL,34
12TR0161,purple?,12TR,NULL,NULL,purple?,NULL,1,8,5,2,14,NULL,NULL,Rust,NULL,34
12TR0162,NULL,12TR,NULL,NULL,11TR2024_001s,NULL,1,9,5,2,14,NULL,NULL,Rust,NULL,34
12TR0163,NULL,12TR,NULL,NULL,10CH0179_003s,NULL,1,10,5,2,14,NULL,NULL,Rust,NULL,34
12TR0164,NULL,12TR,NULL,NULL,10TN2171_001s,NULL,1,11,5,2,14,NULL,NULL,Rust,NULL,34
12TR0165,purple?,12TR,NULL,NULL,purple?,NULL,1,12,5,2,14,NULL,NULL,Rust,NULL,34
12TR0166,NULL,12TR,NULL,NULL,11TR2041_001s,NULL,1,13,5,2,14,NULL,NULL,Rust,NULL,34
12TR0167,NULL,12TR,NULL,NULL,11TR2174_001s,NULL,1,14,5,2,14,NULL,NULL,Rust,NULL,34
12TR0168,NULL,12TR,NULL,NULL,11TR2060_001s,NULL,1,15,5,2,14,NULL,NULL,Rust,NULL,34
12TR0169,NULL,12TR,NULL,NULL,1.06B73,NULL,1,16,5,2,14,NULL,NULL,Rust,NULL,34
12TR0170,NULL,12TR,NULL,NULL,1.06Tx303,NULL,1,17,5,2,14,NULL,NULL,Rust,NULL,34
12TR0171,purple?,12TR,NULL,NULL,purple?,NULL,1,1,1,3,14,NULL,NULL,Rust,NULL,34
12TR0172,purple?,12TR,NULL,NULL,purple?,NULL,1,2,1,3,14,NULL,NULL,Rust,NULL,34
12TR0173,NULL,12TR,NULL,NULL,11TR2026_001s,NULL,1,3,1,3,14,NULL,NULL,Rust,NULL,34
12TR0174,NULL,12TR,NULL,NULL,11TR2115_001s,NULL,1,4,1,3,14,NULL,NULL,Rust,NULL,34
12TR0175,NULL,12TR,NULL,NULL,11TR2143_001s,NULL,1,5,1,3,14,NULL,NULL,Rust,NULL,34
12TR0176,NULL,12TR,NULL,NULL,11TR2010_001s,NULL,1,6,1,3,14,NULL,NULL,Rust,NULL,34
12TR0177,NULL,12TR,NULL,NULL,10CH0253_007s,NULL,1,7,1,3,14,NULL,NULL,Rust,NULL,34
12TR0178,NULL,12TR,NULL,NULL,11TR2083_001s,NULL,1,8,1,3,14,NULL,NULL,Rust,NULL,34
12TR0179,NULL,12TR,NULL,NULL,11TR2033_001s,NULL,1,9,1,3,14,NULL,NULL,Rust,NULL,34
12TR0180,NULL,12TR,NULL,NULL,10CH0245_007s,NULL,1,10,1,3,14,NULL,NULL,Rust,NULL,34
12TR0181,NULL,12TR,NULL,NULL,10TR2075_001s,NULL,1,11,1,3,14,NULL,NULL,Rust,NULL,34
12TR0182,NULL,12TR,NULL,NULL,11TR2035_001s,NULL,1,12,1,3,14,NULL,NULL,Rust,NULL,34
12TR0183,NULL,12TR,NULL,NULL,11TR2046_001s,NULL,1,13,1,3,14,NULL,NULL,Rust,NULL,34
12TR0184,NULL,12TR,NULL,NULL,11TR2108_001s,NULL,1,14,1,3,14,NULL,NULL,Rust,NULL,34
12TR0185,NULL,12TR,NULL,NULL,11TR2112_001s,NULL,1,15,1,3,14,NULL,NULL,Rust,NULL,34
12TR0186,NULL,12TR,NULL,NULL,1.06B73,NULL,1,16,1,3,14,NULL,NULL,Rust,NULL,34
12TR0187,NULL,12TR,NULL,NULL,1.06Tx303,NULL,1,17,1,3,14,NULL,NULL,Rust,NULL,34
12TR0188,NULL,12TR,NULL,NULL,10TR2068_001s,NULL,1,1,2,3,14,NULL,NULL,Rust,NULL,34
12TR0189,NULL,12TR,NULL,NULL,10CH0079_004s,NULL,1,2,2,3,14,NULL,NULL,Rust,NULL,34
12TR0190,NULL,12TR,NULL,NULL,11TR2044_001s,NULL,1,3,2,3,14,NULL,NULL,Rust,NULL,34
12TR0191,NULL,12TR,NULL,NULL,10TN2124_001s,NULL,1,4,2,3,14,NULL,NULL,Rust,NULL,34
12TR0192,NULL,12TR,NULL,NULL,10TN2230_001s,NULL,1,5,2,3,14,NULL,NULL,Rust,NULL,34
12TR0193,NULL,12TR,NULL,NULL,11TR2090_001s,NULL,1,6,2,3,14,NULL,NULL,Rust,NULL,34
12TR0194,purple?,12TR,NULL,NULL,purple?,NULL,1,7,2,3,14,NULL,NULL,Rust,NULL,34
12TR0195,NULL,12TR,NULL,NULL,10TR2017_001s,NULL,1,8,2,3,14,NULL,NULL,Rust,NULL,34
12TR0196,NULL,12TR,NULL,NULL,11TR2007_001s,NULL,1,9,2,3,14,NULL,NULL,Rust,NULL,34
12TR0197,NULL,12TR,NULL,NULL,10TN2028_001s,NULL,1,10,2,3,14,NULL,NULL,Rust,NULL,34
12TR0198,NULL,12TR,NULL,NULL,11TR2067_001s,NULL,1,11,2,3,14,NULL,NULL,Rust,NULL,34
12TR0199,NULL,12TR,NULL,NULL,10CH0258_005s,NULL,1,12,2,3,14,NULL,NULL,Rust,NULL,34
12TR0200,NULL,12TR,NULL,NULL,10TR2108_001s,NULL,1,13,2,3,14,NULL,NULL,Rust,NULL,34
12TR0201,NULL,12TR,NULL,NULL,10TN2282_001s,NULL,1,14,2,3,14,NULL,NULL,Rust,NULL,34
12TR0202,NULL,12TR,NULL,NULL,11TR2003_001s,NULL,1,15,2,3,14,NULL,NULL,Rust,NULL,34
12TR0203,NULL,12TR,NULL,NULL,1.06B73,NULL,1,16,2,3,14,NULL,NULL,Rust,NULL,34
12TR0204,NULL,12TR,NULL,NULL,1.06Tx303,NULL,1,17,2,3,14,NULL,NULL,Rust,NULL,34
12TR0205,NULL,12TR,NULL,NULL,10CH0081_005s,NULL,1,1,3,3,14,NULL,NULL,Rust,NULL,34
12TR0206,NULL,12TR,NULL,NULL,11TR2006_001s,NULL,1,2,3,3,14,NULL,NULL,Rust,NULL,34
12TR0207,NULL,12TR,NULL,NULL,11TR2056_001s,NULL,1,3,3,3,14,NULL,NULL,Rust,NULL,34
12TR0208,NULL,12TR,NULL,NULL,11TR2072_001s,NULL,1,4,3,3,14,NULL,NULL,Rust,NULL,34
12TR0209,NULL,12TR,NULL,NULL,10CH0108_008s,NULL,1,5,3,3,14,NULL,NULL,Rust,NULL,34
12TR0210,NULL,12TR,NULL,NULL,10TR2063_001s,NULL,1,6,3,3,14,NULL,NULL,Rust,NULL,34
12TR0211,NULL,12TR,NULL,NULL,11TR2054_001s,NULL,1,7,3,3,14,NULL,NULL,Rust,NULL,34
12TR0212,NULL,12TR,NULL,NULL,10CH0262_009s,NULL,1,8,3,3,14,NULL,NULL,Rust,NULL,34
12TR0213,NULL,12TR,NULL,NULL,11TR2061_001s,NULL,1,9,3,3,14,NULL,NULL,Rust,NULL,34
12TR0214,NULL,12TR,NULL,NULL,11TR2019_001s,NULL,1,10,3,3,14,NULL,NULL,Rust,NULL,34
12TR0215,NULL,12TR,NULL,NULL,11TR2076_001s,NULL,1,11,3,3,14,NULL,NULL,Rust,NULL,34
12TR0216,NULL,12TR,NULL,NULL,11TR2008_001s,NULL,1,12,3,3,14,NULL,NULL,Rust,NULL,34
12TR0217,purple?,12TR,NULL,NULL,purple?,NULL,1,13,3,3,14,NULL,NULL,Rust,NULL,34
12TR0218,NULL,12TR,NULL,NULL,11TR2045_001s,NULL,1,14,3,3,14,NULL,NULL,Rust,NULL,34
12TR0219,NULL,12TR,NULL,NULL,10CH0185_002s,NULL,1,15,3,3,14,NULL,NULL,Rust,NULL,34
12TR0220,NULL,12TR,NULL,NULL,1.06B73,NULL,1,16,3,3,14,NULL,NULL,Rust,NULL,34
12TR0221,NULL,12TR,NULL,NULL,1.06Tx303,NULL,1,17,3,3,14,NULL,NULL,Rust,NULL,34
12TR0222,NULL,12TR,NULL,NULL,10TN2244_001s,NULL,1,1,4,3,14,NULL,NULL,Rust,NULL,34
12TR0223,NULL,12TR,NULL,NULL,10TS2040_001s,NULL,1,2,4,3,14,NULL,NULL,Rust,NULL,34
12TR0224,NULL,12TR,NULL,NULL,11TR2049_001s,NULL,1,3,4,3,14,NULL,NULL,Rust,NULL,34
