11PR0046,NULL,11PR,(11TF2083_010s)S1,NULL,11TF2083_010s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0047,NULL,11PR,(11TF2090_002s)S1,NULL,11TF2090_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0048,NULL,11PR,(11TF2093_003s)S1,NULL,11TF2093_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0049,NULL,11PR,(11TF2094_002s)S1,NULL,11TF2094_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0050,NULL,11PR,(11TF2095_003s)S1,NULL,11TF2095_003s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0051,NULL,11PR,(11TF2097_007s)S1,NULL,11TF2097_007s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0052,NULL,11PR,(11TF2098_001s)S1,NULL,11TF2098_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0053,NULL,11PR,(11TF2098_002s)S1,NULL,11TF2098_002s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0054,NULL,11PR,(11TF2099_006s)S1,NULL,11TF2099_006s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0055,NULL,11PR,(11TF2100_004s)S1,NULL,11TF2100_004s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0056,NULL,11PR,(11TF2102_005s)S1,NULL,11TF2102_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0057,NULL,11PR,(11TF2102_008s)S1,NULL,11TF2102_008s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0058,NULL,11PR,(11TF2103_005s)S1,NULL,11TF2103_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0059,NULL,11PR,(11TF2104_001s)S1,NULL,11TF2104_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0060,NULL,11PR,(11TF2105_009s)S1,NULL,11TF2105_009s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0061,NULL,11PR,(11TF2106_005s)S1,NULL,11TF2106_005s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
11PR0062,NULL,11PR,(11TF2107_001s)S1,NULL,11TF2107_001s,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,fix recombinants,self all plants per row,34
