13MN0076,12056,13MN,B97,NULL,12MN0086_001s,6707-1,3,55,2,1,12,NC,NULL,NULL,NULL,8
13MN0077,12057,13MN,B97,NULL,12MN0086_001s,6707-1,3,56,2,2,12,NC,NULL,NULL,NULL,8
13MN0078,12058,13MN,B97,NULL,12MN0086_001s,6707-1,3,57,2,3,12,NC,NULL,NULL,NULL,8
13MN0079,12078,13MN,B97,NULL,12MN0086_001s,6707-1,4,76,3,1,12,NC,NULL,NULL,NULL,8
13MN0080,12079,13MN,B97,NULL,12MN0086_001s,6707-1,4,77,3,2,12,NC,NULL,NULL,NULL,8
13MN0081,12080,13MN,B97,NULL,12MN0086_001s,6707-1,4,78,3,3,12,NC,NULL,NULL,NULL,8
13MN0082,12028,13MN,B97,NULL,12MY0009_001s,NULL,2,28,1,1,12,NY,NULL,NULL,NULL,8
13MN0083,12029,13MN,B97,NULL,12MY0009_001s,NULL,2,29,1,2,12,NY,NULL,NULL,NULL,8
13MN0084,12030,13MN,B97,NULL,12MY0009_001s,NULL,3,30,1,3,12,NY,NULL,NULL,NULL,8
13MN0085,12044,13MN,B97,NULL,12MY0009_001s,NULL,3,43,2,1,12,NY,NULL,NULL,NULL,8
13MN0086,12045,13MN,B97,NULL,12MY0009_001s,NULL,3,44,2,2,12,NY,NULL,NULL,NULL,8
13MN0087,12046,13MN,B97,NULL,12MY0009_001s,NULL,3,45,2,3,12,NY,NULL,NULL,NULL,8
13MN0088,12084,13MN,B97,NULL,12MY0009_001s,NULL,4,82,3,1,12,NY,NULL,NULL,NULL,8
13MN0089,12085,13MN,B97,NULL,12MY0009_001s,NULL,4,83,3,2,12,NY,NULL,NULL,NULL,8
13MN0090,12086,13MN,B97,NULL,12MY0009_001s,NULL,4,84,3,3,12,NY,NULL,NULL,NULL,8
