09SB2008,NULL,09SB,Mp339,NULL,08SB0119_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2009,NULL,09SB,NC358,NULL,08SB0112_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2010,NULL,09SB,Oh7B,NULL,08SB0113_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2011,NULL,09SB,Ky21,NULL,08SB0115_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2012,NULL,09SB,Sc212m,NULL,08FL0012_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 15/05/09,8
09SB2013,NULL,09SB,Mo17,NULL,08SB0104_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2014,NULL,09SB,Mp313E,NULL,NULL,NCRPIS PI539859 04ncei01,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 15/05/09,8
09SB2015,NULL,09SB,B73,NULL,08SB0107_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2016,NULL,09SB,CML322,NULL,08SB0117_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2017,NULL,09SB,Tx303,NULL,08SN0111_000b,08SB0218_000b,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2018,NULL,09SB,Il14H,NULL,08SB0105_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2019,NULL,09SB,M37W,NULL,08SB0110_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2020,NULL,09SB,NC350,NULL,NULL,JK07-D1-484,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2021,NULL,09SB,NC300,NULL,08FL0013_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 15/05/09,8
09SB2022,NULL,09SB,CML52,NULL,08FL0014_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 15/05/09,8
09SB2023,NULL,09SB,B97,NULL,08SB0208_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2024,NULL,09SB,Oh43,NULL,08PN0025_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2025,NULL,09SB,MS71,NULL,08SB0106_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2026,NULL,09SB,CML69,NULL,08SB0124_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 15/05/09,8
09SB2027,NULL,09SB,CML247,NULL,08SB0225_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 15/05/09,8
09SB2028,NULL,09SB,Ki3,NULL,NULL,Ki3 100k (Nik),1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
09SB2029,NULL,09SB,IBM54,NULL,08SB0103_000b,NULL,1,NULL,NULL,2,10,inbreds,NULL,Resistance disection,planted 19/05/09,8
