07PG0038,10507,07PG,#176 (P30 C0),NULL,NULL,Aur06,NULL,38,2,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0039,10508,07PG,B73,NULL,NULL,Fl05-06,NULL,39,2,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0040,10509,07PG,B73,NULL,NULL,Fl05-06,NULL,40,2,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0041,10511,07PG,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,41,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0042,10512,07PG,#32 (P30 Et4),NULL,NULL,Aur06,NULL,42,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0043,10513,07PG,Mo17,NULL,NULL,Aur06,NULL,43,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0044,10514,07PG,B73,NULL,NULL,Fl05-06,NULL,44,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0045,10515,07PG,#176 (P30 C0),NULL,NULL,Aur06,NULL,45,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0046,10516,07PG,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,46,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0047,10517,07PG,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,47,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0048,10518,07PG,#32 (P30 Et4),NULL,NULL,Aur06,NULL,48,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0049,10519,07PG,Mo17,NULL,NULL,Aur06,NULL,49,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0050,10520,07PG,B73,NULL,NULL,Fl05-06,NULL,50,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0051,10521,07PG,#22 (P29 Et4),NULL,NULL,Aur06,NULL,51,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0052,10522,07PG,#176 (P30 C0),NULL,NULL,Aur06,NULL,52,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0053,10523,07PG,#22 (P29 Et4),NULL,NULL,Aur06,NULL,53,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0054,10524,07PG,#176 (P30 C0),NULL,NULL,Aur06,NULL,54,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0055,10525,07PG,#166 (P29 C0) ,NULL,NULL,Aur06,NULL,55,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0056,10526,07PG,#22 (P29 Et4),NULL,NULL,Aur06,NULL,56,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0057,10527,07PG,#22 (P29 Et4),NULL,NULL,Aur06,NULL,57,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0058,10528,07PG,#176 (P30 C0),NULL,NULL,Aur06,NULL,58,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0059,10529,07PG,#32 (P30 Et4),NULL,NULL,Aur06,NULL,59,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
07PG0060,10530,07PG,#32 (P30 Et4),NULL,NULL,Aur06,NULL,60,3,NULL,16,NULL,NULL,NULL,"GLS, Flowering",3
