10TN0001,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,1,14,NULL,NULL,race testing,NULL,34
10TN0002,NULL,10TN,TBBC3,NULL,08FL0077_005s,[TBBC3] B73 / TBBC3_42_10E,NULL,NULL,NULL,1,14,NULL,NULL,race testing,1.02; tx303,34
10TN0003,NULL,10TN,TBBC3,NULL,08FL0085_001s,[TBBC3] B73 / TBBC3_42_10E,NULL,NULL,NULL,1,14,NULL,NULL,race testing,1.02; b73,34
10TN0004,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,1,14,NULL,NULL,race testing,NULL,34
10TN0005,NULL,10TN,TBBC3 BC4F3,NULL,08CF3005_094s,TBBC3_39_15C_0805F,NULL,NULL,NULL,1,14,NULL,NULL,race testing,1.06; b73,34
10TN0006,NULL,10TN,TBBC3 BC4F3,NULL,08CF3001_076s,TBBC3_38_19E_0110D,NULL,NULL,NULL,1,14,NULL,NULL,race testing,1.06; tx303,34
10TN0007,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,1,14,NULL,NULL,race testing,NULL,34
10TN0008,NULL,10TN,NIL#22 S1,NULL,09PN0425_001s,08A7218 (B73) x 08A7216 (NIL#22),NULL,NULL,NULL,1,14,NULL,NULL,race testing,1.06; NIL22,34
10TN0009,NULL,10TN,NIL#10 S1,NULL,09PN0421_001s,08A7194 (B73) x 08A7192 (NIL#10),NULL,NULL,NULL,1,14,NULL,NULL,race testing,1.06; NIL10,34
10TN0010,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,2,14,NULL,NULL,race testing,NULL,34
10TN0011,NULL,10TN,TBBC3 BC4F3,NULL,08CF3005_094s,TBBC3_39_15C_0805F,NULL,NULL,NULL,2,14,NULL,NULL,race testing,1.06; b73,34
10TN0012,NULL,10TN,TBBC3 BC4F3,NULL,08CF3001_076s,TBBC3_38_19E_0110D,NULL,NULL,NULL,2,14,NULL,NULL,race testing,1.06; tx303,34
10TN0013,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,2,14,NULL,NULL,race testing,NULL,34
10TN0014,NULL,10TN,NIL#10 S1,NULL,09PN0421_001s,08A7194 (B73) x 08A7192 (NIL#10),NULL,NULL,NULL,2,14,NULL,NULL,race testing,1.06; NIL10,34
10TN0015,NULL,10TN,NIL#22 S1,NULL,09PN0425_001s,08A7218 (B73) x 08A7216 (NIL#22),NULL,NULL,NULL,2,14,NULL,NULL,race testing,1.06; NIL22,34
10TN0016,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,2,14,NULL,NULL,race testing,NULL,34
10TN0017,NULL,10TN,TBBC3,NULL,08FL0077_005s,[TBBC3] B73 / TBBC3_42_10E,NULL,NULL,NULL,2,14,NULL,NULL,race testing,1.02; tx303,34
10TN0018,NULL,10TN,TBBC3,NULL,08FL0085_001s,[TBBC3] B73 / TBBC3_42_10E,NULL,NULL,NULL,2,14,NULL,NULL,race testing,1.02; b73,34
10TN0019,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,3,14,NULL,NULL,race testing,NULL,34
10TN0020,NULL,10TN,TBBC3,NULL,08FL0077_005s,[TBBC3] B73 / TBBC3_42_10E,NULL,NULL,NULL,3,14,NULL,NULL,race testing,1.02; tx303,34
10TN0021,NULL,10TN,TBBC3,NULL,08FL0085_001s,[TBBC3] B73 / TBBC3_42_10E,NULL,NULL,NULL,3,14,NULL,NULL,race testing,1.02; b73,34
10TN0022,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,3,14,NULL,NULL,race testing,NULL,34
10TN0023,NULL,10TN,NIL#10 S1,NULL,09PN0421_001s,08A7194 (B73) x 08A7192 (NIL#10),NULL,NULL,NULL,3,14,NULL,NULL,race testing,1.06; NIL10,34
10TN0024,NULL,10TN,NIL#22 S1,NULL,09PN0425_001s,08A7218 (B73) x 08A7216 (NIL#22),NULL,NULL,NULL,3,14,NULL,NULL,race testing,1.06; NIL22,34
10TN0025,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,3,14,NULL,NULL,race testing,NULL,34
10TN0026,NULL,10TN,TBBC3 BC4F3,NULL,08CF3005_094s,TBBC3_39_15C_0805F,NULL,NULL,NULL,3,14,NULL,NULL,race testing,1.06; b73,34
10TN0027,NULL,10TN,TBBC3 BC4F3,NULL,08CF3001_076s,TBBC3_38_19E_0110D,NULL,NULL,NULL,3,14,NULL,NULL,race testing,1.06; tx303,34
10TN0028,NULL,10TN,B73,NULL,08PN0307_000b,B73,NULL,NULL,NULL,3,14,NULL,NULL,race testing,NULL,34
10TN0029,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0030,NIL#10,10TN0,NULL,NULL,09PN0472_001s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0031,NIL#10,10TN0,NULL,NULL,09PN0470_002s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0032,NIL#10,10TN0,NULL,NULL,09PN0469_001s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0033,NIL#10,10TN0,NULL,NULL,09PN0469_004s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0034,NIL#10,10TN0,NULL,NULL,09PN0470_004s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0035,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0036,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0037,NIL#10,10TN0,NULL,NULL,09PN0472_002s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0038,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0039,NIL#10,10TN0,NULL,NULL,09PN0469_003s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0040,NIL#10,10TN0,NULL,NULL,09PN0469_002s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0041,NIL#10,10TN0,NULL,NULL,09PN0470_003s,NIL#10,20,NULL,3,1,12,NULL,NULL,trial NLB,NULL,34
10TN0042,NIL #22,10TN0,NULL,NULL,09PN0483_003s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0043,NIL #22,10TN0,NULL,NULL,09PN0482_003s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0044,NIL #22,10TN0,NULL,NULL,09PN0483_002s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0045,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0046,NIL #22,10TN0,NULL,NULL,09PN0484_002s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0047,NIL #22,10TN0,NULL,NULL,09PN0482_001s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0048,NIL #22,10TN0,NULL,NULL,09PN0484_004s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0049,NIL #22,10TN0,NULL,NULL,09PN0485_001s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0050,NIL #22,10TN0,NULL,NULL,09PN0482_002s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0051,NIL #22,10TN0,NULL,NULL,09PN0483_001s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0052,NIL #22,10TN0,NULL,NULL,09PN0482_004s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0053,NIL #22,10TN0,NULL,NULL,09PN0484_003s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0054,NIL #22,10TN0,NULL,NULL,09PN0483_004s,NIL #22,20,NULL,4,1,12,NULL,NULL,trial NLB,NULL,34
10TN0055,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,5,1,12,NULL,NULL,trial NLB,NULL,34
10TN0056,NIL #29,10TN0,NULL,NULL,09PN0436_005x,NIL #29 backcross,20,NULL,5,1,12,NULL,NULL,trial NLB,NULL,34
10TN0057,NIL #29,10TN0,NULL,NULL,09PN0436_007x,NIL #29 backcross,20,NULL,5,1,12,NULL,NULL,trial NLB,NULL,34
10TN0058,NIL #50,10TN0,NULL,NULL,09PN0445_003s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0059,NIL #50,10TN0,NULL,NULL,09PN0441_001s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0060,NIL #50,10TN0,NULL,NULL,09PN0441_002s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0061,NIL #50,10TN0,NULL,NULL,09PN0444_004s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0062,NIL #50,10TN0,NULL,NULL,09PN0445_001s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0063,NIL #50,10TN0,NULL,NULL,09PN0445_002s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0064,NIL #50,10TN0,NULL,NULL,09PN0443_004s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0065,NIL #50,10TN0,NULL,NULL,09PN0440_002s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0066,NIL #50,10TN0,NULL,NULL,09PN0444_003s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0067,NIL #50,10TN0,NULL,NULL,09PN0444_002s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0068,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0069,NIL #50,10TN0,NULL,NULL,09PN0444_001s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0070,NIL #50,10TN0,NULL,NULL,09PN0442_001s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0071,NIL #50,10TN0,NULL,NULL,09PN0440_001s,NIL #50,20,NULL,1,2,12,NULL,NULL,trial NLB,NULL,34
10TN0072,NIL #3,10TN0,NULL,NULL,09PN0448_001s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0073,NIL #3,10TN0,NULL,NULL,09PN0449_002s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0074,NIL #3,10TN0,NULL,NULL,09PN0448_004s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0075,NIL #3,10TN0,NULL,NULL,09PN0448_003s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0076,NIL #3,10TN0,NULL,NULL,09PN0449_004s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0077,NIL #3,10TN0,NULL,NULL,09PN0448_002s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0078,NIL #3,10TN0,NULL,NULL,09PN0449_001s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0079,NIL #3,10TN0,NULL,NULL,09PN0449_003s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0080,NIL #3,10TN0,NULL,NULL,09PN0447_002s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0081,NIL #3,10TN0,NULL,NULL,09PN0447_004s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0082,NIL #3,10TN0,NULL,NULL,09PN0447_001s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0083,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0084,NIL #3,10TN0,NULL,NULL,09PN0450_001s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0085,NIL #3,10TN0,NULL,NULL,09PN0447_003s,NIL #3,20,NULL,2,2,12,NULL,NULL,trial NLB,NULL,34
10TN0086,NIL#10,10TN0,NULL,NULL,09PN0469_002s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0087,NIL#10,10TN0,NULL,NULL,09PN0470_004s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0088,NIL#10,10TN0,NULL,NULL,09PN0470_003s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0089,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0090,NIL#10,10TN0,NULL,NULL,09PN0472_002s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0091,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0092,NIL#10,10TN0,NULL,NULL,09PN0469_004s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0093,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0094,NIL#10,10TN0,NULL,NULL,09PN0469_001s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0095,NIL#10,10TN0,NULL,NULL,09PN0469_003s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0096,NIL#10,10TN0,NULL,NULL,09PN0470_002s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0097,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0098,NIL#10,10TN0,NULL,NULL,09PN0472_001s,NIL#10,20,NULL,3,2,12,NULL,NULL,trial NLB,NULL,34
10TN0099,NIL #22,10TN0,NULL,NULL,09PN0482_004s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0100,NIL #22,10TN0,NULL,NULL,09PN0484_002s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0101,NIL #22,10TN0,NULL,NULL,09PN0483_002s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0102,NIL #22,10TN0,NULL,NULL,09PN0482_003s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0103,NIL #22,10TN0,NULL,NULL,09PN0482_002s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0104,NIL #22,10TN0,NULL,NULL,09PN0483_001s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0105,NIL #22,10TN0,NULL,NULL,09PN0483_004s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0106,NIL #22,10TN0,NULL,NULL,09PN0482_001s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0107,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0108,NIL #22,10TN0,NULL,NULL,09PN0485_001s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0109,NIL #22,10TN0,NULL,NULL,09PN0484_004s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0110,NIL #22,10TN0,NULL,NULL,09PN0483_003s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0111,NIL #22,10TN0,NULL,NULL,09PN0484_003s,NIL #22,20,NULL,4,2,12,NULL,NULL,trial NLB,NULL,34
10TN0112,NIL #29,10TN0,NULL,NULL,09PN0436_005x,NIL #29 backcross,20,NULL,5,2,12,NULL,NULL,trial NLB,NULL,34
10TN0113,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,5,2,12,NULL,NULL,trial NLB,NULL,34
10TN0114,NIL #29,10TN0,NULL,NULL,09PN0436_007x,NIL #29 backcross,20,NULL,5,2,12,NULL,NULL,trial NLB,NULL,34
10TN0115,NIL #50,10TN0,NULL,NULL,09PN0444_004s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0116,NIL #50,10TN0,NULL,NULL,09PN0441_002s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0117,NIL #50,10TN0,NULL,NULL,09PN0444_003s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0118,B73,10TN0,NULL,NULL,08PN0305_000b,B73,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0119,NIL #50,10TN0,NULL,NULL,09PN0441_001s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0120,NIL #50,10TN0,NULL,NULL,09PN0444_002s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0121,NIL #50,10TN0,NULL,NULL,09PN0445_001s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0122,NIL #50,10TN0,NULL,NULL,09PN0443_004s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0123,NIL #50,10TN0,NULL,NULL,09PN0442_001s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0124,NIL #50,10TN0,NULL,NULL,09PN0444_001s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0125,NIL #50,10TN0,NULL,NULL,09PN0440_002s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0126,NIL #50,10TN0,NULL,NULL,09PN0445_002s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0127,NIL #50,10TN0,NULL,NULL,09PN0440_001s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0128,NIL #50,10TN0,NULL,NULL,09PN0445_003s,NIL #50,20,NULL,1,3,12,NULL,NULL,trial NLB,NULL,34
10TN0129,NIL #3,10TN0,NULL,NULL,09PN0449_003s,NIL #3,20,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0130,NIL #3,10TN0,NULL,NULL,09PN0449_004s,NIL #3,20,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0131,NIL #3,10TN0,NULL,NULL,09PN0449_001s,NIL #3,20,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0132,NIL #3,10TN0,NULL,NULL,09PN0448_004s,NIL #3,20,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0133,NIL #3,10TN0,NULL,NULL,09PN0448_002s,NIL #3,20,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0134,NIL #3,10TN0,NULL,NULL,09PN0448_003s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0135,NIL #3,10TN0,NULL,NULL,09PN0449_002s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0136,NIL #3,10TN0,NULL,NULL,09PN0447_001s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0137,NIL #3,10TN0,NULL,NULL,09PN0448_001s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0138,B73,10TN0,NULL,NULL,08PN0305_000b,B73,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0139,NIL #3,10TN0,NULL,NULL,09PN0450_001s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0140,NIL #3,10TN0,NULL,NULL,09PN0447_002s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0141,NIL #3,10TN0,NULL,NULL,09PN0447_004s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0142,NIL #3,10TN0,NULL,NULL,09PN0447_003s,NIL #3,21,NULL,2,3,12,NULL,NULL,trial NLB,NULL,34
10TN0143,B73,10TN0,NULL,NULL,08PN0305_000b,B73,21,NULL,3,3,12,NULL,NULL,trial NLB,NULL,34
10TN0144,NIL#10,10TN0,NULL,NULL,09PN0472_002s,NIL#10,21,NULL,3,3,12,NULL,NULL,trial NLB,NULL,34
10TN0145,NIL#10,10TN0,NULL,NULL,09PN0469_001s,NIL#10,21,NULL,3,3,12,NULL,NULL,trial NLB,NULL,34
10TN0146,NIL#10,10TN0,NULL,NULL,09PN0469_002s,NIL#10,21,NULL,3,3,12,NULL,NULL,trial NLB,NULL,34
10TN0147,B73,10TN0,NULL,NULL,08PN0305_000b,B73,21,NULL,3,3,12,NULL,NULL,trial NLB,NULL,34
