08JD1055,NULL,08JD,NC264,NULL,NULL,JK07-D1-406.1,NULL,36,2,1,10,NULL,NULL,trial,NULL,1
08JD1056,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,2,1,10,NULL,NULL,check,NULL,1
08JD1057,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1058,NULL,08JD,CML 11,NULL,NULL,05ncei01,NULL,37,3,1,10,NULL,NULL,trial,NULL,1
08JD1059,NULL,08JD,CI66,NULL,NULL,JK07-D1-236.1,NULL,38,3,1,10,NULL,NULL,trial,NULL,1
08JD1060,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1061,NULL,08JD,Pa91Ht1,NULL,NULL,A'05:92.1,NULL,39,3,1,10,NULL,NULL,trial,NULL,1
08JD1062,NULL,08JD,NC356,NULL,NULL,JK07-D1-138.1,NULL,40,3,1,10,NULL,NULL,trial,NULL,1
08JD1063,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1064,NULL,08JD,P39 Goodman-Buckler,NULL,NULL,07FL430.1,NULL,41,3,1,10,NULL,NULL,trial,NULL,1
08JD1065,NULL,08JD,NC300,NULL,NULL,04ncai01,NULL,42,3,1,10,NULL,NULL,trial,NULL,1
08JD1066,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1067,NULL,08JD,NC268,NULL,NULL,JK08-46.1 x sib,NULL,43,3,1,10,NULL,NULL,trial,NULL,1
08JD1068,NULL,08JD,NC358,NULL,NULL,JK07-D1-102.2 x sib,NULL,44,3,1,10,NULL,NULL,trial,NULL,1
08JD1069,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1070,NULL,08JD,Pa91,NULL,NULL,A'05:91.1,NULL,45,3,1,10,NULL,NULL,trial,NULL,1
08JD1071,NULL,08JD,CML 254,NULL,NULL,05ncei01,NULL,46,3,1,10,NULL,NULL,trial,NULL,1
08JD1072,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1073,NULL,08JD,NC238,NULL,NULL,JK08-137.1 @,NULL,47,3,1,10,NULL,NULL,trial,NULL,1
08JD1074,NULL,08JD,Il677a,NULL,NULL,JK07-D1-478,NULL,48,3,1,10,NULL,NULL,trial,NULL,1
08JD1075,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1076,NULL,08JD,NC292,NULL,NULL,JK08-15.2 x sib,NULL,49,3,1,10,NULL,NULL,trial,NULL,1
08JD1077,NULL,08JD,Sg 1533,NULL,NULL,94ncai01,NULL,50,3,1,10,NULL,NULL,trial,NULL,1
08JD1078,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1079,NULL,08JD,IBM262,NULL,NULL,FL07/08:433.1 x sib,NULL,51,3,1,10,NULL,NULL,trial,NULL,1
08JD1080,NULL,08JD,"""R225,RBS10-676-3""",NULL,NULL,A'05:66,NULL,52,3,1,10,NULL,NULL,trial,NULL,1
08JD1081,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1082,NULL,08JD,K55,NULL,NULL,00ncab01,NULL,53,3,1,10,NULL,NULL,trial,NULL,1
08JD1083,NULL,08JD,Tzi 10,NULL,NULL,JK08-154,NULL,54,3,1,10,NULL,NULL,trial,NULL,1
08JD1084,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,3,1,10,NULL,NULL,check,NULL,1
08JD1085,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1086,NULL,08JD,CML 61,NULL,NULL,05ncei01,NULL,55,4,1,10,NULL,NULL,trial,NULL,1
08JD1087,NULL,08JD,CH9,NULL,NULL,JK07-D1-418,NULL,56,4,1,10,NULL,NULL,trial,NULL,1
08JD1088,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1089,NULL,08JD,CML 258,NULL,NULL,06ncai01,NULL,57,4,1,10,NULL,NULL,trial,NULL,1
08JD1090,NULL,08JD,I137TN,NULL,NULL,JK07-D1-490.1,NULL,58,4,1,10,NULL,NULL,trial,NULL,1
08JD1091,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1092,NULL,08JD,NC336,NULL,NULL,JK07-D1-494.1,NULL,59,4,1,10,NULL,NULL,trial,NULL,1
08JD1093,NULL,08JD,SC212M,NULL,NULL,Paul Williams,NULL,60,4,1,10,NULL,NULL,trial,NULL,1
08JD1094,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1095,NULL,08JD,B75,NULL,NULL,92ncai01,NULL,61,4,1,10,NULL,NULL,trial,NULL,1
08JD1096,NULL,08JD,Va59,NULL,NULL,04ncai01,NULL,62,4,1,10,NULL,NULL,trial,NULL,1
08JD1097,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1098,NULL,08JD,NC332,NULL,NULL,JK08-50.1 x sib,NULL,63,4,1,10,NULL,NULL,trial,NULL,1
08JD1099,NULL,08JD,DK888,NULL,NULL,97ncei01,NULL,64,4,1,10,NULL,NULL,trial,NULL,1
08JD1100,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1101,NULL,08JD,IBM275,NULL,NULL,FL07/08:436.1 x sib,NULL,65,4,1,10,NULL,NULL,trial,NULL,1
08JD1102,NULL,08JD,NC230,NULL,NULL,JK07-D1-054.1,NULL,66,4,1,10,NULL,NULL,trial,NULL,1
08JD1103,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1104,NULL,08JD,CI 3A,NULL,NULL,06ncai01,NULL,67,4,1,10,NULL,NULL,trial,NULL,1
08JD1105,NULL,08JD,Tzi 18,NULL,NULL,JK07-D1-485.1,NULL,68,4,1,10,NULL,NULL,trial,NULL,1
08JD1106,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1107,NULL,08JD,CML 5,NULL,NULL,JK06-D1-3 x sib,NULL,69,4,1,10,NULL,NULL,trial,NULL,1
08JD1108,NULL,08JD,B64,NULL,NULL,94ncai01,NULL,70,4,1,10,NULL,NULL,trial,NULL,1
08JD1109,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1110,NULL,08JD,A6,NULL,NULL,04ncai01,NULL,71,4,1,10,NULL,NULL,trial,NULL,1
08JD1111,NULL,08JD,MS153,NULL,NULL,JK07-D1-322.1,NULL,72,4,1,10,NULL,NULL,trial,NULL,1
08JD1112,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,4,1,10,NULL,NULL,check,NULL,1
08JD1113,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1114,NULL,08JD,Pa91,NULL,NULL,A'05:91.1,NULL,73,5,1,10,NULL,NULL,trial,NULL,1
08JD1115,NULL,08JD,CO255,NULL,NULL,JK07-D1-450.1,NULL,74,5,1,10,NULL,NULL,trial,NULL,1
08JD1116,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1117,NULL,08JD,CM37,NULL,NULL,JK07-D1-294.1,NULL,75,5,1,10,NULL,NULL,trial,NULL,1
08JD1118,NULL,08JD,M37W,NULL,NULL,07FL469.1,NULL,76,5,1,10,NULL,NULL,trial,NULL,1
08JD1119,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1120,NULL,08JD,NC314,NULL,NULL,04ncai01,NULL,77,5,1,10,NULL,NULL,trial,NULL,1
08JD1121,NULL,08JD,SG 18,NULL,NULL,JK08-21.1 x sib,NULL,78,5,1,10,NULL,NULL,trial,NULL,1
08JD1122,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1123,NULL,08JD,R168,NULL,NULL,JK07-D1-098.1,NULL,79,5,1,10,NULL,NULL,trial,NULL,1
08JD1124,NULL,08JD,CH701-30,NULL,NULL,JK07-D1-096,NULL,80,5,1,10,NULL,NULL,trial,NULL,1
08JD1125,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1126,NULL,08JD,NC348,NULL,NULL,JK07-D1-468.1,NULL,81,5,1,10,NULL,NULL,trial,NULL,1
08JD1127,NULL,08JD,B73,NULL,NULL,07FL441,NULL,82,5,1,10,NULL,NULL,trial,NULL,1
08JD1128,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1129,NULL,08JD,NC222,NULL,NULL,03ncai02,NULL,83,5,1,10,NULL,NULL,trial,NULL,1
08JD1130,NULL,08JD,MP313E,NULL,NULL,04ncei01,NULL,84,5,1,10,NULL,NULL,trial,NULL,1
08JD1131,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1132,NULL,08JD,W153R,NULL,NULL,JK07-D1-021.2,NULL,85,5,1,10,NULL,NULL,trial,NULL,1
08JD1133,NULL,08JD,Va35,NULL,NULL,JK07-D1-395.1,NULL,86,5,1,10,NULL,NULL,trial,NULL,1
08JD1134,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1135,NULL,08JD,NC362,NULL,NULL,04ncai01,NULL,87,5,1,10,NULL,NULL,trial,NULL,1
08JD1136,NULL,08JD,CML 261,NULL,NULL,05ncei01,NULL,88,5,1,10,NULL,NULL,trial,NULL,1
08JD1137,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1138,NULL,08JD,CML 332,NULL,NULL,JK08-139,NULL,89,5,1,10,NULL,NULL,trial,NULL,1
08JD1139,NULL,08JD,T234,NULL,NULL,04ncai01,NULL,90,5,1,10,NULL,NULL,trial,NULL,1
08JD1140,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,5,1,10,NULL,NULL,check,NULL,1
08JD1141,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1142,NULL,08JD,B84,NULL,NULL,92ncai01,NULL,91,6,1,10,NULL,NULL,trial,NULL,1
08JD1143,NULL,08JD,NC306,NULL,NULL,04ncai01,NULL,92,6,1,10,NULL,NULL,trial,NULL,1
08JD1144,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1145,NULL,08JD,F6,NULL,NULL,04ncai01,NULL,93,6,1,10,NULL,NULL,trial,NULL,1
08JD1146,NULL,08JD,A682,NULL,NULL,94ncai01,NULL,94,6,1,10,NULL,NULL,trial,NULL,1
08JD1147,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1148,NULL,08JD,NC366,NULL,NULL,04ncai01,NULL,95,6,1,10,NULL,NULL,trial,NULL,1
08JD1149,NULL,08JD,CM174,NULL,NULL,JK07-D1-456.1,NULL,96,6,1,10,NULL,NULL,trial,NULL,1
08JD1150,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1151,NULL,08JD,NC346,NULL,NULL,JK08-60.1 x sib,NULL,97,6,1,10,NULL,NULL,trial,NULL,1
08JD1152,NULL,08JD,CML 158Q,NULL,NULL,JK07-D1-052.1,NULL,98,6,1,10,NULL,NULL,trial,NULL,1
08JD1153,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1154,NULL,08JD,P445-58-6-4-BBB,NULL,NULL,JKL08-69.1 x sib,NULL,99,6,1,10,NULL,NULL,trial,NULL,1
08JD1155,NULL,08JD,CI 28A,NULL,NULL,03ncai02,NULL,100,6,1,10,NULL,NULL,trial,NULL,1
08JD1156,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1157,NULL,08JD,Ki21,NULL,NULL,JK08-29.1 x sib,NULL,101,6,1,10,NULL,NULL,trial,NULL,1
08JD1158,NULL,08JD,Mo17,NULL,NULL,JK06-DR1-090,NULL,102,6,1,10,NULL,NULL,trial,NULL,1
08JD1159,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1160,NULL,08JD,Mo.G,NULL,NULL,JK08-31.1 x sib,NULL,103,6,1,10,NULL,NULL,trial,NULL,1
08JD1161,NULL,08JD,Ill.Hy,NULL,NULL,JK08-19.1 x sib,NULL,104,6,1,10,NULL,NULL,trial,NULL,1
08JD1162,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1163,NULL,08JD,CML 157Q,NULL,NULL,JK07-D1-036.1,NULL,105,6,1,10,NULL,NULL,trial,NULL,1
08JD1164,NULL,08JD,T8,NULL,NULL,06ncai01,NULL,106,6,1,10,NULL,NULL,trial,NULL,1
08JD1165,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1166,NULL,08JD,CML 311,NULL,NULL,JK07-D1-378.1,NULL,107,6,1,10,NULL,NULL,trial,NULL,1
08JD1167,NULL,08JD,RBS10,NULL,NULL,A'05107.1,NULL,108,6,1,10,NULL,NULL,trial,NULL,1
08JD1168,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,6,1,10,NULL,NULL,check,NULL,1
08JD1169,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1170,NULL,08JD,K4,NULL,NULL,JK08-55,NULL,109,7,1,10,NULL,NULL,trial,NULL,1
08JD1171,NULL,08JD,Oh43,NULL,NULL,JK06-DR1-145,NULL,110,7,1,10,NULL,NULL,trial,NULL,1
08JD1172,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1173,NULL,08JD,B68HtN,NULL,NULL,A'05:96.1,NULL,111,7,1,10,NULL,NULL,trial,NULL,1
08JD1174,NULL,08JD,A635,NULL,NULL,JK08-12.1xsib,NULL,112,7,1,10,NULL,NULL,trial,NULL,1
08JD1175,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1176,NULL,08JD,F44,NULL,NULL,04ncai01,NULL,113,7,1,10,NULL,NULL,trial,NULL,1
08JD1177,NULL,08JD,A619,NULL,NULL,JK07-D1-108.1,NULL,114,7,1,10,NULL,NULL,trial,NULL,1
08JD1178,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1179,NULL,08JD,B103,NULL,NULL,JK07-D1-432.1,NULL,115,7,1,10,NULL,NULL,trial,NULL,1
08JD1180,NULL,08JD,A556,NULL,NULL,JK07-D1-092.1,NULL,116,7,1,10,NULL,NULL,trial,NULL,1
08JD1181,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1182,NULL,08JD,Il14H,NULL,NULL,07FL437.1,NULL,117,7,1,10,NULL,NULL,trial,NULL,1
08JD1183,NULL,08JD,Mo44,NULL,NULL,06ncao01,NULL,118,7,1,10,NULL,NULL,trial,NULL,1
08JD1184,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1185,NULL,08JD,B104,NULL,NULL,96ncai01,NULL,119,7,1,10,NULL,NULL,trial,NULL,1
08JD1186,NULL,08JD,GT112,NULL,NULL,JK07-D1-176.1,NULL,120,7,1,10,NULL,NULL,trial,NULL,1
08JD1187,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1188,NULL,08JD,W182B,NULL,NULL,JK07-D1-070.1,NULL,121,7,1,10,NULL,NULL,trial,NULL,1
08JD1189,NULL,08JD,A680,NULL,NULL,06ncai01,NULL,122,7,1,10,NULL,NULL,trial,NULL,1
08JD1190,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1191,NULL,08JD,NC318,NULL,NULL,JK07-D1-304.2,NULL,123,7,1,10,NULL,NULL,trial,NULL,1
08JD1192,NULL,08JD,Pa880,NULL,NULL,95ncai01,NULL,124,7,1,10,NULL,NULL,trial,NULL,1
08JD1193,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1194,NULL,08JD,Pa875,NULL,NULL,03ncai01,NULL,125,7,1,10,NULL,NULL,trial,NULL,1
08JD1195,NULL,08JD,CML 108,NULL,NULL,JK08-146,NULL,126,7,1,10,NULL,NULL,trial,NULL,1
08JD1196,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,7,1,10,NULL,NULL,check,NULL,1
08JD1197,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,8,1,10,NULL,NULL,check,NULL,1
08JD1198,NULL,08JD,R177,NULL,NULL,04ncai01,NULL,127,8,1,10,NULL,NULL,trial,NULL,1
08JD1199,NULL,08JD,M14,NULL,NULL,96ncai01,NULL,128,8,1,10,NULL,NULL,trial,NULL,1
08JD1200,NULL,08JD,B73,NULL,NULL,"""JK07-P13,14,19,20,27,28 x sib""",NULL,NULL,8,1,10,NULL,NULL,check,NULL,1
