06PN0020_001s,06PN0020_001,06PN0020,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_028,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0020_002s,06PN0020_002,06PN0020,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_029,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0020_003s,06PN0020_003,06PN0020,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_032,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0020_004s,06PN0020_004,06PN0020,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_033,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0020_005s,06PN0020_005,06PN0020,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_034,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0020_006s,06PN0020_006,06PN0020,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_035,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0021_001s,06PN0021_001,06PN0021,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_036,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0021_002s,06PN0021_002,06PN0021,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_037,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0021_003s,06PN0021_003,06PN0021,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_038,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0021_004s,06PN0021_004,06PN0021,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_039,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0021_005s,06PN0021_005,06PN0021,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_042,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0021_006s,06PN0021_006,06PN0021,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_047,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0022_001s,06PN0022_001,06PN0022,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_049,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0022_002s,06PN0022_002,06PN0022,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_050,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0022_003s,06PN0022_003,06PN0022,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_053,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0022_004s,06PN0022_004,06PN0022,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_054,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0022_005s,06PN0022_005,06PN0022,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_057,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0022_006s,06PN0022_006,06PN0022,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_058,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0022_007s,06PN0022_007,06PN0022,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_061,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0023_001s,06PN0023_001,06PN0023,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_063,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0023_002s,06PN0023_002,06PN0023,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_065,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0023_003s,06PN0023_003,06PN0023,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_066,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0023_004s,06PN0023_004,06PN0023,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_067,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0023_005s,06PN0023_005,06PN0023,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_068,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0023_006s,06PN0023_006,06PN0023,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_069,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0023_007s,06PN0023_007,06PN0023,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_070,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0024_001s,06PN0024_001,06PN0024,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_076,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0024_002s,06PN0024_002,06PN0024,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_077,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0024_003s,06PN0024_003,06PN0024,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_080,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0024_004s,06PN0024_004,06PN0024,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_082,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0024_005s,06PN0024_005,06PN0024,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_083,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0024_006s,06PN0024_006,06PN0024,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_085,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0025_001s,06PN0025_001,06PN0025,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_089,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0025_002s,06PN0025_002,06PN0025,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_092,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0025_003s,06PN0025_003,06PN0025,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_093,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0025_004s,06PN0025_004,06PN0025,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_094,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0025_005s,06PN0025_005,06PN0025,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_105,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0025_006s,06PN0025_006,06PN0025,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_112,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0026_001s,06PN0026_001,06PN0026,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_119,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0026_002s,06PN0026_002,06PN0026,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_120,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0026_003s,06PN0026_003,06PN0026,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_123,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0026_004s,06PN0026_004,06PN0026,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_125,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0026_005s,06PN0026_005,06PN0026,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_126,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0026_006s,06PN0026_006,06PN0026,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_128,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0026_007s,06PN0026_007,06PN0026,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_129,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0027_001s,06PN0027_001,06PN0027,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_132,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0027_002s,06PN0027_002,06PN0027,06PN,NULL,Aur06_JP16-JP30,NULL,self,NULL,NULL,NULL,B73/[32-27]_6_133,NULL,3,NULL,B73/32-27-6 F2:3,NULL,NULL
06PN0031_001x,06PN0031_001,06PN0031,06PN,1_001,NULL,1-1 x 1-49,cross,06PN0037_009,1_049,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0031_006x,06PN0031_006,06PN0031,06PN,1_006,NULL,1-6 x 1-5,cross,06PN0031_005,1_005,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0031_007x,06PN0031_007,06PN0031,06PN,1_007,NULL,1-7 x 1-1,cross,06PN0031_001,1_001,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0031_009x,06PN0031_009,06PN0031,06PN,1_009,NULL,1-9 x 1-7,cross,06PN0031_007,1_007,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0032_003x,06PN0032_003,06PN0032,06PN,1_013,NULL,1-13 x 1-6,cross,06PN0031_006,1_006,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0032_004x,06PN0032_004,06PN0032,06PN,1_014,NULL,1-14 x 1-13,cross,06PN0032_003,1_013,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0032_006x,06PN0032_006,06PN0032,06PN,1_016,NULL,1-16 x 1-14,cross,06PN0032_004,1_014,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0032_007x,06PN0032_007,06PN0032,06PN,1_017,NULL,1-17 x 1-16,cross,06PN0032_006,1_016,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0032_008x,06PN0032_008,06PN0032,06PN,1_018,NULL,1-18 x 1-15,cross,06PN0032_005,1_015,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0032_009x,06PN0032_009,06PN0032,06PN,1_019,NULL,1-19 x 1-18,cross,06PN0032_008,1_018,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0032_010x,06PN0032_010,06PN0032,06PN,1_020,NULL,1-20 x 1-2,cross,06PN0031_002,1_002,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0033_001x,06PN0033_001,06PN0033,06PN,IBM262,NULL,IBM262 x 1-22,NULL,06PN0034_002,1_22,NULL,NULL,NULL,3,NULL,P27_Et1  IBM F1 cross,NULL,NULL
06PN0034_002x,06PN0034_002,06PN0034,06PN,1_022,NULL,1-22 x 1-20,cross,06PN0032_010,1_020,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0034_003x,06PN0034_003,06PN0034,06PN,1_023,NULL,1-23 x 1-9,cross,06PN0031_009,1_009,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0034_004x,06PN0034_004,06PN0034,06PN,1_024,NULL,1-24 x 1-23,cross,06PN0034_003,1_023,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0034_006x,06PN0034_006,06PN0034,06PN,1_026,NULL,1-26 x 1-22,cross,06PN0034_002,1_022,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0034_007x,06PN0034_007,06PN0034,06PN,1_027,NULL,1-27 x 1-41,cross,06PN0037_001,1_041,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_002x,06PN0035_002,06PN0035,06PN,1_032,NULL,1-32 x 1-30,cross,06PN0034_010,1_030,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_004x,06PN0035_004,06PN0035,06PN,1_034,NULL,1-34 x 1-33,cross,06PN0035_003,1_033,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_005x,06PN0035_005,06PN0035,06PN,1_035,NULL,1-35 x 1-32,cross,06PN0035_002,1_032,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_006x,06PN0035_006,06PN0035,06PN,1_036,NULL,1-36 x 1-35,cross,06PN0035_005,1_035,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_007x,06PN0035_007,06PN0035,06PN,1_037,NULL,1-37 x 1-36,cross,06PN0035_006,1_036,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_008x,06PN0035_008,06PN0035,06PN,1_038,NULL,1-38 x 1-27,cross,06PN0034_007,1_027,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_009x,06PN0035_009,06PN0035,06PN,1_039,NULL,1-39 x 1-38,cross,06PN0035_008,1_038,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0035_010x,06PN0035_010,06PN0035,06PN,1_040,NULL,1-40 x 1-39,cross,06PN0035_009,1_039,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0036_001x,06PN0036_001,06PN0036,06PN,IBM262,NULL,IBM262 x 4-02,cross,06PN0040_002,4_02,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0036_002x,06PN0036_002,06PN0036,06PN,IBM262,NULL,IBM262 x 4-04,cross,06PN0040_004,4_04,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0036_003x,06PN0036_003,06PN0036,06PN,IBM262,NULL,IBM262 x 4-05,cross,06PN0040_005,4_05,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0036_004x,06PN0036_004,06PN0036,06PN,IBM262,NULL,IBM262 x 4-06,cross,06PN0040_006,4_06,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0036_005x,06PN0036_005,06PN0036,06PN,IBM262,NULL,IBM262 x 4-08,cross,06PN0040_008,4_08,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0036_006x,06PN0036_006,06PN0036,06PN,IBM262,NULL,IBM262 x 4-10,cross,06PN0040_010,4_10,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0037_003x,06PN0037_003,06PN0037,06PN,1_043,NULL,1-43 x 1-40,cross,06PN0035_010,1_040,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0037_004x,06PN0037_004,06PN0037,06PN,1_044,NULL,1-44 x 1-43,cross,06PN0037_003,1_043,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0037_006x,06PN0037_006,06PN0037,06PN,1_046,NULL,1-46 x 1-42,cross,06PN0037_002,1_042,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0037_009x,06PN0037_009,06PN0037,06PN,1_049,NULL,1-49 x 1-47,cross,06PN0037_007,1_047,NULL,NULL,NULL,3,NULL,P27_Et1  sib-mate seed increase,NULL,NULL
06PN0039_001x,06PN0039_001,06PN0039,06PN,IBM262,NULL,IBM262 x 4-11,cross,06PN0041_001,4_11,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0039_002x,06PN0039_002,06PN0039,06PN,IBM262,NULL,IBM262 x 4-13,cross,06PN0041_003,4_13,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0039_003x,06PN0039_003,06PN0039,06PN,IBM262,NULL,IBM262 x 4-15,cross,06PN0041_005,4_15,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0039_004x,06PN0039_004,06PN0039,06PN,IBM262,NULL,IBM262 x 4-27,cross,06PN0043_007,4_27,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0039_005x,06PN0039_005,06PN0039,06PN,IBM262,NULL,IBM262 x 4-29,cross,06PN0043_009,4_29,NULL,NULL,NULL,3,NULL,P27_Et4  IBM F1 cross,NULL,NULL
06PN0040_001x,06PN0040_001,06PN0040,06PN,4_001,NULL,4-1 x 4-41,cross,06PN0046_001,4_041,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0040_002x,06PN0040_002,06PN0040,06PN,4_002,NULL,4-2 x 4-38,cross,06PN0044_008,4_038,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0040_003x,06PN0040_003,06PN0040,06PN,4_003,NULL,4-3 x 4-1,cross,06PN0040_001,4_001,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0040_004x,06PN0040_004,06PN0040,06PN,4_004,NULL,4-4 x IBM262,cross,NULL,IBM262,NULL,NULL,NULL,3,NULL,P27_Et4  F1 (IBM262),NULL,NULL
06PN0040_005x,06PN0040_005,06PN0040,06PN,4_005,NULL,4-5 x 4-3,cross,06PN0040_003,4_003,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0040_006x,06PN0040_006,06PN0040,06PN,4_006,NULL,4-6 x 4-5,cross,06PN0040_005,4_005,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0040_007x,06PN0040_007,06PN0040,06PN,4_007,NULL,4-7 x 4-6,cross,06PN0040_006,4_006,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0040_008x,06PN0040_008,06PN0040,06PN,4_008,NULL,4-8 x 4-7,cross,06PN0040_007,4_007,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0040_010x,06PN0040_010,06PN0040,06PN,4_010,NULL,4-10 x 4-8,cross,06PN0040_008,4_008,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0041_001x,06PN0041_001,06PN0041,06PN,4_011,NULL,4-11 x 4-4,cross,06PN0040_004,4_004,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0041_005x,06PN0041_005,06PN0041,06PN,4_015,NULL,4-15 x 4-10,cross,06PN0040_010,4_010,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0041_009x,06PN0041_009,06PN0041,06PN,4_019,NULL,4-19 x 4-18,cross,06PN0041_008,4_018,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0043_005x,06PN0043_005,06PN0043,06PN,4_025,NULL,4-25 x 4-24,cross,06PN0043_004,4_024,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0043_006x,06PN0043_006,06PN0043,06PN,4_026,NULL,4-26 x 4-25,cross,06PN0043_005,4_025,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0043_009x,06PN0043_009,06PN0043,06PN,4_029,NULL,4-29 x 4-27,cross,06PN0043_007,4_027,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0043_010x,06PN0043_010,06PN0043,06PN,4_030,NULL,4-30 x 4-14,cross,06PN0041_004,4_014,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0044_008x,06PN0044_008,06PN0044,06PN,4_038,NULL,4-38 x 4-37,cross,06PN0044_007,4_037,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0046_001x,06PN0046_001,06PN0046,06PN,4_041,NULL,4-41 x 4-39,cross,06PN0044_009,4_039,NULL,NULL,NULL,3,NULL,P27_Et4  sib-mate seed increase,NULL,NULL
06PN0049_001x,06PN0049_001,06PN0049,06PN,156_001,NULL,156-1 x 156-56,cross,06PN0056_006,156_056,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
06PN0049_002x,06PN0049_002,06PN0049,06PN,156_002,NULL,156-2 x 156-5,cross,06PN0049_005,156_005,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
06PN0049_003x,06PN0049_003,06PN0049,06PN,156_003,NULL,156-3 x 156-2,cross,06PN0049_002,156_002,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
06PN0049_004x,06PN0049_004,06PN0049,06PN,156_004,NULL,156-4 x 156-15,cross,06PN0050_005,156_015,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
06PN0049_005x,06PN0049_005,06PN0049,06PN,156_005,NULL,156-5 x 156-11,cross,06PN0050_001,156_011,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
06PN0049_006x,06PN0049_006,06PN0049,06PN,156_006,NULL,156-6 x 156-9,cross,06PN0049_009,156_009,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
06PN0049_008x,06PN0049_008,06PN0049,06PN,156_008,NULL,156-8 x 156-7,cross,06PN0049_007,156_007,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
06PN0049_009x,06PN0049_009,06PN0049,06PN,156_009,NULL,156-9 x 156-6,cross,06PN0049_006,156_006,NULL,NULL,NULL,3,NULL,P28_C0  sib-mate seed increase,NULL,NULL
