12TN2064,NULL,12TN,NULL,NULL,10CH0249_009s,NULL,16,16,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2065,NULL,12TN,NULL,NULL,10CH0254_004s,NULL,16,17,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2066,NULL,12TN,NULL,NULL,10CH0163_004s,NULL,16,18,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2067,NULL,12TN,NULL,NULL,10CH0066_005s,NULL,16,19,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2068,NULL,12TN,NULL,NULL,10TN2181_001s,NULL,16,20,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2069,NULL,12TN,NULL,NULL,marker,NULL,16,21,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2070,NULL,12TN,NULL,NULL,11TN2069_001s,NULL,16,22,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2071,NULL,12TN,NULL,NULL,102b73,NULL,16,23,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2072,NULL,12TN,NULL,NULL,102tx303,NULL,16,24,3,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2073,NULL,12TN,NULL,NULL,10TN2008_001s,NULL,17,1,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2074,purple,12TN,NULL,NULL,purple,NULL,17,2,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2075,NULL,12TN,NULL,NULL,10TN2143_001s,NULL,17,3,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2076,NULL,12TN,NULL,NULL,10TN2047_001s,NULL,17,4,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2077,NULL,12TN,NULL,NULL,10CH0264_002s,NULL,17,5,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2078,NULL,12TN,NULL,NULL,10CH0073_003s,NULL,17,6,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2079,NULL,12TN,NULL,NULL,10CH0259_003s,NULL,17,7,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2080,NULL,12TN,NULL,NULL,10TS2021_001s,NULL,17,8,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2081,NULL,12TN,NULL,NULL,10TN2477_001s,NULL,17,9,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2082,NULL,12TN,NULL,NULL,10CH0136_002s,NULL,17,10,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2083,NULL,12TN,NULL,NULL,10TN2265_001s,NULL,17,11,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2084,NULL,12TN,NULL,NULL,09PR0152_001s,NULL,17,12,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2085,NULL,12TN,NULL,NULL,11TN2157_001s,NULL,17,13,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2086,B73,12TN,NULL,NULL,10TI0014_001b,NULL,17,14,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2087,NULL,12TN,NULL,NULL,10TN2049_001s,NULL,17,15,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2088,NULL,12TN,NULL,NULL,10TN2241_001s,NULL,17,16,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2089,NULL,12TN,NULL,NULL,10CH0059_002s,NULL,17,17,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2090,NULL,12TN,NULL,NULL,10CH0123_007s,NULL,17,18,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2091,NULL,12TN,NULL,NULL,10TN2264_001s,NULL,17,19,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2092,NULL,12TN,NULL,NULL,10TN2242_001s,NULL,17,20,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2093,NULL,12TN,NULL,NULL,10CH0173_004s,NULL,17,21,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2094,NULL,12TN,NULL,NULL,10TN2275_001s,NULL,17,22,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2095,NULL,12TN,NULL,NULL,102b73,NULL,17,23,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2096,NULL,12TN,NULL,NULL,102tx303,NULL,17,24,4,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2097,NULL,12TN,NULL,NULL,purple,NULL,18,1,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2098,NULL,12TN,NULL,NULL,10TN2022_001s,NULL,18,2,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2099,NULL,12TN,NULL,NULL,11TN2087_001s,NULL,18,3,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2100,NULL,12TN,NULL,NULL,10CH0085_008s,NULL,18,4,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2101,NULL,12TN,NULL,NULL,purple,NULL,18,5,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2102,NULL,12TN,NULL,NULL,10CH0078_004s,NULL,18,6,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2103,B73,12TN,NULL,NULL,10TI0014_001b,NULL,18,7,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2104,NULL,12TN,NULL,NULL,09PR0057_001s,NULL,18,8,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2105,NULL,12TN,NULL,NULL,marker,NULL,18,9,5,1,12,NULL,NULL,NULL,nlb fixed row,34
12TN2106,NULL,12TN,NULL,NULL,10TN2021_001s,NULL,18,10,5,1,12,NULL,NULL,NULL,nlb fixed row,34
