788,12MY,12MY0006,NULL,CML277,6,B,leaf,H03,Metamaize_11,
789,12MY,12MY0013,NULL,Ki11,13,A,leaf,A04,Metamaize_11,
790,12MY,12MY0013,NULL,Ki11,13,B,leaf,B04,Metamaize_11,
791,12MY,12MY0013,NULL,Ki11,13,C,leaf,C04,Metamaize_11,
792,12MY,12MY0015,NULL,CML277,15,A,leaf,D04,Metamaize_11,
793,12MY,12MY0015,NULL,CML277,15,B,leaf,E04,Metamaize_11,
794,12MY,12MY0017,NULL,CML52,17,A,leaf,F04,Metamaize_11,
795,12MY,12MY0017,NULL,CML52,17,B,leaf,G04,Metamaize_11,
796,12MY,12MY0017,NULL,CML52,17,C,leaf,H04,Metamaize_11,
797,12MY,12MY0023,NULL,CML69,23,A,leaf,A05,Metamaize_11,
798,12MY,12MY0023,NULL,CML69,23,B,leaf,B05,Metamaize_11,
799,12MY,12MY0023,NULL,CML69,23,C,leaf,C05,Metamaize_11,
800,12MY,12MY0024,NULL,Ki11,24,A,leaf,D05,Metamaize_11,
801,12MY,12MY0024,NULL,Ki11,24,B,leaf,E05,Metamaize_11,
802,12MY,12MY0024,NULL,Ki11,24,C,leaf,F05,Metamaize_11,
803,12MY,12MY0027,NULL,CML247,27,A,leaf,G05,Metamaize_11,
804,12MY,12MY0027,NULL,CML247,27,B,leaf,H05,Metamaize_11,
805,12MY,12MY0027,NULL,CML247,27,C,leaf,A06,Metamaize_11,
806,12MY,12MY0033,NULL,CML69,33,A,leaf,B06,Metamaize_11,
807,12MY,12MY0033,NULL,CML69,33,B,leaf,C06,Metamaize_11,
808,12MY,12MY0033,NULL,CML69,33,C,leaf,D06,Metamaize_11,
809,12MY,12MY0037,NULL,CML277,37,A,leaf,E06,Metamaize_11,
810,12MY,12MY0037,NULL,CML277,37,B,leaf,F06,Metamaize_11,
811,12MY,12MY0045,NULL,CML247,45,A,leaf,G06,Metamaize_11,
812,12MY,12MY0045,NULL,CML247,45,B,leaf,H06,Metamaize_11,
813,12MY,12MY0045,NULL,CML247,45,C,leaf,A07,Metamaize_11,
814,12MY,12MY0052,NULL,CML247,52,A,leaf,B07,Metamaize_11,
815,12MY,12MY0052,NULL,CML247,52,B,leaf,C07,Metamaize_11,
816,12MY,12MY0052,NULL,CML247,52,C,leaf,D07,Metamaize_11,
817,12MY,12MY0054,NULL,CML277,54,A,leaf,E07,Metamaize_11,
818,12MY,12MY0054,NULL,CML277,54,B,leaf,F07,Metamaize_11,
819,12MY,12MY0054,NULL,CML277,54,C,leaf,G07,Metamaize_11,
820,12MY,12MY0058,NULL,CML69,58,A,leaf,H07,Metamaize_11,
821,12MY,12MY0058,NULL,CML69,58,B,leaf,A08,Metamaize_11,
822,12MY,12MY0058,NULL,CML69,58,C,leaf,B08,Metamaize_11,
823,12MY,12MY0059,NULL,CML52,59,A,leaf,C08,Metamaize_11,
824,12MY,12MY0059,NULL,CML52,59,B,leaf,D08,Metamaize_11,
825,12MY,12MY0059,NULL,CML52,59,C,leaf,E08,Metamaize_11,
826,12MY,12MY0060,NULL,Ki11,60,A,leaf,F08,Metamaize_11,
827,12MY,12MY0060,NULL,Ki11,60,B,leaf,G08,Metamaize_11,
828,12MY,12MY0060,NULL,Ki11,60,C,leaf,H08,Metamaize_11,
829,12MY,12MY0062,NULL,CML69,62,A,leaf,A09,Metamaize_11,
830,12MY,12MY0062,NULL,CML69,62,B,leaf,B09,Metamaize_11,
831,12MY,12MY0062,NULL,CML69,62,C,leaf,C09,Metamaize_11,
832,12MY,12MY0063,NULL,CML52,63,A,leaf,D09,Metamaize_11,
833,12MY,12MY0063,NULL,CML52,63,B,leaf,E09,Metamaize_11,
834,12MY,12MY0063,NULL,CML52,63,C,leaf,F09,Metamaize_11,
835,12MY,12MY0065,NULL,Ki11,65,A,leaf,G09,Metamaize_11,
836,12MY,12MY0065,NULL,Ki11,65,B,leaf,H09,Metamaize_11,
837,12MY,12MY0065,NULL,Ki11,65,C,leaf,A10,Metamaize_11,
838,12MY,12MY0087,NULL,CML247,87,A,leaf,B10,Metamaize_11,
839,12MY,12MY0087,NULL,CML247,87,B,leaf,C10,Metamaize_11,
840,12MY,12MY0087,NULL,CML247,87,C,leaf,D10,Metamaize_11,
841,12MY,12MY0094,NULL,CML277,94,A,leaf,E10,Metamaize_11,
842,12MY,12MY0094,NULL,CML277,94,B,leaf,F10,Metamaize_11,
843,12MY,12MY0095,NULL,CML277,95,A,leaf,G10,Metamaize_11,
844,12MY,12MY0095,NULL,CML277,95,B,leaf,H10,Metamaize_11,
845,12MY,12MY0095,NULL,CML277,95,C,leaf,A11,Metamaize_11,
846,12MY,12MY0096,NULL,CML247,96,A,leaf,B11,Metamaize_11,
847,12MY,12MY0096,NULL,CML247,96,B,leaf,C11,Metamaize_11,
848,12MY,12MY0096,NULL,CML247,96,C,leaf,D11,Metamaize_11,
849,12MY,12MY0099,NULL,Ki11,99,A,leaf,E11,Metamaize_11,
850,12MY,12MY0099,NULL,Ki11,99,B,leaf,F11,Metamaize_11,
851,12MY,12MY0099,NULL,Ki11,99,C,leaf,G11,Metamaize_11,
852,12MY,12MY0101,NULL,CML69,101,A,leaf,H11,Metamaize_11,
853,12MY,12MY0101,NULL,CML69,101,B,leaf,A12,Metamaize_11,
854,12MY,12MY0101,NULL,CML69,101,C,leaf,B12,Metamaize_11,
855,12MY,12MY0102,NULL,CML69,102,A,leaf,C12,Metamaize_11,
856,12MY,12MY0102,NULL,CML69,102,B,leaf,D12,Metamaize_11,
857,12MY,12MY0102,NULL,CML69,102,C,leaf,E12,Metamaize_11,
858,12MY,12MY0103,NULL,Ki11,103,A,leaf,F12,Metamaize_11,
859,12MY,12MY0103,NULL,Ki11,103,B,leaf,G12,Metamaize_11,
860,12MY,12MY0103,NULL,Ki11,103,C,leaf,H12,Metamaize_11,
861,12MY,12MY0104,NULL,CML52,104,A,leaf,A01,Metamaize_12,
862,12MY,12MY0104,NULL,CML52,104,B,leaf,B01,Metamaize_12,
863,12MY,12MY0104,NULL,CML52,104,C,leaf,C01,Metamaize_12,
864,12MY,12MY0105,NULL,CML52,105,A,leaf,D01,Metamaize_12,
865,12MY,12MY0105,NULL,CML52,105,B,leaf,E01,Metamaize_12,
866,12MY,12MY0105,NULL,CML52,105,C,leaf,F01,Metamaize_12,
867,12MY,12MY0004,NULL,Oh43,4,A,ear,A01,Metamaize_13,
868,12MY,12MY0004,NULL,Oh43,4,B,ear,B01,Metamaize_13,
869,12MY,12MY0022,NULL,Ms71,22,A,ear,C01,Metamaize_13,
870,12MY,12MY0022,NULL,Ms71,22,B,ear,D01,Metamaize_13,
871,12MY,12MY0022,NULL,Ms71,22,C,ear,E01,Metamaize_13,
872,12MY,12MY0040,NULL,Ms71,40,A,ear,F01,Metamaize_13,
873,12MY,12MY0040,NULL,Ms71,40,B,ear,G01,Metamaize_13,
874,12MY,12MY0040,NULL,Ms71,40,C,ear,H01,Metamaize_13,
875,12MY,12MY0041,NULL,Oh43,41,A,ear,A02,Metamaize_13,
876,12MY,12MY0041,NULL,Oh43,41,B,ear,B02,Metamaize_13,
877,12MY,12MY0041,NULL,Oh43,41,C,ear,C02,Metamaize_13,
878,12MY,12MY0074,NULL,Ms71,74,A,ear,D02,Metamaize_13,
879,12MY,12MY0074,NULL,Ms71,74,B,ear,E02,Metamaize_13,
880,12MY,12MY0074,NULL,Ms71,74,C,ear,F02,Metamaize_13,
881,12MY,12MY0077,NULL,Ms71,77,A,ear,G02,Metamaize_13,
882,12MY,12MY0077,NULL,Ms71,77,B,ear,H02,Metamaize_13,
883,12MY,12MY0077,NULL,Ms71,77,C,ear,A03,Metamaize_13,
884,12MY,12MY0082,NULL,Oh43,82,A,ear,B03,Metamaize_13,
885,12MY,12MY0082,NULL,Oh43,82,B,ear,C03,Metamaize_13,
886,12MY,12MY0082,NULL,Oh43,82,C,ear,D03,Metamaize_13,
887,12MY,12MY0083,NULL,Oh43?,83,A,ear,E03,Metamaize_13,might be duplicate
888,12MY,12MY0117,NULL,Ms71?,117,A,ear,F03,Metamaize_13,might be duplicate
889,12MY,12MY0117,NULL,Ms71,117,B,ear,G03,Metamaize_13,might be duplicate
890,12MY,12MY0118,NULL,Ms71,118,A,ear,H03,Metamaize_13,
891,12MY,12MY0118,NULL,Ms71,118,B,ear,A04,Metamaize_13,
892,12MY,12MY0118,NULL,Ms71,118,C,ear,B04,Metamaize_13,
893,12MY,12MY0120,NULL,Oh43,120,A,ear,C04,Metamaize_13,
894,12MY,12MY0120,NULL,Oh43,120,B,ear,D04,Metamaize_13,
895,12MY,12MY0120,NULL,Oh43,120,C,ear,E04,Metamaize_13,
896,12MY,12MY0124,NULL,Oh43,124,A,ear,F04,Metamaize_13,
897,12MY,12MY0124,NULL,Oh43,124,B,ear,G04,Metamaize_13,
898,12MY,12MY0124,NULL,Oh43,124,C,ear,H04,Metamaize_13,
899,12MY,12MY0083,NULL,Oh43,83,A,ear,A05,Metamaize_13,
900,12MY,12MY0009,NULL,B97,9,A,ear,B05,Metamaize_13,
901,12MY,12MY0009,NULL,B97,9,B,ear,C05,Metamaize_13,
902,12MY,12MY0009,NULL,B97,9,C,ear,D05,Metamaize_13,
903,12MY,12MY0012,NULL,B73,12,A,ear,E05,Metamaize_13,
904,12MY,12MY0012,NULL,B73,12,B,ear,F05,Metamaize_13,
905,12MY,12MY0012,NULL,B73,12,C,ear,G05,Metamaize_13,
906,12MY,12MY0021,NULL,B73,21,A,ear,H05,Metamaize_13,
907,12MY,12MY0021,NULL,B73,21,B,ear,A06,Metamaize_13,
908,12MY,12MY0021,NULL,B73,21,C,ear,B06,Metamaize_13,
909,12MY,12MY0025,NULL,Mo17,25,A,ear,C06,Metamaize_13,
910,12MY,12MY0025,NULL,Mo17,25,B,ear,D06,Metamaize_13,
911,12MY,12MY0025,NULL,Mo17,25,C,ear,E06,Metamaize_13,
912,12MY,12MY0026,NULL,Mo17,26,A,ear,F06,Metamaize_13,
913,12MY,12MY0026,NULL,Mo17,26,B,ear,G06,Metamaize_13,
914,12MY,12MY0026,NULL,Mo17,26,C,ear,H06,Metamaize_13,
915,12MY,12MY0028,NULL,B97,28,A,ear,A07,Metamaize_13,
916,12MY,12MY0028,NULL,B97,28,B,ear,B07,Metamaize_13,
917,12MY,12MY0028,NULL,B97,28,C,ear,C07,Metamaize_13,
918,12MY,12MY0043,NULL,B97,43,A,ear,D07,Metamaize_13,
919,12MY,12MY0043,NULL,B97,43,B,ear,E07,Metamaize_13,
920,12MY,12MY0043,NULL,B97,43,C,ear,F07,Metamaize_13,
921,12MY,12MY0046,NULL,B97,46,A,ear,G07,Metamaize_13,
922,12MY,12MY0046,NULL,B97,46,B,ear,H07,Metamaize_13,
923,12MY,12MY0046,NULL,B97,46,C,ear,A08,Metamaize_13,
924,12MY,12MY0048,NULL,B73,48,A,ear,B08,Metamaize_13,
925,12MY,12MY0048,NULL,B73,48,B,ear,C08,Metamaize_13,
926,12MY,12MY0048,NULL,B73,48,C,ear,D08,Metamaize_13,
927,12MY,12MY0049,NULL,B73,49,A,ear,E08,Metamaize_13,
928,12MY,12MY0049,NULL,B73,49,B,ear,F08,Metamaize_13,
929,12MY,12MY0049,NULL,B73,49,C,ear,G08,Metamaize_13,
930,12MY,12MY0066,NULL,Mo17,66,A,ear,H08,Metamaize_13,
931,12MY,12MY0066,NULL,Mo17,66,B,ear,A09,Metamaize_13,
932,12MY,12MY0066,NULL,Mo17,66,C,ear,B09,Metamaize_13,
933,12MY,12MY0068,NULL,Mo17,68,A,ear,C09,Metamaize_13,
934,12MY,12MY0068,NULL,Mo17,68,B,ear,D09,Metamaize_13,
935,12MY,12MY0068,NULL,Mo17,68,C,ear,E09,Metamaize_13,
936,12MY,12MY0073,NULL,B73,73,A,ear,F09,Metamaize_13,
937,12MY,12MY0073,NULL,B73,73,B,ear,G09,Metamaize_13,
938,12MY,12MY0073,NULL,B73,73,C,ear,H09,Metamaize_13,
939,12MY,12MY0088,NULL,B97,88,A,ear,A10,Metamaize_13,
940,12MY,12MY0088,NULL,B97,88,B,ear,B10,Metamaize_13,
941,12MY,12MY0088,NULL,B97,88,C,ear,C10,Metamaize_13,
942,12MY,12MY0089,NULL,B97,89,A,ear,D10,Metamaize_13,
943,12MY,12MY0089,NULL,B97,89,B,ear,E10,Metamaize_13,
944,12MY,12MY0089,NULL,B97,89,C,ear,F10,Metamaize_13,
945,12MY,12MY0091,NULL,B73,91,A,ear,G10,Metamaize_13,
946,12MY,12MY0091,NULL,B73,91,B,ear,H10,Metamaize_13,
947,12MY,12MY0091,NULL,B73,91,C,ear,A11,Metamaize_13,
948,12MY,12MY0108,NULL,Mo17,108,A,ear,B11,Metamaize_13,
949,12MY,12MY0108,NULL,Mo17,108,B,ear,C11,Metamaize_13,
950,12MY,12MY0108,NULL,Mo17,108,C,ear,D11,Metamaize_13,
951,12MY,12MY0109,NULL,Mo17,109,A,ear,E11,Metamaize_13,
952,12MY,12MY0109,NULL,Mo17,109,B,ear,F11,Metamaize_13,
953,12MY,12MY0109,NULL,Mo17,109,C,ear,G11,Metamaize_13,
954,12MY,12MY0011,NULL,Oh7b,11,A,ear,A01,Metamaize_14,
955,12MY,12MY0011,NULL,Oh7b,11,B,ear,B01,Metamaize_14,
956,12MY,12MY0011,NULL,Oh7b,11,C,ear,C01,Metamaize_14,
957,12MY,12MY0029,NULL,M37W,29,A,ear,D01,Metamaize_14,
958,12MY,12MY0029,NULL,M37W,29,B,ear,E01,Metamaize_14,
959,12MY,12MY0029,NULL,M37W,29,C,ear,F01,Metamaize_14,
960,12MY,12MY0034,NULL,M37W,34,A,ear,G01,Metamaize_14,
961,12MY,12MY0035,NULL,NC358,35,B,ear,H01,Metamaize_14,
962,12MY,12MY0034,NULL,M37W,34,C,ear,A02,Metamaize_14,
963,12MY,12MY0035,NULL,NC358,35,A,ear,B02,Metamaize_14,
964,12MY,12MY0034,NULL,M37W,34,B,ear,C02,Metamaize_14,
965,12MY,12MY0035,NULL,NC358,35,C,ear,D02,Metamaize_14,
966,12MY,12MY0038,NULL,NC358,38,A,ear,E02,Metamaize_14,
967,12MY,12MY0038,NULL,NC358,38,B,ear,F02,Metamaize_14,
968,12MY,12MY0038,NULL,NC358,38,C,ear,G02,Metamaize_14,
969,12MY,12MY0047,NULL,Oh7b,47,A,ear,H02,Metamaize_14,
970,12MY,12MY0047,NULL,Oh7b,47,B,ear,A03,Metamaize_14,
971,12MY,12MY0047,NULL,Oh7b,47,C,ear,B03,Metamaize_14,
972,12MY,12MY0055,NULL,NC358,55,A,ear,C03,Metamaize_14,
973,12MY,12MY0055,NULL,NC358,55,B,ear,D03,Metamaize_14,
974,12MY,12MY0055,NULL,NC358,55,C,ear,E03,Metamaize_14,
975,12MY,12MY0070,NULL,M37W,70,A,ear,F03,Metamaize_14,
976,12MY,12MY0070,NULL,M37W,70,B,ear,G03,Metamaize_14,
977,12MY,12MY0070,NULL,M37W,70,C,ear,H03,Metamaize_14,
978,12MY,12MY0076,NULL,M37W,76,A,ear,A04,Metamaize_14,
979,12MY,12MY0076,NULL,M37W,76,B,ear,B04,Metamaize_14,
980,12MY,12MY0076,NULL,M37W,76,C,ear,C04,Metamaize_14,
981,12MY,12MY0079,NULL,NC358,79,A,ear,D04,Metamaize_14,
982,12MY,12MY0079,NULL,NC358,79,B,ear,E04,Metamaize_14,
983,12MY,12MY0079,NULL,NC358,79,C,ear,F04,Metamaize_14,
984,12MY,12MY0080,NULL,Oh7b,80,A,ear,G04,Metamaize_14,
985,12MY,12MY0080,NULL,Oh7b,80,B,ear,H04,Metamaize_14,
986,12MY,12MY0080,NULL,Oh7b,80,C,ear,A05,Metamaize_14,
987,12MY,12MY0084,NULL,Oh7b,84,A,ear,B05,Metamaize_14,
988,12MY,12MY0084,NULL,Oh7b,84,B,ear,C05,Metamaize_14,
989,12MY,12MY0084,NULL,Oh7b,84,C,ear,D05,Metamaize_14,
990,12MY,12MY0110,NULL,M37W,110,A,ear,E05,Metamaize_14,
991,12MY,12MY0110,NULL,M37W,110,B,ear,F05,Metamaize_14,
992,12MY,12MY0110,NULL,M37W,110,C,ear,G05,Metamaize_14,
993,12MY,12MY0111,NULL,M37W,111,A,ear,H05,Metamaize_14,
994,12MY,12MY0111,NULL,M37W,111,B,ear,A06,Metamaize_14,
995,12MY,12MY0111,NULL,M37W,111,C,ear,B06,Metamaize_14,
996,12MY,12MY0115,NULL,NC358,115,A,ear,C06,Metamaize_14,
997,12MY,12MY0115,NULL,NC358,115,B,ear,D06,Metamaize_14,
998,12MY,12MY0115,NULL,NC358,115,C,ear,E06,Metamaize_14,
999,12MY,12MY0123,NULL,NC358,123,A,ear,F06,Metamaize_14,
1000,12MY,12MY0123,NULL,NC358,123,B,ear,G06,Metamaize_14,
1001,12MY,12MY0123,NULL,NC358,123,C,ear,H06,Metamaize_14,
1002,12MY,12MY0125,NULL,Oh7b,125,A,ear,A07,Metamaize_14,
1003,12MY,12MY0125,NULL,Oh7b,125,B,ear,B07,Metamaize_14,
1004,12MY,12MY0125,NULL,Oh7b,125,C,ear,C07,Metamaize_14,
1005,12MY,12MY0126,NULL,Oh7b,126,A,ear,D07,Metamaize_14,
1006,12MY,12MY0126,NULL,Oh7b,126,B,ear,E07,Metamaize_14,
1007,12MY,12MY0126,NULL,Oh7b,126,C,ear,F07,Metamaize_14,
1008,12MY,12MY0026,NULL,Mo17,26,A,ear,G07,Metamaize_14,
1009,12MY,12MY0026,NULL,Mo17,26,B,ear,H07,Metamaize_14,
1010,12MY,12MY0026,NULL,Mo17,26,C,ear,A08,Metamaize_14,
1011,12MY,12MY0018,NULL,Ky21,18,A,ear,B08,Metamaize_14,
1012,12MY,12MY0018,NULL,Ky21,18,B,ear,C08,Metamaize_14,
1013,12MY,12MY0018,NULL,Ky21,18,C,ear,D08,Metamaize_14,
1014,12MY,12MY0019,NULL,Ky21,19,A,ear,E08,Metamaize_14,
1015,12MY,12MY0019,NULL,Ky21,19,B,ear,F08,Metamaize_14,
1016,12MY,12MY0019,NULL,Ky21,19,C,ear,G08,Metamaize_14,
1017,12MY,12MY0030,NULL,NC350,30,A,ear,H08,Metamaize_14,
1018,12MY,12MY0030,NULL,NC350,30,B,ear,A09,Metamaize_14,
1019,12MY,12MY0030,NULL,NC350,30,C,ear,B09,Metamaize_14,
1020,12MY,12MY0032,NULL,NC350,32,A,ear,C09,Metamaize_14,
1021,12MY,12MY0032,NULL,NC350,32,B,ear,D09,Metamaize_14,
1022,12MY,12MY0032,NULL,NC350,32,C,ear,E09,Metamaize_14,
1023,12MY,12MY0061,NULL,Ky21,61,A,ear,F09,Metamaize_14,
1024,12MY,12MY0061,NULL,Ky21,61,B,ear,G09,Metamaize_14,
1025,12MY,12MY0067,NULL,Ky21,67,A,ear,H09,Metamaize_14,
1026,12MY,12MY0067,NULL,Ky21,67,B,ear,A10,Metamaize_14,
1027,12MY,12MY0067,NULL,Ky21,67,C,ear,B10,Metamaize_14,
1028,12MY,12MY0071,NULL,NC350,71,A,ear,C10,Metamaize_14,
1029,12MY,12MY0071,NULL,NC350,71,B,ear,D10,Metamaize_14,
1030,12MY,12MY0071,NULL,NC350,71,C,ear,E10,Metamaize_14,
1031,12MY,12MY0078,NULL,NC350,78,A,ear,F10,Metamaize_14,
1032,12MY,12MY0078,NULL,NC350,78,B,ear,G10,Metamaize_14,
1033,12MY,12MY0078,NULL,NC350,78,C,ear,H10,Metamaize_14,
1034,12MY,12MY0100,NULL,Ky21,100,A,ear,A11,Metamaize_14,
1035,12MY,12MY0100,NULL,Ky21,100,B,ear,B11,Metamaize_14,
1036,12MY,12MY0100,NULL,Ky21,100,C,ear,C11,Metamaize_14,
1037,12MY,12MY0112,NULL,Ky21,112,A,ear,D11,Metamaize_14,
1038,12MY,12MY0112,NULL,Ky21,112,B,ear,E11,Metamaize_14,
1039,12MY,12MY0113,NULL,NC350,113,A,ear,F11,Metamaize_14,
1040,12MY,12MY0113,NULL,NC350,113,B,ear,G11,Metamaize_14,
1041,12MY,12MY0113,NULL,NC350,113,C,ear,H11,Metamaize_14,
1042,12MY,12MY0119,NULL,NC350,119,A,ear,A12,Metamaize_14,
1043,12MY,12MY0119,NULL,NC350,119,B,ear,B12,Metamaize_14,
1044,12MY,12MY0119,NULL,NC350,119,C,ear,C12,Metamaize_14,
1045,12MY,12MY0005,NULL,M162W,5,A,ear,A01,Metamaize_15,
1046,12MY,12MY0005,NULL,M162W,5,B,ear,B01,Metamaize_15,
1047,12MY,12MY0005,NULL,M162W,5,C,ear,C01,Metamaize_15,might be switched
1048,12MY,12MY0007,NULL,CML103,7,A,ear,D01,Metamaize_15,might be switched
1049,12MY,12MY0007,NULL,CML103,7,B,ear,E01,Metamaize_15,
1050,12MY,12MY0007,NULL,CML103,7,C,ear,F01,Metamaize_15,
1051,12MY,12MY0020,NULL,CML103,20,A,ear,G01,Metamaize_15,
1052,12MY,12MY0020,NULL,CML103,20,B,ear,H01,Metamaize_15,
1053,12MY,12MY0020,NULL,CML103,20,C,ear,A02,Metamaize_15,
1054,12MY,12MY0031,NULL,M162W,31,A,ear,B02,Metamaize_15,
1055,12MY,12MY0031,NULL,M162W,31,B,ear,C02,Metamaize_15,
1056,12MY,12MY0031,NULL,M162W,31,C,ear,D02,Metamaize_15,
1057,12MY,12MY0044,NULL,CML103,44,A,ear,E02,Metamaize_15,
1058,12MY,12MY0044,NULL,CML103,44,B,ear,F02,Metamaize_15,
1059,12MY,12MY0044,NULL,CML103,44,C,ear,G02,Metamaize_15,
1060,12MY,12MY0053,NULL,CML103,53,A,ear,H02,Metamaize_15,
1061,12MY,12MY0053,NULL,CML103,53,B,ear,A03,Metamaize_15,
1062,12MY,12MY0053,NULL,CML103,53,C,ear,B03,Metamaize_15,
1063,12MY,12MY0064,NULL,M162W,64,A,ear,C03,Metamaize_15,
1064,12MY,12MY0064,NULL,M162W,64,B,ear,D03,Metamaize_15,
1065,12MY,12MY0064,NULL,M162W,64,C,ear,E03,Metamaize_15,
1066,12MY,12MY0069,NULL,M162W,69,A,ear,F03,Metamaize_15,
1067,12MY,12MY0069,NULL,M162W,69,B,ear,G03,Metamaize_15,
1068,12MY,12MY0085,NULL,CML103,85,A,ear,H03,Metamaize_15,
1069,12MY,12MY0085,NULL,CML103,85,B,ear,A04,Metamaize_15,
1070,12MY,12MY0085,NULL,CML103,85,C,ear,B04,Metamaize_15,
1071,12MY,12MY0086,NULL,CML103,86,A,ear,C04,Metamaize_15,
1072,12MY,12MY0086,NULL,CML103,86,B,ear,D04,Metamaize_15,
1073,12MY,12MY0086,NULL,CML103,86,C,ear,E04,Metamaize_15,
1074,12MY,12MY0106,NULL,M162W,106,A,ear,F04,Metamaize_15,
1075,12MY,12MY0106,NULL,M162W,106,B,ear,G04,Metamaize_15,
1076,12MY,12MY0106,NULL,M162W,106,C,ear,H04,Metamaize_15,
1077,12MY,12MY0107,NULL,M162W,107,A,ear,A05,Metamaize_15,
1078,12MY,12MY0107,NULL,M162W,107,B,ear,B05,Metamaize_15,
1079,12MY,12MY0107,NULL,M162W,107,C,ear,C05,Metamaize_15,
1080,12MY,12MY0003,NULL,Mo18W,3,A,ear,A06,Metamaize_15,
1081,12MY,12MY0003,NULL,Mo18W,3,B,ear,B06,Metamaize_15,
1082,12MY,12MY0003,NULL,Mo18W,3,C,ear,C06,Metamaize_15,
1083,12MY,12MY0008,NULL,CML333,8,A,ear,D06,Metamaize_15,
1084,12MY,12MY0008,NULL,CML333,8,B,ear,E06,Metamaize_15,
1085,12MY,12MY0008,NULL,CML333,8,C,ear,F06,Metamaize_15,
1086,12MY,12MY0010,NULL,CML322,10,A,ear,G06,Metamaize_15,
1087,12MY,12MY0010,NULL,CML322,10,B,ear,H06,Metamaize_15,
1088,12MY,12MY0010,NULL,CML322,10,C,ear,A07,Metamaize_15,
1089,12MY,12MY0014,NULL,CML333,14,A,ear,B07,Metamaize_15,
1090,12MY,12MY0014,NULL,CML333,14,B,ear,C07,Metamaize_15,
1091,12MY,12MY0014,NULL,CML333,14,C,ear,D07,Metamaize_15,
1092,12MY,12MY0016,NULL,CML322,16,A,ear,E07,Metamaize_15,
1093,12MY,12MY0016,NULL,CML322,16,B,ear,F07,Metamaize_15,
1094,12MY,12MY0016,NULL,CML322,16,C,ear,G07,Metamaize_15,
1095,12MY,12MY0036,NULL,Tzi8,36,A,ear,H07,Metamaize_15,
1096,12MY,12MY0036,NULL,Tzi8,36,B,ear,A08,Metamaize_15,
1097,12MY,12MY0036,NULL,Tzi8,36,C,ear,B08,Metamaize_15,
1098,12MY,12MY0039,NULL,Mo18W,39,A,ear,C08,Metamaize_15,
1099,12MY,12MY0039,NULL,Mo18W,39,B,ear,D08,Metamaize_15,
1100,12MY,12MY0039,NULL,Mo18W,39,C,ear,E08,Metamaize_15,
1101,12MY,12MY0042,NULL,Tzi8,42,A,ear,F08,Metamaize_15,
1102,12MY,12MY0042,NULL,Tzi8,42,B,ear,G08,Metamaize_15,
1103,12MY,12MY0042,NULL,Tzi8,42,C,ear,H08,Metamaize_15,
1104,12MY,12MY0050,NULL,CML333,50,A,ear,A09,Metamaize_15,
1105,12MY,12MY0050,NULL,CML333,50,B,ear,B09,Metamaize_15,
1106,12MY,12MY0050,NULL,CML333,50,C,ear,C09,Metamaize_15,
1107,12MY,12MY0051,NULL,CML333,51,A,ear,D09,Metamaize_15,
1108,12MY,12MY0051,NULL,CML333,51,B,ear,E09,Metamaize_15,
1109,12MY,12MY0051,NULL,CML333,51,C,ear,F09,Metamaize_15,
1110,12MY,12MY0056,NULL,CML322,56,A,ear,G09,Metamaize_15,
1111,12MY,12MY0056,NULL,CML322,56,B,ear,H09,Metamaize_15,
1112,12MY,12MY0056,NULL,CML322,56,C,ear,A10,Metamaize_15,
1113,12MY,12MY0057,NULL,CML322,57,A,ear,B10,Metamaize_15,
1114,12MY,12MY0057,NULL,CML322,57,B,ear,C10,Metamaize_15,
1115,12MY,12MY0057,NULL,CML322,57,C,ear,D10,Metamaize_15,
1116,12MY,12MY0072,NULL,Mo18W,72,A,ear,E10,Metamaize_15,
1117,12MY,12MY0072,NULL,Mo18W,72,B,ear,F10,Metamaize_15,
1118,12MY,12MY0072,NULL,Mo18W,72,C,ear,G10,Metamaize_15,
1119,12MY,12MY0075,NULL,Mo18W,75,A,ear,H10,Metamaize_15,
1120,12MY,12MY0075,NULL,Mo18W,75,B,ear,A11,Metamaize_15,
1121,12MY,12MY0075,NULL,Mo18W,75,C,ear,B11,Metamaize_15,
1122,12MY,12MY0081,NULL,Tzi8,81,A,ear,C11,Metamaize_15,
1123,12MY,12MY0081,NULL,Tzi8,81,B,ear,D11,Metamaize_15,
1124,12MY,12MY0081,NULL,Tzi8,81,C,ear,E11,Metamaize_15,
1125,12MY,12MY0090,NULL,Tzi8,90,A,ear,F11,Metamaize_15,
1126,12MY,12MY0090,NULL,Tzi8,90,B,ear,G11,Metamaize_15,
1127,12MY,12MY0090,NULL,Tzi8,90,C,ear,H11,Metamaize_15,
1128,12MY,12MY0092,NULL,CML322,92,A,ear,A12,Metamaize_15,
1129,12MY,12MY0092,NULL,CML322,92,B,ear,B12,Metamaize_15,
1130,12MY,12MY0092,NULL,CML322,92,C,ear,C12,Metamaize_15,
1131,12MY,12MY0093,NULL,CML322,93,A,ear,D12,Metamaize_15,
1132,12MY,12MY0093,NULL,CML322,93,B,ear,E12,Metamaize_15,
1133,12MY,12MY0093,NULL,CML322,93,C,ear,F12,Metamaize_15,
1134,12MY,12MY0097,NULL,CML333,97,A,ear,G12,Metamaize_15,
1135,12MY,12MY0097,NULL,CML333,97,B,ear,H12,Metamaize_15,
1136,12MY,12MY0097,NULL,CML333,97,C,ear,A01,Metamaize_16,
