10GT0001,NULL,10GT,(09PN0116_003s)S1,NULL,09PN0116_003s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0002,NULL,10GT,(09PN0117_004s)S1,NULL,09PN0117_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0003,NULL,10GT,(09PN0118_001s)S1,NULL,09PN0118_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0004,NULL,10GT,(09PN0118_009s)S1,NULL,09PN0118_009s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0005,NULL,10GT,(09PN0119_004s)S1,NULL,09PN0119_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0006,NULL,10GT,(09PN0120_007s)S1,NULL,09PN0120_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0007,NULL,10GT,(09PN0122_005s)S1,NULL,09PN0122_005s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0008,NULL,10GT,(09PN0122_012s)S1,NULL,09PN0122_012s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0009,NULL,10GT,(09PN0127_007s)S1,NULL,09PN0127_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0010,NULL,10GT,(09PN0128_004s)S1,NULL,09PN0128_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0011,NULL,10GT,(09PN0128_007s)S1,NULL,09PN0128_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0012,NULL,10GT,(09PN0128_008s)S1,NULL,09PN0128_008s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0013,NULL,10GT,(09PN0128_010s)S1,NULL,09PN0128_010s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0014,NULL,10GT,(09PN0128_012s)S1,NULL,09PN0128_012s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0015,NULL,10GT,(09PN0129_001s)S1,NULL,09PN0129_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0016,NULL,10GT,(09PN0129_004s)S1,NULL,09PN0129_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0017,NULL,10GT,(09PN0129_008s)S1,NULL,09PN0129_008s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0018,NULL,10GT,(09PN0129_012s)S1,NULL,09PN0129_012s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0019,NULL,10GT,(09PN0129_013s)S1,NULL,09PN0129_013s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0020,NULL,10GT,(09PN0130_006s)S1,NULL,09PN0130_006s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0021,NULL,10GT,(09PN0130_009s)S1,NULL,09PN0130_009s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0022,NULL,10GT,(09PN0130_014s)S1,NULL,09PN0130_014s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0023,NULL,10GT,(09PN0131_008s)S1,NULL,09PN0131_008s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0024,NULL,10GT,(09PN0131_014s)S1,NULL,09PN0131_014s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0025,NULL,10GT,(09PN0132_008s)S1,NULL,09PN0132_008s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0026,NULL,10GT,(09PN0132_011s)S1,NULL,09PN0132_011s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0027,NULL,10GT,(09PN0132_018s)S1,NULL,09PN0132_018s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0028,NULL,10GT,(09PN0132_020s)S1,NULL,09PN0132_020s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0029,NULL,10GT,(09PN0134_001s)S1,NULL,09PN0134_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0030,NULL,10GT,(09PN0134_007s)S1,NULL,09PN0134_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0031,NULL,10GT,(09PN0134_011s)S1,NULL,09PN0134_011s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0032,NULL,10GT,(09PN0134_013s)S1,NULL,09PN0134_013s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0033,NULL,10GT,(09PN0135_005s)S1,NULL,09PN0135_005s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0034,NULL,10GT,(09PN0137_003s)S1,NULL,09PN0137_003s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0035,NULL,10GT,(09PN0137_004s)S1,NULL,09PN0137_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0036,NULL,10GT,(09PN0137_007s)S1,NULL,09PN0137_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0037,NULL,10GT,(09PN0137_012s)S1,NULL,09PN0137_012s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0038,NULL,10GT,(09PN0138_002s)S1,NULL,09PN0138_002s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0039,NULL,10GT,(09PN0138_006s)S1,NULL,09PN0138_006s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0040,NULL,10GT,(09PN0138_010s)S1,NULL,09PN0138_010s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0041,NULL,10GT,(09PN0139_002s)S1,NULL,09PN0139_002s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0042,NULL,10GT,(09PN0139_006s)S1,NULL,09PN0139_006s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0043,NULL,10GT,(09PN0139_014s)S1,NULL,09PN0139_014s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0044,NULL,10GT,(09PN0140_007s)S1,NULL,09PN0140_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0045,NULL,10GT,(09PN0141_003s)S1,NULL,09PN0141_003s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0046,NULL,10GT,(09PN0141_004s)S1,NULL,09PN0141_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0047,NULL,10GT,(09PN0141_007s)S1,NULL,09PN0141_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0048,NULL,10GT,(09PN0142_008s)S1,NULL,09PN0142_008s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0049,NULL,10GT,(09PN0143_012s)S1,NULL,09PN0143_012s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0050,NULL,10GT,(09PN0144_003s)S1,NULL,09PN0144_003s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0051,NULL,10GT,(09PN0144_005s)S1,NULL,09PN0144_005s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0052,NULL,10GT,(09PN0144_015s)S1,NULL,09PN0144_015s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0053,NULL,10GT,(09PN0144_016s)S1,NULL,09PN0144_016s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0054,NULL,10GT,(09PN0145_001s)S1,NULL,09PN0145_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0055,NULL,10GT,(09PN0145_004s)S1,NULL,09PN0145_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0056,NULL,10GT,(09PN0146_008s)S1,NULL,09PN0146_008s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0057,NULL,10GT,(09PN0146_010s)S1,NULL,09PN0146_010s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0058,NULL,10GT,(09PN0147_001s)S1,NULL,09PN0147_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0059,NULL,10GT,(09PN0147_002s)S1,NULL,09PN0147_002s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0060,NULL,10GT,(09PN0147_006s)S1,NULL,09PN0147_006s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0061,NULL,10GT,(09PN0148_002s)S1,NULL,09PN0148_002s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0062,NULL,10GT,(09PN0148_008s)S1,NULL,09PN0148_008s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0063,NULL,10GT,(09PN0148_009s)S1,NULL,09PN0148_009s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0064,NULL,10GT,(09PN0148_015s)S1,NULL,09PN0148_015s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0065,NULL,10GT,(09PN0148_018s)S1,NULL,09PN0148_018s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0066,NULL,10GT,(09PN0149_014s)S1,NULL,09PN0149_014s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0067,NULL,10GT,(09PN0149_015s)S1,NULL,09PN0149_015s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0068,NULL,10GT,(09PN0150_007s)S1,NULL,09PN0150_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0069,NULL,10GT,(09PN0150_010s)S1,NULL,09PN0150_010s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0070,NULL,10GT,(09PN0150_014s)S1,NULL,09PN0150_014s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0071,NULL,10GT,(09PN0150_020s)S1,NULL,09PN0150_020s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0072,NULL,10GT,(09PN0151_001s)S1,NULL,09PN0151_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0073,NULL,10GT,(09PN0151_007s)S1,NULL,09PN0151_007s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0074,NULL,10GT,(09PN0151_009s)S1,NULL,09PN0151_009s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0075,NULL,10GT,(09PN0151_010s)S1,NULL,09PN0151_010s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0076,NULL,10GT,(09PN0151_017s)S1,NULL,09PN0151_017s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0077,NULL,10GT,(09PN0152_014s)S1,NULL,09PN0152_014s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0078,NULL,10GT,(09PN0152_018s)S1,NULL,09PN0152_018s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0079,NULL,10GT,(09PN0153_001s)S1,NULL,09PN0153_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0080,NULL,10GT,(09PN0153_003s)S1,NULL,09PN0153_003s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0081,NULL,10GT,(09PN0153_004s)S1,NULL,09PN0153_004s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0082,NULL,10GT,(09PN0153_010s)S1,NULL,09PN0153_010s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0083,NULL,10GT,(09PN0153_012s)S1,NULL,09PN0153_012s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0084,NULL,10GT,(09PN0153_014s)S1,NULL,09PN0153_014s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
10GT0085,NULL,10GT,(09PN0154_001s)S1,NULL,09PN0154_001s,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,fix recombinants,NULL,34
