08PN0018,NULL,08PN,M162W,NULL,NULL,JK07-35.2,20,26,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0019,NULL,08PN,M37W,NULL,NULL,07K2451,20,27,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0020,NULL,08PN,Mo17 (IBM),NULL,NULL,07A2988,20,28,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0021,NULL,08PN,Mo18W,NULL,NULL,JK07-36.3,20,29,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0022,NULL,08PN,MS71,NULL,NULL,07K3089,20,30,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0023,NULL,08PN,NC350,NULL,NULL,JK08-142.1,20,31,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0024,NULL,08PN,NC358,NULL,NULL,07K1667,20,32,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0025,NULL,08PN,Oh43,NULL,NULL,07K1883,20,33,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0026,NULL,08PN,Oh7B,NULL,NULL,07K1245,20,34,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0027,NULL,08PN,P39,NULL,NULL,07K0194,20,35,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0028,NULL,08PN,Tx303,NULL,NULL,07A4153,20,36,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0029,NULL,08PN,Tzi8,NULL,NULL,JK08-143.1,20,37,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0030,NULL,08PN,B73,NULL,07PN0028_001b,07N28,20,38,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0031,NULL,08PN,B73,NULL,07PN0028_001b,07N28,20,39,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0032,NULL,08PN,B73,NULL,07PN0028_001b,07N28,20,40,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0033,NULL,08PN,B73,NULL,NULL,07FG116101,20,41,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0034,NULL,08PN,B73,NULL,NULL,07FG116101,20,42,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0035,NULL,08PN,B73,NULL,NULL,07FG116101,20,43,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0036,NULL,08PN,Purple,NULL,NULL,07A0476,20,44,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0037,NULL,08PN,Purple,NULL,NULL,07A2628,20,45,NULL,NULL,20,NULL,NULL,sib,increase,3
08PN0038,NULL,08PN,B73/[21-14]-5,NULL,05RW0385_005s,Aur05_385 plant005,20,46,NULL,NULL,200,NULL,NULL,self,P29_Et3 F2 population,3
08PN0039,NULL,08PN,B73/[30-052].02@,NULL,07FL0283_002s,07FL0283.02,20,64,NULL,NULL,300,NULL,NULL,self,P30_Et2 F2 population(B73/30-052-02),3
08PN0040,NULL,08PN,B73/[30-067].01@,NULL,07FL0287_001s,07FL0287.01,21,58,NULL,NULL,300,NULL,NULL,self,P30_Et2 F2 population(B73/30-67-01),3
08PN0041,NULL,08PN,B73/[30-090].03@,NULL,07FL0291_003s,07FL0291.03,21,33,NULL,NULL,300,NULL,NULL,self,P30_Et2 F2 population(B73/30-90-03),3
08PN0042,NULL,08PN,B73(3)/[32-24]-10-01,NULL,07FL0295_001x,07FL0295.01,21,NULL,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0043,NULL,08PN,B73(3)/[32-24]-10-02,NULL,07FL0295_002x,07FL0295.02,21,8,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0044,NULL,08PN,B73(3)/[32-24]-10-03,NULL,07FL0295_003x,07FL0295.03,21,8,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0045,NULL,08PN,B73(3)/[32-24]-10-04,NULL,07FL0295_004x,07FL0295.04,21,7,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0046,NULL,08PN,B73(3)/[32-24]-10-05,NULL,07FL0295_005x,07FL0295.05,21,7,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0047,NULL,08PN,B73(3)/[32-24]-10-06,NULL,07FL0295_006x,07FL0295.06,21,6,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0048,NULL,08PN,B73(4)/[32-24]-6-44-01,NULL,07FL0260_001x,07FL0260.01,21,6,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0049,NULL,08PN,B73(4)/[32-24]-6-44-02,NULL,07FL0260_002x,07FL0260.02,21,5,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0050,NULL,08PN,B73(4)/[32-24]-6-44-03,NULL,07FL0260_003x,07FL0260.03,21,5,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0051,NULL,08PN,B73(4)/[32-24]-6-44-04,NULL,07FL0260_004x,07FL0260.04,21,4,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0052,NULL,08PN,B73(4)/[32-24]-5-23-01,NULL,07FL0261_001x,07FL0261.01,21,4,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0053,NULL,08PN,B73(4)/[32-24]-5-23-02,NULL,07FL0261_002x,07FL0261.02,21,3,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0054,NULL,08PN,B73(4)/[32-24]-5-23-03,NULL,07FL0261_003x,07FL0261.03,21,3,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0055,NULL,08PN,B73(4)/[32-24]-5-23-04,NULL,07FL0261_004x,07FL0261.04,21,2,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0056,NULL,08PN,B73(4)/[32-24]-5-24-01,NULL,07FL0262_001x,07FL0262.01,21,2,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0057,NULL,08PN,B73(4)/[32-24]-5-24-02,NULL,07FL0262_002x,07FL0262.02,21,1,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0058,NULL,08PN,B73(4)/[32-24]-5-24-03,NULL,07FL0262_003x,07FL0262.03,21,1,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0059,NULL,08PN,B73(4)/[32-24]-5-24-04,NULL,07FL0262_004x,07FL0262.04,22,1,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0060,NULL,08PN,B73(4)/[32-24]-5-24-05,NULL,07FL0262_005x,07FL0262.05,22,1,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0061,NULL,08PN,B73(4)/[32-24]-5-31-01,NULL,07FL0263_001x,07FL0263.01,22,2,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0062,NULL,08PN,B73(4)/[32-24]-5-31-02,NULL,07FL0263_002x,07FL0263.02,22,2,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0063,NULL,08PN,B73(4)/[32-24]-5-31-03,NULL,07FL0263_003x,07FL0263.03,22,3,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0064,NULL,08PN,B73(4)/[32-24]-5-31-04,NULL,07FL0263_004x,07FL0263.04,22,3,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0065,NULL,08PN,B73(4)/[32-24]-5-31-05,NULL,07FL0263_005x,07FL0263.05,22,4,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0066,NULL,08PN,B73(4)/[32-24]-5-32-01,NULL,07FL0264_001x,07FL0264.01,22,4,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0067,NULL,08PN,B73(4)/[32-24]-5-32-02,NULL,07FL0264_002x,07FL0264.02,22,5,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0068,NULL,08PN,B73(4)/[32-24]-5-32-03,NULL,07FL0264_003x,07FL0264.03,22,5,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0069,NULL,08PN,B73(4)/[32-24]-5-32-04,NULL,07FL0264_004x,07FL0264.04,22,6,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0070,NULL,08PN,B73(4)/[32-24]-5-32-05,NULL,07FL0264_005x,07FL0264.05,22,6,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0072,NULL,08PN,B73(4)/[32-24]-6-36-01,NULL,07FL0265_001x,07FL0265.01,22,7,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0073,NULL,08PN,B73(4)/[32-24]-6-36-02,NULL,07FL0265_002x,07FL0265.02,22,7,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0074,NULL,08PN,B73(4)/[32-24]-6-36-03,NULL,07FL0265_003x,07FL0265.03,22,8,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0075,NULL,08PN,B73(4)/[32-24]-6-36-04,NULL,07FL0265_004x,07FL0265.04,22,8,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0076,NULL,08PN,B73(4)/[32-24]-6-36-05,NULL,07FL0265_005x,07FL0265.05,22,9,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0077,NULL,08PN,B73(4)/[32-24]-5-35-01,NULL,07FL0266_001x,07FL0266.01,22,9,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0078,NULL,08PN,B73(4)/[32-24]-5-42-01,NULL,07FL0267_001x,07FL0267.01,22,10,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0079,NULL,08PN,B73(4)/[32-24]-5-42-02,NULL,07FL0267_002x,07FL0267.02,22,10,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0080,NULL,08PN,B73(4)/[32-24]-5-42-03,NULL,07FL0267_003x,07FL0267.03,22,11,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0081,NULL,08PN,B73(4)/[32-24]-5-42-04,NULL,07FL0267_004x,07FL0267.04,22,11,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0082,NULL,08PN,B73(4)/[32-24]-5-42-05,NULL,07FL0267_005x,07FL0267.05,22,12,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0083,NULL,08PN,B73(4)/[32-24]-5-43-01,NULL,07FL0268_001x,07FL0268.01,22,12,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0084,NULL,08PN,B73(4)/[32-24]-5-43-02,NULL,07FL0268_002x,07FL0268.02,22,13,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0085,NULL,08PN,B73(4)/[32-24]-5-43-03,NULL,07FL0268_003x,07FL0268.03,22,13,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0086,NULL,08PN,B73(4)/[32-24]-5-43-04,NULL,07FL0268_004x,07FL0268.04,22,14,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0087,NULL,08PN,B73(4)/[32-24]-5-45-01,NULL,07FL0269_001x,07FL0269.01,22,14,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0088,NULL,08PN,B73(4)/[32-24]-5-45-02,NULL,07FL0269_002x,07FL0269.02,22,15,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0089,NULL,08PN,B73(4)/[32-24]-5-45-03,NULL,07FL0269_003x,07FL0269.03,22,15,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0090,NULL,08PN,B73(4)/[32-24]-5-45-04,NULL,07FL0269_004x,07FL0269.04,22,16,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0091,NULL,08PN,B73(4)/[32-24]-5-45-05,NULL,07FL0269_005x,07FL0269.05,22,16,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0092,NULL,08PN,B73(4)/[32-24]-5-51-01,NULL,07FL0270_001x,07FL0270.01,22,17,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0093,NULL,08PN,B73(4)/[32-24]-5-51-02,NULL,07FL0270_002x,07FL0270.02,22,17,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0094,NULL,08PN,B73(4)/[32-24]-5-54-01,NULL,07FL0271_001x,07FL0271.01,22,18,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0095,NULL,08PN,B73(4)/[32-24]-5-54-02,NULL,07FL0271_002x,07FL0271.02,22,18,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0096,NULL,08PN,B73(4)/[32-24]-5-54-03,NULL,07FL0271_003x,07FL0271.03,22,19,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0097,NULL,08PN,B73(4)/[32-24]-5-54-04,NULL,07FL0271_004x,07FL0271.04,22,19,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0098,NULL,08PN,B73(4)/[32-24]-5-54-05,NULL,07FL0271_005x,07FL0271.05,22,20,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0099,NULL,08PN,B73(4)/[32-24]-5-55-01,NULL,07FL0272_001x,07FL0272.01,22,20,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0100,NULL,08PN,B73(4)/[32-24]-5-55-02,NULL,07FL0272_002x,07FL0272.02,22,21,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0101,NULL,08PN,B73(4)/[32-24]-5-55-03,NULL,07FL0272_003x,07FL0272.03,22,21,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0102,NULL,08PN,B73(4)/[32-24]-5-55-04,NULL,07FL0272_004x,07FL0272.04,22,22,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0103,NULL,08PN,B73(4)/[32-24]-5-55-05,NULL,07FL0272_005x,07FL0272.05,22,22,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0104,NULL,08PN,B73(4)/[32-24]-6-43-01,NULL,07FL0273_001x,07FL0273.01,22,23,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0105,NULL,08PN,B73(4)/[32-24]-6-43-02,NULL,07FL0273_002x,07FL0273.02,22,23,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0106,NULL,08PN,B73(4)/[32-24]-6-43-03,NULL,07FL0273_003x,07FL0273.03,22,24,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0107,NULL,08PN,B73(4)/[32-24]-6-43-04,NULL,07FL0273_004x,07FL0273.04,22,24,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0108,NULL,08PN,B73(4)/[32-24]-6-43-05,NULL,07FL0273_005x,07FL0273.05,22,25,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0109,NULL,08PN,B73(4)/[32-24]-6-54-01,NULL,07FL0274_001x,07FL0274.01,22,25,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0110,NULL,08PN,B73(4)/[32-24]-6-55-01,NULL,07FL0275_001x,07FL0275.01,22,26,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0111,NULL,08PN,B73(4)/[32-24]-6-55-02,NULL,07FL0275_002x,07FL0275.02,22,26,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0112,NULL,08PN,B73(4)/[32-24]-6-55-03,NULL,07FL0275_003x,07FL0275.03,22,27,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0113,NULL,08PN,B73(4)/[32-24]-6-55-04,NULL,07FL0275_004x,07FL0275.04,22,27,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0114,NULL,08PN,B73(4)/[32-24]-6-55-05,NULL,07FL0275_005x,07FL0275.05,22,28,NULL,NULL,10,NULL,NULL,self,P30_Et4 BC4 (32-24),3
08PN0115,NULL,08PN,Z001E0010,NULL,NULL,NULL,22,28,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0116,NULL,08PN,Z001E0011,NULL,NULL,NULL,22,29,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0117,NULL,08PN,Z001E0012,NULL,NULL,NULL,22,29,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0118,NULL,08PN,Z001E0013,NULL,NULL,NULL,22,30,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0119,NULL,08PN,Z001E0014,NULL,NULL,NULL,22,30,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0120,NULL,08PN,Z001E0028,NULL,NULL,NULL,22,31,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0121,NULL,08PN,Z001E0042,NULL,NULL,NULL,22,31,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0122,NULL,08PN,Z001E0048,NULL,NULL,NULL,22,32,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0123,NULL,08PN,Z001E0054,NULL,NULL,NULL,22,32,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0124,NULL,08PN,Z001E0183,NULL,NULL,NULL,22,33,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0125,NULL,08PN,Z002E0007,NULL,NULL,NULL,22,33,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0126,NULL,08PN,Z002E0010,NULL,NULL,NULL,22,34,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0127,NULL,08PN,Z002E0026,NULL,NULL,NULL,22,34,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0128,NULL,08PN,Z002E0028,NULL,NULL,NULL,22,35,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0129,NULL,08PN,Z002E0034,NULL,NULL,NULL,22,35,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0130,NULL,08PN,Z002E0057,NULL,NULL,NULL,22,36,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0131,NULL,08PN,Z002E0059,NULL,NULL,NULL,22,36,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0132,NULL,08PN,Z002E0060,NULL,NULL,NULL,22,37,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0133,NULL,08PN,Z002E0063,NULL,NULL,NULL,22,37,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0134,NULL,08PN,Z002E0163,NULL,NULL,NULL,22,38,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0135,NULL,08PN,Z003E0002,NULL,NULL,NULL,22,38,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0136,NULL,08PN,Z003E0010,NULL,NULL,NULL,22,39,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0137,NULL,08PN,Z003E0035,NULL,NULL,NULL,22,39,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0138,NULL,08PN,Z003E0048,NULL,NULL,NULL,22,40,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0139,NULL,08PN,Z003E0065,NULL,NULL,NULL,22,40,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0140,NULL,08PN,Z003E0147,NULL,NULL,NULL,22,41,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0141,NULL,08PN,Z004E0042,NULL,NULL,NULL,22,41,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0142,NULL,08PN,PURPLE,NULL,NULL,NULL,22,42,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0143,NULL,08PN,Z005E0011,NULL,NULL,NULL,22,42,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0144,NULL,08PN,Z005E0053,NULL,NULL,NULL,22,43,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0145,NULL,08PN,Z005E0150,NULL,NULL,NULL,22,43,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0146,NULL,08PN,Z005E0162,NULL,NULL,NULL,22,44,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0147,NULL,08PN,Z005E0175,NULL,NULL,NULL,22,44,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0148,NULL,08PN,Z006E0020,NULL,NULL,NULL,22,45,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0149,NULL,08PN,Z006E0027,NULL,NULL,NULL,22,45,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0150,NULL,08PN,Z006E0054,NULL,NULL,NULL,22,46,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0151,NULL,08PN,Z006E0056,NULL,NULL,NULL,22,46,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0152,NULL,08PN,Z006E0061,NULL,NULL,NULL,22,47,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0153,NULL,08PN,Z006E0063,NULL,NULL,NULL,22,47,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0154,NULL,08PN,PURPLE,NULL,NULL,NULL,22,48,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0155,NULL,08PN,Z006E0178,NULL,NULL,NULL,22,48,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0156,NULL,08PN,PURPLE,NULL,NULL,NULL,22,49,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0157,NULL,08PN,Z006E0198,NULL,NULL,NULL,22,49,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0158,NULL,08PN,Z007E0025,NULL,NULL,NULL,22,50,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0159,NULL,08PN,Z007E0031,NULL,NULL,NULL,22,50,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0160,NULL,08PN,Z007E0049,NULL,NULL,NULL,22,51,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0161,NULL,08PN,Z008E0009,NULL,NULL,NULL,22,51,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0162,NULL,08PN,Z008E0021,NULL,NULL,NULL,22,52,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0163,NULL,08PN,Z008E0035,NULL,NULL,NULL,22,52,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0164,NULL,08PN,Z008E0037,NULL,NULL,NULL,22,53,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0165,NULL,08PN,Z008E0145,NULL,NULL,NULL,22,53,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0166,NULL,08PN,Z008E0176,NULL,NULL,NULL,22,54,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0167,NULL,08PN,Z008E0189,NULL,NULL,NULL,22,54,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0168,NULL,08PN,Z009E0010,NULL,NULL,NULL,22,55,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0169,NULL,08PN,Z009E0022,NULL,NULL,NULL,22,55,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0170,NULL,08PN,Z009E0029,NULL,NULL,NULL,22,56,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0171,NULL,08PN,Z009E0053,NULL,NULL,NULL,22,56,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0172,NULL,08PN,Z009E0059,NULL,NULL,NULL,22,57,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0173,NULL,08PN,Z009E0061,NULL,NULL,NULL,22,57,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0174,NULL,08PN,Z009E0155,NULL,NULL,NULL,22,58,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0175,NULL,08PN,Z009E0183,NULL,NULL,NULL,22,58,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0176,NULL,08PN,Z010E0193,NULL,NULL,NULL,22,59,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0177,NULL,08PN,Z012E0008,NULL,NULL,NULL,22,59,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0178,NULL,08PN,Z012E0023,NULL,NULL,NULL,22,60,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0179,NULL,08PN,Z012E0061,NULL,NULL,NULL,22,60,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
08PN0180,NULL,08PN,PURPLE,NULL,NULL,NULL,22,61,NULL,NULL,10,NULL,NULL,self,NAM_HIF,3
