13TP0036,pan1-Mu,13TP,NULL,NULL,Q401-1 pan1 X 402 pan1,NULL,21,NULL,NULL,4,12,NULL,NULL,NLB; self,self,34
13TP0037,pan1-mu; pan2-0,13TP,NULL,NULL,O284-10 self pan1-Mu/pan1-Mu; pan2-O/pan2-O;B73(3) with Q284-10xpan1Mu; pan,NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP0038,B73,13TP,NULL,NULL,Q50xsib B73,NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP0039,pan1-Mu,13TP,NULL,NULL,Q401-1 pan1 X 402 pan1,NULL,21,NULL,NULL,5,12,NULL,NULL,NLB; self,self,34
13TP0040,pan1-ems,13TP,NULL,NULL,Q58-2 X sib,NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP0041,pan2-3,13TP,NULL,NULL,Q77-1 x sib pan2-3/pan2-3;B73(4),NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP0042,brk3,13TP,NULL,NULL,Q10-5 brk3 x brk3 sib,NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP0043,pan2-2,13TP,NULL,NULL,Q74-1 self pan2-2/pan2-2;B73(4),NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP0044,pan2-0,13TP,NULL,NULL,P29-6 X sib,NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP0045,brk2,13TP,NULL,NULL,Q8-1,NULL,21,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP1001,qNLB1.06Tx303/B73,13TP,NULL,NULL,Q95-1 X Q30 B73,NULL,21,NULL,NULL,1,12,NULL,NULL,NLB,NULL,34
13TP1002,qNLB1.06Tx303,13TP,NULL,NULL,Q95-2 x sib,NULL,21,NULL,NULL,1,12,NULL,NULL,NLB,NULL,34
13TP1003,qNLB1.06B73/B73,13TP,NULL,NULL,Q96-1 X Q30 B73,NULL,21,NULL,NULL,1,12,NULL,NULL,NLB,NULL,34
13TP1004,qNLB1.06B73/pan1,13TP,NULL,NULL,Q62-2 pan1-ems/pan1-ems;B73(6),NULL,21,NULL,NULL,1,12,NULL,NULL,NLB,NULL,34
13TP1005,qNLB1.06B73,13TP,NULL,NULL,Q96-2 x sib,NULL,21,NULL,NULL,1,12,NULL,NULL,NLB,NULL,34
13TP1006,qNLB1.06Tx303/pan1,13TP,NULL,NULL,Q60-1 pan1-ems/pan1-ems;B73(6) X 95,NULL,21,NULL,NULL,1,12,NULL,NULL,NLB,NULL,34
13TP1007,qNLB1.06B73,13TP,NULL,NULL,Q96-2 x sib,NULL,21,NULL,NULL,2,12,NULL,NULL,NLB,NULL,34
13TP1008,qNLB1.06Tx303,13TP,NULL,NULL,Q95-2 x sib,NULL,22,NULL,NULL,2,12,NULL,NULL,NLB,NULL,34
13TP1009,qNLB1.06B73/B73,13TP,NULL,NULL,Q96-1 X Q30 B73,NULL,22,NULL,NULL,2,12,NULL,NULL,NLB,NULL,34
13TP1010,qNLB1.06B73/pan1,13TP,NULL,NULL,Q62-2 pan1-ems/pan1-ems;B73(6),NULL,22,NULL,NULL,2,12,NULL,NULL,NLB,NULL,34
13TP1011,qNLB1.06Tx303/B73,13TP,NULL,NULL,Q95-1 X Q30 B73,NULL,22,NULL,NULL,2,12,NULL,NULL,NLB,NULL,34
13TP1012,qNLB1.06Tx303/pan1,13TP,NULL,NULL,Q60-1 pan1-ems/pan1-ems;B73(6) X 95,NULL,22,NULL,NULL,2,12,NULL,NULL,NLB,NULL,34
13TP1013,qNLB1.06Tx303/pan1,13TP,NULL,NULL,Q60-1 pan1-ems/pan1-ems;B73(6) X 95,NULL,22,NULL,NULL,3,12,NULL,NULL,NLB,NULL,34
13TP1014,qNLB1.06B73/pan1,13TP,NULL,NULL,Q62-2 pan1-ems/pan1-ems;B73(6),NULL,22,NULL,NULL,3,12,NULL,NULL,NLB,NULL,34
13TP1015,qNLB1.06B73,13TP,NULL,NULL,Q96-2 x sib,NULL,22,NULL,NULL,3,12,NULL,NULL,NLB,NULL,34
13TP1016,qNLB1.06B73/B73,13TP,NULL,NULL,Q96-1 X Q30 B73,NULL,22,NULL,NULL,3,12,NULL,NULL,NLB,NULL,34
13TP1017,qNLB1.06Tx303/B73,13TP,NULL,NULL,Q95-1 X Q30 B73,NULL,22,NULL,NULL,3,12,NULL,NULL,NLB,NULL,34
13TP1018,qNLB1.06Tx303,13TP,NULL,NULL,Q95-2 x sib,NULL,22,NULL,NULL,3,12,NULL,NULL,NLB,NULL,34
13TP1019,qNLB1.06Tx303/B73,13TP,NULL,NULL,Q95-1 X Q30 B73,NULL,22,NULL,NULL,4,12,NULL,NULL,NLB,NULL,34
13TP1020,qNLB1.06B73,13TP,NULL,NULL,Q96-2 x sib,NULL,22,NULL,NULL,4,12,NULL,NULL,NLB,NULL,34
13TP1021,qNLB1.06Tx303,13TP,NULL,NULL,Q95-2 x sib,NULL,22,NULL,NULL,4,12,NULL,NULL,NLB,NULL,34
13TP1022,qNLB1.06B73/pan1,13TP,NULL,NULL,Q62-2 pan1-ems/pan1-ems;B73(6),NULL,22,NULL,NULL,4,12,NULL,NULL,NLB,NULL,34
13TP1023,qNLB1.06B73/B73,13TP,NULL,NULL,Q96-1 X Q30 B73,NULL,22,NULL,NULL,4,12,NULL,NULL,NLB,NULL,34
13TP1024,qNLB1.06Tx303/pan1,13TP,NULL,NULL,Q60-1 pan1-ems/pan1-ems;B73(6) X 95,NULL,22,NULL,NULL,4,12,NULL,NULL,NLB,NULL,34
13TP1025,qNLB1.06Tx303/pan1,13TP,NULL,NULL,Q60-1 pan1-ems/pan1-ems;B73(6) X 95,NULL,22,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP1026,qNLB1.06Tx303/B73,13TP,NULL,NULL,Q95-1 X Q30 B73,NULL,22,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP1027,qNLB1.06B73,13TP,NULL,NULL,Q96-2 x sib,NULL,22,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP1028,qNLB1.06B73/B73,13TP,NULL,NULL,Q96-1 X Q30 B73,NULL,22,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP1029,qNLB1.06B73/pan1,13TP,NULL,NULL,Q62-2 pan1-ems/pan1-ems;B73(6),NULL,22,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
13TP1030,qNLB1.06Tx303,13TP,NULL,NULL,Q95-2 x sib,NULL,22,NULL,NULL,5,12,NULL,NULL,NLB,NULL,34
