08PF0100_001s,08PF0100_001,08PF0100,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_126_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0101_001s,08PF0101_001,08PF0101,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_176_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0102_001s,08PF0102_001,08PF0102,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_043_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0103_001s,08PF0103_001,08PF0103,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_003_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0104_001s,08PF0104_001,08PF0104,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,Mo17,NULL,3,NULL,check increase,NULL,NULL
08PF0105_001s,08PF0105_001,08PF0105,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_180_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0106_001s,08PF0106_001,08PF0106,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_190_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0107_001s,08PF0107_001,08PF0107,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_189_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0108_001s,08PF0108_001,08PF0108,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_014_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0109_001s,08PF0109_001,08PF0109,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_089_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0110_001s,08PF0110_001,08PF0110,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_025_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
08PF0111_001s,08PF0111_001,08PF0111,08PF,NULL,NULL,NULL,self,NULL,NULL,NULL,B73/[32-24]-10_031_01,NULL,3,NULL,B73/32-24 (S3),NULL,NULL
