12MY0001_001s,12MY0001_001,12MY0001,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0001_002s,12MY0001_002,12MY0001,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0002_001s,12MY0002_001,12MY0002,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0002_002s,12MY0002_002,12MY0002,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0002_003s,12MY0002_003,12MY0002,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0003_001s,12MY0003_001,12MY0003,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0003_002s,12MY0003_002,12MY0003,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0003_003s,12MY0003_003,12MY0003,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0005_001s,12MY0005_001,12MY0005,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0005_002s,12MY0005_002,12MY0005,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0005_003s,12MY0005_003,12MY0005,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0005_004s,12MY0005_004,12MY0005,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0005_005s,12MY0005_005,12MY0005,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0007_001s,12MY0007_001,12MY0007,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0007_002s,12MY0007_002,12MY0007,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0007_003s,12MY0007_003,12MY0007,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0007_004s,12MY0007_004,12MY0007,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0008_001s,12MY0008_001,12MY0008,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0009_001s,12MY0009_001,12MY0009,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0009_002s,12MY0009_002,12MY0009,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0009_003s,12MY0009_003,12MY0009,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0009_004s,12MY0009_004,12MY0009,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0009_005s,12MY0009_005,12MY0009,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0010_001s,12MY0010_001,12MY0010,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0010_002s,12MY0010_002,12MY0010,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0010_003s,12MY0010_003,12MY0010,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0011_001s,12MY0011_001,12MY0011,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0011_002s,12MY0011_002,12MY0011,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0011_003s,12MY0011_003,12MY0011,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0011_004s,12MY0011_004,12MY0011,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0012_001s,12MY0012_001,12MY0012,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0012_002s,12MY0012_002,12MY0012,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0012_003s,12MY0012_003,12MY0012,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0013_001s,12MY0013_001,12MY0013,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0013_002s,12MY0013_002,12MY0013,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0013_003s,12MY0013_003,12MY0013,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0014_001s,12MY0014_001,12MY0014,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0014_002s,12MY0014_002,12MY0014,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0014_003s,12MY0014_003,12MY0014,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0014_004s,12MY0014_004,12MY0014,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0015_001s,12MY0015_001,12MY0015,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0016_001s,12MY0016_001,12MY0016,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0016_002s,12MY0016_002,12MY0016,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0016_003s,12MY0016_003,12MY0016,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0016_004s,12MY0016_004,12MY0016,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0017_001s,12MY0017_001,12MY0017,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0017_002s,12MY0017_002,12MY0017,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
12MY0018_001s,12MY0018_001,12MY0018,12MY,NULL,NULL,NULL,self,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL
