10MB0065,65,10MB,Z006E0226,NULL,NULL,JH04FL746301,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0066,66,10MB,Z006E0177,NULL,08SC1160_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0067,67,10MB,Z006E0152,NULL,07FL0401_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0068,68,10MB,Z006E0070,NULL,08SC1152_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0069,69,10MB,Z006E0095,NULL,NULL,24MM1364,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0070,70,10MB,Z006E0103,NULL,07FL0372_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0071,71,10MB,Z006E0164,NULL,NULL,05C054751A,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0072,72,10MB,Z006E0122,NULL,07FL0381_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0073,73,10MB,Z006E0086,NULL,07FL0364_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0074,74,10MB,Z006E0112,NULL,NULL,24MM1396,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0075,75,10MB,Z006E0186,NULL,07FL0421_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0076,76,10MB,Z006E0085,NULL,NULL,24MM1352,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0077,77,10MB,Z006E0071,NULL,08SC1012_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0078,78,10MB,Z006E0171,NULL,07FL0413_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0079,79,10MB,Z006E0016,NULL,08SC1117_000b,NULL,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0080,80,10MB,Z006E0035,NULL,NULL,JH04FL748901,5,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0081,81,10MB,Z006E0056,NULL,07FL0343_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0082,82,10MB,Z006E0046,NULL,07FL0336_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0083,83,10MB,Z006E0077,NULL,07FL0357_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0084,84,10MB,Z006E0146,NULL,07FL0395_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0085,85,10MB,Z006E0061,NULL,07FL0348_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0086,86,10MB,Z006E0025,NULL,07FL0324_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0087,87,10MB,Z006E0165,NULL,NULL,05C061451A,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0088,88,10MB,Z006E0206,NULL,NULL,JH04FL746601,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0089,89,10MB,Z006E0116,NULL,08FL0027_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0090,90,10MB,Z006E0100,NULL,NULL,24MM1370,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0091,91,10MB,Z006E0091,NULL,07FL0367_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0092,92,10MB,Z006E0194,NULL,07FL0425_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0093,93,10MB,Z006E0172,NULL,NULL,05C052051A,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0094,94,10MB,Z006E0169,NULL,07FL0412_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0095,95,10MB,Z006E0228,NULL,NULL,JH04FL746901,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0096,96,10MB,Z006E0121,NULL,07FL0380_000b,NULL,6,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0097,97,10MB,Z006E0193,NULL,NULL,08A613951A,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0098,98,10MB,Z006E0111,NULL,08SC1022_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0099,99,10MB,Z006E0052,NULL,08FL0020_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0100,100,10MB,Z006E0155,NULL,NULL,05C055251A,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0101,101,10MB,Z006E0151,NULL,07FL0400_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0102,102,10MB,Z006E0126,NULL,NULL,24MM1417,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0103,103,10MB,Z006E0225,NULL,NULL,JH04FL744501,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0104,104,10MB,Z006E0076,NULL,08FL0023_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0105,105,10MB,Z006E0057,NULL,07FL0344_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0106,106,10MB,Z006E0203,NULL,NULL,JH04FL743301,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0107,107,10MB,Z006E0049,NULL,07FL0338_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0108,108,10MB,Z006E0154,NULL,08FL0034_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0109,109,10MB,Z006E0005,NULL,07FL0312_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0110,110,10MB,Z006E0137,NULL,07FL0390_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0111,111,10MB,Z006E0198,NULL,08SC1018_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0112,112,10MB,Z006E0031,NULL,07FL0329_000b,NULL,7,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0113,113,10MB,Z006E0134,NULL,08FL0030_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0114,114,10MB,Z006E0011,NULL,07FL0317_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0115,115,10MB,Z006E0163,NULL,NULL,05C060051A,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0116,116,10MB,Z006E0028,NULL,07FL0327_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0117,117,10MB,Z006E0200,NULL,08SC1080_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0118,118,10MB,Z006E0099,NULL,NULL,24MM1369,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0119,119,10MB,CML322,NULL,08SB0117_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0120,120,10MB,Z006E0120,NULL,08SC1082_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0121,121,10MB,Z006E0166,NULL,08SC1078_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0122,122,10MB,Z006E0128,NULL,07FL0386_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0123,123,10MB,Z006E0020,NULL,07FL0321_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0124,124,10MB,Z006E0066,NULL,NULL,JH04FL743901,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0125,125,10MB,Z006E0096,NULL,08FL0026_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0126,126,10MB,Z006E0042,NULL,07FL0334_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0127,127,10MB,Z006E0050,NULL,07FL0339_000b,NULL,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0128,128,10MB,Z006E0173,NULL,NULL,05C053651A,8,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0129,129,10MB,Z006E0139,NULL,08SC1013_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0130,130,10MB,Z006E0216,NULL,NULL,JH04FL741401,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0131,131,10MB,Z006E0008,NULL,NULL,JH04FL742201,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0132,132,10MB,Z006E0081,NULL,07FL0361_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0133,133,10MB,Z006E0184,NULL,NULL,06A608751A,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0134,134,10MB,Z006E0018,NULL,08FL0018_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0135,135,10MB,Z006E0044,NULL,08SC1118_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0136,136,10MB,Z006E0176,NULL,07FL0416_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0137,137,10MB,Z006E0140,NULL,07FL0392_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0138,138,10MB,Z006E0089,NULL,08SC1064_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0139,139,10MB,Z006E0068,NULL,08SC1091_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0140,140,10MB,Z006E0119,NULL,07FL0379_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0141,141,10MB,Z006E0062,NULL,07FL0349_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0142,142,10MB,Z006E0157,NULL,07FL0404_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0143,143,10MB,Z006E0204,NULL,NULL,JH04FL747001,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0144,144,10MB,Z006E0074,NULL,08SC1124_000b,NULL,9,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0145,145,10MB,Z006E0183,NULL,07FL0419_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0146,146,10MB,Z006E0092,NULL,07FL0368_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0147,147,10MB,Z006E0168,NULL,07FL0411_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0148,148,10MB,Z006E0191,NULL,NULL,05C060651A,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0149,149,10MB,Z006E0060,NULL,07FL0347_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0150,150,10MB,Z006E0188,NULL,07FL0422_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0151,151,10MB,Z006E0102,NULL,NULL,24MM1375,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0152,152,10MB,Z006E0147,NULL,07FL0396_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0153,153,10MB,Z006E0084,NULL,NULL,24MM1351,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0154,154,10MB,Z006E0082,NULL,08SC1071_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0155,155,10MB,Z006E0138,NULL,08SC1127_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0156,156,10MB,Z006E0002,NULL,07FL0310_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0157,157,10MB,Z006E0127,NULL,08SC1154_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0158,158,10MB,Z006E0114,NULL,07FL0377_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0159,159,10MB,Z006E0161,NULL,08SC1146_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0160,160,10MB,Z006E0001,NULL,07FL0309_000b,NULL,10,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0161,161,10MB,Z006E0158,NULL,08SC1047_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0162,162,10MB,Z006E0073,NULL,07FL0356_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0163,163,10MB,Z006E0024,NULL,08SC1114_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0164,164,10MB,Z006E0075,NULL,NULL,24MM1337,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0165,165,10MB,Z006E0051,NULL,07FL0340_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0166,166,10MB,Z006E0129,NULL,07FL0387_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0167,167,10MB,Z006E0175,NULL,08SC1052_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0168,168,10MB,Z006E0160,NULL,08SC1122_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0169,169,10MB,Z006E0038,NULL,08SC1027_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0170,170,10MB,Z006E0167,NULL,NULL,05C052751A,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0171,171,10MB,Z006E0141,NULL,08SC1035_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0172,172,10MB,Z006E0048,NULL,07FL0337_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0173,173,10MB,Z006E0029,NULL,07FL0328_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0174,174,10MB,Z006E0094,NULL,07FL0370_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0175,175,10MB,Z006E0143,NULL,07FL0393_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0176,176,10MB,Z006E0010,NULL,08FL0016_000b,NULL,11,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0177,177,10MB,Z006E0178,NULL,07FL0417_000b,NULL,12,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0178,178,10MB,Z006E0039,NULL,08SC1120_000b,NULL,12,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0179,179,10MB,Z006E0072,NULL,07FL0355_000b,NULL,12,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0180,180,10MB,Z006E0027,NULL,07FL0326_000b,NULL,12,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0181,181,10MB,Z006E0150,NULL,NULL,05C054951A,12,large,3,1,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0182,182,10MB,Z006E0033,NULL,08SC1119_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0183,183,10MB,Z006E0046,NULL,07FL0336_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0184,184,10MB,Z006E0096,NULL,08FL0026_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0185,185,10MB,Z006E0112,NULL,NULL,24MM1396,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0186,186,10MB,Z006E0114,NULL,07FL0377_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0187,187,10MB,Z006E0010,NULL,08FL0016_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0188,188,10MB,Z006E0084,NULL,NULL,24MM1351,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0189,189,10MB,Z006E0051,NULL,07FL0340_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0190,190,10MB,Z006E0162,NULL,08FL0039_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0191,191,10MB,Z006E0128,NULL,07FL0386_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0192,192,10MB,Z006E0194,NULL,07FL0425_000b,NULL,12,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
10MB0193,193,10MB,Z006E0193,NULL,NULL,08A613951A,13,large,3,2,20,NULL,NULL,NULL,"Exp2, locally Exp34",8
