13TM0022,UFMu-07985_1,13TM,(UFMu-07985)S1,NULL,12CH0105_001s,UFMu-07985,5,NULL,3,1,10,NULL,NULL,NLB,NULL,34
13TM0023,UFMu-07985_2,13TM,(UFMu-07985)S1,NULL,12CH0105_002s,UFMu-07985,5,NULL,3,1,10,NULL,NULL,NLB,NULL,34
13TM0024,UFMu-07985_6,13TM,(UFMu-07985)S1,NULL,12CH0105_006s,UFMu-07985,5,NULL,3,1,10,NULL,NULL,NLB,NULL,34
13TM0025,UFMu-07985_4,13TM,(UFMu-07985)S1,NULL,12CH0105_004s,UFMu-07985,5,NULL,3,1,10,NULL,NULL,NLB,NULL,34
13TM0026,UFMu-06735_4,13TM,(UFMu-06735)S1,NULL,12CH0088_004s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0027,UFMu-06735_1,13TM,(UFMu-06735)S1,NULL,12CH0088_001s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0028,UFMu-06735_2,13TM,(UFMu-06735)S1,NULL,12CH0088_002s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0029,UFMu-06735_10,13TM,(UFMu-06735)S1,NULL,12CH0088_010s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0030,UFMu-06735_9,13TM,(UFMu-06735)S1,NULL,12CH0088_009s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0031,UFMu-06735_8,13TM,(UFMu-06735)S1,NULL,12CH0088_008s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0032,UFMu-06735_11,13TM,(UFMu-06735)S1,NULL,12CH0088_011s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0033,UFMu-06735_3,13TM,(UFMu-06735)S1,NULL,12CH0088_003s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0034,UFMu-06735_5,13TM,(UFMu-06735)S1,NULL,12CH0088_005s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0035,UFMu-06735_12,13TM,(UFMu-06735)S1,NULL,12CH0088_012s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0036,UFMu-06735_7,13TM,(UFMu-06735)S1,NULL,12CH0088_007s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0037,UFMu-06735_6,13TM,(UFMu-06735)S1,NULL,12CH0088_006s,UFMu-06735,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0038,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,4,1,10,NULL,NULL,NLB,NULL,34
13TM0039,UFMu-01858_3,13TM,(UFMu-01858)S1,NULL,12CH0019_003s,UFMu-01858,5,NULL,5,1,10,NULL,NULL,NLB,NULL,34
13TM0040,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,5,1,10,NULL,NULL,NLB,NULL,34
13TM0041,UFMu-01858_4,13TM,(UFMu-01858)S1,NULL,12CH0019_004s,UFMu-01858,5,NULL,5,1,10,NULL,NULL,NLB,NULL,34
13TM0042,UFMu-01858_2,13TM,(UFMu-01858)S1,NULL,12CH0019_002s,UFMu-01858,5,NULL,5,1,10,NULL,NULL,NLB,NULL,34
13TM0043,UFMu-04549_4,13TM,(UFMu-04549)S1,NULL,12CH0055_004s,UFMu-04549,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0044,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0045,UFMu-04549_1,13TM,(UFMu-04549)S1,NULL,12CH0055_001s,UFMu-04549,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0046,UFMu-04549_5,13TM,(UFMu-04549)S1,NULL,12CH0055_005s,UFMu-04549,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0047,UFMu-04549_9,13TM,(UFMu-04549)S1,NULL,12CH0055_009s,UFMu-04549,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0048,UFMu-04549_6,13TM,(UFMu-04549)S1,NULL,12CH0055_006s,UFMu-04549,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0049,UFMu-04549_7,13TM,(UFMu-04549)S1,NULL,12CH0055_007s,UFMu-04549,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0050,UFMu-04549_3,13TM,(UFMu-04549)S1,NULL,12CH0055_003s,UFMu-04549,5,NULL,6,1,10,NULL,NULL,NLB,NULL,34
13TM0051,UFMu-07963_8,13TM,(UFMu-07963)S1,NULL,12CH0104_008s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0052,UFMu-07963_6,13TM,(UFMu-07963)S1,NULL,12CH0104_006s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0053,UFMu-07963_5,13TM,(UFMu-07963)S1,NULL,12CH0104_005s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0054,UFMu-07963_4,13TM,(UFMu-07963)S1,NULL,12CH0104_004s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0055,UFMu-07963_7,13TM,(UFMu-07963)S1,NULL,12CH0104_007s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0056,UFMu-07963_2,13TM,(UFMu-07963)S1,NULL,12CH0104_002s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0057,UFMu-07963_13,13TM,(UFMu-07963)S1,NULL,12CH0104_013s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0058,UFMu-07963_3,13TM,(UFMu-07963)S1,NULL,12CH0104_003s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0059,UFMu-07963_12,13TM,(UFMu-07963)S1,NULL,12CH0104_012s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0060,UFMu-07963_1,13TM,(UFMu-07963)S1,NULL,12CH0104_001s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0061,UFMu-07963_9,13TM,(UFMu-07963)S1,NULL,12CH0104_009s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0062,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0063,UFMu-07963_11,13TM,(UFMu-07963)S1,NULL,12CH0104_011s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0064,UFMu-07963_10,13TM,(UFMu-07963)S1,NULL,12CH0104_010s,UFMu-07963,5,NULL,7,1,10,NULL,NULL,NLB,NULL,34
13TM0065,UFMu-02242_4,13TM,(UFMu-02242)S1,NULL,12CH0025_004s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0066,UFMu-02242_9,13TM,(UFMu-02242)S1,NULL,12CH0025_009s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0067,UFMu-02242_1,13TM,(UFMu-02242)S1,NULL,12CH0025_001s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0068,UFMu-02242_3,13TM,(UFMu-02242)S1,NULL,12CH0025_003s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0069,UFMu-02242_7,13TM,(UFMu-02242)S1,NULL,12CH0025_007s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0070,UFMu-02242_6,13TM,(UFMu-02242)S1,NULL,12CH0025_006s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0071,UFMu-02242_5,13TM,(UFMu-02242)S1,NULL,12CH0025_005s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0072,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0073,UFMu-02242_8,13TM,(UFMu-02242)S1,NULL,12CH0025_008s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0074,UFMu-02242_2,13TM,(UFMu-02242)S1,NULL,12CH0025_002s,UFMu-02242,5,NULL,8,1,10,NULL,NULL,NLB,NULL,34
13TM0075,UFMu-06118_2,13TM,(UFMu-06118)S1,NULL,12CH0070_002s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0076,UFMu-06118_8,13TM,(UFMu-06118)S1,NULL,12CH0070_008s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0077,UFMu-06118_3,13TM,(UFMu-06118)S1,NULL,12CH0070_003s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0078,UFMu-06118_6,13TM,(UFMu-06118)S1,NULL,12CH0070_006s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0079,UFMu-06118_5,13TM,(UFMu-06118)S1,NULL,12CH0070_005s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0080,UFMu-06118_1,13TM,(UFMu-06118)S1,NULL,12CH0070_001s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0081,UFMu-06118_4,13TM,(UFMu-06118)S1,NULL,12CH0070_004s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0082,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0083,UFMu-06118_7,13TM,(UFMu-06118)S1,NULL,12CH0070_007s,UFMu-06118,5,NULL,9,1,10,NULL,NULL,NLB,NULL,34
13TM0084,UFMu-00968_7,13TM,(UFMu-00968)S1,NULL,12CH0010_007s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0085,UFMu-00968_8,13TM,(UFMu-00968)S1,NULL,12CH0010_008s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0086,UFMu-00968_4,13TM,(UFMu-00968)S1,NULL,12CH0010_004s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0087,UFMu-00968_6,13TM,(UFMu-00968)S1,NULL,12CH0010_006s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0088,UFMu-00968_9,13TM,(UFMu-00968)S1,NULL,12CH0010_009s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0089,UFMu-00968_2,13TM,(UFMu-00968)S1,NULL,12CH0010_002s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0090,UFMu-00968_5,13TM,(UFMu-00968)S1,NULL,12CH0010_005s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0091,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0092,UFMu-00968_3,13TM,(UFMu-00968)S1,NULL,12CH0010_003s,UFMu-00968,5,NULL,10,1,10,NULL,NULL,NLB,NULL,34
13TM0093,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0094,UFMu-07438_4,13TM,(UFMu-07438)S1,NULL,12CH0098_004s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0095,UFMu-07438_3,13TM,(UFMu-07438)S1,NULL,12CH0098_003s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0096,UFMu-07438_8,13TM,(UFMu-07438)S1,NULL,12CH0098_008s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0097,UFMu-07438_7,13TM,(UFMu-07438)S1,NULL,12CH0098_007s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0098,UFMu-07438_1,13TM,(UFMu-07438)S1,NULL,12CH0098_001s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0099,UFMu-07438_5,13TM,(UFMu-07438)S1,NULL,12CH0098_005s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0100,UFMu-07438_6,13TM,(UFMu-07438)S1,NULL,12CH0098_006s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0101,UFMu-07438_2,13TM,(UFMu-07438)S1,NULL,12CH0098_002s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0102,UFMu-07438_9,13TM,(UFMu-07438)S1,NULL,12CH0098_009s,UFMu-07438,5,NULL,11,1,10,NULL,NULL,NLB,NULL,34
13TM0103,UFMu-08088_5,13TM,(UFMu-08088)S1,NULL,12CH0108_005s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0104,UFMu-08088_10,13TM,(UFMu-08088)S1,NULL,12CH0108_010s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0105,UFMu-08088_9,13TM,(UFMu-08088)S1,NULL,12CH0108_009s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0106,UFMu-08088_7,13TM,(UFMu-08088)S1,NULL,12CH0108_007s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0107,UFMu-08088_2,13TM,(UFMu-08088)S1,NULL,12CH0108_002s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0108,UFMu-08088_1,13TM,(UFMu-08088)S1,NULL,12CH0108_001s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0109,UFMu-08088_11,13TM,(UFMu-08088)S1,NULL,12CH0108_011s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0110,UFMu-08088_6,13TM,(UFMu-08088)S1,NULL,12CH0108_006s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0111,UFMu-08088_3,13TM,(UFMu-08088)S1,NULL,12CH0108_003s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0112,UFMu-08088_4,13TM,(UFMu-08088)S1,NULL,12CH0108_004s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0113,UFMu-08088_8,13TM,(UFMu-08088)S1,NULL,12CH0108_008s,UFMu-08088,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0114,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,12,1,10,NULL,NULL,NLB,NULL,34
13TM0115,UFMu-03184_9,13TM,(UFMu-03184)S1,NULL,12CH0043_009s,UFMu-03184,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0116,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0117,UFMu-03184_2,13TM,(UFMu-03184)S1,NULL,12CH0043_002s,UFMu-03184,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0118,UFMu-03184_6,13TM,(UFMu-03184)S1,NULL,12CH0043_006s,UFMu-03184,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0119,UFMu-03184_4,13TM,(UFMu-03184)S1,NULL,12CH0043_004s,UFMu-03184,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0120,UFMu-03184_5,13TM,(UFMu-03184)S1,NULL,12CH0043_005s,UFMu-03184,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0121,UFMu-03184_7,13TM,(UFMu-03184)S1,NULL,12CH0043_007s,UFMu-03184,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0122,UFMu-03184_8,13TM,(UFMu-03184)S1,NULL,12CH0043_008s,UFMu-03184,5,NULL,13,1,10,NULL,NULL,NLB,NULL,34
13TM0123,UFMu-02693_6,13TM,(UFMu-02693)S1,NULL,12CH0034_006s,UFMu-02693,5,NULL,14,1,10,NULL,NULL,NLB,NULL,34
13TM0124,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,14,1,10,NULL,NULL,NLB,NULL,34
13TM0125,UFMu-04211_1,13TM,(UFMu-04211)S1,NULL,12CH0051_001s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0126,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0127,UFMu-04211_4,13TM,(UFMu-04211)S1,NULL,12CH0051_004s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0128,UFMu-04211_7,13TM,(UFMu-04211)S1,NULL,12CH0051_007s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0129,UFMu-04211_8,13TM,(UFMu-04211)S1,NULL,12CH0051_008s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0130,UFMu-04211_3,13TM,(UFMu-04211)S1,NULL,12CH0051_003s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0131,UFMu-04211_5,13TM,(UFMu-04211)S1,NULL,12CH0051_005s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0132,UFMu-04211_6,13TM,(UFMu-04211)S1,NULL,12CH0051_006s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0133,UFMu-04211_9,13TM,(UFMu-04211)S1,NULL,12CH0051_009s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0134,UFMu-04211_2,13TM,(UFMu-04211)S1,NULL,12CH0051_002s,UFMu-04211,5,NULL,15,1,10,NULL,NULL,NLB,NULL,34
13TM0135,UFMu-01469_4,13TM,(UFMu-01469)S1,NULL,12CH0017_004s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0136,UFMu-01469_2,13TM,(UFMu-01469)S1,NULL,12CH0017_002s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0137,UFMu-01469_12,13TM,(UFMu-01469)S1,NULL,12CH0017_012s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0138,UFMu-01469_1,13TM,(UFMu-01469)S1,NULL,12CH0017_001s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0139,UFMu-01469_3,13TM,(UFMu-01469)S1,NULL,12CH0017_003s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0140,UFMu-01469_8,13TM,(UFMu-01469)S1,NULL,12CH0017_008s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0141,UFMu-01469_9,13TM,(UFMu-01469)S1,NULL,12CH0017_009s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0142,UFMu-01469_5,13TM,(UFMu-01469)S1,NULL,12CH0017_005s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0143,W22,13TM,W22,NULL,12CH0114_001b,W22,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0144,UFMu-01469_11,13TM,(UFMu-01469)S1,NULL,12CH0017_011s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0145,UFMu-01469_10,13TM,(UFMu-01469)S1,NULL,12CH0017_010s,UFMu-01469,5,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0146,UFMu-01469_7,13TM,(UFMu-01469)S1,NULL,12CH0017_007s,UFMu-01469,6,NULL,16,1,10,NULL,NULL,NLB,NULL,34
13TM0147,UFMu-07008_2,13TM,(UFMu-07008)S1,NULL,12CH0090_002s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0148,UFMu-07008_5,13TM,(UFMu-07008)S1,NULL,12CH0090_005s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0149,W22,13TM,W22,NULL,12CH0114_001b,W22,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0150,UFMu-07008_9,13TM,(UFMu-07008)S1,NULL,12CH0090_009s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0151,UFMu-07008_3,13TM,(UFMu-07008)S1,NULL,12CH0090_003s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0152,UFMu-07008_8,13TM,(UFMu-07008)S1,NULL,12CH0090_008s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0153,UFMu-07008_1,13TM,(UFMu-07008)S1,NULL,12CH0090_001s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0154,UFMu-07008_10,13TM,(UFMu-07008)S1,NULL,12CH0090_010s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0155,UFMu-07008_4,13TM,(UFMu-07008)S1,NULL,12CH0090_004s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0156,UFMu-07008_11,13TM,(UFMu-07008)S1,NULL,12CH0090_011s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0157,UFMu-07008_6,13TM,(UFMu-07008)S1,NULL,12CH0090_006s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0158,UFMu-07008_7,13TM,(UFMu-07008)S1,NULL,12CH0090_007s,UFMu-07008,6,NULL,17,1,10,NULL,NULL,NLB,NULL,34
13TM0159,W22,13TM,W22,NULL,12CH0114_001b,W22,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0160,UFMu-04443_1,13TM,(UFMu-04443)S1,NULL,12CH0054_001s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0161,UFMu-04443_7,13TM,(UFMu-04443)S1,NULL,12CH0054_007s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0162,UFMu-04443_8,13TM,(UFMu-04443)S1,NULL,12CH0054_008s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0163,UFMu-04443_5,13TM,(UFMu-04443)S1,NULL,12CH0054_005s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0164,UFMu-04443_4,13TM,(UFMu-04443)S1,NULL,12CH0054_004s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0165,UFMu-04443_11,13TM,(UFMu-04443)S1,NULL,12CH0054_011s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0166,UFMu-04443_6,13TM,(UFMu-04443)S1,NULL,12CH0054_006s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0167,UFMu-04443_10,13TM,(UFMu-04443)S1,NULL,12CH0054_010s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0168,UFMu-04443_12,13TM,(UFMu-04443)S1,NULL,12CH0054_012s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0169,UFMu-04443_2,13TM,(UFMu-04443)S1,NULL,12CH0054_002s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0170,UFMu-04443_3,13TM,(UFMu-04443)S1,NULL,12CH0054_003s,UFMu-04443,6,NULL,18,1,10,NULL,NULL,NLB,NULL,34
13TM0171,UFMu-01129_1,13TM,(UFMu-01129)S1,NULL,12CH0012_001s,UFMu-01129,6,NULL,19,1,10,NULL,NULL,NLB,NULL,34
13TM0172,W22,13TM,W22,NULL,12CH0114_001b,W22,6,NULL,19,1,10,NULL,NULL,NLB,NULL,34
13TM0173,UFMu-01129_4,13TM,(UFMu-01129)S1,NULL,12CH0012_004s,UFMu-01129,6,NULL,19,1,10,NULL,NULL,NLB,NULL,34
