04NC3615_005x,04NC3615_005,04NC3615,04NC,NULL,3615,NULL,cross,NULL,B73,NULL,B73/[60-7],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3615_006x,04NC3615_006,04NC3615,04NC,NULL,3615,NULL,cross,NULL,B73,NULL,B73/[60-10],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3615_007x,04NC3615_007,04NC3615,04NC,NULL,3615,NULL,cross,NULL,B73,NULL,B73/[60-11],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3615_008x,04NC3615_008,04NC3615,04NC,NULL,3615,NULL,cross,NULL,B73,NULL,B73/[60-12],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3616_001x,04NC3616_001,04NC3616,04NC,NULL,3616,NULL,cross,NULL,B73,NULL,B73/[60-13],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3616_002x,04NC3616_002,04NC3616,04NC,NULL,3616,NULL,cross,NULL,B73,NULL,B73/[60-14],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3616_003x,04NC3616_003,04NC3616,04NC,NULL,3616,NULL,cross,NULL,B73,NULL,B73/[60-15],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3616_004x,04NC3616_004,04NC3616,04NC,NULL,3616,NULL,cross,NULL,B73,NULL,B73/[60-17],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3616_005x,04NC3616_005,04NC3616,04NC,NULL,3616,NULL,cross,NULL,B73,NULL,B73/[60-18],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3616_006x,04NC3616_006,04NC3616,04NC,NULL,3616,NULL,cross,NULL,B73,NULL,B73/[60-19],NULL,15,NULL,P33_Et3 #60,NULL,NULL
04NC3617_001x,04NC3617_001,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-1],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3617_002x,04NC3617_002,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-3],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3617_003x,04NC3617_003,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-5],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3617_004x,04NC3617_004,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-6],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3617_005x,04NC3617_005,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-7],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3617_006x,04NC3617_006,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-8],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3617_007x,04NC3617_007,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-9],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3617_008x,04NC3617_008,04NC3617,04NC,NULL,3617,NULL,cross,NULL,B73,NULL,B73/[58-10],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3619_001x,04NC3619_001,04NC3619,04NC,NULL,3619,NULL,cross,NULL,B73,NULL,B73/[58-11],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3619_002x,04NC3619_002,04NC3619,04NC,NULL,3619,NULL,cross,NULL,B73,NULL,B73/[58-12],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3619_003x,04NC3619_003,04NC3619,04NC,NULL,3619,NULL,cross,NULL,B73,NULL,B73/[58-13],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3619_004x,04NC3619_004,04NC3619,04NC,NULL,3619,NULL,cross,NULL,B73,NULL,B73/[58-15],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3619_005x,04NC3619_005,04NC3619,04NC,NULL,3619,NULL,cross,NULL,B73,NULL,B73/[58-16],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3619_006x,04NC3619_006,04NC3619,04NC,NULL,3619,NULL,cross,NULL,B73,NULL,B73/[58-17],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_001x,04NC3620_001,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-19],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_002x,04NC3620_002,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-20],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_003x,04NC3620_003,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-22],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_004x,04NC3620_004,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-24],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_005x,04NC3620_005,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-25],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_006x,04NC3620_006,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-26],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_007x,04NC3620_007,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-27],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3620_008x,04NC3620_008,04NC3620,04NC,NULL,3620,NULL,cross,NULL,B73,NULL,B73/[58-28],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3621_001x,04NC3621_001,04NC3621,04NC,NULL,3621,NULL,cross,NULL,B73,NULL,B73/[58-29],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3621_002x,04NC3621_002,04NC3621,04NC,NULL,3621,NULL,cross,NULL,B73,NULL,B73/[58-30],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3621_003x,04NC3621_003,04NC3621,04NC,NULL,3621,NULL,cross,NULL,B73,NULL,B73/[58-32],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3621_004x,04NC3621_004,04NC3621,04NC,NULL,3621,NULL,cross,NULL,B73,NULL,B73/[58-33],NULL,15,NULL,P33_Et1 #58,NULL,NULL
04NC3623_001x,04NC3623_001,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-1],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3623_002x,04NC3623_002,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-2],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3623_003x,04NC3623_003,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-4],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3623_004x,04NC3623_004,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-5],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3623_005x,04NC3623_005,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-7],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3623_006x,04NC3623_006,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-8],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3623_007x,04NC3623_007,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-10],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3623_008x,04NC3623_008,04NC3623,04NC,NULL,3623,NULL,cross,NULL,B73,NULL,B73/[31-11],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3624_001x,04NC3624_001,04NC3624,04NC,NULL,3624,NULL,cross,NULL,B73,NULL,B73/[31-12],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3625_001x,04NC3625_001,04NC3625,04NC,NULL,3625,NULL,cross,NULL,B73,NULL,B73/[29-1],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3625_002x,04NC3625_002,04NC3625,04NC,NULL,3625,NULL,cross,NULL,B73,NULL,B73/[29-2],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3625_003x,04NC3625_003,04NC3625,04NC,NULL,3625,NULL,cross,NULL,B73,NULL,B73/[29-3],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3625_004x,04NC3625_004,04NC3625,04NC,NULL,3625,NULL,cross,NULL,B73,NULL,B73/[29-4],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3625_005x,04NC3625_005,04NC3625,04NC,NULL,3625,NULL,cross,NULL,B73,NULL,B73/[29-5],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3625_006x,04NC3625_006,04NC3625,04NC,NULL,3625,NULL,cross,NULL,B73,NULL,B73/[29-6],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3625_007x,04NC3625_007,04NC3625,04NC,NULL,3625,NULL,cross,NULL,B73,NULL,B73/[29-9],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3626_003x,04NC3626_003,04NC3626,04NC,NULL,3624,NULL,cross,NULL,B73,NULL,B73/[31-15],NULL,15,NULL,P30_Et3 #31,NULL,NULL
04NC3627_001x,04NC3627_001,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-11],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_002x,04NC3627_002,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-12],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_003x,04NC3627_003,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-13],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_004x,04NC3627_004,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-14],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_005x,04NC3627_005,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-15],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_006x,04NC3627_006,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-16],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_007x,04NC3627_007,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-17],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_008x,04NC3627_008,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-18],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3627_009x,04NC3627_009,04NC3627,04NC,NULL,3627,NULL,cross,NULL,B73,NULL,B73/[29-20],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_001x,04NC3628_001,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-23],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_002x,04NC3628_002,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-24],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_003x,04NC3628_003,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-25],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_004x,04NC3628_004,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-27],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_005x,04NC3628_005,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-28],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_006x,04NC3628_006,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-30],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_007x,04NC3628_007,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-31],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_008x,04NC3628_008,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-34],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3628_009x,04NC3628_009,04NC3628,04NC,NULL,3628,NULL,cross,NULL,B73,NULL,B73/[29-35],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3629_001x,04NC3629_001,04NC3629,04NC,NULL,3629,NULL,cross,NULL,B73,NULL,B73/[29-36],NULL,15,NULL,P30_Et1 #31,NULL,NULL
04NC3629_002x,04NC3629_002,04NC3629,04NC,NULL,3629,NULL,cross,NULL,B73,NULL,B73/[29-37],NULL,15,NULL,P30_Et1 #31,NULL,NULL
