09AR0185,NULL,09AR,TBBC3_38_19E_0102F_140,TBBC3_38_19E,09PN0154_003s,NULL,14,CU-185,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0186,NULL,09AR,TBBC3_38_19E_0102F_142,TBBC3_38_19E,09PN0154_005s,NULL,14,CU-186,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0187,NULL,09AR,TBBC3_38_19E_0102F_164,TBBC3_38_19E,09PN0155_009s,NULL,14,CU-187,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0188,NULL,09AR,TBBC3_38_19E_0102F_166,TBBC3_38_19E,09PN0155_011s,NULL,14,CU-188,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0189,NULL,09AR,TBBC3_38_19E_0102F_180,TBBC3_38_19E,09PN0156_007s,NULL,14,CU-189,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0190,NULL,09AR,TBBC3_38_19E_0102F_208,TBBC3_38_19E,09PN0158_001s,NULL,14,CU-190,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0191,NULL,09AR,TBBC3_38_19E_0103E_031,TBBC3_38_19E,09PN0160_010s,NULL,14,CU-191,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0192,NULL,09AR,TBBC3_38_19E_0103E_042,TBBC3_38_19E,09PN0161_002s,NULL,14,CU-192,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0193,NULL,09AR,TBBC3_38_19E_0103E_043,TBBC3_38_19E,09PN0161_003s,NULL,14,CU-193,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0194,NULL,09AR,TBBC3_38_19E_0103E_054,TBBC3_38_19E,09PN0161_014s,NULL,14,CU-194,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0195,NULL,09AR,TBBC3_38_19E_0103E_057,TBBC3_38_19E,09PN0161_017s,NULL,14,CU-195,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0196,NULL,09AR,TBBC3_38_19E_0103E_076,TBBC3_38_19E,09PN0163_006s,NULL,14,CU-196,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0197,NULL,09AR,TBBC3_38_19E_0103E_106,TBBC3_38_19E,09PN0164_018s,NULL,15,CU-197,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0198,NULL,09AR,TBBC3_38_19E_0103E_155,TBBC3_38_19E,09PN0168_003s,NULL,15,CU-198,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0199,NULL,09AR,TBBC3_38_19E_0103E_162,TBBC3_38_19E,09PN0168_010s,NULL,15,CU-199,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0200,NULL,09AR,TBBC3_38_19E_0103E_182,TBBC3_38_19E,09PN0169_016s,NULL,15,CU-200,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0201,NULL,09AR,TBBC3_38_19E_0104B_001,TBBC3_38_19E,09PN0171_001s,NULL,15,CU-201,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0202,NULL,09AR,TBBC3_38_19E_0104B_032,TBBC3_38_19E,09PN0172_014s,NULL,15,CU-202,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0203,NULL,09AR,TBBC3_38_19E_0104B_044,TBBC3_38_19E,09PN0173_008s,NULL,15,CU-203,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0204,NULL,09AR,TBBC3_38_19E_0104B_084,TBBC3_38_19E,09PN0175_015s,NULL,15,CU-204,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0205,NULL,09AR,TBBC3_38_19E_0104B_090,TBBC3_38_19E,09PN0175_021s,NULL,15,CU-205,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0206,NULL,09AR,TBBC3_38_19E_0104B_097,TBBC3_38_19E,09PN0176_006s,NULL,15,CU-206,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0207,NULL,09AR,TBBC3_38_19E_0104B_100,TBBC3_38_19E,09PN0176_009s,NULL,15,CU-207,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0208,NULL,09AR,TBBC3_38_19E_0104B_106,TBBC3_38_19E,09PN0176_015s,NULL,15,CU-208,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0209,NULL,09AR,TBBC3_38_19E_0105C_001,TBBC3_38_19E,09PN0183_001s,NULL,15,CU-209,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0210,NULL,09AR,TBBC3_38_19E_0105C_003,TBBC3_38_19E,09PN0183_003s,NULL,15,CU-210,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0211,NULL,09AR,TBBC3_38_19E_0105C_005,TBBC3_38_19E,09PN0183_005s,NULL,16,CU-211,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0212,NULL,09AR,TBBC3_38_19E_0105C_007,TBBC3_38_19E,09PN0183_007s,NULL,16,CU-212,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0213,NULL,09AR,TBBC3_38_19E_0105C_011,TBBC3_38_19E,09PN0183_011s,NULL,16,CU-213,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0214,NULL,09AR,TBBC3_38_19E_0105C_032,TBBC3_38_19E,09PN0185_008s,NULL,16,CU-214,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0215,NULL,09AR,TBBC3_38_19E_0105C_045,TBBC3_38_19E,09PN0186_013s,NULL,16,CU-215,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0216,NULL,09AR,TBBC3_38_19E_0105C_046,TBBC3_38_19E,09PN0186_014s,NULL,16,CU-216,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0217,NULL,09AR,TBBC3_38_19E_0105C_056,TBBC3_38_19E,09PN0187_009s,NULL,16,CU-217,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0218,NULL,09AR,TBBC3_38_19E_0105C_139,TBBC3_38_19E,09PN0192_014s,NULL,16,CU-218,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0219,NULL,09AR,TBBC3_38_19E_0105C_167,TBBC3_38_19E,09PN0193_017s,NULL,16,CU-219,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0220,NULL,09AR,TBBC3_38_19E_0105C_171,TBBC3_38_19E,09PN0194_003s,NULL,16,CU-220,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0221,NULL,09AR,TBBC3_38_19E_0105H_009,TBBC3_38_19E,09PN0195_009s,NULL,16,CU-221,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0222,NULL,09AR,TBBC3_38_19E_0105H_045,TBBC3_38_19E,09PN0197_014s,NULL,16,CU-222,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0223,NULL,09AR,TBBC3_38_19E_0105H_046,TBBC3_38_19E,09PN0198_001s,NULL,16,CU-223,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0224,NULL,09AR,TBBC3_38_19E_0105H_065,TBBC3_38_19E,09PN0199_005s,NULL,16,CU-224,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0225,NULL,09AR,TBBC3_38_19E_0105H_082,TBBC3_38_19E,09PN0201_007s,NULL,17,CU-225,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0226,NULL,09AR,TBBC3_38_19E_0105H_095,TBBC3_38_19E,09PN0202_008s,NULL,17,CU-226,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0227,NULL,09AR,TBBC3_38_19E_0105H_138,TBBC3_38_19E,09PN0206_005s,NULL,17,CU-227,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0228,NULL,09AR,TBBC3_38_19E_0106G_023,TBBC3_38_19E,09PN0209_001s,NULL,17,CU-228,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0229,NULL,09AR,TBBC3_38_19E_0106G_049,TBBC3_38_19E,09PN0210_013s,NULL,17,CU-229,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0230,NULL,09AR,TBBC3_38_19E_0106G_065,TBBC3_38_19E,09PN0211_013s,NULL,17,CU-230,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0231,NULL,09AR,TBBC3_38_19E_0106G_067,TBBC3_38_19E,09PN0211_015s,NULL,17,CU-231,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0232,NULL,09AR,TBBC3_38_19E_0106G_082,TBBC3_38_19E,09PN0212_012s,NULL,17,CU-232,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0233,NULL,09AR,TBBC3_38_19E_0106G_104,TBBC3_38_19E,09PN0214_010s,NULL,17,CU-233,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0234,NULL,09AR,TBBC3_38_19E_0106G_106,TBBC3_38_19E,09PN0215_001s,NULL,17,CU-234,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0235,NULL,09AR,TBBC3_38_19E_0106G_124,TBBC3_38_19E,09PN0216_010s,NULL,17,CU-235,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0236,NULL,09AR,TBBC3_38_19E_0106G_125,TBBC3_38_19E,09PN0216_011s,NULL,17,CU-236,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0237,NULL,09AR,TBBC3_38_19E_0106G_142,TBBC3_38_19E,09PN0217_013s,NULL,17,CU-237,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0238,NULL,09AR,TBBC3_38_19E_0106G_156,TBBC3_38_19E,09PN0218_011s,NULL,17,CU-238,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0239,NULL,09AR,TBBC3_38_19E_0107C_021,TBBC3_38_19E,09PN0220_007s,NULL,18,CU-239,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0240,NULL,09AR,TBBC3_38_19E_0107C_029,TBBC3_38_19E,09PN0221_001s,NULL,18,CU-240,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0241,NULL,09AR,TBBC3_38_19E_0107C_042,TBBC3_38_19E,09PN0221_014s,NULL,18,CU-241,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0242,NULL,09AR,TBBC3_38_19E_0107C_070,TBBC3_38_19E,09PN0226_003s,NULL,18,CU-242,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0243,NULL,09AR,TBBC3_38_19E_0107C_078,TBBC3_38_19E,09PN0226_011s,NULL,18,CU-243,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0244,NULL,09AR,TBBC3_38_19E_0107C_122,TBBC3_38_19E,09PN0230_014s,NULL,18,CU-244,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0245,NULL,09AR,TBBC3_38_19E_0107C_124,TBBC3_38_19E,09PN0230_016s,NULL,18,CU-245,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0246,NULL,09AR,TBBC3_38_19E_0108H_005,TBBC3_38_19E,09PN0231_005s,NULL,18,CU-246,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0247,NULL,09AR,TBBC3_38_19E_0108H_019,TBBC3_38_19E,09PN0232_004s,NULL,18,CU-247,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0248,NULL,09AR,TBBC3_38_19E_0108H_049,TBBC3_38_19E,09PN0234_009s,NULL,18,CU-248,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0249,NULL,09AR,TBBC3_38_19E_0108H_055,TBBC3_38_19E,09PN0235_003s,NULL,18,CU-249,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0250,NULL,09AR,TBBC3_38_19E_0108H_082,TBBC3_38_19E,09PN0237_005s,NULL,18,CU-250,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0251,NULL,09AR,TBBC3_38_19E_0108H_087,TBBC3_38_19E,09PN0237_010s,NULL,18,CU-251,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0252,NULL,09AR,TBBC3_38_19E_0108H_121,TBBC3_38_19E,09PN0239_012s,NULL,18,CU-252,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0253,NULL,09AR,TBBC3_38_19E_0108H_125,TBBC3_38_19E,09PN0239_016s,NULL,19,CU-253,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0254,NULL,09AR,TBBC3_38_19E_0108H_127,TBBC3_38_19E,09PN0239_018s,NULL,19,CU-254,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0255,NULL,09AR,TBBC3_38_19E_0108H_137,TBBC3_38_19E,09PN0240_010s,NULL,19,CU-255,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0256,NULL,09AR,TBBC3_38_19E_0108H_157,TBBC3_38_19E,09PN0241_014s,NULL,19,CU-256,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0257,NULL,09AR,TBBC3_38_19E_0108H_163,TBBC3_38_19E,09PN0242_004s,NULL,19,CU-257,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0258,NULL,09AR,TBBC3_38_19E_0108H_169,TBBC3_38_19E,09PN0242_010s,NULL,19,CU-258,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0259,NULL,09AR,TBBC3_38_19E_0108H_174,TBBC3_38_19E,09PN0242_015s,NULL,19,CU-259,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0260,NULL,09AR,TBBC3_38_19E_0110E_013,TBBC3_38_19E,09PN0244_001s,NULL,19,CU-260,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0261,NULL,09AR,TBBC3_38_19E_0110E_016,TBBC3_38_19E,09PN0244_004s,NULL,19,CU-261,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0262,NULL,09AR,TBBC3_38_19E_0110E_037,TBBC3_38_19E,09PN0245_011s,NULL,19,CU-262,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0263,NULL,09AR,TBBC3_38_19E_0110E_039,TBBC3_38_19E,09PN0245_013s,NULL,19,CU-263,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0264,NULL,09AR,TBBC3_38_19E_0110E_065,TBBC3_38_19E,09PN0247_013s,NULL,19,CU-264,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0265,NULL,09AR,TBBC3_38_19E_0110E_090,TBBC3_38_19E,09PN0249_009s,NULL,19,CU-265,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0266,NULL,09AR,TBBC3_38_19E_0110E_108,TBBC3_38_19E,09PN0251_003s,NULL,19,CU-266,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0267,NULL,09AR,TBBC3_38_19E_0110E_133,TBBC3_38_19E,09PN0253_001s,NULL,20,CU-267,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0268,NULL,09AR,TBBC3_38_19E_0110E_157,TBBC3_38_19E,09PN0254_010s,NULL,20,CU-268,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0269,NULL,09AR,TBBC3_38_19E_0110H_018,TBBC3_38_19E,09PN0256_002s,NULL,20,CU-269,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0270,NULL,09AR,TBBC3_38_19E_0110H_094,TBBC3_38_19E,09PN0260_015s,NULL,20,CU-270,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0271,NULL,09AR,TBBC3_38_19E_0110H_115,TBBC3_38_19E,09PN0261_018s,NULL,20,CU-271,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0272,NULL,09AR,TBBC3_38_19E_0110H_125,TBBC3_38_19E,09PN0262_008s,NULL,20,CU-272,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0273,NULL,09AR,TBBC3_38_19E_0110H_142,TBBC3_38_19E,09PN0263_009s,NULL,20,CU-273,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0274,NULL,09AR,TBBC3_38_19E_0110H_181,TBBC3_38_19E,09PN0265_010s,NULL,20,CU-274,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0275,NULL,09AR,TBBC3_38_19E_0110H_189,TBBC3_38_19E,09PN0266_002s,NULL,20,CU-275,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0276,NULL,09AR,TBBC3_38_19E_0110H_193,TBBC3_38_19E,09PN0266_006s,NULL,20,CU-276,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0277,NULL,09AR,TBBC3_38_19E_0110H_200,TBBC3_38_19E,09PN0266_013s,NULL,20,CU-277,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0278,NULL,09AR,TBBC3_38_19E_0111B_003,TBBC3_38_19E,09PN0267_003s,NULL,20,CU-278,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0279,NULL,09AR,TBBC3_38_19E_0111B_010,TBBC3_38_19E,09PN0267_010s,NULL,20,CU-279,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0280,NULL,09AR,TBBC3_38_19E_0111B_011,TBBC3_38_19E,09PN0267_011s,NULL,20,CU-280,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0281,NULL,09AR,TBBC3_38_19E_0111B_016,TBBC3_38_19E,09PN0267_016s,NULL,21,CU-281,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0282,NULL,09AR,TBBC3_38_19E_0111B_019,TBBC3_38_19E,09PN0268_001s,NULL,21,CU-282,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0283,NULL,09AR,TBBC3_38_19E_0111B_067,TBBC3_38_19E,09PN0270_009s,NULL,21,CU-283,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0284,NULL,09AR,TBBC3_38_19E_0111B_068,TBBC3_38_19E,09PN0270_010s,NULL,21,CU-284,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0285,NULL,09AR,TBBC3_38_19E_0111B_085,TBBC3_38_19E,09PN0271_012s,NULL,21,CU-285,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0286,NULL,09AR,TBBC3_38_19E_0111B_091,TBBC3_38_19E,09PN0272_001s,NULL,21,CU-286,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0287,NULL,09AR,TBBC3_38_19E_0111B_100,TBBC3_38_19E,09PN0272_010s,NULL,21,CU-287,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0288,NULL,09AR,TBBC3_38_19E_0111B_116,TBBC3_38_19E,09PN0273_012s,NULL,21,CU-288,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0289,NULL,09AR,TBBC3_38_19E_0111B_136,TBBC3_38_19E,09PN0274_016s,NULL,21,CU-289,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0290,NULL,09AR,TBBC3_38_19E_0111B_192,TBBC3_38_19E,09PN0278_002s,NULL,21,CU-290,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0291,NULL,09AR,TBBC3_38_19E_0111B_198,TBBC3_38_19E,09PN0278_008s,NULL,21,CU-291,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0292,NULL,09AR,TBBC3_38_19E_0112G_002,TBBC3_38_19E,09PN0279_002s,NULL,21,CU-292,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0293,NULL,09AR,TBBC3_38_19E_0112G_012,TBBC3_38_19E,09PN0279_012s,NULL,21,CU-293,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0294,NULL,09AR,TBBC3_38_19E_0112G_017,TBBC3_38_19E,09PN0280_001s,NULL,21,CU-294,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0295,NULL,09AR,TBBC3_38_19E_0112G_026,TBBC3_38_19E,09PN0280_010s,NULL,22,CU-295,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0296,NULL,09AR,TBBC3_38_19E_0112G_046,TBBC3_38_19E,09PN0281_009s,NULL,22,CU-296,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0297,NULL,09AR,TBBC3_38_19E_0112G_052,TBBC3_38_19E,09PN0281_015s,NULL,22,CU-297,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0298,NULL,09AR,TBBC3_38_19E_0112G_072,TBBC3_38_19E,09PN0283_004s,NULL,22,CU-298,NULL,NULL,25,NULL,NULL,NULL,NULL,34
09AR0299,NULL,09AR,TBBC3_38_19E_0112G_093,TBBC3_38_19E,09PN0284_005s,NULL,22,CU-299,NULL,NULL,25,NULL,NULL,NULL,NULL,34
