11TR2058,NULL,11TR,(09TF2197_009s)S2,NULL,10CH0265_004s,NULL,M6,NULL,4,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2059,NULL,11TR,(09TF2046_006s)S2,NULL,10CH0079_003s,NULL,M6,NULL,4,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2060,NULL,11TR,(09TF2213_005s)S2,NULL,10CH0282_001s,NULL,M6,NULL,4,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2061,NULL,11TR,(09TF2047_012s)S2,NULL,10CH0080_002s,NULL,M6,NULL,4,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2062,NULL,11TR,(09TF2098_005s)S2,NULL,10CH0159_002s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2063,1.02b73,11TR,(09TF2016_010s)S2,NULL,10CH0064_001s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2064,NULL,11TR,(09TF2219_008s)S2,NULL,10CH0287_003s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2065,NULL,11TR,(09TF2042_007s)S2,NULL,10CH0076_007s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2066,NULL,11TR,(09TF2222_007s)S2,NULL,10CH0292_001s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2067,NULL,11TR,(09TF2086_013s)S2,NULL,10CH0138_001s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2068,NULL,11TR,(09TF2028_015s)S2,NULL,10CH0068_003s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2069,NULL,11TR,(09TF2076_003s)S2,NULL,10CH0121_002s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2070,B73,11TR,NULL,NULL,10TI0013_001s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2071,NULL,11TR,(09TF2080_013s)S2,NULL,10CH0128_003s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2072,NULL,11TR,(09TF2083_006s)S2,NULL,10CH0133_004s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2073,NULL,11TR,(09TF2232_013s)S2,NULL,10CH0304_003s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2074,NULL,11TR,(09TF2228_007s)S2,NULL,10CH0298_003s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2075,1.02tx303,11TR,(09TF2002_006s)S2,NULL,10CH0061_004s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2076,NULL,11TR,(09TF2119_006s)S2,NULL,10CH0195_001s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2077,NULL,11TR,(09TF2136_005s)S2,NULL,10CH0212_006s,NULL,M6,NULL,5,1,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2078,NULL,11TR,(09TF2193_006s)S2,NULL,10CH0262_002s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2079,NULL,11TR,(09TF2225_008s)S2,NULL,10CH0295_002s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2080,NULL,11TR,(09TF2201_005s)S2,NULL,10CH0269_001s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2081,NULL,11TR,(09TF2187_005s)S2,NULL,10CH0251_004s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
11TR2082,NULL,11TR,(09TF2038_008s)S2,NULL,10CH0074_003s,NULL,M6,NULL,2,2,10,NULL,NULL,Evaluate fixed recombinants for rust 1.02,NULL,34
