08K0823,NULL,08K,(B73؋i11)S5,Z012E0126,NULL,07A4835,19,39,3,NULL,NULL,12,NULL,Trial,range:10 plot:39 orientation:N;,3
08K0824,NULL,08K,(B73؋i11)S5,Z012E0034,NULL,07A3209,20,39,3,NULL,NULL,12,NULL,Trial,range:10 plot:39 orientation:S;,3
08K0825,NULL,08K,(B73؋i11)S5,Z012E0173,NULL,07A4865,19,38,3,NULL,NULL,12,NULL,Trial,range:10 plot:38 orientation:N;,3
08K0826,NULL,08K,(B73؋i11)S5,Z012E0138,NULL,07A1730,20,38,3,NULL,NULL,12,NULL,Trial,range:10 plot:38 orientation:S;,3
08K0827,NULL,08K,(B73؋i11)S5,Z012E0182,NULL,07A2204,19,37,3,NULL,NULL,12,NULL,Trial,range:10 plot:37 orientation:N;,3
08K0828,NULL,08K,(B73؋i11)S5,Z012E0120,NULL,06A6011,20,37,3,NULL,NULL,12,NULL,Trial,range:10 plot:37 orientation:S;,3
08K0829,NULL,08K,(B73؋i11)S5,Z012E0060,NULL,07A3303,19,36,3,NULL,NULL,12,NULL,Trial,range:10 plot:36 orientation:N;,3
08K0830,NULL,08K,(B73؋i11)S5,Z012E0078,NULL,07A5120,20,36,3,NULL,NULL,12,NULL,Trial,range:10 plot:36 orientation:S;,3
08K0831,NULL,08K,(B73؋i11)S5,Z012E0179,NULL,07A4718,19,35,3,NULL,NULL,12,NULL,Trial,range:10 plot:35 orientation:N;,3
08K0832,NULL,08K,(B73؋i11)S5,Z012E0088,NULL,06A5919,20,35,3,NULL,NULL,12,NULL,Trial,range:10 plot:35 orientation:S;,3
08K0833,NULL,08K,(B73؋i11)S5,Z012E0016,NULL,07A0738,19,34,3,NULL,NULL,12,NULL,Trial,range:10 plot:34 orientation:N;,3
08K0834,NULL,08K,(B73؋i11)S5,Z012E0037,NULL,07A5590,20,34,3,NULL,NULL,12,NULL,Trial,range:10 plot:34 orientation:S;,3
08K0835,NULL,08K,(B73؋i11)S5,Z012E0168,NULL,06A5941,19,33,3,NULL,NULL,12,NULL,Trial,range:10 plot:33 orientation:N;,3
08K0836,NULL,08K,(B73؋i11)S5,Z012E0089,NULL,06A6024,20,33,3,NULL,NULL,12,NULL,Trial,range:10 plot:33 orientation:S;,3
08K0837,NULL,08K,Ki11,Z012E0202,NULL,JK08-149.1,19,32,3,NULL,NULL,12,NULL,Check,range:10 plot:32 orientation:N;,3
08K0838,NULL,08K,(B73؋i11)S5,Z012E0038,NULL,07A4046,20,32,4,NULL,NULL,12,NULL,Trial,range:10 plot:32 orientation:S;,3
08K0839,NULL,08K,(B73؋i11)S5,Z012E0022,NULL,06A5836,19,31,4,NULL,NULL,12,NULL,Trial,range:10 plot:31 orientation:N;,3
08K0840,NULL,08K,(B73؋i11)S5,Z012E0042,NULL,07A4720,20,31,4,NULL,NULL,12,NULL,Trial,range:10 plot:31 orientation:S;,3
08K0841,NULL,08K,(B73؋i11)S5,Z012E0091,NULL,07A1983,19,30,4,NULL,NULL,12,NULL,Trial,range:10 plot:30 orientation:N;,3
08K0842,NULL,08K,(B73؋i11)S5,Z012E0153,NULL,07A1258,20,30,4,NULL,NULL,12,NULL,Trial,range:10 plot:30 orientation:S;,3
08K0843,NULL,08K,(B73؋i11)S5,Z012E0119,NULL,07A1066,19,29,4,NULL,NULL,12,NULL,Trial,range:10 plot:29 orientation:N;,3
08K0844,NULL,08K,(B73؋i11)S5,Z012E0096,NULL,07A5891,20,29,4,NULL,NULL,12,NULL,Trial,range:10 plot:29 orientation:S;,3
08K0845,NULL,08K,(B73؋i11)S5,Z012E0036,NULL,07A4981,19,28,4,NULL,NULL,12,NULL,Trial,range:10 plot:28 orientation:N;,3
08K0846,NULL,08K,(B73؋i11)S5,Z012E0116,NULL,07A3619,20,28,4,NULL,NULL,12,NULL,Trial,range:10 plot:28 orientation:S;,3
08K0847,NULL,08K,(B73؋i11)S5,Z012E0183,NULL,07A3938,19,27,4,NULL,NULL,12,NULL,Trial,range:10 plot:27 orientation:N;,3
08K0848,NULL,08K,Ki11,Z012E0202,NULL,JK08-149.1,20,27,4,NULL,NULL,12,NULL,Check,range:10 plot:27 orientation:S;,3
08K0849,NULL,08K,B73,Z012E0201,NULL,JK06-D1 bulk,19,26,4,NULL,NULL,12,NULL,CheckB,range:10 plot:26 orientation:N;,3
08K0850,NULL,08K,(B73؋i11)S5,Z012E0015,NULL,07A4515,20,26,4,NULL,NULL,12,NULL,Trial,range:10 plot:26 orientation:S;,3
08K0851,NULL,08K,B73,Z012E0201,NULL,07PN0031,19,25,4,NULL,NULL,12,NULL,Check2,range:10 plot:25 orientation:N;,3
08K0852,NULL,08K,(B73؋i11)S5,Z012E0007,NULL,07A3739,20,25,4,NULL,NULL,12,NULL,Trial,range:10 plot:25 orientation:S;,3
08K0853,NULL,08K,(B73؋i11)S5,Z012E0033,NULL,07A2037,19,24,4,NULL,NULL,12,NULL,Trial,range:10 plot:24 orientation:N;,3
08K0854,NULL,08K,(B73؋i11)S5,Z012E0112,NULL,07A4963,20,24,4,NULL,NULL,12,NULL,Trial,range:10 plot:24 orientation:S;,3
08K0855,NULL,08K,(B73؋i11)S5,Z012E0132,NULL,07A4327,19,23,4,NULL,NULL,12,NULL,Trial,range:10 plot:23 orientation:N;,3
08K0856,NULL,08K,(B73؋i11)S5,Z012E0031,NULL,07A4853,20,23,4,NULL,NULL,12,NULL,Trial,range:10 plot:23 orientation:S;,3
08K0857,NULL,08K,(B73؋i11)S5,Z012E0008,NULL,07A4601,19,22,4,NULL,NULL,12,NULL,Trial,range:10 plot:22 orientation:N;,3
08K0858,NULL,08K,(B73؋i11)S5,Z012E0131,NULL,07A3707,20,22,5,NULL,NULL,12,NULL,Trial,range:10 plot:22 orientation:S;,3
08K0859,NULL,08K,(B73؋i11)S5,Z012E0045,NULL,07A4109,19,21,5,NULL,NULL,12,NULL,Trial,range:10 plot:21 orientation:N;,3
08K0860,NULL,08K,(B73؋i11)S5,Z012E0186,NULL,07A4480,20,21,5,NULL,NULL,12,NULL,Trial,range:10 plot:21 orientation:S;,3
08K0861,NULL,08K,(B73؋i11)S5,Z012E0080,NULL,07A4676,19,20,5,NULL,NULL,12,NULL,Trial,range:10 plot:20 orientation:N;,3
08K0862,NULL,08K,Ki11,Z012E0202,NULL,JK08-149.1,20,20,5,NULL,NULL,12,NULL,Check,range:10 plot:20 orientation:S;,3
08K0863,NULL,08K,(B73؋i11)S5,Z012E0099,NULL,07A4939,19,19,5,NULL,NULL,12,NULL,Trial,range:10 plot:19 orientation:N;,3
08K0864,NULL,08K,B73,Z012E0201,NULL,JK06-D1 bulk,20,19,5,NULL,NULL,12,NULL,CheckB,range:10 plot:19 orientation:S;,3
08K0865,NULL,08K,(B73؋i11)S5,Z012E0175,NULL,07A5829,19,18,5,NULL,NULL,12,NULL,Trial,range:10 plot:18 orientation:N;,3
08K0866,NULL,08K,(B73؋i11)S5,Z012E0011,NULL,06A6006,20,18,5,NULL,NULL,12,NULL,Trial,range:10 plot:18 orientation:S;,3
08K0867,NULL,08K,(B73؋i11)S5,Z012E0150,NULL,07A5239,19,17,5,NULL,NULL,12,NULL,Trial,range:10 plot:17 orientation:N;,3
08K0868,NULL,08K,(B73؋i11)S5,Z012E0102,NULL,07A1605,20,17,5,NULL,NULL,12,NULL,Trial,range:10 plot:17 orientation:S;  lesion mimic,3
08K0869,NULL,08K,(B73؋i11)S5,Z012E0155,NULL,07A3100,19,16,5,NULL,NULL,12,NULL,Trial,range:10 plot:16 orientation:N;,3
08K0870,NULL,08K,(B73؋i11)S5,Z012E0005,NULL,07A4617,20,16,5,NULL,NULL,12,NULL,Trial,range:10 plot:16 orientation:S;,3
08K0871,NULL,08K,(B73؋i11)S5,Z012E0189,NULL,06A5860,19,15,5,NULL,NULL,12,NULL,Trial,range:10 plot:15 orientation:N;,3
08K0872,NULL,08K,(B73؋i11)S5,Z012E0124,NULL,07A5713,20,15,5,NULL,NULL,12,NULL,Trial,range:10 plot:15 orientation:S;,3
08K0873,NULL,08K,(B73؋i11)S5,Z012E0115,NULL,07A1948,19,14,5,NULL,NULL,12,NULL,Trial,range:10 plot:14 orientation:N;,3
08K0874,NULL,08K,(B73؋i11)S5,Z012E0110,NULL,07A5809,20,14,5,NULL,NULL,12,NULL,Trial,range:10 plot:14 orientation:S;,3
08K0875,NULL,08K,(B73؋i11)S5,Z012E0154,NULL,07A5797,19,13,5,NULL,NULL,12,NULL,Trial,range:10 plot:13 orientation:N;,3
08K0876,NULL,08K,(B73؋i11)S5,Z012E0151,NULL,07A4514,20,13,5,NULL,NULL,12,NULL,Trial,range:10 plot:13 orientation:S;,3
08K0877,NULL,08K,(B73؋i11)S5,Z012E0041,NULL,07A2032,19,12,5,NULL,NULL,12,NULL,Trial,range:10 plot:12 orientation:N;,3
08K0878,NULL,08K,(B73؋i11)S5,Z012E0109,NULL,06A5838,20,12,6,NULL,NULL,12,NULL,Trial,range:10 plot:12 orientation:S;,3
08K0879,NULL,08K,(B73؋i11)S5,Z012E0014,NULL,07A1450,19,11,6,NULL,NULL,12,NULL,Trial,range:10 plot:11 orientation:N;,3
08K0880,NULL,08K,(B73؋i11)S5,Z012E0181,NULL,07A0498,20,11,6,NULL,NULL,12,NULL,Trial,range:10 plot:11 orientation:S;,3
08K0881,NULL,08K,(B73؋i11)S5,Z012E0136,NULL,07A0773,19,10,6,NULL,NULL,12,NULL,Trial,range:10 plot:10 orientation:N;,3
08K0882,NULL,08K,(B73؋i11)S5,Z012E0064,NULL,07A2133,20,10,6,NULL,NULL,12,NULL,Trial,range:10 plot:10 orientation:S;,3
08K0883,NULL,08K,(B73؋i11)S5,Z012E0158,NULL,07A5524,19,9,6,NULL,NULL,12,NULL,Trial,range:10 plot:9 orientation:N;,3
08K0884,NULL,08K,(B73؋i11)S5,Z012E0194,NULL,07A2141,20,9,6,NULL,NULL,12,NULL,Trial,range:10 plot:9 orientation:S;,3
08K0885,NULL,08K,(B73؋i11)S5,Z012E0157,NULL,07A5205,19,8,6,NULL,NULL,12,NULL,Trial,range:10 plot:8 orientation:N;,3
08K0886,NULL,08K,(B73؋i11)S5,Z012E0086,NULL,07A3876,20,8,6,NULL,NULL,12,NULL,Trial,range:10 plot:8 orientation:S;,3
08K0887,NULL,08K,B73,Z012E0201,NULL,JK06-D1 bulk,19,7,6,NULL,NULL,12,NULL,CheckB,range:10 plot:7 orientation:N;,3
08K0888,NULL,08K,(B73؋i11)S5,Z012E0066,NULL,07A4658,20,7,6,NULL,NULL,12,NULL,Trial,range:10 plot:7 orientation:S;,3
08K0889,NULL,08K,(B73؋i11)S5,Z012E0146,NULL,06A5809,19,6,6,NULL,NULL,12,NULL,Trial,range:10 plot:6 orientation:N;,3
08K0890,NULL,08K,(B73؋i11)S5,Z012E0024,NULL,07A5278,20,6,6,NULL,NULL,12,NULL,Trial,range:10 plot:6 orientation:S;,3
08K0891,NULL,08K,(B73؋i11)S5,Z012E0122,NULL,07A5841,19,5,6,NULL,NULL,12,NULL,Trial,range:10 plot:5 orientation:N;,3
08K0892,NULL,08K,(B73؋i11)S5,Z012E0085,NULL,07A1875,20,5,6,NULL,NULL,12,NULL,Trial,range:10 plot:5 orientation:S;,3
08K0893,NULL,08K,(B73؋i11)S5,Z012E0001,NULL,07A1352,19,4,6,NULL,NULL,12,NULL,Trial,range:10 plot:4 orientation:N;,3
08K0894,NULL,08K,(B73؋i11)S5,Z012E0067,NULL,07A1616,20,4,6,NULL,NULL,12,NULL,Trial,range:10 plot:4 orientation:S;,3
08K0895,NULL,08K,Ki11,Z012E0202,NULL,JK08-149.1,19,3,6,NULL,NULL,12,NULL,Check,range:10 plot:3 orientation:N;,3
08K0896,NULL,08K,(B73؋i11)S5,Z012E0108,NULL,07A1180,20,3,6,NULL,NULL,12,NULL,Trial,range:10 plot:3 orientation:S;,3
08K0897,NULL,08K,(B73؋i11)S5,Z012E0039,NULL,07A2215,19,2,6,NULL,NULL,12,NULL,Trial,range:10 plot:2 orientation:N;,3
08K0898,NULL,08K,(B73؋i11)S5,Z012E0065,NULL,07A3077,20,2,7,NULL,NULL,12,NULL,Trial,range:10 plot:2 orientation:S;,3
08K0899,NULL,08K,(B73؋i11)S5,Z012E0054,NULL,07A1316,19,1,7,NULL,NULL,12,NULL,Trial,range:10 plot:1 orientation:N;,3
08K0900,NULL,08K,Ki11,Z012E0202,NULL,JK08-149.1,20,1,7,NULL,NULL,12,NULL,Check,range:10 plot:1 orientation:S;,3
08K0901,NULL,08K,(B73؋i11)S5,Z012E0184,NULL,07A2736,21,1,7,NULL,NULL,12,NULL,Trial,range:11 plot:1 orientation:N;,3
08K0902,NULL,08K,(B73؋i11)S5,Z012E0035,NULL,07A3937,22,1,7,NULL,NULL,12,NULL,Trial,range:11 plot:1 orientation:S;,3
08K0903,NULL,08K,(B73؋i11)S5,Z012E0027,NULL,06A6026,21,2,7,NULL,NULL,12,NULL,Trial,range:11 plot:2 orientation:N;,3
08K0904,NULL,08K,(B73؋i11)S5,Z012E0111,NULL,07A0836,22,2,7,NULL,NULL,12,NULL,Trial,range:11 plot:2 orientation:S;,3
08K0905,NULL,08K,(B73؋i11)S5,Z012E0059,NULL,07A1972,21,3,7,NULL,NULL,12,NULL,Trial,range:11 plot:3 orientation:N;,3
08K0906,NULL,08K,(B73؋i11)S5,Z012E0149,NULL,07A4693,22,3,7,NULL,NULL,12,NULL,Trial,range:11 plot:3 orientation:S;,3
08K0907,NULL,08K,B73,Z012E0201,NULL,JK06-D1 bulk,21,4,7,NULL,NULL,12,NULL,CheckB,range:11 plot:4 orientation:N;,3
08K0908,NULL,08K,(B73؋i11)S5,Z012E0148,NULL,07A5702,22,4,7,NULL,NULL,12,NULL,Trial,range:11 plot:4 orientation:S;,3
08K0909,NULL,08K,(B73؋i11)S5,Z012E0172,NULL,07A4307,21,5,7,NULL,NULL,12,NULL,Trial,range:11 plot:5 orientation:N;,3
08K0910,NULL,08K,(B73؋i11)S5,Z012E0095,NULL,07A4462,22,5,7,NULL,NULL,12,NULL,Trial,range:11 plot:5 orientation:S;,3
08K0911,NULL,08K,(B73؋i11)S5,Z012E0020,NULL,07A1613,21,6,7,NULL,NULL,12,NULL,Trial,range:11 plot:6 orientation:N;,3
08K0912,NULL,08K,(B73؋i11)S5,Z012E0006,NULL,07A5898,22,6,7,NULL,NULL,12,NULL,Trial,range:11 plot:6 orientation:S;,3
08K0913,NULL,08K,(B73؋i11)S5,Z012E0197,NULL,07A5663,21,7,7,NULL,NULL,12,NULL,Trial,range:11 plot:7 orientation:N;,3
08K0914,NULL,08K,(B73؋i11)S5,Z012E0090,NULL,07A2147,22,7,7,NULL,NULL,12,NULL,Trial,range:11 plot:7 orientation:S;,3
08K0915,NULL,08K,(B73؋i11)S5,Z012E0003,NULL,07A0834,21,8,7,NULL,NULL,12,NULL,Trial,range:11 plot:8 orientation:N;,3
08K0916,NULL,08K,(B73؋i11)S5,Z012E0075,NULL,07A3815,22,8,7,NULL,NULL,12,NULL,Trial,range:11 plot:8 orientation:S;,3
08K0917,NULL,08K,(B73؋i11)S5,Z012E0071,NULL,07A5700,21,9,7,NULL,NULL,12,NULL,Trial,range:11 plot:9 orientation:N;,3
08K0918,NULL,08K,(B73؋i11)S5,Z012E0050,NULL,07A4571,22,9,8,NULL,NULL,12,NULL,Trial,range:11 plot:9 orientation:S;,3
08K0919,NULL,08K,(B73؋i11)S5,Z012E0191,NULL,07A5538,21,10,8,NULL,NULL,12,NULL,Trial,range:11 plot:10 orientation:N;,3
08K0920,NULL,08K,(B73؋i11)S5,Z012E0052,NULL,06A5987,22,10,8,NULL,NULL,12,NULL,Trial,range:11 plot:10 orientation:S;,3
08K0921,NULL,08K,(B73؋i11)S5,Z012E0055,NULL,07A3005,21,11,8,NULL,NULL,12,NULL,Trial,range:11 plot:11 orientation:N;,3
08K0922,NULL,08K,(B73؋i11)S5,Z012E0063,NULL,07A1580,22,11,8,NULL,NULL,12,NULL,Trial,range:11 plot:11 orientation:S;,3
08K0923,NULL,08K,(B73؋i11)S5,Z012E0159,NULL,07A5653,21,12,8,NULL,NULL,12,NULL,Trial,range:11 plot:12 orientation:N;,3
08K0924,NULL,08K,(B73؋i11)S5,Z012E0134,NULL,07A3407,22,12,8,NULL,NULL,12,NULL,Trial,range:11 plot:12 orientation:S;,3
08K0925,NULL,08K,(B73؋i11)S5,Z012E0017,NULL,07A1644,21,13,8,NULL,NULL,12,NULL,Trial,range:11 plot:13 orientation:N;,3
08K0926,NULL,08K,(B73؋i11)S5,Z012E0012,NULL,07A5063,22,13,8,NULL,NULL,12,NULL,Trial,range:11 plot:13 orientation:S;,3
08K0927,NULL,08K,(B73؋i11)S5,Z012E0171,NULL,07A1367,21,14,8,NULL,NULL,12,NULL,Trial,range:11 plot:14 orientation:N;,3
08K0928,NULL,08K,(B73؋i11)S5,Z012E0081,NULL,07A3953,22,14,8,NULL,NULL,12,NULL,Trial,range:11 plot:14 orientation:S;,3
08K0929,NULL,08K,(B73؋i11)S5,Z012E0028,NULL,07A4064,21,15,8,NULL,NULL,12,NULL,Trial,range:11 plot:15 orientation:N;,3
08K0930,NULL,08K,(B73؋i11)S5,Z012E0044,NULL,07A3773,22,15,8,NULL,NULL,12,NULL,Trial,range:11 plot:15 orientation:S;,3
08K0931,NULL,08K,(B73؋i11)S5,Z012E0049,NULL,07A5594,21,16,8,NULL,NULL,12,NULL,Trial,range:11 plot:16 orientation:N;,3
08K0932,NULL,08K,(B73؋i11)S5,Z012E0084,NULL,07A4979,22,16,8,NULL,NULL,12,NULL,Trial,range:11 plot:16 orientation:S;,3
08K0933,NULL,08K,(B73؋i11)S5,Z012E0097,NULL,06A5903,21,17,8,NULL,NULL,12,NULL,Trial,range:11 plot:17 orientation:N;,3
08K0934,NULL,08K,(B73؋i11)S5,Z012E0021,NULL,07A3318,22,17,8,NULL,NULL,12,NULL,Trial,range:11 plot:17 orientation:S;,3
08K0935,NULL,08K,(B73؋i11)S5,Z012E0142,NULL,06A5929,21,18,8,NULL,NULL,12,NULL,Trial,range:11 plot:18 orientation:N;,3
08K0936,NULL,08K,Ki11,Z012E0202,NULL,JK08-149.1,22,18,8,NULL,NULL,12,NULL,Check,range:11 plot:18 orientation:S;,3
08K0937,NULL,08K,B73,Z012E0201,NULL,JK06-D1 bulk,21,19,8,NULL,NULL,12,NULL,CheckB,range:11 plot:19 orientation:N;,3
08K0938,NULL,08K,(B73؋i11)S5,Z012E0133,NULL,07A1594,22,19,8,NULL,NULL,12,NULL,Trial,range:11 plot:19 orientation:S;,3
08K0939,NULL,08K,(B73؋i11)S5,Z012E0141,NULL,06A5872,21,20,9,NULL,NULL,12,NULL,Trial,range:11 plot:20 orientation:N;,3
08K0940,NULL,08K,(B73؋i11)S5,Z012E0092,NULL,07A5110,22,20,9,NULL,NULL,12,NULL,Trial,range:11 plot:20 orientation:S;,3
08K0941,NULL,08K,B73,Z012E0201,NULL,JK06-D1 bulk,21,21,9,NULL,NULL,12,NULL,CheckB,range:11 plot:21 orientation:N;,3
08K0942,NULL,08K,(B73؋i11)S5,Z012E0167,NULL,06A5936,22,21,9,NULL,NULL,12,NULL,Trial,range:11 plot:21 orientation:S;,3
08K0943,NULL,08K,(B73؋i11)S5,Z012E0170,NULL,07A2161,21,22,9,NULL,NULL,12,NULL,Trial,range:11 plot:22 orientation:N;,3
08K0944,NULL,08K,(B73؋i11)S5,Z012E0113,NULL,07A1004,22,22,9,NULL,NULL,12,NULL,Trial,range:11 plot:22 orientation:S;,3
08K0945,NULL,08K,(B73؋i11)S5,Z012E0103,NULL,07A2155,21,23,9,NULL,NULL,12,NULL,Trial,range:11 plot:23 orientation:N;,3
08K0946,NULL,08K,(B73؋i11)S5,Z012E0187,NULL,07A3022,22,23,9,NULL,NULL,12,NULL,Trial,range:11 plot:23 orientation:S;,3
08K0947,NULL,08K,(B73؋i11)S5,Z012E0128,NULL,07A3043,21,24,9,NULL,NULL,12,NULL,Trial,range:11 plot:24 orientation:N;,3
08K0948,NULL,08K,(B73؋i11)S5,Z012E0010,NULL,07A3862,22,24,9,NULL,NULL,12,NULL,Trial,range:11 plot:24 orientation:S;,3
08K0949,NULL,08K,(B73؋i11)S5,Z012E0030,NULL,07A4782,21,25,9,NULL,NULL,12,NULL,Trial,range:11 plot:25 orientation:N;,3
08K0950,NULL,08K,(B73؋i11)S5,Z012E0083,NULL,07A3904,22,25,9,NULL,NULL,12,NULL,Trial,range:11 plot:25 orientation:S;,3
08K0951,NULL,08K,Ki11,Z012E0202,NULL,JK08-149.1,21,26,9,NULL,NULL,12,NULL,Check,range:11 plot:26 orientation:N;,3
08K0952,NULL,08K,(B73؋i11)S5,Z012E0009,NULL,06A5991,22,26,9,NULL,NULL,12,NULL,Trial,range:11 plot:26 orientation:S;,3
08K0953,NULL,08K,(B73؋i11)S5,Z012E0013,NULL,07A0998,21,27,9,NULL,NULL,12,NULL,Trial,range:11 plot:27 orientation:N;,3
08K0954,NULL,08K,(B73؋i11)S5,Z012E0072,NULL,06A5911,22,27,9,NULL,NULL,12,NULL,Trial,range:11 plot:27 orientation:S;,3
08K0955,NULL,08K,(B73؋i11)S5,Z012E0002,NULL,07A5117,21,28,9,NULL,NULL,12,NULL,Trial,range:11 plot:28 orientation:N;,3
08K0956,NULL,08K,(B73؋i11)S5,Z012E0114,NULL,07A1084,22,28,9,NULL,NULL,12,NULL,Trial,range:11 plot:28 orientation:S;,3
08K0957,NULL,08K,(B73؋i11)S5,Z012E0121,NULL,07A2096,21,29,9,NULL,NULL,12,NULL,Trial,range:11 plot:29 orientation:N;,3
08K0958,NULL,08K,(B73؋i11)S5,Z012E0082,NULL,07A1255,22,29,9,NULL,NULL,12,NULL,Trial,range:11 plot:29 orientation:S;,3
08K0959,NULL,08K,(B73؋i11)S5,Z012E0139,NULL,07A4012,21,30,9,NULL,NULL,12,NULL,Trial,range:11 plot:30 orientation:N;,3
08K0960,NULL,08K,PURPLE,Z000E0000,NULL,05C010351A,22,30,11,NULL,NULL,12,NULL,Marker,range:11 plot:30 orientation:S;,3
08K0961,NULL,08K,(B73؎C350)S5,Z020E0061,NULL,07A1488,21,31,1,NULL,NULL,20,NULL,Trial,range:11 plot:31 orientation:N;,3
08K0962,NULL,08K,(B73؎C350)S5,Z020E0025,NULL,07A3011,22,31,1,NULL,NULL,20,NULL,Trial,range:11 plot:31 orientation:S;,3
08K0963,NULL,08K,(B73؎C350)S5,Z020E0145,NULL,07A4148,21,32,1,NULL,NULL,20,NULL,Trial,range:11 plot:32 orientation:N;,3
08K0964,NULL,08K,(B73؎C350)S5,Z020E0156,NULL,06A1712,22,32,1,NULL,NULL,20,NULL,Trial,range:11 plot:32 orientation:S;,3
08K0965,NULL,08K,(B73؎C350)S5,Z020E0029,NULL,07A0894,21,33,1,NULL,NULL,20,NULL,Trial,range:11 plot:33 orientation:N;,3
08K0966,NULL,08K,(B73؎C350)S5,Z020E0110,NULL,07A5435,22,33,1,NULL,NULL,20,NULL,Trial,range:11 plot:33 orientation:S;,3
08K0967,NULL,08K,(B73؎C350)S5,Z020E0073,NULL,07A4217,21,34,1,NULL,NULL,20,NULL,Trial,range:11 plot:34 orientation:N;,3
08K0968,NULL,08K,(B73؎C350)S5,Z020E0098,NULL,07A5835,22,34,1,NULL,NULL,20,NULL,Trial,range:11 plot:34 orientation:S;,3
08K0969,NULL,08K,(B73؎C350)S5,Z020E0030,NULL,07A1545,21,35,1,NULL,NULL,20,NULL,Trial,range:11 plot:35 orientation:N;,3
08K0970,NULL,08K,(B73؎C350)S5,Z020E0021,NULL,07A3464,22,35,1,NULL,NULL,20,NULL,Trial,range:11 plot:35 orientation:S;,3
08K0971,NULL,08K,(B73؎C350)S5,Z020E0198,NULL,06A1794,21,36,1,NULL,NULL,20,NULL,Trial,range:11 plot:36 orientation:N;,3
08K0972,NULL,08K,(B73؎C350)S5,Z020E0195,NULL,07A2146,22,36,1,NULL,NULL,20,NULL,Trial,range:11 plot:36 orientation:S;,3
08K0973,NULL,08K,(B73؎C350)S5,Z020E0066,NULL,07A3402,21,37,1,NULL,NULL,20,NULL,Trial,range:11 plot:37 orientation:N;,3
08K0974,NULL,08K,(B73؎C350)S5,Z020E0047,NULL,07A5514,22,37,1,NULL,NULL,20,NULL,Trial,range:11 plot:37 orientation:S;,3
08K0975,NULL,08K,(B73؎C350)S5,Z020E0012,NULL,07A1748,21,38,1,NULL,NULL,20,NULL,Trial,range:11 plot:38 orientation:N;,3
08K0976,NULL,08K,(B73؎C350)S5,Z020E0089,NULL,07A4075,22,38,1,NULL,NULL,20,NULL,Trial,range:11 plot:38 orientation:S;,3
08K0977,NULL,08K,(B73؎C350)S5,Z020E0054,NULL,07A1885,21,39,1,NULL,NULL,20,NULL,Trial,range:11 plot:39 orientation:N;,3
08K0978,NULL,08K,(B73؎C350)S5,Z020E0005,NULL,07A5882,22,39,1,NULL,NULL,20,NULL,Trial,range:11 plot:39 orientation:S;,3
08K0979,NULL,08K,(B73؎C350)S5,Z020E0048,NULL,07A4599,21,40,1,NULL,NULL,20,NULL,Trial,range:11 plot:40 orientation:N;,3
08K0980,NULL,08K,NC350,Z020E0202,NULL,JK08-142.1,22,40,1,NULL,NULL,20,NULL,Check,range:11 plot:40 orientation:S;,3
08K0981,NULL,08K,B73,Z020E0201,NULL,JK06-D1 bulk,21,41,1,NULL,NULL,20,NULL,CheckB,range:11 plot:41 orientation:N;,3
08K0982,NULL,08K,(B73؎C350)S5,Z020E0003,NULL,07A2286,22,41,1,NULL,NULL,20,NULL,Trial,range:11 plot:41 orientation:S;,3
08K0983,NULL,08K,(B73؎C350)S5,Z020E0187,NULL,07A3933,21,42,2,NULL,NULL,20,NULL,Trial,range:11 plot:42 orientation:N;,3
08K0984,NULL,08K,(B73؎C350)S5,Z020E0055,NULL,07A5693,22,42,2,NULL,NULL,20,NULL,Trial,range:11 plot:42 orientation:S;,3
08K0985,NULL,08K,(B73؎C350)S5,Z020E0146,NULL,07A4756,21,43,2,NULL,NULL,20,NULL,Trial,range:11 plot:43 orientation:N;,3
08K0986,NULL,08K,(B73؎C350)S5,Z020E0053,NULL,07A1432,22,43,2,NULL,NULL,20,NULL,Trial,range:11 plot:43 orientation:S;,3
08K0987,NULL,08K,(B73؎C350)S5,Z020E0134,NULL,07A5281,21,44,2,NULL,NULL,20,NULL,Trial,range:11 plot:44 orientation:N;,3
08K0988,NULL,08K,(B73؎C350)S5,Z020E0068,NULL,07A4929,22,44,2,NULL,NULL,20,NULL,Trial,range:11 plot:44 orientation:S;,3
08K0989,NULL,08K,(B73؎C350)S5,Z020E0119,NULL,07A4203,21,45,2,NULL,NULL,20,NULL,Trial,range:11 plot:45 orientation:N;,3
08K0990,NULL,08K,(B73؎C350)S5,Z020E0071,NULL,07A4573,22,45,2,NULL,NULL,20,NULL,Trial,range:11 plot:45 orientation:S;,3
08K0991,NULL,08K,(B73؎C350)S5,Z020E0087,NULL,07A4672,23,45,2,NULL,NULL,20,NULL,Trial,range:12 plot:45 orientation:N;,3
08K0992,NULL,08K,NC350,Z020E0202,NULL,JK08-142.1,24,45,2,NULL,NULL,20,NULL,Check,range:12 plot:45 orientation:S;,3
08K0993,NULL,08K,(B73؎C350)S5,Z020E0161,NULL,07A3951,23,44,2,NULL,NULL,20,NULL,Trial,range:12 plot:44 orientation:N;,3
08K0994,NULL,08K,(B73؎C350)S5,Z020E0088,NULL,07A4651,24,44,2,NULL,NULL,20,NULL,Trial,range:12 plot:44 orientation:S;,3
08K0995,NULL,08K,(B73؎C350)S5,Z020E0120,NULL,07A1687,23,43,2,NULL,NULL,20,NULL,Trial,range:12 plot:43 orientation:N;,3
