09BD0017,NULL,09BD,NC366,NULL,08JD1148_001b,NULL,NULL,NULL,1,1,NULL,NULL,NULL,Trial,NULL,31
09BD0018,NULL,09BD,MoG,NULL,08JD1160_001b,NULL,NULL,NULL,1,1,NULL,NULL,NULL,Trial,NULL,31
09BD0019,NULL,09BD,N192,NULL,08JD1040_001b,NULL,NULL,NULL,1,1,NULL,NULL,NULL,Trial,NULL,31
09BD0020,NULL,09BD,A554,NULL,08JD1034_001b,NULL,NULL,NULL,1,1,NULL,NULL,NULL,Trial,NULL,31
09BD0021,NULL,09BD,CML311,NULL,NULL,04P163951A,NULL,NULL,1,1,NULL,NULL,NULL,Trial,NULL,31
09BD0022,NULL,09BD,IDS69,NULL,08JD1306_001b,NULL,NULL,NULL,1,1,NULL,NULL,NULL,Trial,NULL,31
09BD0023,NULL,09BD,A556,NULL,08JD1180_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0024,NULL,09BD,HP301,NULL,08JD1048_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0025,NULL,09BD,DE_2,NULL,08JD1301_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0026,NULL,09BD,NC340,NULL,NULL,02F1254BLK,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0027,NULL,09BD,CML52,NULL,08PN0011_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0028,NULL,09BD,Tzi8,NULL,08PN0029_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0029,NULL,09BD,ND246,NULL,08JD1503_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0030,NULL,09BD,Mo24W,NULL,08JD1462_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0031,NULL,09BD,NC348,NULL,NULL,02F1541BLK,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0032,NULL,09BD,R168,NULL,08JD1123_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0033,NULL,09BD,CO125,NULL,NULL,02C4640BLK,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0034,NULL,09BD,B37,NULL,08JD1447_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0035,NULL,09BD,F44,NULL,08JD1176_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0036,NULL,09BD,CML328,NULL,NULL,02C4833BLK,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0037,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,2,1,NULL,NULL,NULL,Check,NULL,31
09BD0038,NULL,09BD,B14A,NULL,08JD1444_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0039,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,2,1,NULL,NULL,NULL,Check,NULL,31
09BD0040,NULL,09BD,A214N,NULL,NULL,02C4665blk,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0041,NULL,09BD,EP1,NULL,08JD1443_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0042,NULL,09BD,B103,NULL,08JD1179_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0043,NULL,09BD,M37W,NULL,08JD1118_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0044,NULL,09BD,Oh40B,NULL,08JD1407_001b,NULL,NULL,NULL,2,1,NULL,NULL,NULL,Trial,NULL,31
09BD0045,NULL,09BD,CML264,NULL,NULL,04P157551A,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0046,NULL,09BD,B2,NULL,08JD1496_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0047,NULL,09BD,CML261,NULL,NULL,04P150551A,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0048,NULL,09BD,CM37,NULL,08JD1117_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0049,NULL,09BD,H105W,NULL,08JD1051_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0050,NULL,09BD,Va22,NULL,08JD1360_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0051,NULL,09BD,SA24,NULL,08JD1450_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0052,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,3,1,NULL,NULL,NULL,Check,NULL,31
09BD0053,NULL,09BD,DE_3,NULL,08JD1344_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0054,NULL,09BD,OH7B,NULL,08JD1438_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0055,NULL,09BD,T8,NULL,08JD1164_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0056,NULL,09BD,NC298,NULL,NULL,04P154551A,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0057,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,3,1,NULL,NULL,NULL,Check,NULL,31
09BD0058,NULL,09BD,A6,NULL,NULL,04P157751A,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0059,NULL,09BD,CML247,NULL,08PN0007_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0060,NULL,09BD,MS1334,NULL,08JD1472_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0061,NULL,09BD,CML5,NULL,NULL,04P155451A,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0062,NULL,09BD,I137TN,NULL,08JD1090_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0063,NULL,09BD,CML323,NULL,NULL,04P168651A,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0064,NULL,09BD,B105,NULL,08JD1460_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0065,NULL,09BD,Tzi18,NULL,NULL,04P163051A,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0066,NULL,09BD,R109B,NULL,08JD1494_001b,NULL,NULL,NULL,3,1,NULL,NULL,NULL,Trial,NULL,31
09BD0067,NULL,09BD,K4,NULL,08JD1170_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0068,NULL,09BD,CML157Q,NULL,NULL,04P165251A,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0069,NULL,09BD,NC236,NULL,08JD1465_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0070,NULL,09BD,B46,NULL,08JD1359_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0071,NULL,09BD,U267Y,NULL,08JD1054_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0072,NULL,09BD,DE1,NULL,08JD1466_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0073,NULL,09BD,E2558W,NULL,08JD1276_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0074,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,4,1,NULL,NULL,NULL,Check,NULL,31
09BD0075,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,4,1,NULL,NULL,NULL,Check,NULL,31
09BD0076,NULL,09BD,IDS28,NULL,08JD1397_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0077,NULL,09BD,IA2132,NULL,NULL,02C474BLK,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0078,NULL,09BD,NC346,NULL,08JD1151_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0079,NULL,09BD,NC260,NULL,08JD1317_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0080,NULL,09BD,W22,NULL,08JD1453_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0081,NULL,09BD,C103,NULL,08JD1351_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0082,NULL,09BD,NC324,NULL,08JD1294_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0083,NULL,09BD,CML218,NULL,NULL,04P168151A,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0084,NULL,09BD,L578,NULL,08JD1382_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0085,NULL,09BD,Va59,NULL,08JD1096_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0086,NULL,09BD,Wf9,NULL,08JD1208_001b,NULL,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0087,NULL,09BD,NC296,NULL,NULL,04P160351A,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0088,NULL,09BD,CML281,NULL,NULL,04P157251A,NULL,NULL,4,1,NULL,NULL,NULL,Trial,NULL,31
09BD0089,NULL,09BD,Mo44,NULL,08JD1183_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0090,NULL,09BD,NC304,NULL,NULL,03C023301C,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0091,NULL,09BD,NC294,NULL,08JD1354_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0092,NULL,09BD,CO255,NULL,08JD1115_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0093,NULL,09BD,CML341,NULL,08JD1456_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0094,NULL,09BD,NC296A,NULL,NULL,02C4794BLK,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0095,NULL,09BD,Ki21,NULL,NULL,04P152451A,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0096,NULL,09BD,CML220,NULL,NULL,02C4852BLK,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0097,NULL,09BD,CML10,NULL,NULL,02C4615BLK,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0098,NULL,09BD,NC262,NULL,08JD1297_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0099,NULL,09BD,CML277,NULL,NULL,05P068551A,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0100,NULL,09BD,A679,NULL,08JD1307_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0101,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,5,1,NULL,NULL,NULL,Check,NULL,31
09BD0102,NULL,09BD,NC320,NULL,08JD1247_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0103,NULL,09BD,KY226,NULL,NULL,05A062251A,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0104,NULL,09BD,A641,NULL,08JD1406_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0105,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,5,1,NULL,NULL,NULL,Check,NULL,31
09BD0106,NULL,09BD,CML11,NULL,NULL,04P168951A,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0107,NULL,09BD,H49,NULL,08JD1376_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0108,NULL,09BD,A661,NULL,08JD1314_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0109,NULL,09BD,CML158Q,NULL,NULL,04P167451A,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0110,NULL,09BD,Tzi16,NULL,08JD1378_001b,NULL,NULL,NULL,5,1,NULL,NULL,NULL,Trial,NULL,31
09BD0111,NULL,09BD,Hy,NULL,08JD1161_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0112,NULL,09BD,A634,NULL,08JD1303_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0113,NULL,09BD,B164,NULL,08JD1043_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0114,NULL,09BD,B73Htrhm,NULL,08JD1005_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0115,NULL,09BD,H91,NULL,08JD1217_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0116,NULL,09BD,Sg18,NULL,08JD1121_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0117,NULL,09BD,Ky21,NULL,08PN0017_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0118,NULL,09BD,W64A,NULL,08JD1006_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0119,NULL,09BD,NC364,NULL,08JD1409_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0120,NULL,09BD,Il14H,NULL,08JD1182_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0121,NULL,09BD,N7A,NULL,08JD1282_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0122,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,6,1,NULL,NULL,NULL,Check,NULL,31
09BD0123,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,6,1,NULL,NULL,NULL,Check,NULL,31
09BD0124,NULL,09BD,Oh43,NULL,08JD1171_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0125,NULL,09BD,K64,NULL,08JD1003_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0126,NULL,09BD,CML228,NULL,07JD1370_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0127,NULL,09BD,Va17,NULL,08JD1418_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0128,NULL,09BD,MO1W,NULL,08JD1260_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0129,NULL,09BD,I29,NULL,08JD1018_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0130,NULL,09BD,N28Ht,NULL,08JD1313_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0131,NULL,09BD,CML332,NULL,NULL,04P153451A,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0132,NULL,09BD,Pa880,NULL,08JD1192_001b,NULL,NULL,NULL,6,1,NULL,NULL,NULL,Trial,NULL,31
09BD0133,NULL,09BD,NC310,NULL,08JD1216_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0134,NULL,09BD,Va35,NULL,08JD1133_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0135,NULL,09BD,T232,NULL,08JD1475_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0136,NULL,09BD,Tzi9,NULL,NULL,02C4861BLK,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0137,NULL,09BD,NC338,NULL,NULL,04P156151A,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0138,NULL,09BD,IDS91,NULL,08JD1026_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0139,NULL,09BD,C49A,NULL,08JD1478_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0140,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,7,1,NULL,NULL,NULL,Check,NULL,31
09BD0141,NULL,09BD,CM174,NULL,08JD1149_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0142,NULL,09BD,Tzi10,NULL,NULL,04P154451A,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0143,NULL,09BD,MS153,NULL,08JD1111_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0144,NULL,09BD,Pa875,NULL,NULL,04A0050BA,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0145,NULL,09BD,CI91B,NULL,08JD1292_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0146,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,7,1,NULL,NULL,NULL,Check,NULL,31
09BD0147,NULL,09BD,A682,NULL,08JD1146_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0148,NULL,09BD,A680,NULL,08JD1189_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0149,NULL,09BD,A654,NULL,08JD1413_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0150,NULL,09BD,VaW6,NULL,08JD1255_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0151,NULL,09BD,CM105,NULL,08JD1419_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0152,NULL,09BD,Pa762,NULL,08JD1227_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0153,NULL,09BD,R4,NULL,08JD1008_001b,NULL,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0154,NULL,09BD,Ia5125,NULL,NULL,04A0057BA,NULL,NULL,7,1,NULL,NULL,NULL,Trial,NULL,31
09BD0155,NULL,09BD,Ki3,NULL,08JD1440_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0156,NULL,09BD,A239,NULL,08JD1348_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0157,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,8,1,NULL,NULL,NULL,Check,NULL,31
09BD0158,NULL,09BD,B64,NULL,08JD1108_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0159,NULL,09BD,Il677a,NULL,NULL,04A032951A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0160,NULL,09BD,NC318,NULL,08JD1191_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0161,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,8,1,NULL,NULL,NULL,Check,NULL,31
09BD0162,NULL,09BD,GA209,NULL,NULL,04P165951A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0163,NULL,09BD,F6,NULL,NULL,04P169251A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0164,NULL,09BD,CML92,NULL,08JD1049_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0165,NULL,09BD,Tzi11,NULL,NULL,05A062551A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0166,NULL,09BD,CI.7,NULL,08JD1030_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0167,NULL,09BD,WD,NULL,NULL,04A0025BA,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0168,NULL,09BD,H99,NULL,NULL,04A044651A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0169,NULL,09BD,M162W,NULL,NULL,05A062651A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0170,NULL,09BD,CML333,NULL,08PN0010_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0171,NULL,09BD,Mt42,NULL,08JD1488_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0172,NULL,09BD,4226,NULL,08JD1021_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0173,NULL,09BD,CML321,NULL,NULL,04P168351A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0174,NULL,09BD,SC357,NULL,08JD1400_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0175,NULL,09BD,M14,NULL,08JD1199_001b,NULL,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0176,NULL,09BD,GT112,NULL,NULL,02C462005A,NULL,NULL,8,1,NULL,NULL,NULL,Trial,NULL,31
09BD0177,NULL,09BD,CI187-2,NULL,08JD1395_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0178,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,9,1,NULL,NULL,NULL,Check,NULL,31
09BD0179,NULL,09BD,NC258,NULL,08JD1248_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0180,NULL,09BD,Va85,NULL,08JD1341_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0181,NULL,09BD,Tx303,NULL,08PN0028_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0182,NULL,09BD,CI90C,NULL,NULL,05A060251A,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0183,NULL,09BD,NC326,NULL,08JD1356_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0184,NULL,09BD,A632,NULL,08JD1283_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0185,NULL,09BD,NC33,NULL,NULL,04P153551A,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0186,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0187,NULL,09BD,CMV3,NULL,08JD1261_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0188,NULL,09BD,Mo46,NULL,08JD1325_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0189,NULL,09BD,CML61,NULL,NULL,04P151051A,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0190,NULL,09BD,CH9,NULL,NULL,04A044351A,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0191,NULL,09BD,MEF156-55-2,NULL,NULL,03C088701A,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0192,NULL,09BD,CML322,NULL,08JD1046_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0193,NULL,09BD,CML77,NULL,NULL,02C4832BLK,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0194,NULL,09BD,NC238,NULL,08JD1073_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0195,NULL,09BD,NC358,NULL,NULL,08PN0024_000,NULL,NULL,9,1,NULL,NULL,NULL,Check,NULL,31
09BD0196,NULL,09BD,N6,NULL,08JD1020_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0197,NULL,09BD,Oh603,NULL,08JD1039_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0198,NULL,09BD,MS71,NULL,08JD1457_001b,NULL,NULL,NULL,9,1,NULL,NULL,NULL,Trial,NULL,31
09BD0199,NULL,09BD,CML287,NULL,NULL,04P161951A,NULL,NULL,10,1,NULL,NULL,NULL,Trial,NULL,31
09BD0200,NULL,09BD,B73,NULL,NULL,08PN0000,NULL,NULL,10,1,NULL,NULL,NULL,Check,NULL,31
09BD0201,NULL,09BD,CI66,NULL,NULL,04P168051A,NULL,NULL,10,1,NULL,NULL,NULL,Trial,NULL,31
09BD0202,NULL,09BD,B52,NULL,08JD1339_001b,NULL,NULL,NULL,10,1,NULL,NULL,NULL,Trial,NULL,31
09BD0203,NULL,09BD,CI64,NULL,NULL,04P161551A,NULL,NULL,10,1,NULL,NULL,NULL,Trial,NULL,31
09BD0204,NULL,09BD,CML331,NULL,NULL,04P168851A,NULL,NULL,10,1,NULL,NULL,NULL,Trial,NULL,31
09BD0205,NULL,09BD,NC360,NULL,08JD1499_001b,NULL,NULL,NULL,10,1,NULL,NULL,NULL,Trial,NULL,31
