05RW0298_007s,05RW0298_007,05RW0298,05RW,NULL,298,NULL,self,NULL,NULL,NULL,B73/[29-17]_07,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0298_008s,05RW0298_008,05RW0298,05RW,NULL,298,NULL,self,NULL,NULL,NULL,B73/[29-17]_08,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0298_009s,05RW0298_009,05RW0298,05RW,NULL,298,NULL,self,NULL,NULL,NULL,B73/[29-17]_09,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0298_010s,05RW0298_010,05RW0298,05RW,NULL,298,NULL,self,NULL,NULL,NULL,B73/[29-17]_10,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_001s,05RW0299_001,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_01,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_002s,05RW0299_002,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_02,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_003s,05RW0299_003,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_03,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_004s,05RW0299_004,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_04,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_005s,05RW0299_005,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_05,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_006s,05RW0299_006,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_06,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_007s,05RW0299_007,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_07,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_008s,05RW0299_008,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_08,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
05RW0299_009s,05RW0299_009,05RW0299,05RW,NULL,299,NULL,self,NULL,NULL,NULL,B73/[29-18]_09,NULL,15,NULL,P30_Et1 (F2s),NULL,NULL
