13LN1394,1394,13LN,Z007E0189,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1395,1395,13LN,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1396,1396,13LN,Z007E0107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1397,1397,13LN,Z007E0115,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1398,1398,13LN,Z007E0088,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1399,1399,13LN,Z007E0187,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1400,1400,13LN,Z007E0014,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1401,1401,13LN,Z007E0125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1402,1402,13LN,Z007E0094,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1403,1403,13LN,Z007E0012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1404,1404,13LN,Z007E0068,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1405,1405,13LN,Z007E0047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1406,1406,13LN,Z007E0067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1407,1407,13LN,Z007E0016,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1408,1408,13LN,Z007E0055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1409,1409,13LN,Z007E0019,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1410,1410,13LN,Z007E0037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1411,1411,13LN,Z007E0058,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1412,1412,13LN,Z007E0033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1413,1413,13LN,Z007E0085,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1414,1414,13LN,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1415,1415,13LN,Z007E0167,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1416,1416,13LN,Z007E0131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1417,1417,13LN,Z007E0052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1418,1418,13LN,Z007E0164,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1419,1419,13LN,Z007E0149,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1420,1420,13LN,Z007E0069,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1421,1421,13LN,Z007E0130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1422,1422,13LN,Z007E0043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1423,1423,13LN,Z007E0040,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1424,1424,13LN,Z007E0195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1425,1425,13LN,Z007E0223,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1426,1426,13LN,Z007E0078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1427,1427,13LN,Z007E0095,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1428,1428,13LN,CML333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1429,1429,13LN,Z007E0023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1430,1430,13LN,Z007E0188,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1431,1431,13LN,Z007E0022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1432,1432,13LN,Z007E0029,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1433,1433,13LN,Z007E0093,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1434,1434,13LN,Z007E0194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1435,1435,13LN,Z007E0072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1436,1436,13LN,Z007E0155,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1437,1437,13LN,Z007E0172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1438,1438,13LN,Z007E0126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1439,1439,13LN,Z007E0009,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1440,1440,13LN,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1441,1441,13LN,Z007E0182,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1442,1442,13LN,Z007E0108,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1443,1443,13LN,CML333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1444,1444,13LN,Z007E0181,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1445,1445,13LN,Z007E0076,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1446,1446,13LN,Z007E0056,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1447,1447,13LN,Z007E0049,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1448,1448,13LN,Z007E0003,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1449,1449,13LN,Z007E0153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1450,1450,13LN,Z007E0084,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1451,1451,13LN,Z007E0101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1452,1452,13LN,Z007E0197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1453,1453,13LN,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1454,1454,13LN,Z007E0079,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1455,1455,13LN,Z007E0082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1456,1456,13LN,Z007E0038,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1457,1457,13LN,Z007E0179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1458,1458,13LN,Z007E0146,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1459,1459,13LN,Z007E0030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1460,1460,13LN,Z007E0051,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1461,1461,13LN,CML333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1462,1462,13LN,Z007E0106,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1463,1463,13LN,Z007E0015,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1464,1464,13LN,Z007E0128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1465,1465,13LN,Z007E0134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1466,1466,13LN,Z007E0031,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1467,1467,13LN,Z007E0136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1468,1468,13LN,Z007E0112,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1469,1469,13LN,Z007E0007,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1470,1470,13LN,Z007E0053,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1471,1471,13LN,Z007E0145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1472,1472,13LN,Z007E0064,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1473,1473,13LN,Z007E0066,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1474,1474,13LN,Z007E0173,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1475,1475,13LN,Z007E0127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1476,1476,13LN,Z007E0185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1477,1477,13LN,Z007E0193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1478,1478,13LN,Z007E0005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1479,1479,13LN,Z007E0087,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1480,1480,13LN,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1481,1481,13LN,Z007E0036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1482,1482,13LN,Z007E0159,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1483,1483,13LN,Z007E0010,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1484,1484,13LN,Z007E0077,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1485,1485,13LN,Z007E0121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1486,1486,13LN,Z007E0062,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1487,1487,13LN,CML333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1488,1488,13LN,Z007E0119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1489,1489,13LN,Z007E0090,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1490,1490,13LN,Z007E0013,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1491,1491,13LN,Z007E0080,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1492,1492,13LN,Z007E0054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1493,1493,13LN,Z007E0137,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1494,1494,13LN,Z007E0163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1495,1495,13LN,Z007E0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1496,1496,13LN,Z007E0034,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1497,1497,13LN,Z007E0116,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1498,1498,13LN,Z007E0154,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1499,1499,13LN,Z007E0111,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1500,1500,13LN,CML333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1501,1501,13LN,Z007E0162,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1502,1502,13LN,Z007E0141,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1503,1503,13LN,Z007E0180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1504,1504,13LN,Z007E0042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1505,1505,13LN,Z007E0230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1506,1506,13LN,Z007E0169,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1507,1507,13LN,Z007E0170,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1508,1508,13LN,Z007E0075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1509,1509,13LN,Z007E0041,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1510,1510,13LN,Z007E0017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1511,1511,13LN,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1512,1512,13LN,Z007E0184,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1513,1513,13LN,Z007E0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1514,1514,13LN,Z007E0109,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1515,1515,13LN,Z007E0140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1516,1516,13LN,Z007E0004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1517,1517,13LN,Z007E0152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1518,1518,13LN,Z007E0124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1519,1519,13LN,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1520,1520,13LN,Z007E0060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
13LN1521,1521,13LN,Z007E0171,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,F. vert. inoc.,NULL,36
