09TT0033,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_010s,NULL,NULL,24,3,1,20,A,NULL,BC,NULL,10
09TT0034,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_007s,NULL,NULL,23,3,1,20,A,NULL,BC,NULL,10
09TT0035,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_006s,NULL,NULL,22,4,1,20,A,NULL,BC,NULL,10
09TT0036,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_001s,NULL,NULL,21,4,1,20,A,NULL,BC,NULL,10
09TT0037,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_003s,NULL,NULL,20,4,1,20,A,NULL,BC,NULL,10
09TT0038,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_008s,NULL,NULL,19,4,1,20,A,NULL,BC,NULL,10
09TT0039,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_004s,NULL,NULL,18,4,1,20,A,NULL,BC,NULL,10
09TT0040,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_002s,NULL,NULL,17,4,1,20,A,NULL,BC,NULL,10
09TT0041,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_007s,NULL,NULL,16,4,1,20,A,NULL,BC,NULL,10
09TT0042,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,15,4,1,20,A,NULL,BC,NULL,10
09TT0043,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_006s,NULL,NULL,14,4,1,20,A,NULL,BC,NULL,10
09TT0044,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_002s,NULL,NULL,13,4,1,20,A,NULL,BC,NULL,10
09TT0045,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_005s,NULL,NULL,12,4,1,20,A,NULL,BC,NULL,10
09TT0046,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,11,4,1,20,A,NULL,BC,NULL,10
09TT0047,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_006s,NULL,NULL,10,1,2,20,A,NULL,BC,NULL,10
09TT0048,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,9,1,2,20,A,NULL,BC,NULL,10
09TT0049,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_002s,NULL,NULL,8,1,2,20,A,NULL,BC,NULL,10
09TT0050,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_007s,NULL,NULL,7,1,2,20,A,NULL,BC,NULL,10
09TT0051,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_008s,NULL,NULL,6,1,2,20,A,NULL,BC,NULL,10
09TT0052,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_004s,NULL,NULL,5,1,2,20,A,NULL,BC,NULL,10
09TT0053,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_005s,NULL,NULL,4,1,2,20,A,NULL,BC,NULL,10
09TT0054,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,3,1,2,20,A,NULL,BC,NULL,10
09TT0055,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_010s,NULL,NULL,2,1,2,20,A,NULL,BC,NULL,10
09TT0056,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_005s,NULL,NULL,1,1,2,20,A,NULL,BC,NULL,10
09TT0057,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_010s,NULL,NULL,1,1,2,20,A,NULL,BC,NULL,10
09TT0058,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,2,2,2,20,A,NULL,BC,NULL,10
09TT0059,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_007s,NULL,NULL,3,2,2,20,A,NULL,BC,NULL,10
09TT0060,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_003s,NULL,NULL,4,2,2,20,A,NULL,BC,NULL,10
09TT0061,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_001s,NULL,NULL,5,2,2,20,A,NULL,BC,NULL,10
09TT0062,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_006s,NULL,NULL,6,2,2,20,A,NULL,BC,NULL,10
09TT0063,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,7,2,2,20,A,NULL,BC,NULL,10
09TT0064,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_004s,NULL,NULL,8,2,2,20,A,NULL,BC,NULL,10
09TT0065,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_003s,NULL,NULL,9,2,2,20,A,NULL,BC,NULL,10
09TT0066,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_009s,NULL,NULL,10,2,2,20,A,NULL,BC,NULL,10
09TT0067,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_001s,NULL,NULL,11,2,2,20,A,NULL,BC,NULL,10
09TT0068,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_008s,NULL,NULL,12,2,2,20,A,NULL,BC,NULL,10
09TT0069,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,13,3,2,20,A,NULL,BC,NULL,10
09TT0070,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_009s,NULL,NULL,14,3,2,20,A,NULL,BC,NULL,10
09TT0071,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_001s,NULL,NULL,15,3,2,20,A,NULL,BC,NULL,10
09TT0072,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_006s,NULL,NULL,16,3,2,20,A,NULL,BC,NULL,10
09TT0073,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_002s,NULL,NULL,17,3,2,20,A,NULL,BC,NULL,10
09TT0074,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_009s,NULL,NULL,18,3,2,20,A,NULL,BC,NULL,10
09TT0075,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_003s,NULL,NULL,19,3,2,20,A,NULL,BC,NULL,10
09TT0076,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_004s,NULL,NULL,20,3,2,20,A,NULL,BC,NULL,10
09TT0077,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_001s,NULL,NULL,21,3,2,20,A,NULL,BC,NULL,10
09TT0078,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,22,3,2,20,A,NULL,BC,NULL,10
09TT0079,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_007s,NULL,NULL,23,3,2,20,A,NULL,BC,NULL,10
09TT0080,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_008s,NULL,NULL,24,3,2,20,A,NULL,BC,NULL,10
09TT0081,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_005s,NULL,NULL,25,4,2,20,A,NULL,BC,NULL,10
09TT0082,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_006s,NULL,NULL,26,4,2,20,A,NULL,BC,NULL,10
09TT0083,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,27,4,2,20,A,NULL,BC,NULL,10
09TT0084,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_003s,NULL,NULL,28,4,2,20,A,NULL,BC,NULL,10
09TT0085,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_002s,NULL,NULL,28,4,2,20,A,NULL,BC,NULL,10
09TT0086,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,27,4,2,20,A,NULL,BC,NULL,10
09TT0087,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_004s,NULL,NULL,26,4,2,20,A,NULL,BC,NULL,10
09TT0088,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0765_002s,NULL,NULL,25,4,2,20,A,NULL,BC,NULL,10
09TT0089,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0766_007s,NULL,NULL,24,4,2,20,A,NULL,BC,NULL,10
09TT0090,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0769_010s,NULL,NULL,23,4,2,20,A,NULL,BC,NULL,10
09TT0091,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_005s,NULL,NULL,22,4,2,20,A,NULL,BC,NULL,10
09TT0092,NULL,09TT,07PR140101A - (B73xAmes 21889)BC4S2BC1S1,Z036E0014,08FL0770_008s,NULL,NULL,21,4,2,20,A,NULL,BC,NULL,10
09TT0093,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_005s,NULL,NULL,20,1,1,20,A,NULL,BC,NULL,10
09TT0094,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_008s,NULL,NULL,19,1,1,20,A,NULL,BC,NULL,10
09TT0095,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_010s,NULL,NULL,18,1,1,20,A,NULL,BC,NULL,10
09TT0096,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_001s,NULL,NULL,17,1,1,20,A,NULL,BC,NULL,10
09TT0097,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,16,1,1,20,A,NULL,BC,NULL,10
09TT0098,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_010s,NULL,NULL,15,1,1,20,A,NULL,BC,NULL,10
09TT0099,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_001s,NULL,NULL,14,1,1,20,A,NULL,BC,NULL,10
09TT0100,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,13,1,1,20,A,NULL,BC,NULL,10
09TT0101,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_004s,NULL,NULL,12,1,1,20,A,NULL,BC,NULL,10
09TT0102,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_004s,NULL,NULL,11,1,1,20,A,NULL,BC,NULL,10
09TT0103,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_003s,NULL,NULL,10,1,1,20,A,NULL,BC,NULL,10
09TT0104,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_010s,NULL,NULL,9,2,1,20,A,NULL,BC,NULL,10
09TT0105,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_005s,NULL,NULL,8,2,1,20,A,NULL,BC,NULL,10
09TT0106,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,7,2,1,20,A,NULL,BC,NULL,10
09TT0107,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_002s,NULL,NULL,6,2,1,20,A,NULL,BC,NULL,10
09TT0108,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_007s,NULL,NULL,5,2,1,20,A,NULL,BC,NULL,10
09TT0109,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_008s,NULL,NULL,4,2,1,20,A,NULL,BC,NULL,10
09TT0110,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_001s,NULL,NULL,3,2,1,20,A,NULL,BC,NULL,10
09TT0111,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,2,2,1,20,A,NULL,BC,NULL,10
09TT0112,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_007s,NULL,NULL,1,2,1,20,A,NULL,BC,NULL,10
09TT0113,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_009s,NULL,NULL,1,2,1,20,A,NULL,BC,NULL,10
09TT0114,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_006s,NULL,NULL,2,3,1,20,A,NULL,BC,NULL,10
09TT0115,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_003s,NULL,NULL,3,3,1,20,A,NULL,BC,NULL,10
09TT0116,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_009s,NULL,NULL,4,3,1,20,A,NULL,BC,NULL,10
09TT0117,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_007s,NULL,NULL,5,3,1,20,A,NULL,BC,NULL,10
09TT0118,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,6,3,1,20,A,NULL,BC,NULL,10
09TT0119,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_005s,NULL,NULL,7,3,1,20,A,NULL,BC,NULL,10
09TT0120,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_008s,NULL,NULL,8,3,1,20,A,NULL,BC,NULL,10
09TT0121,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_006s,NULL,NULL,9,3,1,20,A,NULL,BC,NULL,10
09TT0122,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,10,3,1,20,A,NULL,BC,NULL,10
09TT0123,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_010s,NULL,NULL,11,3,1,20,A,NULL,BC,NULL,10
09TT0124,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_008s,NULL,NULL,12,3,1,20,A,NULL,BC,NULL,10
09TT0125,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_002s,NULL,NULL,13,3,1,20,A,NULL,BC,NULL,10
09TT0126,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_006s,NULL,NULL,14,4,1,20,A,NULL,BC,NULL,10
09TT0127,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,15,4,1,20,A,NULL,BC,NULL,10
09TT0128,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_009s,NULL,NULL,16,4,1,20,A,NULL,BC,NULL,10
09TT0129,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,17,4,1,20,A,NULL,BC,NULL,10
09TT0130,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_003s,NULL,NULL,18,4,1,20,A,NULL,BC,NULL,10
09TT0131,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,19,4,1,20,A,NULL,BC,NULL,10
09TT0132,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_009s,NULL,NULL,20,4,1,20,A,NULL,BC,NULL,10
09TT0133,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_006s,NULL,NULL,21,4,1,20,A,NULL,BC,NULL,10
09TT0134,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_001s,NULL,NULL,22,4,1,20,A,NULL,BC,NULL,10
09TT0135,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_005s,NULL,NULL,23,4,1,20,A,NULL,BC,NULL,10
09TT0136,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_002s,NULL,NULL,24,4,1,20,A,NULL,BC,NULL,10
09TT0137,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,25,4,1,20,A,NULL,BC,NULL,10
09TT0138,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_010s,NULL,NULL,26,1,2,20,A,NULL,BC,NULL,10
09TT0139,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,27,1,2,20,A,NULL,BC,NULL,10
09TT0140,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_004s,NULL,NULL,28,1,2,20,A,NULL,BC,NULL,10
09TT0141,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_007s,NULL,NULL,28,1,2,20,A,NULL,BC,NULL,10
09TT0142,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_010s,NULL,NULL,27,1,2,20,A,NULL,BC,NULL,10
09TT0143,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_003s,NULL,NULL,26,1,2,20,A,NULL,BC,NULL,10
09TT0144,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,25,1,2,20,A,NULL,BC,NULL,10
09TT0145,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_008s,NULL,NULL,24,1,2,20,A,NULL,BC,NULL,10
09TT0146,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_003s,NULL,NULL,23,1,2,20,A,NULL,BC,NULL,10
09TT0147,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_004s,NULL,NULL,22,1,2,20,A,NULL,BC,NULL,10
09TT0148,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_006s,NULL,NULL,21,1,2,20,A,NULL,BC,NULL,10
09TT0149,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_001s,NULL,NULL,20,2,2,20,A,NULL,BC,NULL,10
09TT0150,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_009s,NULL,NULL,19,2,2,20,A,NULL,BC,NULL,10
09TT0151,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,18,2,2,20,A,NULL,BC,NULL,10
09TT0152,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0768_010s,NULL,NULL,17,2,2,20,A,NULL,BC,NULL,10
09TT0153,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_006s,NULL,NULL,16,2,2,20,A,NULL,BC,NULL,10
09TT0154,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_005s,NULL,NULL,15,2,2,20,A,NULL,BC,NULL,10
09TT0155,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_008s,NULL,NULL,14,2,2,20,A,NULL,BC,NULL,10
09TT0156,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0771_006s,NULL,NULL,13,2,2,20,A,NULL,BC,NULL,10
09TT0157,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,12,2,2,20,A,NULL,BC,NULL,10
09TT0158,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_009s,NULL,NULL,11,2,2,20,A,NULL,BC,NULL,10
09TT0159,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,10,3,2,20,A,NULL,BC,NULL,10
09TT0160,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_002s,NULL,NULL,9,3,2,20,A,NULL,BC,NULL,10
09TT0161,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0767_005s,NULL,NULL,8,3,2,20,A,NULL,BC,NULL,10
09TT0162,NULL,09TT,07FG116101 - B73,B73,08PN0034_000b,NULL,NULL,7,3,2,20,A,NULL,BC,NULL,10
09TT0163,NULL,09TT,07PR141901A - (B73xAmes 21889)BC4S2BC1S1,Z036E0029,08FL0772_001s,NULL,NULL,6,3,2,20,A,NULL,BC,NULL,10
