10TR2001,NULL,10TR2,NULL,NULL,09PR0005_002s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2002,NULL,10TR2,NULL,NULL,09PR0183_008s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2003,NULL,10TR2,NULL,NULL,09PR0006_001s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2004,NULL,10TR2,NULL,NULL,09PR0024_003s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2005,NULL,10TR2,NULL,NULL,09PR0107_001s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2006,NULL,10TR2,NULL,NULL,09PR0036_004s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2007,NULL,10TR2,NULL,NULL,09PR0246_001s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2008,NULL,10TR2,NULL,NULL,08FL0078_004s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2009,NULL,10TR2,NULL,NULL,09PR0089_002s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2010,NULL,10TR2,NULL,NULL,09PR0091_004s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2011,B73,10TR2,NULL,NULL,09PN0029_000b,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2012,NULL,10TR2,NULL,NULL,09PR0227_004s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2013,NULL,10TR2,NULL,NULL,09PR0120_004s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2014,NULL,10TR2,NULL,NULL,09PR0101_004s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2015,NULL,10TR2,NULL,NULL,09PR0176_004s,NULL,66,NULL,1,1,12,NULL,NULL,Rust,NULL,34
10TR2016,NULL,10TR2,NULL,NULL,09PR0074_003s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2017,NULL,10TR2,NULL,NULL,09PR0177_001s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2018,NULL,10TR2,NULL,NULL,09PR0085_002s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2019,NULL,10TR2,NULL,NULL,08FL0078_004s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2020,NULL,10TR2,NULL,NULL,09PR0269_005s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2021,NULL,10TR2,NULL,NULL,09PR0130_002s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2022,B73,10TR2,NULL,NULL,09PN0029_000b,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2023,NULL,10TR2,NULL,NULL,09PR0019_004s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2024,NULL,10TR2,NULL,NULL,09PR0189_003s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2025,NULL,10TR2,NULL,NULL,09PR0021_004s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2026,NULL,10TR2,NULL,NULL,09PR0103_003s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2027,NULL,10TR2,NULL,NULL,09PR0077_006s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2028,NULL,10TR2,NULL,NULL,09PR0024_002s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2029,NULL,10TR2,NULL,NULL,09PR0026_001s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2030,NULL,10TR2,NULL,NULL,09PR0220_001s,NULL,66,NULL,2,1,12,NULL,NULL,Rust,NULL,34
10TR2031,NULL,10TR2,NULL,NULL,09PR0095_001s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2032,B73,10TR2,NULL,NULL,09PN0029_000b,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2033,NULL,10TR2,NULL,NULL,08FL0078_004s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2034,NULL,10TR2,NULL,NULL,09PR0188_003s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2035,NULL,10TR2,NULL,NULL,09PR0026_003s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2036,NULL,10TR2,NULL,NULL,09PR0171_001s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2037,NULL,10TR2,NULL,NULL,09PR0046_002s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2038,B73,10TR2,NULL,NULL,09PN0029_000b,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2039,NULL,10TR2,NULL,NULL,09PR0031_003s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
10TR2040,NULL,10TR2,NULL,NULL,09PR0035_008s,NULL,66,NULL,3,1,12,NULL,NULL,Rust,NULL,34
