09PR0021,NULL,09PR,09TF2023_009,NULL,09TF2023_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0022,NULL,09PR,09TF2025_003,NULL,09TF2025_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0023,NULL,09PR,09TF2025_012,NULL,09TF2025_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0024,NULL,09PR,09TF2026_008,NULL,09TF2026_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0025,NULL,09PR,09TF2027_005,NULL,09TF2027_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0026,NULL,09PR,09TF2027_009,NULL,09TF2027_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0027,NULL,09PR,09TF2028_007,NULL,09TF2028_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0028,NULL,09PR,09TF2028_012,NULL,09TF2028_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0029,NULL,09PR,09TF2188_008,NULL,09TF2188_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0030,NULL,09PR,09TF2030_010,NULL,09TF2030_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0031,NULL,09PR,09TF2030_013,NULL,09TF2030_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0032,NULL,09PR,09TF2031_005,NULL,09TF2031_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0033,NULL,09PR,09TF2032_004,NULL,09TF2032_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0034,NULL,09PR,09TF2032_014,NULL,09TF2032_014s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0035,NULL,09PR,09TF2033_007,NULL,09TF2033_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0036,NULL,09PR,09TF2034_007,NULL,09TF2034_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0037,NULL,09PR,09TF2035_003,NULL,09TF2035_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0038,NULL,09PR,09TF2035_005,NULL,09TF2035_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0039,NULL,09PR,09TF2035_006,NULL,09TF2035_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0040,NULL,09PR,09TF2037_003,NULL,09TF2037_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0041,NULL,09PR,09TF2038_011,NULL,09TF2038_011s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0042,NULL,09PR,09TF2039_004,NULL,09TF2039_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0043,NULL,09PR,09TF2039_005,NULL,09TF2039_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0044,NULL,09PR,09TF2039_013,NULL,09TF2039_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0045,NULL,09PR,09TF2040_004,NULL,09TF2040_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0046,NULL,09PR,09TF2040_005,NULL,09TF2040_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0047,NULL,09PR,09TF2040_007,NULL,09TF2040_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0048,NULL,09PR,09TF2040_010,NULL,09TF2040_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0049,NULL,09PR,09TF2041_006,NULL,09TF2041_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0050,NULL,09PR,09TF2042_007,NULL,09TF2042_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0051,NULL,09PR,09TF2043_006,NULL,09TF2043_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0052,NULL,09PR,09TF2043_013,NULL,09TF2043_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0053,NULL,09PR,09TF2046_005,NULL,09TF2046_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0054,NULL,09PR,09TF2046_010,NULL,09TF2046_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0055,NULL,09PR,09TF2046_013,NULL,09TF2046_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0056,NULL,09PR,09TF2047_008,NULL,09TF2047_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0057,NULL,09PR,09TF2048_010,NULL,09TF2048_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0058,NULL,09PR,09TF2048_016,NULL,09TF2048_016s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0059,NULL,09PR,09TF2188_009,NULL,09TF2188_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0060,NULL,09PR,09TF2055_014,NULL,09TF2055_014s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0061,NULL,09PR,09TF2056_001,NULL,09TF2056_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0062,NULL,09PR,09TF2056_007,NULL,09TF2056_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0063,NULL,09PR,09TF2184_003,NULL,09TF2184_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0064,NULL,09PR,09TF2062_007,NULL,09TF2062_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0065,NULL,09PR,09TF2064_003,NULL,09TF2064_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0066,NULL,09PR,09TF2064_007,NULL,09TF2064_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0067,NULL,09PR,09TF2064_009,NULL,09TF2064_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0068,NULL,09PR,09TF2064_011,NULL,09TF2064_011s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0069,NULL,09PR,09TF2064_013,NULL,09TF2064_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0070,NULL,09PR,09TF2065_004,NULL,09TF2065_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0071,NULL,09PR,09TF2066_013,NULL,09TF2066_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0072,NULL,09PR,09TF2067_006,NULL,09TF2067_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0073,NULL,09PR,09TF2068_001,NULL,09TF2068_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0074,NULL,09PR,09TF2181_004,NULL,09TF2181_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0075,NULL,09PR,09TF2180_010,NULL,09TF2180_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0076,NULL,09PR,09TF2078_012,NULL,09TF2078_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0077,NULL,09PR,09TF2078_014,NULL,09TF2078_014s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0078,NULL,09PR,09TF2079_005,NULL,09TF2079_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0079,NULL,09PR,09TF2079_012,NULL,09TF2079_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0080,NULL,09PR,09TF2080_001,NULL,09TF2080_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0081,NULL,09PR,09TF2081_001,NULL,09TF2081_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0082,NULL,09PR,09TF2081_002,NULL,09TF2081_002s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0083,NULL,09PR,09TF2081_003,NULL,09TF2081_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0084,NULL,09PR,09TF2083_002,NULL,09TF2083_002s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0085,NULL,09PR,09TF2085_004,NULL,09TF2085_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0086,NULL,09PR,09TF2085_006,NULL,09TF2085_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0087,NULL,09PR,09TF2180_006,NULL,09TF2180_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0088,NULL,09PR,09TF2085_009,NULL,09TF2085_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0089,NULL,09PR,09TF2085_012,NULL,09TF2085_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0090,NULL,09PR,09TF2086_002,NULL,09TF2086_002s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0091,NULL,09PR,09TF2086_009,NULL,09TF2086_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0092,NULL,09PR,09TF2087_007,NULL,09TF2087_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0093,NULL,09PR,09TF2179_012,NULL,09TF2179_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0094,NULL,09PR,09TF2088_006,NULL,09TF2088_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0095,NULL,09PR,09TF2089_003,NULL,09TF2089_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0096,NULL,09PR,09TF2090_003,NULL,09TF2090_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0097,NULL,09PR,09TF2090_005,NULL,09TF2090_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0098,NULL,09PR,09TF2090_007,NULL,09TF2090_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0099,NULL,09PR,09TF2090_008,NULL,09TF2090_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0100,NULL,09PR,09TF2090_013,NULL,09TF2090_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0101,NULL,09PR,09TF2090_014,NULL,09TF2090_014s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0102,NULL,09PR,09TF2169_009,NULL,09TF2169_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0103,NULL,09PR,09TF2094_005,NULL,09TF2094_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0104,NULL,09PR,09TF2094_011,NULL,09TF2094_011s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0105,NULL,09PR,09TF2095_001,NULL,09TF2095_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0106,NULL,09PR,09TF2096_003,NULL,09TF2096_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0107,NULL,09PR,09TF2096_008,NULL,09TF2096_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0108,NULL,09PR,09TF2097_015,NULL,09TF2097_015s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0109,NULL,09PR,09TF2169_008,NULL,09TF2169_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0110,NULL,09PR,09TF2101_004,NULL,09TF2101_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0111,NULL,09PR,09TF2101_015,NULL,09TF2101_015s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0112,NULL,09PR,09TF2103_008,NULL,09TF2103_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0113,NULL,09PR,09TF2104_001,NULL,09TF2104_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0114,NULL,09PR,09TF2104_002,NULL,09TF2104_002s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0115,NULL,09PR,09TF2104_007,NULL,09TF2104_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0116,NULL,09PR,09TF2105_003,NULL,09TF2105_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0117,NULL,09PR,09TF2105_004,NULL,09TF2105_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0118,NULL,09PR,09TF2105_005,NULL,09TF2105_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0119,NULL,09PR,09TF2105_011,NULL,09TF2105_011s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0120,NULL,09PR,09TF2105_012,NULL,09TF2105_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0121,NULL,09PR,09TF2105_013,NULL,09TF2105_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0122,NULL,09PR,09TF2106_001,NULL,09TF2106_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0123,NULL,09PR,09TF2106_005,NULL,09TF2106_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0124,NULL,09PR,09TF2106_007,NULL,09TF2106_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0125,NULL,09PR,09TF2168_005,NULL,09TF2168_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0126,NULL,09PR,09TF2168_001,NULL,09TF2168_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0127,NULL,09PR,09TF2167_011,NULL,09TF2167_011s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0128,NULL,09PR,09TF2108_003,NULL,09TF2108_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0129,NULL,09PR,09TF2109_006,NULL,09TF2109_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0130,NULL,09PR,09TF2110_011,NULL,09TF2110_011s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0131,NULL,09PR,09TF2111_004,NULL,09TF2111_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0132,NULL,09PR,09TF2111_008,NULL,09TF2111_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0133,NULL,09PR,09TF2111_009,NULL,09TF2111_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0134,NULL,09PR,09TF2167_010,NULL,09TF2167_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0135,NULL,09PR,09TF2112_005,NULL,09TF2112_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0136,NULL,09PR,09TF2165_009,NULL,09TF2165_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0137,NULL,09PR,09TF2113_012,NULL,09TF2113_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0138,NULL,09PR,09TF2163_005,NULL,09TF2163_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0139,NULL,09PR,09TF2125_012,NULL,09TF2125_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0140,NULL,09PR,09TF2126_010,NULL,09TF2126_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0141,NULL,09PR,09TF2127_009,NULL,09TF2127_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0142,NULL,09PR,09TF2140_001,NULL,09TF2140_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0143,NULL,09PR,09TF2132_004,NULL,09TF2132_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0144,NULL,09PR,09TF2133_014,NULL,09TF2133_014s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0145,NULL,09PR,09TF2134_003,NULL,09TF2134_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0146,NULL,09PR,09TF2136_005,NULL,09TF2136_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0147,NULL,09PR,09TF2139_003,NULL,09TF2139_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0148,NULL,09PR,09TF2002_001,NULL,09TF2002_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0149,NULL,09PR,09TF2002_006,NULL,09TF2002_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0150,NULL,09PR,09TF2146_010,NULL,09TF2146_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0151,NULL,09PR,09TF2146_012,NULL,09TF2146_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0152,NULL,09PR,09TF2147_001,NULL,09TF2147_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0153,NULL,09PR,09TF2147_007,NULL,09TF2147_007s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0154,NULL,09PR,09TF2147_008,NULL,09TF2147_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0155,NULL,09PR,09TF2148_006,NULL,09TF2148_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0156,NULL,09PR,09TF2148_009,NULL,09TF2148_009s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0157,NULL,09PR,09TF2148_010,NULL,09TF2148_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0158,NULL,09PR,09TF2150_004,NULL,09TF2150_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0159,NULL,09PR,09TF2153_005,NULL,09TF2153_005s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0160,NULL,09PR,09TF2154_001,NULL,09TF2154_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0161,NULL,09PR,09TF2009_004,NULL,09TF2009_004s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0162,NULL,09PR,09TF2154_012,NULL,09TF2154_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0163,NULL,09PR,09TF2012_010,NULL,09TF2012_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0164,NULL,09PR,09TF2155_003,NULL,09TF2155_003s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0165,NULL,09PR,09TF2155_008,NULL,09TF2155_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0166,NULL,09PR,09TF2155_010,NULL,09TF2155_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0167,NULL,09PR,09TF2013_013,NULL,09TF2013_013s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0168,NULL,09PR,09TF2157_006,NULL,09TF2157_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0169,NULL,09PR,09TF2158_001,NULL,09TF2158_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0170,NULL,09PR,09TF2159_006,NULL,09TF2159_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0171,NULL,09PR,09TF2159_008,NULL,09TF2159_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0172,NULL,09PR,09TF2160_008,NULL,09TF2160_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0173,NULL,09PR,09TF2014_010,NULL,09TF2014_010s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0174,NULL,09PR,09TF2017_006,NULL,09TF2017_006s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0175,NULL,09PR,09TF2161_008,NULL,09TF2161_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0176,NULL,09PR,09TF2019_011,NULL,09TF2019_011s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0177,NULL,09PR,09TF2162_012,NULL,09TF2162_012s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0178,NULL,09PR,09TF2163_001,NULL,09TF2163_001s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
09PR0179,NULL,09PR,09TF2163_008,NULL,09TF2163_008s,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,Self All in Row,34
