14TN0001,NULL,14TN,UFMu-06509_3,NULL,13TM2273_001s,NULL,NULL,NULL,NULL,1,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0002,NULL,14TN,UFMu-06509_2,NULL,13TM2272_001s,NULL,NULL,NULL,NULL,1,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0003,NULL,14TN,UFMu-06509_5,NULL,13TM2276_001s,NULL,NULL,NULL,NULL,1,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0004,W22,14TN,W22,NULL,12CH0114_001b,W22,NULL,NULL,NULL,1,10,NULL,NULL,NLB,NULL,34
14TN0005,NULL,14TN,UFMu-06509_3,NULL,13TM2273_001s,NULL,NULL,NULL,NULL,2,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0006,W22,14TN,W22,NULL,12CH0114_001b,W22,NULL,NULL,NULL,2,10,NULL,NULL,NLB,NULL,34
14TN0007,NULL,14TN,UFMu-06509_5,NULL,13TM2276_001s,NULL,NULL,NULL,NULL,2,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0008,NULL,14TN,UFMu-06509_2,NULL,13TM2272_001s,NULL,NULL,NULL,NULL,2,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0009,W22,14TN,W22,NULL,12CH0114_001b,W22,NULL,NULL,NULL,3,10,NULL,NULL,NLB,NULL,34
14TN0010,NULL,14TN,UFMu-06509_3,NULL,13TM2273_001s,NULL,NULL,NULL,NULL,3,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0011,NULL,14TN,UFMu-06509_5,NULL,13TM2276_001s,NULL,NULL,NULL,NULL,3,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0012,NULL,14TN,UFMu-06509_2,NULL,13TM2272_001s,NULL,NULL,NULL,NULL,3,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0013,NULL,14TN,UFMu-06509_3,NULL,13TM2276_001s,NULL,NULL,NULL,NULL,4,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0014,W22,14TN,W22,NULL,12CH0114_001b,W22,NULL,NULL,NULL,4,10,NULL,NULL,NLB,NULL,34
14TN0015,NULL,14TN,UFMu-06509_5,NULL,13TM2276_001s,NULL,NULL,NULL,NULL,4,10,NULL,NULL,NLB,GRMZM2G107774,34
14TN0016,NULL,14TN,UFMu-06509_2,NULL,13TM2276_001s,NULL,NULL,NULL,NULL,4,10,NULL,NULL,NLB,GRMZM2G107774,34
NOID,NULL,NOID,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
