08JD1001_001b,08JD1001_001,08JD1001,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73,NULL,1,NULL,NULL,NULL,NULL
08JD1002_001b,08JD1002_001,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_002b,08JD1002_002,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_003b,08JD1002_003,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_004b,08JD1002_004,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_005b,08JD1002_005,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_006b,08JD1002_006,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_007b,08JD1002_007,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_008b,08JD1002_008,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1002_009b,08JD1002_009,08JD1002,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,PA Plt Path Comp (GLS)C1 (LD) [PI 517967],NULL,1,NULL,NULL,NULL,NULL
08JD1003_001b,08JD1003_001,08JD1003,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,K64,NULL,1,NULL,NULL,NULL,NULL
08JD1003_002b,08JD1003_002,08JD1003,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,K64,NULL,1,NULL,NULL,NULL,NULL
08JD1003_003b,08JD1003_003,08JD1003,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,K64,NULL,1,NULL,NULL,NULL,NULL
08JD1004_001b,08JD1004_001,08JD1004,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73,NULL,1,NULL,NULL,NULL,NULL
08JD1005_001b,08JD1005_001,08JD1005,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73Htrhm,NULL,1,NULL,NULL,NULL,NULL
08JD1005_002b,08JD1005_002,08JD1005,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73Htrhm,NULL,1,NULL,NULL,NULL,NULL
08JD1005_003b,08JD1005_003,08JD1005,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73Htrhm,NULL,1,NULL,NULL,NULL,NULL
08JD1005_004b,08JD1005_004,08JD1005,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73Htrhm,NULL,1,NULL,NULL,NULL,NULL
08JD1005_005b,08JD1005_005,08JD1005,08JD,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73Htrhm,NULL,1,NULL,NULL,NULL,NULL
