11TS2003_001s,11TS2003_001,11TS2003,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2064_011s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2004_001s,11TS2004_001,11TS2004,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2192_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2019_001s,11TS2019_001,11TS2019,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2077_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2019_002s,11TS2019_002,11TS2019,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2077_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2036_001s,11TS2036_001,11TS2036,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2072_006s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2050_001s,11TS2050_001,11TS2050,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2116_013s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2067_001s,11TS2067_001,11TS2067,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2046_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2067_002s,11TS2067_002,11TS2067,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2046_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2075_001s,11TS2075_001,11TS2075,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2190_002s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2075_002s,11TS2075_002,11TS2075,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2190_002s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2077_001s,11TS2077_001,11TS2077,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2056_007s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2085_001s,11TS2085_001,11TS2085,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2050_012s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2086_001s,11TS2086_001,11TS2086,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF1096_010s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2086_002s,11TS2086_002,11TS2086,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF1096_010s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2086_003s,11TS2086_003,11TS2086,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF1096_010s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2090_001s,11TS2090_001,11TS2090,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2064_007s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2090_002s,11TS2090_002,11TS2090,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2064_007s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2093_001s,11TS2093_001,11TS2093,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF1096_010s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2095_001s,11TS2095_001,11TS2095,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2211_006s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2095_002s,11TS2095_002,11TS2095,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2211_006s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2096_001s,11TS2096_001,11TS2096,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2188_001s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2125_001s,11TS2125_001,11TS2125,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2144_005s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2130_001s,11TS2130_001,11TS2130,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2192_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2130_002s,11TS2130_002,11TS2130,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2192_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2130_003s,11TS2130_003,11TS2130,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2192_004s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2203_001s,11TS2203_001,11TS2203,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2088_005s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2225_001s,11TS2225_001,11TS2225,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2189_006s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2227_001s,11TS2227_001,11TS2227,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2100_014s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2229_001s,11TS2229_001,11TS2229,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2084_013s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2233_001s,11TS2233_001,11TS2233,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2099_009s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2234_001s,11TS2234_001,11TS2234,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2100_011s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2261_001s,11TS2261_001,11TS2261,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2064_003s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2261_002s,11TS2261_002,11TS2261,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2064_003s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2264_001s,11TS2264_001,11TS2264,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2221_008s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2274_001s,11TS2274_001,11TS2274,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2102_005s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2274_002s,11TS2274_002,11TS2274,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2102_005s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2275_001s,11TS2275_001,11TS2275,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2064_014s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2279_001s,11TS2279_001,11TS2279,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2051_006s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2283_001s,11TS2283_001,11TS2283,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2099_005s)S3,NULL,34,NULL,NULL,NULL,NULL
11TS2283_002s,11TS2283_002,11TS2283,11TS,NULL,NULL,NULL,self,NULL,NULL,NULL,(09TF2099_005s)S3,NULL,34,NULL,NULL,NULL,NULL
