10SX0004_001s,NULL,10SX0003,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0004_002s,NULL,10SX0004,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0004_003s,NULL,10SX0004,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0004_004s,NULL,10SX0004,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0004_005s,NULL,10SX0004,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0004_006s,NULL,10SX0004,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0004_007s,NULL,10SX0004,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_001s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_002s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_003s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_004s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_005s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_006s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_007s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_008s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0005_009s,NULL,10SX0005,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0006_001s,NULL,10SX0006,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0006_002s,NULL,10SX0006,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0006_003s,NULL,10SX0006,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0006_004s,NULL,10SX0006,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0006_005s,NULL,10SX0006,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0007_001s,NULL,10SX0007,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0007_002s,NULL,10SX0007,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0007_003s,NULL,10SX0007,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0007_004s,NULL,10SX0007,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0007_005s,NULL,10SX0007,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0007_006s,NULL,10SX0007,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_001s,NULL,10SX0007,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_002s,NULL,10SX0008,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_003s,NULL,10SX0008,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_004s,NULL,10SX0008,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_005s,NULL,10SX0008,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_006s,NULL,10SX0008,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_007s,NULL,10SX0008,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0008_008s,NULL,10SX0008,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0009_001s,NULL,10SX0009,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0009_002s,NULL,10SX0009,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0009_003s,NULL,10SX0009,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0009_004s,NULL,10SX0009,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0009_005s,NULL,10SX0009,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0009_006s,NULL,10SX0009,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0009_007s,NULL,10SX0009,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0010_001s,NULL,10SX0010,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0010_002s,NULL,10SX0010,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0010_003s,NULL,10SX0010,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0010_004s,NULL,10SX0010,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0010_005s,NULL,10SX0010,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_001s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_002s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_003s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_004s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_005s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_006s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_007s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_008s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_009s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0011_010s,NULL,10SX0011,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_001s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_002s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_003s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_004s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_005s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_006s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_007s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0012_008s,NULL,10SX0012,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0013_001s,NULL,10SX0013,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0013_002s,NULL,10SX0013,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0013_003s,NULL,10SX0013,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0013_004s,NULL,10SX0013,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0013_005s,NULL,10SX0013,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0013_006s,NULL,10SX0013,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0013_007s,NULL,10SX0013,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0014_001s,NULL,10SX0014,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0014_002s,NULL,10SX0014,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0014_003s,NULL,10SX0014,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0014_004s,NULL,10SX0014,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0014_005s,NULL,10SX0014,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0014_006s,NULL,10SX0014,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0014_007s,NULL,10SX0014,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0015_001s,NULL,10SX0015,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0015_002s,NULL,10SX0015,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0015_003s,NULL,10SX0015,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0015_004s,NULL,10SX0015,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0015_005s,NULL,10SX0015,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0015_006s,NULL,10SX0015,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0015_007s,NULL,10SX0015,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0016_001s,NULL,10SX0016,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0016_002s,NULL,10SX0016,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0016_003s,NULL,10SX0016,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0016_004s,NULL,10SX0016,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0016_005s,NULL,10SX0016,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0016_006s,NULL,10SX0016,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0016_007s,NULL,10SX0016,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0017_001s,NULL,10SX0017,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0017_002s,NULL,10SX0017,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0017_003s,NULL,10SX0017,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0017_004s,NULL,10SX0017,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0017_005s,NULL,10SX0017,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0017_006s,NULL,10SX0017,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0017_007s,NULL,10SX0017,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_001s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_002s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_003s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_004s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_005s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_006s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_007s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0018_008s,NULL,10SX0018,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_001s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_002s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_003s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_004s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_005s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_006s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_007s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_008s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0019_009s,NULL,10SX0019,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_001s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_002s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_003s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_004s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_005s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_006s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_007s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0020_008s,NULL,10SX0020,10SX,NULL,NULL,NULL,self,NULL,NULL,NULL,(B73/TBBC3_19.1)S1,NULL,8,NULL,NULL,NULL,NULL
10SX0023_005s,NULL,10SX0023,10SX,NULL,NULL,NIL_99,self,NULL,NULL,NULL,(B73xTx303)BC5S4,NULL,8,NULL,NULL,NULL,NULL
10SX0037_001x,NULL,10SX0037,10SX,NULL,NULL,NULL,cross,10SX0042_001,NULL,NULL,Mo17 x CML322,NULL,8,NULL,for Samuel,NULL,NULL
10SX0037_002x,NULL,10SX0037,10SX,NULL,NULL,NULL,cross,10SX0042_002,NULL,NULL,Mo17 x CML322,NULL,8,NULL,for Samuel,NULL,NULL
10SX0038_001b,NULL,10SX0038,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73,NULL,8,NULL,NULL,NULL,NULL
10SX0038_002b,NULL,10SX0038,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,B73,NULL,8,NULL,NULL,NULL,NULL
10SX0038_003x,NULL,10SX0038,10SX,NULL,NULL,NIL_99,backcross,10SX0022_006,NULL,NULL,B73/((B73/Tx303)BC5S3),NULL,8,NULL,NULL,NULL,NULL
10SX0038_004x,NULL,10SX0038,10SX,NULL,NULL,NIL_99,backcross,10SX0022_009,NULL,NULL,B73/((B73/Tx303)BC5S3),NULL,8,NULL,NULL,NULL,NULL
10SX0038_005x,NULL,10SX0038,10SX,NULL,NULL,NIL_99,backcross,10SX0024_001,NULL,NULL,B73/((B73/Tx303)BC5S3),NULL,8,NULL,NULL,NULL,NULL
10SX0039_001b,NULL,10SX0039,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,B97,NULL,8,NULL,NULL,NULL,NULL
10SX0039_002b,NULL,10SX0039,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,B97,NULL,8,NULL,NULL,NULL,NULL
10SX0039_003b,NULL,10SX0039,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,B97,NULL,8,NULL,NULL,NULL,NULL
10SX0040_001b,NULL,10SX0040,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML103,NULL,8,NULL,NULL,NULL,NULL
10SX0040_002b,NULL,10SX0040,10SX,NULL,NULL,NULL,sib,NULL,NULL,NULL,CML103,NULL,8,NULL,NULL,NULL,NULL
