11BN0054,NULL,11BN,CML228/B73,NULL,10NN0107_001s,NIL-1231,17,154,B,NULL,10,3,NULL,Screen,1/Region: 60-80/None,31
11BN0055,NULL,11BN,CML247/B73,NULL,10NN0109_001s,NIL-1002,17,155,C,NULL,10,4,NULL,Screen,3/Region: 40-50/H(3: 55.35cM) H(3: 54.75cM),31
11BN0056,NULL,11BN,CML247/B73,NULL,10NN0111_001s,NIL-1018,17,156,C,NULL,10,4,NULL,Screen,7/Region: 110-120/B(7:106.45cM),31
11BN0057,NULL,11BN,CML247/B73,NULL,10NN0113_001s,NIL-1024,17,157,C,NULL,10,4,NULL,Screen,5/Region: 40-50/H(5: 39.87CM) B(l: 143.18cM) B(5: 51.87cM),31
11BN0058,NULL,11BN,CML247/B73,NULL,10NN0115_001s,NIL-1024,17,158,C,NULL,10,4,NULL,Screen,5/Region: 50-60/H(5: 39.87CM) B(5: 48.07cM) B(l: 143.18cM),31
11BN0059,NULL,11BN,CML247/B73,NULL,10NN0117_001s,NIL-1027,17,159,C,NULL,10,4,NULL,Screen,1/Region: 160-180/H(4: 86.76cM),31
11BN0060,NULL,11BN,CML247/B73,NULL,10NN0119_001s,NIL-1045,17,160,C,NULL,10,4,NULL,Screen,7/Region: 40-50/H(2: 93.47cM) H(2: 89.64cM) H(2: 89.67cM),31
11BN0061,NULL,11BN,CML247/B73,NULL,10NN0121_001s,NIL-1073,17,161,C,NULL,10,4,NULL,Screen,7/Region: 30-40/B(7:43.72cM),31
11BN0062,NULL,11BN,CML247/B73,NULL,10NN0123_001s,NIL-1080,17,162,C,NULL,10,4,NULL,Screen,2/Region: 90-100/None,31
11BN0063,NULL,11BN,CML247/B73,NULL,10NN0125_001s,NIL-1086,17,163,C,NULL,10,4,NULL,Screen,1/Region: 140-160/None,31
11BN0064,NULL,11BN,CML247/B73,NULL,10NN0127_001s,NIL-1130,17,164,C,NULL,10,4,NULL,Screen,6/Region: 80-90/H(8:57.28CM),31
11BN0065,NULL,11BN,CML247/B73,NULL,10NN0129_001s,NIL-1137,17,165,C,NULL,10,4,NULL,Screen,3/Region: 110-120/H(3:101.16cM),31
11BN0066,NULL,11BN,CML247/B73,NULL,10NN0131_001s,NIL-1140,17,166,C,NULL,10,4,NULL,Screen,1/Region: 20-40/H(l: 43.23cM),31
11BN0067,NULL,11BN,CML247/B73,NULL,10NN0133_001s,NIL-1141,17,167,C,NULL,10,4,NULL,Screen,1/Region: 40-60/None,31
11BN0068,NULL,11BN,CML247/B73,NULL,10NN0135_001s,NIL-1152,17,168,C,NULL,10,4,NULL,Screen,5/Region: 80-90/None,31
11BN0069,NULL,11BN,CML247/B73,NULL,10NN0137_001s,NIL-1159,17,169,C,NULL,10,4,NULL,Screen,4/Region: 20-30/H(4:0.33cM) H(4:12.64cM),31
11BN0070,NULL,11BN,CML247/B73,NULL,10NN0139_001s,NIL-1165,17,170,C,NULL,10,4,NULL,Screen,3/Region: 30-40/H(3:25.64cM),31
11BN0071,NULL,11BN,CML247/B73,NULL,10NN0141_001s,NIL-1185,17,171,C,NULL,10,4,NULL,Screen,3/Region: 60-70/B(3:70.2cM) B(3:54.75cM),31
11BN0072,NULL,11BN,CML247/B73,NULL,10NN0143_001s,NIL-1197,17,172,C,NULL,10,4,NULL,Screen,8/Region: 50-60/None,31
11BN0073,NULL,11BN,CML247/B73,NULL,10NN0145_001s,NIL-1201,17,173,C,NULL,10,4,NULL,Screen,6/Region: 30-40/None,31
11BN0074,NULL,11BN,CML247/B73,NULL,10NN0147_001s,NIL-1208,17,174,C,NULL,10,4,NULL,Screen,3/Region:100-110/H(2: OcM),31
11BN0075,NULL,11BN,CML247/B73,NULL,10NN0149_001s,NIL-1223,17,175,C,NULL,10,4,NULL,Screen,3/Region: 50-60/None,31
11BN0076,NULL,11BN,CML247/B73,NULL,10NN0151_001s,NIL-1224,17,176,C,NULL,10,4,NULL,Screen,4/Region: 70-80/H(3:55.35CM) B(9: 39.28cM) H(3: 54.75cM),31
11BN0077,NULL,11BN,CML247/B73,NULL,10NN0153_001s,NIL-1253,17,177,C,NULL,10,4,NULL,Screen,8/Region: 40-50/None,31
11BN0078,NULL,11BN,CML277/B73,NULL,10NN0155_001s,NIL-1008,17,178,D,NULL,10,5,NULL,Screen,2/Region: 20-30/None,31
11BN0079,NULL,11BN,CML277/B73,NULL,10NN0157_001s,NIL-1017,17,179,D,NULL,10,5,NULL,Screen,3/Region: 50-60/B(5: 9.63cM),31
11BN0080,NULL,11BN,CML277/B73,NULL,10NN0159_001s,NIL-1032,17,180,D,NULL,10,5,NULL,Screen,3/Region: 60-70/H(6:92.36cM),31
11BN0081,NULL,11BN,CML277/B73,NULL,10NN0161_001s,NIL-1035,17,181,D,NULL,10,5,NULL,Screen,7/Region: 60-70/None                                                            |,31
11BN0082,NULL,11BN,CML277/B73,NULL,10NN0163_001s,NIL-1049,17,182,D,NULL,10,5,NULL,Screen,1/Region: 160-180/None,31
11BN0083,NULL,11BN,CML277/B73,NULL,10NN0165_001s,NIL-1054,17,183,D,NULL,10,5,NULL,Screen,6/Region: 70-80/B(6: 81.02cM),31
11BN0084,NULL,11BN,CML277/B73,NULL,10NN0167_001s,NIL-1054,17,184,D,NULL,10,5,NULL,Screen,6/Region: 80-90/B(6: 75.8cM),31
11BN0085,NULL,11BN,CML277/B73,NULL,10NN0169_001s,NIL-1057,17,185,D,NULL,10,5,NULL,Screen,7/Region: 110-120/B(7:101.29cM),31
