11PB0034,NULL,11PB,NULL,P05L0207,09PF0087_000b,NULL,22,134,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0035,NULL,11PB,NULL,P05L0218,09PF0139_000b,NULL,22,135,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0036,NULL,11PB,NULL,P05L0159,09PF0086_000b,NULL,22,136,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0037,NULL,11PB,NULL,P05L0282,09PF0127_000b,NULL,22,137,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0038,NULL,11PB,NULL,P05L0213,09PF0120_000b,NULL,22,138,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0039,NULL,11PB,NULL,P05L0093,09PF0125_000b,NULL,22,139,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0040,NULL,11PB,NULL,P05L0081,09PF0090_000b,NULL,22,140,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0041,NULL,11PB,NULL,P05L0312,09PF0146_000b,NULL,22,141,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0042,NULL,11PB,NULL,P05L0206,09PF0574_000b,NULL,22,142,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0043,NULL,11PB,NULL,P05L0327,09PF0138_000b,NULL,22,143,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0044,NULL,11PB,NULL,B73,08PN0304_000b,NULL,22,144,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0045,NULL,11PB,NULL,P05L0091,09PF0151_000b,NULL,22,145,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0046,NULL,11PB,NULL,P05L0223,09PF0130_000b,NULL,22,146,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0047,NULL,11PB,NULL,P05L0220,09PF0171_000b,NULL,22,147,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0048,NULL,11PB,NULL,P05L0142,09PF0040_000b,NULL,22,148,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0049,NULL,11PB,NULL,P05L0080,09PF0037_000b,NULL,22,149,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0050,NULL,11PB,NULL,P05L0121,09PF0078_000b,NULL,22,150,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0051,NULL,11PB,NULL,P05L0298,09PF0160_000b,NULL,22,151,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0052,NULL,11PB,NULL,P05L0238,09PF0013_000b,NULL,22,152,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0053,NULL,11PB,NULL,P05L0320,09PF0205_000b,NULL,22,153,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0054,NULL,11PB,NULL,P05L0071,09PF0196_000b,NULL,22,154,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0055,NULL,11PB,NULL,P05L0001,09PF0164_000b,NULL,22,155,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0056,NULL,11PB,NULL,P05L0144,09PF0014_000b,NULL,22,156,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0057,NULL,11PB,NULL,P05L0319,09PF0156_000b,NULL,22,157,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0058,NULL,11PB,NULL,P05L0014,09PF0018_000b,NULL,22,158,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0059,NULL,11PB,NULL,P05L0128,09PF0054_000b,NULL,22,159,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0060,NULL,11PB,NULL,P05L0137,09PF0121_000b,NULL,22,160,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0061,NULL,11PB,NULL,P05L0019,09PF0515_000b,NULL,22,161,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0062,NULL,11PB,NULL,P05L0242,09PF0189_000b,NULL,22,162,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0063,NULL,11PB,NULL,P05L0235,09PF0109_000b,NULL,22,163,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0064,NULL,11PB,NULL,B73,08PN0304_000b,NULL,22,164,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0065,NULL,11PB,NULL,P05L0326,09PF0057_000b,NULL,22,165,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0066,NULL,11PB,NULL,P05L0246,09PF0052_000b,NULL,22,166,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0067,NULL,11PB,NULL,P05L0085,09PF0135_000b,NULL,22,167,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0068,NULL,11PB,NULL,P05L0164,09PF0063_000b,NULL,22,168,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0069,NULL,11PB,NULL,P05L0240,09PF0059_000b,NULL,22,169,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0070,NULL,11PB,NULL,P05L0056,09PF0133_000b,NULL,22,170,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0071,NULL,11PB,NULL,P05L0310,09PF0161_000b,NULL,22,171,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0072,NULL,11PB,NULL,P05L0263,09PF0114_000b,NULL,22,172,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0073,NULL,11PB,NULL,P05L0143,09PF0185_000b,NULL,22,173,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0074,NULL,11PB,NULL,P05L0293,09PF0016_000b,NULL,22,174,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0075,NULL,11PB,NULL,P05L0228,09PF0007_000b,NULL,22,175,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0076,NULL,11PB,NULL,P05L0083,09PF0118_000b,NULL,22,176,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0077,NULL,11PB,NULL,P05L0289,09PF0011_000b,NULL,22,177,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0078,NULL,11PB,NULL,P05L0163,09PF0028_000b,NULL,22,178,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0079,NULL,11PB,NULL,P05L0309,09PF0010_000b,NULL,22,179,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0080,NULL,11PB,NULL,P05L0270,09PF0112_000b,NULL,22,180,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0081,NULL,11PB,NULL,B73,08PN0304_000b,NULL,22,181,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0082,NULL,11PB,NULL,P05L0224,09PF0123_000b,NULL,22,182,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0083,NULL,11PB,NULL,P05L0303,09PF0008_000b,NULL,22,183,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0084,NULL,11PB,NULL,P05L0033,09PF0195_000b,NULL,22,184,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0085,NULL,11PB,NULL,P05L0231,09PF0075_000b,NULL,22,185,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0086,NULL,11PB,NULL,P05L0278,09PF0041_000b,NULL,22,186,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0087,NULL,11PB,NULL,B73,08PN0304_000b,NULL,22,187,NULL,NULL,16,5,NULL,checkB2,Jesse RIL Pop Screen,31
11PB0088,NULL,11PB,NULL,P05L0077,09PF0055_000b,NULL,22,188,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0089,NULL,11PB,NULL,P05L0146,09PF0101_000b,NULL,22,189,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0090,NULL,11PB,NULL,P05L0236,09PF0131_000b,NULL,22,190,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0091,NULL,11PB,NULL,P05L0042,09PF0148_000b,NULL,22,191,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0092,NULL,11PB,NULL,P05L0098,09PF0058_000b,NULL,22,192,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0093,NULL,11PB,NULL,P05L0349,09PF0104_000b,NULL,22,193,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0094,NULL,11PB,NULL,P05L0038,09PF0140_000b,NULL,22,194,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0095,NULL,11PB,NULL,P05L0334,09PF0088_000b,NULL,22,195,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0096,NULL,11PB,NULL,P05L0069,09PF0085_000b,NULL,22,196,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0097,NULL,11PB,NULL,B73,08PN0304_000b,NULL,22,197,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0098,NULL,11PB,NULL,P05L0285,09PF0083_000b,NULL,22,198,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0099,NULL,11PB,NULL,P05L0152,09PF0163_000b,NULL,22,199,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0100,NULL,11PB,NULL,P05L0101,09PF0136_000b,NULL,22,200,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0101,NULL,11PB,NULL,P05L0021,09PF0053_000b,NULL,23,101,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0102,NULL,11PB,NULL,P05L0022,09PF0129_000b,NULL,23,102,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0103,NULL,11PB,NULL,P05L0018,09PF0029_000b,NULL,23,103,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0104,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,104,NULL,NULL,16,5,NULL,checkB2,Jesse RIL Pop Screen,31
11PB0105,NULL,11PB,NULL,P05L0043,09PF0155_000b,NULL,23,105,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0106,NULL,11PB,NULL,P05L0230,09PF0144_000b,NULL,23,106,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0107,NULL,11PB,NULL,P05L0297,09PF0046_000b,NULL,23,107,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0108,NULL,11PB,NULL,P05L0318,09PF0066_000b,NULL,23,108,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0109,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,109,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0110,NULL,11PB,NULL,P05L0344,09PF0065_000b,NULL,23,110,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0111,NULL,11PB,NULL,P05L0338,09PF0143_000b,NULL,23,111,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0112,NULL,11PB,NULL,P05L0035,09PF0117_000b,NULL,23,112,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0113,NULL,11PB,NULL,P05L0094,09PF0070_000b,NULL,23,113,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0114,NULL,11PB,NULL,P05L0239,09PF0110_000b,NULL,23,114,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0115,NULL,11PB,NULL,P05L0124,09PF0047_000b,NULL,23,115,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0116,NULL,11PB,NULL,P05L0208,09PF0025_000b,NULL,23,116,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0117,NULL,11PB,NULL,P05L0061,09PF0209_000b,NULL,23,117,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0118,NULL,11PB,NULL,P05L0295,09PF0200_000b,NULL,23,118,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0119,NULL,11PB,NULL,P05L0046,09PF0169_000b,NULL,23,119,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0120,NULL,11PB,NULL,P05L0040,09PF0643_000b,NULL,23,120,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0121,NULL,11PB,NULL,P05L0255,09PF0015_000b,NULL,23,121,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0122,NULL,11PB,NULL,P05L0348,09PF0004_000b,NULL,23,122,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0123,NULL,11PB,NULL,P05L0072,09PF0095_000b,NULL,23,123,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0124,NULL,11PB,NULL,P05L0205,09PF0202_000b,NULL,23,124,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0125,NULL,11PB,NULL,P05L0020,09PF0094_000b,NULL,23,125,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0126,NULL,11PB,NULL,P05L0286,09PF0173_000b,NULL,23,126,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0127,NULL,11PB,NULL,P05L0048,09PF0036_000b,NULL,23,127,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0128,NULL,11PB,NULL,P05L0329,09PF0153_000b,NULL,23,128,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0129,NULL,11PB,NULL,P05L0008,09PF0069_000b,NULL,23,129,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0130,NULL,11PB,NULL,P05L0265,09PF0154_000b,NULL,23,130,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0131,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,131,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0132,NULL,11PB,NULL,P05L0064,09PF0142_000b,NULL,23,132,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0133,NULL,11PB,NULL,P05L0316,09PF0194_000b,NULL,23,133,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0134,NULL,11PB,NULL,P05L0140,09PF0009_000b,NULL,23,134,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0135,NULL,11PB,NULL,P05L0288,09PF0039_000b,NULL,23,135,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0136,NULL,11PB,NULL,P05L0325,09PF0152_000b,NULL,23,136,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0137,NULL,11PB,NULL,P05L0153,09PF0067_000b,NULL,23,137,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0138,NULL,11PB,NULL,P05L0109,09PF0193_000b,NULL,23,138,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0139,NULL,11PB,NULL,P05L0258,09PF0106_000b,NULL,23,139,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0140,NULL,11PB,NULL,P05L0086,09PF0159_000b,NULL,23,140,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0141,NULL,11PB,NULL,P05L0323,09PF0183_000b,NULL,23,141,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0142,NULL,11PB,NULL,P05L0336,09PF0024_000b,NULL,23,142,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0143,NULL,11PB,NULL,P05L0331,09PF0064_000b,NULL,23,143,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0144,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,144,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0145,NULL,11PB,NULL,P05L0345,09PF0026_000b,NULL,23,145,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0146,NULL,11PB,NULL,P05L0210,09PF0068_000b,NULL,23,146,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0147,NULL,11PB,NULL,P05L0241,09PF0176_000b,NULL,23,147,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0148,NULL,11PB,NULL,P05L0335,09PF0149_000b,NULL,23,148,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0149,NULL,11PB,NULL,P05L0063,09PF0126_000b,NULL,23,149,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0150,NULL,11PB,NULL,P05L0065,09PF0045_000b,NULL,23,150,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0151,NULL,11PB,NULL,P05L0100,09PF0177_000b,NULL,23,151,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0152,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,152,NULL,NULL,16,5,NULL,checkB2,Jesse RIL Pop Screen,31
11PB0153,NULL,11PB,NULL,P05L0036,09PF0020_000b,NULL,23,153,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0154,NULL,11PB,NULL,P05L0251,09PF0150_000b,NULL,23,154,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0155,NULL,11PB,NULL,P05L0272,09PF0116_000b,NULL,23,155,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0156,NULL,11PB,NULL,P05L0125,09PF0208_000b,NULL,23,156,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0157,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,157,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0158,NULL,11PB,NULL,P05L0225,09PF0204_000b,NULL,23,158,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0159,NULL,11PB,NULL,P05L0346,09PF0158_000b,NULL,23,159,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0160,NULL,11PB,NULL,P05L0333,09PF0049_000b,NULL,23,160,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0161,NULL,11PB,NULL,P05L0004,09PF0032_000b,NULL,23,161,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0162,NULL,11PB,NULL,P05L0254,09PF0076_000b,NULL,23,162,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0163,NULL,11PB,NULL,P05L0317,09PF0030_000b,NULL,23,163,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0164,NULL,11PB,NULL,P05L0068,09PF0034_000b,NULL,23,164,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0165,NULL,11PB,NULL,P05L0136,09PF0203_000b,NULL,23,165,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0166,NULL,11PB,NULL,P05L0054,09PF0493_000b,NULL,23,166,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0167,NULL,11PB,NULL,P05L0300,09PF0079_000b,NULL,23,167,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0168,NULL,11PB,NULL,P05L0047,09PF0115_000b,NULL,23,168,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0169,NULL,11PB,NULL,P05L0138,09PF0190_000b,NULL,23,169,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0170,NULL,11PB,NULL,P05L0330,09PF0082_000b,NULL,23,170,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0171,NULL,11PB,NULL,P05L0233,09PF0056_000b,NULL,23,171,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0172,NULL,11PB,NULL,P05L0291,09PF0145_000b,NULL,23,172,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0173,NULL,11PB,NULL,P05L0052,09PF0170_000b,NULL,23,173,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0174,NULL,11PB,NULL,P05L0337,09PF0102_000b,NULL,23,174,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0175,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,175,NULL,NULL,16,5,NULL,checkB2,Jesse RIL Pop Screen,31
11PB0176,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,176,NULL,NULL,16,5,NULL,checkB2,Jesse RIL Pop Screen,31
11PB0177,NULL,11PB,NULL,P05L0201,09PF0071_000b,NULL,23,177,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0178,NULL,11PB,NULL,P05L0305,09PF0002_000b,NULL,23,178,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0179,NULL,11PB,NULL,P05L0160,09PF0191_000b,NULL,23,179,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0180,NULL,11PB,NULL,B73,08PN0304_000b,NULL,23,180,NULL,NULL,16,5,NULL,check,Jesse RIL Pop Screen,31
11PB0181,NULL,11PB,NULL,P05L0302,09PF0186_000b,NULL,23,181,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0182,NULL,11PB,NULL,P05L0229,09PF0488_000b,NULL,23,182,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0183,NULL,11PB,NULL,P05L0076,09PF0077_000b,NULL,23,183,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
11PB0184,NULL,11PB,NULL,P05L0274,09PF0188_000b,NULL,23,184,NULL,NULL,16,5,NULL,trial,Jesse RIL Pop Screen,31
