08BB0017,08B0017,08BB,(B73xIl14H)S5,NULL,NULL,07A0670,1,17,1,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0018,08B0018,08BB,B73,NULL,NULL,JK06-D1 bulk,1,18,1,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0019,08B0019,08BB,(B73xIl14H)S5,NULL,NULL,07A2389,1,19,1,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0020,08B0020,08BB,(B73xIl14H)S5,NULL,NULL,07A2595,1,20,1,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0021,08B0021,08BB,(B73xIl14H)S5,NULL,NULL,07A2838,1,21,1,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0022,08B0022,08BB,(B73xIl14H)S5,NULL,NULL,07A2920,1,22,1,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0023,08B0023,08BB,B73,NULL,NULL,JK06-D1 bulk,1,23,2,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0024,08B0024,08BB,(B73xIl14H)S5,NULL,NULL,07A0292,1,24,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0025,08B0025,08BB,(B73xIl14H)S5,NULL,NULL,07A2882,1,25,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0026,08B0026,08BB,(B73xIl14H)S5,NULL,NULL,07A2719,1,26,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0027,08B0027,08BB,(B73xIl14H)S5,NULL,NULL,06A0280,1,27,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0028,08B0028,08BB,(B73xIl14H)S5,NULL,NULL,07A0314,1,28,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0029,08B0029,08BB,(B73xIl14H)S5,NULL,NULL,07A2299,1,29,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0030,08B0030,08BB,(B73xIl14H)S5,NULL,NULL,07A2570,1,30,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0031,08B0031,08BB,Il14H,NULL,NULL,07K0953,1,31,2,NULL,16,11,NULL,Check,NAM GLS trial 2008  Il14H pop,31
08BB0032,08B0032,08BB,(B73xIl14H)S5,NULL,NULL,06A0359,1,32,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0033,08B0033,08BB,(B73xIl14H)S5,NULL,NULL,07A2876,1,33,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0034,08B0034,08BB,(B73xIl14H)S5,NULL,NULL,06A0242,1,34,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0035,08B0035,08BB,(B73xIl14H)S5,NULL,NULL,07A0588,1,35,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0036,08B0036,08BB,(B73xIl14H)S5,NULL,NULL,07A0488,1,36,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0037,08B0037,08BB,(B73xIl14H)S5,NULL,NULL,07A0648,1,37,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0038,08B0038,08BB,(B73xIl14H)S5,NULL,NULL,07A0226,1,38,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0039,08B0039,08BB,(B73xIl14H)S5,NULL,NULL,07A2851,1,39,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0040,08B0040,08BB,(B73xIl14H)S5,NULL,NULL,07A0465,1,40,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0041,08B0041,08BB,(B73xIl14H)S5,NULL,NULL,07A2360,1,41,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0042,08B0042,08BB,(B73xIl14H)S5,NULL,NULL,07A2512,1,42,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0043,08B0043,08BB,(B73xIl14H)S5,NULL,NULL,07A0367,1,43,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0044,08B0044,08BB,(B73xIl14H)S5,NULL,NULL,07A2514,1,44,2,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0045,08B0045,08BB,(B73xIl14H)S5,NULL,NULL,07A2744,1,45,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0046,08B0046,08BB,(B73xIl14H)S5,NULL,NULL,07A2313,1,46,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0047,08B0047,08BB,(B73xIl14H)S5,NULL,NULL,07A2801,1,47,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0048,08B0048,08BB,(B73xIl14H)S5,NULL,NULL,07A2822,1,48,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0049,08B0049,08BB,(B73xIl14H)S5,NULL,NULL,07A0111,1,49,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0050,08B0050,08BB,(B73xIl14H)S5,NULL,NULL,07A0349,1,50,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0051,08B0051,08BB,(B73xIl14H)S5,NULL,NULL,07A2594,1,51,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0052,08B0052,08BB,(B73xIl14H)S5,NULL,NULL,07A2383,1,52,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0053,08B0053,08BB,(B73xIl14H)S5,NULL,NULL,07A2745,1,53,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0054,08B0054,08BB,(B73xIl14H)S5,NULL,NULL,07A3232,1,54,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0055,08B0055,08BB,(B73xIl14H)S5,NULL,NULL,07A2367,1,55,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0056,08B0056,08BB,(B73xIl14H)S5,NULL,NULL,06A0349,1,56,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0057,08B0057,08BB,B73,NULL,NULL,JK06-D1 bulk,1,57,3,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0058,08B0058,08BB,(B73xIl14H)S5,NULL,NULL,06A0325,1,58,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0059,08B0059,08BB,(B73xIl14H)S5,NULL,NULL,07A0619,1,59,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0060,08B0060,08BB,(B73xIl14H)S5,NULL,NULL,07A2826,1,60,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0061,08B0061,08BB,(B73xIl14H)S5,NULL,NULL,07A0058,1,61,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0062,08B0062,08BB,(B73xIl14H)S5,NULL,NULL,07A0212,1,62,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0063,08B0063,08BB,(B73xIl14H)S5,NULL,NULL,07A2275,1,63,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0064,08B0064,08BB,(B73xIl14H)S5,NULL,NULL,07A0534,1,64,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0065,08B0065,08BB,Il14H,NULL,NULL,07K0953,1,65,3,NULL,16,11,NULL,Check,NAM GLS trial 2008  Il14H pop,31
08BB0066,08B0066,08BB,(B73xIl14H)S5,NULL,NULL,07A0448,1,66,3,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0067,08B0067,08BB,(B73xIl14H)S5,NULL,NULL,07A0099,1,67,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0068,08B0068,08BB,(B73xIl14H)S5,NULL,NULL,07A2789,1,68,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0069,08B0069,08BB,(B73xIl14H)S5,NULL,NULL,07A0026,1,69,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0070,08B0070,08BB,(B73xIl14H)S5,NULL,NULL,07A0283,1,70,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0071,08B0071,08BB,(B73xIl14H)S5,NULL,NULL,07A0658,1,71,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0072,08B0072,08BB,(B73xIl14H)S5,NULL,NULL,07A0145,1,72,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0073,08B0073,08BB,(B73xIl14H)S5,NULL,NULL,07A1399,1,73,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0074,08B0074,08BB,(B73xIl14H)S5,NULL,NULL,07A0196,1,74,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0075,08B0075,08BB,(B73xIl14H)S5,NULL,NULL,07A2239,1,75,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0076,08B0076,08BB,(B73xIl14H)S5,NULL,NULL,06A0385,1,76,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0077,08B0077,08BB,(B73xIl14H)S5,NULL,NULL,07A2760,1,77,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0078,08B0078,08BB,Il14H,NULL,NULL,07K0953,1,78,4,NULL,16,11,NULL,Check,NAM GLS trial 2008  Il14H pop,31
08BB0079,08B0079,08BB,(B73xIl14H)S5,NULL,NULL,07A0428,1,79,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0080,08B0080,08BB,B73,NULL,NULL,JK06-D1 bulk,1,80,4,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0081,08B0081,08BB,(B73xIl14H)S5,NULL,NULL,07A0707,1,81,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0082,08B0082,08BB,(B73xIl14H)S5,NULL,NULL,07A0355,1,82,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0083,08B0083,08BB,(B73xIl14H)S5,NULL,NULL,07A2754,1,83,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0084,08B0084,08BB,(B73xIl14H)S5,NULL,NULL,07A2915,1,84,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0085,08B0085,08BB,(B73xIl14H)S5,NULL,NULL,07A2860,1,85,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0086,08B0086,08BB,(B73xIl14H)S5,NULL,NULL,07A0723,1,86,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0087,08B0087,08BB,(B73xIl14H)S5,NULL,NULL,07A2783,1,87,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0088,08B0088,08BB,(B73xIl14H)S5,NULL,NULL,06A0263,1,88,4,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0089,08B0089,08BB,(B73xIl14H)S5,NULL,NULL,07A0464,1,89,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0090,08B0090,08BB,(B73xIl14H)S5,NULL,NULL,07A0460,1,90,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0091,08B0091,08BB,(B73xIl14H)S5,NULL,NULL,07A0490,1,91,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0092,08B0092,08BB,(B73xIl14H)S5,NULL,NULL,07A2805,1,92,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0093,08B0093,08BB,(B73xIl14H)S5,NULL,NULL,07A0233,1,93,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0094,08B0094,08BB,Il14H,NULL,NULL,07K0953,1,94,5,NULL,16,11,NULL,Check,NAM GLS trial 2008  Il14H pop,31
08BB0095,08B0095,08BB,B73,NULL,NULL,JK06-D1 bulk,1,95,5,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0096,08B0096,08BB,(B73xIl14H)S5,NULL,NULL,07A0308,1,96,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0097,08B0097,08BB,(B73xIl14H)S5,NULL,NULL,07A3683,1,97,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0098,08B0098,08BB,(B73xIl14H)S5,NULL,NULL,07A2653,1,98,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0099,08B0099,08BB,(B73xIl14H)S5,NULL,NULL,07A0072,1,99,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0100,08B0100,08BB,(B73xIl14H)S5,NULL,NULL,07A2667,1,100,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0101,08B0101,08BB,(B73xIl14H)S5,NULL,NULL,07A2276,2,101,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0102,08B0102,08BB,(B73xIl14H)S5,NULL,NULL,07A2922,2,102,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0103,08B0103,08BB,(B73xIl14H)S5,NULL,NULL,07A0684,2,103,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0104,08B0104,08BB,(B73xIl14H)S5,NULL,NULL,07A2288,2,104,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0105,08B0105,08BB,(B73xIl14H)S5,NULL,NULL,07A2558,2,105,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0106,08B0106,08BB,(B73xIl14H)S5,NULL,NULL,07A2404,2,106,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0107,08B0107,08BB,(B73xIl14H)S5,NULL,NULL,07A0165,2,107,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0108,08B0108,08BB,(B73xIl14H)S5,NULL,NULL,07A3175,2,108,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0109,08B0109,08BB,(B73xIl14H)S5,NULL,NULL,07A2300,2,109,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0110,08B0110,08BB,(B73xIl14H)S5,NULL,NULL,07A2799,2,110,5,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0111,08B0111,08BB,(B73xIl14H)S5,NULL,NULL,07A2949,2,111,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0112,08B0112,08BB,(B73xIl14H)S5,NULL,NULL,07A0528,2,112,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0113,08B0113,08BB,(B73xIl14H)S5,NULL,NULL,07A0711,2,113,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0114,08B0114,08BB,(B73xIl14H)S5,NULL,NULL,07A0200,2,114,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0115,08B0115,08BB,(B73xIl14H)S5,NULL,NULL,07A0455,2,115,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0116,08B0116,08BB,(B73xIl14H)S5,NULL,NULL,07A2691,2,116,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0117,08B0117,08BB,(B73xIl14H)S5,NULL,NULL,07A0084,2,117,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0118,08B0118,08BB,(B73xIl14H)S5,NULL,NULL,06A0419,2,118,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0119,08B0119,08BB,(B73xIl14H)S5,NULL,NULL,07A2587,2,119,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0120,08B0120,08BB,(B73xIl14H)S5,NULL,NULL,07A2687,2,120,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0121,08B0121,08BB,(B73xIl14H)S5,NULL,NULL,07A2334,2,121,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0122,08B0122,08BB,Il14H,NULL,NULL,07K0953,2,122,6,NULL,16,11,NULL,Check,NAM GLS trial 2008  Il14H pop,31
08BB0123,08B0123,08BB,(B73xIl14H)S5,NULL,NULL,07A2222,2,123,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0124,08B0124,08BB,(B73xIl14H)S5,NULL,NULL,07A0170,2,124,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0125,08B0125,08BB,(B73xIl14H)S5,NULL,NULL,07A2785,2,125,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0126,08B0126,08BB,(B73xIl14H)S5,NULL,NULL,07A2416,2,126,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0127,08B0127,08BB,B73,NULL,NULL,JK06-D1 bulk,2,127,6,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0128,08B0128,08BB,(B73xIl14H)S5,NULL,NULL,07A0418,2,128,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0129,08B0129,08BB,(B73xIl14H)S5,NULL,NULL,07A2489,2,129,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0130,08B0130,08BB,(B73xIl14H)S5,NULL,NULL,07A0730,2,130,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0131,08B0131,08BB,(B73xIl14H)S5,NULL,NULL,07A1045,2,131,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0132,08B0132,08BB,(B73xIl14H)S5,NULL,NULL,07A2475,2,132,6,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0133,08B0133,08BB,(B73xIl14H)S5,NULL,NULL,07A2354,2,133,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0134,08B0134,08BB,(B73xIl14H)S5,NULL,NULL,07A2457,2,134,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0135,08B0135,08BB,(B73xIl14H)S5,NULL,NULL,07A0322,2,135,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0136,08B0136,08BB,(B73xIl14H)S5,NULL,NULL,07A2791,2,136,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0137,08B0137,08BB,(B73xIl14H)S5,NULL,NULL,07A0190,2,137,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0138,08B0138,08BB,(B73xIl14H)S5,NULL,NULL,07A0368,2,138,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0139,08B0139,08BB,(B73xIl14H)S5,NULL,NULL,07A0297,2,139,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0140,08B0140,08BB,(B73xIl14H)S5,NULL,NULL,07A2554,2,140,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0141,08B0141,08BB,(B73xIl14H)S5,NULL,NULL,06A0432,2,141,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0142,08B0142,08BB,(B73xIl14H)S5,NULL,NULL,07A2414,2,142,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0143,08B0143,08BB,(B73xIl14H)S5,NULL,NULL,07A2322,2,143,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0144,08B0144,08BB,(B73xIl14H)S5,NULL,NULL,07A2708,2,144,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0145,08B0145,08BB,(B73xIl14H)S5,NULL,NULL,07A0497,2,145,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0146,08B0146,08BB,Il14H,NULL,NULL,07K0953,2,146,7,NULL,16,11,NULL,Check,NAM GLS trial 2008  Il14H pop,31
08BB0147,08B0147,08BB,(B73xIl14H)S5,NULL,NULL,07A2438,2,147,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0148,08B0148,08BB,(B73xIl14H)S5,NULL,NULL,07A2780,2,148,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0149,08B0149,08BB,(B73xIl14H)S5,NULL,NULL,07A0293,2,149,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0150,08B0150,08BB,B73,NULL,NULL,JK06-D1 bulk,2,150,7,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0151,08B0151,08BB,(B73xIl14H)S5,NULL,NULL,07A2421,2,151,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0152,08B0152,08BB,(B73xIl14H)S5,NULL,NULL,07A0223,2,152,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0153,08B0153,08BB,(B73xIl14H)S5,NULL,NULL,07A2345,2,153,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0154,08B0154,08BB,(B73xIl14H)S5,NULL,NULL,07A0184,2,154,7,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0155,08B0155,08BB,(B73xIl14H)S5,NULL,NULL,07A2897,2,155,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0156,08B0156,08BB,(B73xIl14H)S5,NULL,NULL,07A2942,2,156,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0157,08B0157,08BB,(B73xIl14H)S5,NULL,NULL,07A0599,2,157,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0158,08B0158,08BB,(B73xIl14H)S5,NULL,NULL,06A0383,2,158,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0159,08B0159,08BB,(B73xIl14H)S5,NULL,NULL,07A0227,2,159,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0160,08B0160,08BB,B73,NULL,NULL,JK06-D1 bulk,2,160,8,NULL,16,11,NULL,CheckB,NAM GLS trial 2008  Il14H pop,31
08BB0161,08B0161,08BB,(B73xIl14H)S5,NULL,NULL,07A0402,2,161,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0162,08B0162,08BB,(B73xIl14H)S5,NULL,NULL,07A3345,2,162,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0163,08B0163,08BB,(B73xIl14H)S5,NULL,NULL,07A2267,2,163,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0164,08B0164,08BB,(B73xIl14H)S5,NULL,NULL,07A2884,2,164,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0165,08B0165,08BB,(B73xIl14H)S5,NULL,NULL,07A2718,2,165,8,NULL,16,11,NULL,Trial,NAM GLS trial 2008  Il14H pop,31
08BB0166,08B0166,08BB,PURPLE,NULL,NULL,05C010351A,2,166,9,NULL,16,11,NULL,Marker,NAM GLS trial 2008  Il14H pop,31
08BB0167,08B0167,08BB,(B73xNC358)S5,NULL,NULL,07A5155,2,167,1,NULL,16,21,NULL,Trial,NAM GLS trial 2008  NC358 pop,31
08BB0168,08B0168,08BB,(B73xNC358)S5,NULL,NULL,07A3631,2,168,1,NULL,16,21,NULL,Trial,NAM GLS trial 2008  NC358 pop,31
08BB0169,08B0169,08BB,(B73xNC358)S5,NULL,NULL,07A3306,2,169,1,NULL,16,21,NULL,Trial,NAM GLS trial 2008  NC358 pop,31
