09PT0117,NULL,09PT,NULL,Z032E0077,NULL,08FG0709,12,37,NULL,1,16,32,NULL,trial,NULL,3
09PT0118,NULL,09PT,NULL,Z032E0084,NULL,08FG0716,12,38,NULL,2,16,32,NULL,trial,NULL,3
09PT0119,NULL,09PT,NULL,Z032E0095,NULL,08FG0728,12,39,NULL,2,16,32,NULL,trial,NULL,3
09PT0120,NULL,09PT,NULL,Z032E0060,NULL,08FG0690,12,40,NULL,2,16,32,NULL,trial,NULL,3
09PT0121,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,13,40,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0122,NULL,09PT,NULL,Z032E0007,NULL,08FG0637,13,39,NULL,2,16,32,NULL,trial,NULL,3
09PT0123,NULL,09PT,NULL,Z032E0074,NULL,08FG0706,13,38,NULL,2,16,32,NULL,trial,NULL,3
09PT0124,NULL,09PT,NULL,Z032E0071,NULL,08FG0702,13,37,NULL,2,16,32,NULL,trial,NULL,3
09PT0125,NULL,09PT,NULL,Z032E0075,NULL,08FG0707,13,36,NULL,2,16,32,NULL,trial,NULL,3
09PT0126,NULL,09PT,NULL,Z032E0015,NULL,08FG0645,13,35,NULL,2,16,32,NULL,trial,NULL,3
09PT0127,NULL,09PT,NULL,Z032E0044,NULL,08FG0674,13,34,NULL,2,16,32,NULL,trial,NULL,3
09PT0128,NULL,09PT,NULL,Z032E0058,NULL,08FG0688,13,33,NULL,2,16,32,NULL,trial,NULL,3
09PT0129,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,13,32,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0130,NULL,09PT,NULL,Z032E0020,NULL,08FG0650,13,31,NULL,2,16,32,NULL,trial,NULL,3
09PT0131,NULL,09PT,NULL,Z032E0006,NULL,08FG0636,13,30,NULL,2,16,32,NULL,trial,NULL,3
09PT0132,NULL,09PT,NULL,Z032E0050,NULL,08FG0680,13,29,NULL,2,16,32,NULL,trial,NULL,3
09PT0133,NULL,09PT,NULL,Z032E0077,NULL,08FG0709,13,28,NULL,2,16,32,NULL,trial,NULL,3
09PT0134,NULL,09PT,NULL,Z032E0063,NULL,08FG0694,13,27,NULL,2,16,32,NULL,trial,NULL,3
09PT0135,NULL,09PT,NULL,Z032E0072,NULL,08FG0703,13,26,NULL,2,16,32,NULL,trial,NULL,3
09PT0136,NULL,09PT,NULL,Z032E0070,NULL,08FG0701,13,25,NULL,2,16,32,NULL,trial,NULL,3
09PT0137,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,13,24,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0138,NULL,09PT,NULL,Z032E0026,NULL,08FG0656,13,23,NULL,2,16,32,NULL,trial,NULL,3
09PT0139,NULL,09PT,NULL,Z032E0081,NULL,08FG0713,13,22,NULL,2,16,32,NULL,trial,NULL,3
09PT0140,NULL,09PT,NULL,Z032E0039,NULL,08FG0669,13,21,NULL,2,16,32,NULL,trial,NULL,3
09PT0141,NULL,09PT,NULL,Z032E0025,NULL,08FG0655,13,20,NULL,2,16,32,NULL,trial,NULL,3
09PT0142,NULL,09PT,NULL,Z033E0025,NULL,08FG0754,13,19,NULL,1,16,33,NULL,trial,NULL,3
09PT0143,NULL,09PT,NULL,Z033E0022,NULL,08FG0751,13,18,NULL,1,16,33,NULL,trial,NULL,3
09PT0144,NULL,09PT,NULL,Z033E0042,NULL,08FG0773,13,17,NULL,1,16,33,NULL,trial,NULL,3
09PT0145,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,13,16,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0146,NULL,09PT,NULL,Z033E0021,NULL,08FG0750,13,15,NULL,1,16,33,NULL,trial,NULL,3
09PT0147,NULL,09PT,NULL,Z033E0016,NULL,08FG0745,13,14,NULL,1,16,33,NULL,trial,NULL,3
09PT0148,NULL,09PT,NULL,Z033E0052,NULL,08FG0783,13,13,NULL,1,16,33,NULL,trial,NULL,3
09PT0149,NULL,09PT,NULL,Z033E0056,NULL,08FG0787,13,12,NULL,1,16,33,NULL,trial,NULL,3
09PT0150,NULL,09PT,NULL,Z033E0012,NULL,08FG0741,13,11,NULL,1,16,33,NULL,trial,NULL,3
09PT0151,NULL,09PT,NULL,Z033E0007,NULL,08FG0736,13,10,NULL,1,16,33,NULL,trial,NULL,3
09PT0152,NULL,09PT,NULL,Z033E0044,NULL,08FG0775,13,9,NULL,1,16,33,NULL,trial,NULL,3
09PT0153,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,13,8,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0154,NULL,09PT,NULL,Z033E0009,NULL,08FG0738,13,7,NULL,1,16,33,NULL,trial,NULL,3
09PT0155,NULL,09PT,NULL,Z033E0070,NULL,08FG0801,13,6,NULL,1,16,33,NULL,trial,NULL,3
09PT0156,NULL,09PT,NULL,Z033E0081,NULL,08FG0812,13,5,NULL,1,16,33,NULL,trial,NULL,3
09PT0157,NULL,09PT,NULL,Z033E0044,NULL,08FG0775,13,4,NULL,2,16,33,NULL,trial,NULL,3
09PT0158,NULL,09PT,NULL,Z033E0042,NULL,08FG0773,13,3,NULL,2,16,33,NULL,trial,NULL,3
09PT0159,NULL,09PT,NULL,Z033E0081,NULL,08FG0812,13,2,NULL,2,16,33,NULL,trial,NULL,3
09PT0160,NULL,09PT,NULL,Z033E0009,NULL,08FG0738,13,1,NULL,2,16,33,NULL,trial,NULL,3
09PT0161,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,14,1,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0162,NULL,09PT,NULL,Z033E0070,NULL,08FG0801,14,2,NULL,2,16,33,NULL,trial,NULL,3
09PT0163,NULL,09PT,NULL,Z033E0022,NULL,08FG0751,14,3,NULL,2,16,33,NULL,trial,NULL,3
09PT0164,NULL,09PT,NULL,Z033E0056,NULL,08FG0787,14,4,NULL,2,16,33,NULL,trial,NULL,3
09PT0165,NULL,09PT,NULL,Z033E0012,NULL,08FG0741,14,5,NULL,2,16,33,NULL,trial,NULL,3
09PT0166,NULL,09PT,NULL,Z033E0016,NULL,08FG0745,14,6,NULL,2,16,33,NULL,trial,NULL,3
09PT0167,NULL,09PT,NULL,Z033E0007,NULL,08FG0736,14,7,NULL,2,16,33,NULL,trial,NULL,3
09PT0168,NULL,09PT,NULL,Z033E0021,NULL,08FG0750,14,8,NULL,2,16,33,NULL,trial,NULL,3
09PT0169,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,14,9,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0170,NULL,09PT,NULL,Z033E0052,NULL,08FG0783,14,10,NULL,2,16,33,NULL,trial,NULL,3
09PT0171,NULL,09PT,NULL,Z033E0025,NULL,08FG0754,14,11,NULL,2,16,33,NULL,trial,NULL,3
09PT0172,NULL,09PT,NULL,Z034E0012,NULL,08FG0831,14,12,NULL,1,16,34,NULL,trial,NULL,3
09PT0173,NULL,09PT,NULL,Z034E0042,08PT0419_001s,NULL,14,13,NULL,1,16,34,NULL,trial,NULL,3
09PT0174,NULL,09PT,NULL,Z034E0033,NULL,08FG0853,14,14,NULL,1,16,34,NULL,trial,NULL,3
09PT0175,NULL,09PT,NULL,Z034E0042,08PT0445_001s,NULL,14,15,NULL,1,16,34,NULL,trial,NULL,3
09PT0176,NULL,09PT,NULL,Z034E0042,08PT0445_002s,NULL,14,16,NULL,1,16,34,NULL,trial,NULL,3
09PT0177,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,14,17,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0178,NULL,09PT,NULL,Z034E0016,NULL,08FG0836,14,18,NULL,1,16,34,NULL,trial,NULL,3
09PT0179,NULL,09PT,NULL,Z034E0042,08PT0419_003s,NULL,14,19,NULL,1,16,34,NULL,trial,NULL,3
09PT0180,NULL,09PT,NULL,Z034E0014,NULL,08FG0833,14,20,NULL,1,16,34,NULL,trial,NULL,3
09PT0181,NULL,09PT,NULL,Z034E0043,NULL,08FG0865,14,21,NULL,1,16,34,NULL,trial,NULL,3
09PT0182,NULL,09PT,NULL,Z034E0028,NULL,08FG0848,14,22,NULL,1,16,34,NULL,trial,NULL,3
09PT0183,NULL,09PT,NULL,Z034E0079,NULL,08FG0903,14,23,NULL,1,16,34,NULL,trial,NULL,3
09PT0184,NULL,09PT,NULL,Z034E0001,NULL,08FG0818,14,24,NULL,1,16,34,NULL,trial,NULL,3
09PT0185,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,14,25,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0186,NULL,09PT,NULL,Z034E0071,NULL,08FG0895,14,26,NULL,1,16,34,NULL,trial,NULL,3
09PT0187,NULL,09PT,NULL,Z034E0072,NULL,08FG0896,14,27,NULL,1,16,34,NULL,trial,NULL,3
09PT0188,NULL,09PT,NULL,Z034E0056,NULL,08FG0880,14,28,NULL,1,16,34,NULL,trial,NULL,3
09PT0189,NULL,09PT,NULL,Z034E0013,NULL,08FG0832,14,29,NULL,1,16,34,NULL,trial,NULL,3
09PT0190,NULL,09PT,NULL,Z034E0037,NULL,08FG0859,14,30,NULL,1,16,34,NULL,trial,NULL,3
09PT0191,NULL,09PT,NULL,Z034E0042,08PT0419_004s,NULL,14,31,NULL,1,16,34,NULL,trial,NULL,3
09PT0192,NULL,09PT,NULL,Z034E0070,NULL,08FG0894,14,32,NULL,1,16,34,NULL,trial,NULL,3
09PT0193,NULL,09PT,B73 (Flint-Garcia),NULL,08PN0033_000b,NULL,14,33,NULL,NULL,16,NULL,NULL,check,NULL,3
09PT0194,NULL,09PT,NULL,Z034E0091,NULL,08FG0915,14,34,NULL,1,16,34,NULL,trial,NULL,3
09PT0195,NULL,09PT,NULL,Z034E0020,NULL,08FG0840,14,35,NULL,1,16,34,NULL,trial,NULL,3
09PT0196,NULL,09PT,NULL,Z034E0042,NULL,08FG0864,14,36,NULL,1,16,34,NULL,trial,NULL,3
09PT0197,NULL,09PT,NULL,Z034E0042,08PT0419_002s,NULL,14,37,NULL,1,16,34,NULL,trial,NULL,3
09PT0198,NULL,09PT,NULL,Z034E0022,NULL,08FG0842,14,38,NULL,1,16,34,NULL,trial,NULL,3
09PT0199,NULL,09PT,NULL,Z034E0064,NULL,08FG0888,14,39,NULL,1,16,34,NULL,trial,NULL,3
09PT0200,NULL,09PT,NULL,Z034E0042,08PT0445_004s,NULL,14,40,NULL,1,16,34,NULL,trial,NULL,3
