10BB0078,10B0078,10BB,(B73؃ML277)S5,NULL,NULL,07A5414,24,178,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0079,10B0079,10BB,(B73؃ML277)S5,NULL,NULL,07A1481,24,179,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0080,10B0080,10BB,(B73؃ML277)S5,NULL,NULL,07A5544,24,180,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0081,10B0081,10BB,(B73؃ML277)S5,NULL,NULL,07A2136,24,181,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0082,10B0082,10BB,(B73؃ML277)S5,NULL,NULL,07A5561,24,182,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0083,10B0083,10BB,(B73؃ML277)S5,NULL,NULL,07A3091,24,183,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0084,10B0084,10BB,(B73؃ML277)S5,NULL,NULL,07A1908,24,184,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0085,10B0085,10BB,(B73؃ML277)S5,NULL,NULL,07A0901,24,185,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0086,10B0086,10BB,(B73؃ML277)S5,NULL,NULL,07A1845,24,186,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0087,10B0087,10BB,(B73؃ML277)S5,NULL,NULL,07A5007,24,187,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0088,10B0088,10BB,(B73؃ML277)S5,NULL,NULL,07A5683,24,188,4,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0089,10B0089,10BB,(B73؃ML277)S5,NULL,09PN0035_000,NULL,24,189,5,NULL,16,CML277,7/15/2010,CheckB2,NULL,31
10BB0090,10B0090,10BB,(B73؃ML277)S5,NULL,NULL,06A4798,24,190,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
10BB0091,10B0091,10BB,(B73؃ML277)S5,NULL,NULL,07A3195,24,191,5,NULL,16,CML277,7/15/2010,Trial,NULL,31
