10JH0001,NULL,10JH,(B73xKi11)S6,NULL,09PR0368_002,NULL,1,101,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0002,NULL,10JH,(B73xKi11)S6,NULL,09PR0371_001,NULL,1,102,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0003,NULL,10JH,(B73xKi11)S6,NULL,09PR0371_002,NULL,1,103,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0004,NULL,10JH,(B73xKi11)S6,NULL,09PR0367_003,NULL,1,104,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0005,NULL,10JH,(B73xKi11)S6,NULL,09PR0372_004,NULL,1,105,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0006,NULL,10JH,(B73xKi11)S6,NULL,09PR0365_001,NULL,1,106,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0007,NULL,10JH,B73,NULL,09PN0035_000,NULL,1,107,NULL,NULL,10,A,NULL,CheckB2,NULL,31
10JH0008,NULL,10JH,(B73xKi11)S6,NULL,09PR0384_007,NULL,1,108,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0009,NULL,10JH,(B73xKi11)S6,NULL,09PR0385_003,NULL,1,109,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0010,NULL,10JH,(B73xKi11)S6,NULL,09PR0374_004,NULL,1,110,NULL,NULL,10,A,NULL,Trial,NULL,31
10JH0011,NULL,10JH,Marker,NULL,09PN0000_000,NULL,1,111,NULL,NULL,10,A,NULL,Marker,NULL,31
10JH0012,NULL,10JH,B73,NULL,09PN0035_000,NULL,1,112,NULL,NULL,10,B,NULL,CheckB2,NULL,31
10JH0013,NULL,10JH,(B73xMo18W)S6,NULL,09PR0428_003,NULL,1,113,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0014,NULL,10JH,(B73xMo18W)S6,NULL,09PR0520_001,NULL,1,114,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0015,NULL,10JH,(B73xMo18W)S6,NULL,09PR0419_003,NULL,1,115,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0016,NULL,10JH,(B73xMo18W)S6,NULL,09PR0413_001,NULL,1,116,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0017,NULL,10JH,(B73xMo18W)S6,NULL,09PR0417_001,NULL,1,117,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0018,NULL,10JH,(B73xMo18W)S6,NULL,09PR0409_001,NULL,1,118,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0019,NULL,10JH,(B73xMo18W)S6,NULL,09PR0427_005,NULL,1,119,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0020,NULL,10JH,(B73xMo18W)S6,NULL,09PR0517_003,NULL,1,120,NULL,NULL,10,B,NULL,Trial,NULL,31
10JH0021,NULL,10JH,Marker,NULL,09PN0000_000,NULL,1,121,NULL,NULL,10,B,NULL,Marker,NULL,31
10JH0022,NULL,10JH,(B73xCML333)S6,NULL,09PR0342_007,NULL,1,122,NULL,NULL,10,C,NULL,Trial,NULL,31
10JH0023,NULL,10JH,(B73xCML333)S6,NULL,09PR0339_003,NULL,1,123,NULL,NULL,10,C,NULL,Trial,NULL,31
10JH0024,NULL,10JH,(B73xCML333)S6,NULL,09PR0342_004,NULL,1,124,NULL,NULL,10,C,NULL,Trial,NULL,31
10JH0025,NULL,10JH,(B73xCML333)S6,NULL,09PR0345_005,NULL,1,125,NULL,NULL,10,C,NULL,Trial,NULL,31
10JH0026,NULL,10JH,(B73xCML333)S6,NULL,09PR0345_010,NULL,1,126,NULL,NULL,10,C,NULL,Trial,NULL,31
10JH0027,NULL,10JH,(B73xCML333)S6,NULL,09PR0345_008,NULL,1,127,NULL,NULL,10,C,NULL,Trial,NULL,31
