13LW0051,51,13LW,OWRI-16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0052,52,13LW,OWRI-74,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0053,53,13LW,OWRI-260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0054,54,13LW,OWRI-6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0055,55,13LW,OWRI-38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0056,56,13LW,OWRI-258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0057,57,13LW,OWRI-186,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0058,58,13LW,NyH-55,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0059,59,13LW,NyH-61,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0060,60,13LW,NyH-240,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0061,61,13LW,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0062,62,13LW,H99,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0063,63,13LW,NyH-128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0064,64,13LW,NyH-121,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0065,65,13LW,NyH-92,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0066,66,13LW,NyH-251,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0067,67,13LW,NyH-103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0068,68,13LW,NyH-85,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0069,69,13LW,NyH-208,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0070,70,13LW,NyH-211,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0071,71,13LW,NyH-280,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0072,72,13LW,NyH-161,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0073,73,13LW,NyH-89,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0074,74,13LW,NyH-81,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0075,75,13LW,Ny821,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0076,76,13LW,GEMS-0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0077,77,13LW,Mo44_PHW65_0067,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0078,78,13LW,Mo44_PHW65_0178,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0079,79,13LW,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0080,80,13LW,Mo44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0081,81,13LW,Mo44_PHW65_0103,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0082,82,13LW,Mo44_PHW65_0172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0083,83,13LW,Mo44_PHW65_0126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0084,84,13LW,Mo44_PHW65_0193,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0085,85,13LW,PHW65,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0086,86,13LW,Mo44_PHW65_0124,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0087,87,13LW,Mo44_PHW65_0131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0088,88,13LW,GEMS-0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0089,89,13LW,Mo44_PHW65_0025,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0090,90,13LW,Mo44_PHW65_0035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0091,91,13LW,Mo44_PHW65_0075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0092,92,13LW,Mo44_PHW65_0065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0093,93,13LW,Mo44_PHW65_0180,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0094,94,13LW,Mo44_PHW65_0175,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0095,95,13LW,Mo44_PHW65_0136,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0096,96,13LW,MoG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0097,97,13LW,MoG_Oh43_0065,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0098,98,13LW,MoG_Oh43_0039,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0099,99,13LW,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0100,100,13LW,MoG_Oh43_0030,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0101,101,13LW,MoG_Oh43_0052,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0102,102,13LW,GEMS-0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0103,103,13LW,MoG_Oh43_0057,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0104,104,13LW,MoG_Oh43_0055,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0105,105,13LW,MoG_Oh43_0220,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0106,106,13LW,MoG_Oh43_0060,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0107,107,13LW,MoG_Oh43_0078,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0108,108,13LW,MoG_Oh43_0071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0109,109,13LW,MoG_Oh43_0288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0110,110,13LW,MoG_Oh43_0048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0111,111,13LW,MoG_Oh43_0042,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0112,112,13LW,MoG_Oh43_0028,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0113,113,13LW,MoG_Oh43_0026,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0114,114,13LW,Oh43,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0115,115,13LW,MoG_NC230-041-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0116,116,13LW,MoG_NC230-175-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0117,117,13LW,MoG_NC230-132-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0118,118,13LW,MoG_NC230-019-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0119,119,13LW,MoG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0120,120,13LW,MoG_NC230-177-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0121,121,13LW,MoG_NC230-055-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0122,122,13LW,MoG_NC230-137-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0123,123,13LW,MoG_NC230-108-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0124,124,13LW,MoG_NC230-103-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0125,125,13LW,MoG_NC230-052-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0126,126,13LW,MoG_NC230-179-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0127,127,13LW,MoG_NC230-001-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0128,128,13LW,MoG_NC230-066-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0129,129,13LW,NC230,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0130,130,13LW,MoG_NC230-127-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0131,131,13LW,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0132,132,13LW,MoG_NC230-039-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0133,133,13LW,GEMS-0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0134,134,13LW,Mo44_LH145_0202,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0135,135,13LW,Mo44_LH145_0107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0136,136,13LW,Mo44_LH145_0047,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0137,137,13LW,Mo44_LH145_0044,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0138,138,13LW,Mo44_LH145_0011,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0139,139,13LW,Mo44_LH145_0138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0140,140,13LW,Mo44_LH145_0072,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0141,141,13LW,Mo44_LH145_0081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0142,142,13LW,Mo44_LH145_0127,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0143,143,13LW,GEMS-0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0144,144,13LW,Mo44_LH145_0143,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0145,145,13LW,Mo44_LH145_0105,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0146,146,13LW,Mo44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0147,147,13LW,Mo44_LH145_0147,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0148,148,13LW,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0149,149,13LW,Mo44_LH145_0063,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0150,150,13LW,Mo44_LH145_0101,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0151,151,13LW,Mo44_LH145_0092,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0152,152,13LW,LH145,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0153,153,13LW,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0154,154,13LW,MoG_Mo45-093-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0155,155,13LW,MoG_Mo45-055-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0156,156,13LW,MoG_Mo45-138-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0157,157,13LW,MoG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0158,158,13LW,Mo45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0159,159,13LW,MoG_Mo45-133-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0160,160,13LW,MoG_Mo45-098-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0161,161,13LW,MoG_Mo45-054-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0162,162,13LW,MoG_Mo45-135-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0163,163,13LW,MoG_Mo45-175-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0164,164,13LW,MoG_Mo45-170-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0165,165,13LW,MoG_Mo45-085-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0166,166,13LW,MoG_Mo45-128-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0167,167,13LW,MoG_Mo45-020-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0168,168,13LW,GEMS-0002,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0169,169,13LW,MoG_Mo45-040-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0170,170,13LW,MoG_Mo45-149-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0171,171,13LW,MoG_Mo45-062-1-1-1-1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0172,172,13LW,PHN11_Oh43_0172,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0173,173,13LW,PHN11_Oh43_0075,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0174,174,13LW,PHN11_Oh43_0215,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0175,175,13LW,PHN11_Oh43_0140,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0176,176,13LW,PHN11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0177,177,13LW,PHN11_Oh43_0142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0178,178,13LW,PHN11_Oh43_0001,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0179,179,13LW,PHN11_Oh43_0045,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0180,180,13LW,PHN11_Oh43_0190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0181,181,13LW,PHN11_Oh43_0179,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
13LW0182,182,13LW,B73,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,F. vert. inoc.,NULL,36
