2045,10174,05FL0428_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2046,10176,05FL0429_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2047,10177,05FL0429_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2048,10178,05FL0429_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2049,10179,05FL0429_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2050,10180,05FL0430_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2051,10181,05FL0430_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2052,10182,05FL0430_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2053,10183,05FL0430_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2054,10185,05FL0431_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2055,10186,05FL0431_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2056,10187,05FL0432_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2057,10188,05FL0432_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2058,10189,05FL0432_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2059,10190,05FL0432_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2060,10191,05FL0434_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2061,10192,05FL0435_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2062,10193,05FL0435_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2063,10194,05FL0435_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2064,10195,05FL0435_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2065,10196,05FL0436_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2066,10197,05FL0436_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2067,10198,05FL0438_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2068,10199,05FL0438_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2069,10200,05FL0438_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2070,10201,05FL0456_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2071,10202,05FL0456_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2072,10203,05FL0457_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2073,10204,05FL0457_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2074,10205,05FL0439_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2075,10206,05FL0439_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2076,10207,05FL0439_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2077,10208,05FL0439_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2078,10209,05FL0442_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2079,10210,05FL0440_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2080,10211,05FL0442_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2081,10212,05FL0442_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2082,10213,05FL0442_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2083,10214,05FL0443_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2084,10215,05FL0443_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2085,10216,05FL0443_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2086,10217,05FL0443_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2087,10218,05FL0444_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2088,10219,05FL0444_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2089,10220,05FL0444_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2090,10221,05FL0445_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2091,10222,05FL0444_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2092,10223,05FL0445_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2093,10224,05FL0445_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2094,10225,05FL0445_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2095,10226,05FL0446_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2096,10227,05FL0446_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2097,10228,05FL0446_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2098,10229,05FL0446_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2099,10230,05FL0447_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2100,10231,05FL0448_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2101,10233,05FL0448_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2102,10234,05FL0448_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2103,10235,05FL0449_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2104,10236,05FL0449_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2105,10237,05FL0449_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2106,10238,05FL0449_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2107,10239,05FL0450_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2108,10240,05FL0450_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2109,10241,05FL0450_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2110,10242,05FL0450_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2111,10243,05FL0451_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2112,10244,05FL0451_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2113,10245,05FL0451_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2114,10246,05FL0451_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2115,10247,05FL0452_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2116,10248,05FL0452_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2117,10249,05FL0453_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2118,10250,05FL0453_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2119,10251,05FL0453_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2120,10252,05FL0454_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2121,10253,05FL0454_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2122,10254,05FL0454_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2123,10255,05FL0455_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2124,10256,05FL0455_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2125,10258,05FL0486_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2126,10259,05FL0486_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2127,10260,05FL0486_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2128,10261,05FL0486_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2129,10262,05FL0487_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2130,10263,05FL0487_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2131,10264,05FL0487_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2132,10265,05FL0487_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2133,10266,05FL0489_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2134,10267,05FL0489_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2135,10268,05FL0490_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2136,10269,05FL0490_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2137,10270,05FL0492_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2138,10271,05FL0494_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2139,10272,05FL0494_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2140,10273,05FL0495_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2141,10274,05FL0495_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2142,10275,05FL0495_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2143,10276,05FL0496_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2144,10277,05FL0496_003b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2145,10278,05FL0496_004b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2146,10279,05FL0497_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2147,10280,05FL0497_002b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
2148,10281,05FL0498_001b,NULL,Jul 28 2008 12:00AM,NULL,0,NULL,NULL,NULL
